Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,4.631405036980945,26.332000659300025,129.0589600536991,155.69835243387175,141.88650351840917,150.60005362986578,205.86502955620506,195.48405764194106,"0.501, 0.361","0.518, 0.363","0.478, 0.457","0.527, 0.509","0.428, 0.588","0.420, 0.593","0.479, 0.724","0.437, 0.745","0.523, 0.514","0.566, 0.584","0.463, 0.885","0.409, 0.921","0.592, 0.337",Preparation
1,0.033366700033366704,17.71470194873274,26.139824773056546,147.7971397881802,154.8882510153161,141.5914544928517,150.50675181376238,206.20276578635728,195.37296877517915,"0.506, 0.361","0.517, 0.363","0.504, 0.480","0.525, 0.507","0.430, 0.586","0.420, 0.591","0.480, 0.724","0.437, 0.746","0.550, 0.555","0.566, 0.584","0.462, 0.885","0.409, 0.921","0.592, 0.336",Preparation
2,0.06673340006673341,19.83938777708501,26.168592362117337,150.12246334066924,154.6681917932118,141.86464561719288,150.52880286898784,206.30917074676267,195.09876861680542,"0.507, 0.362","0.517, 0.363","0.510, 0.485","0.524, 0.506","0.432, 0.584","0.420, 0.589","0.481, 0.724","0.437, 0.748","0.554, 0.559","0.566, 0.584","0.461, 0.886","0.410, 0.921","0.592, 0.336",Preparation
3,0.1001001001001001,20.667529215159743,26.539687695375584,150.90745905682445,154.6316742862799,142.1481085051403,150.09189676973375,206.1009277995599,194.99792072262287,"0.509, 0.362","0.517, 0.363","0.513, 0.486","0.524, 0.506","0.433, 0.582","0.419, 0.586","0.482, 0.724","0.437, 0.748","0.556, 0.560","0.565, 0.583","0.461, 0.888","0.410, 0.921","0.592, 0.336",Preparation
4,0.13346680013346682,20.45257168067541,26.78532349042898,150.43285261107292,154.45997247648452,142.13058923116841,149.69576673032196,206.17295360562744,195.0136026800832,"0.509, 0.362","0.517, 0.363","0.512, 0.486","0.524, 0.505","0.433, 0.580","0.418, 0.583","0.482, 0.723","0.436, 0.747","0.555, 0.558","0.565, 0.583","0.460, 0.888","0.410, 0.920","0.592, 0.336",Preparation
5,0.16683350016683351,20.47713122238996,26.901240374536684,150.74022618299088,154.23180239538206,142.03581105663136,149.358769004026,206.6822036276445,195.08204228012892,"0.509, 0.362","0.517, 0.363","0.511, 0.485","0.523, 0.505","0.433, 0.579","0.418, 0.582","0.482, 0.723","0.436, 0.747","0.554, 0.558","0.565, 0.583","0.459, 0.888","0.410, 0.920","0.592, 0.336",Preparation
6,0.2002002002002002,19.638654681342413,26.983286932659002,149.26437220775517,154.45103010049476,142.0043127956004,149.0062494565897,206.6526727012432,195.15099939431352,"0.509, 0.362","0.517, 0.363","0.510, 0.486","0.523, 0.504","0.433, 0.578","0.417, 0.581","0.482, 0.723","0.436, 0.746","0.553, 0.557","0.564, 0.582","0.459, 0.888","0.409, 0.920","0.592, 0.336",Preparation
7,0.2335669002335669,19.298816010888473,26.863550881169314,148.31110190965668,154.2659865557904,141.8058993781951,149.04202912349876,206.89553610267973,195.1552343629438,"0.509, 0.363","0.517, 0.363","0.509, 0.486","0.523, 0.504","0.433, 0.578","0.417, 0.581","0.483, 0.723","0.436, 0.747","0.553, 0.557","0.564, 0.582","0.459, 0.888","0.409, 0.921","0.592, 0.336",Preparation
8,0.26693360026693363,19.500954694801422,26.676813101412943,149.0181870219418,154.31243961276985,141.96671394608265,149.09068793462978,206.69481046644196,195.18350708536562,"0.510, 0.363","0.517, 0.363","0.510, 0.486","0.522, 0.503","0.434, 0.578","0.417, 0.582","0.483, 0.723","0.436, 0.747","0.554, 0.558","0.563, 0.580","0.459, 0.888","0.409, 0.921","0.592, 0.336",Preparation
9,0.3003003003003003,19.347719028169795,26.575229193702157,148.90271114815698,154.1072825159695,142.0435597242363,149.08178566119196,206.61207549722562,195.24500684463396,"0.511, 0.363","0.517, 0.363","0.510, 0.486","0.522, 0.503","0.435, 0.578","0.417, 0.582","0.483, 0.723","0.436, 0.749","0.554, 0.558","0.563, 0.580","0.459, 0.888","0.409, 0.921","0.592, 0.336",Preparation
10,0.33366700033366703,19.24998079409355,26.67895220709538,148.88691312586786,154.0784310242572,142.04112718849677,148.75675845447648,206.54563897502425,195.461747396901,"0.511, 0.364","0.517, 0.363","0.510, 0.485","0.522, 0.503","0.435, 0.578","0.417, 0.582","0.483, 0.723","0.436, 0.748","0.553, 0.558","0.563, 0.580","0.459, 0.888","0.409, 0.921","0.592, 0.336",Preparation
11,0.3670337003670337,20.541777275958637,26.780414119309064,151.55264383286934,154.14165573792008,142.08519190765332,148.37123253554435,206.31094978847855,195.6995301873497,"0.512, 0.364","0.517, 0.363","0.514, 0.487","0.522, 0.503","0.435, 0.578","0.416, 0.582","0.483, 0.723","0.436, 0.748","0.554, 0.559","0.563, 0.580","0.460, 0.888","0.409, 0.921","0.592, 0.336",Preparation
12,0.4004004004004004,19.2716840686258,27.29782372060792,150.36935821909373,154.20542385635034,142.50637037821787,147.60496666704432,205.71442060352413,195.79428882456367,"0.512, 0.365","0.517, 0.363","0.511, 0.487","0.522, 0.503","0.436, 0.576","0.415, 0.579","0.483, 0.723","0.436, 0.746","0.554, 0.564","0.563, 0.581","0.460, 0.888","0.409, 0.921","0.592, 0.336",Preparation
13,0.4337671004337671,19.073721744414065,27.597094022451778,150.6689809189519,154.17995646036587,142.9558845498535,147.06083541343003,205.1630456518837,195.92541188275396,"0.512, 0.366","0.517, 0.364","0.511, 0.488","0.522, 0.503","0.437, 0.576","0.415, 0.577","0.483, 0.722","0.436, 0.745","0.554, 0.566","0.563, 0.582","0.460, 0.888","0.409, 0.922","0.592, 0.336",Preparation
14,0.4671338004671338,18.82554234378167,27.668314756980216,150.14959639409466,154.08968265745534,143.20810293685042,146.90088489338092,204.81271284964504,195.91095123186338,"0.512, 0.366","0.517, 0.364","0.510, 0.488","0.522, 0.503","0.437, 0.575","0.414, 0.576","0.483, 0.722","0.436, 0.745","0.553, 0.565","0.563, 0.582","0.460, 0.888","0.409, 0.923","0.592, 0.335",Preparation
15,0.5005005005005005,18.450902973682226,27.742657717849806,149.48251185298426,153.99060743333314,143.44281580732113,146.69470635879782,204.52817212622864,195.9404986616734,"0.512, 0.367","0.517, 0.364","0.510, 0.488","0.522, 0.503","0.438, 0.575","0.414, 0.576","0.483, 0.722","0.436, 0.744","0.553, 0.566","0.563, 0.582","0.461, 0.888","0.409, 0.924","0.593, 0.335",Preparation
16,0.5338672005338673,18.22285470384947,27.78481620786291,149.15102353537773,153.9248835545073,143.66024295232316,146.61773524192782,204.20406350546924,195.85259683482502,"0.512, 0.367","0.517, 0.364","0.510, 0.488","0.521, 0.503","0.438, 0.575","0.414, 0.576","0.482, 0.722","0.435, 0.744","0.553, 0.565","0.563, 0.582","0.461, 0.888","0.409, 0.925","0.593, 0.335",Preparation
17,0.5672339005672339,17.93678164146274,27.878866155192714,148.7884343418009,153.92851413454272,143.72900358017694,146.48070595644487,203.95053189136752,195.8540925818897,"0.513, 0.368","0.517, 0.364","0.509, 0.488","0.521, 0.503","0.439, 0.575","0.413, 0.576","0.482, 0.722","0.435, 0.744","0.553, 0.566","0.563, 0.582","0.461, 0.888","0.408, 0.925","0.593, 0.335",Preparation
18,0.6006006006006006,17.64952714577825,27.9486290944217,148.38848204889243,153.98262798910872,143.87220786020515,146.4167342108252,203.63617721128136,195.8696713905644,"0.514, 0.368","0.517, 0.364","0.509, 0.488","0.521, 0.503","0.439, 0.575","0.413, 0.576","0.482, 0.722","0.435, 0.744","0.553, 0.566","0.563, 0.582","0.461, 0.887","0.408, 0.926","0.593, 0.335",Preparation
19,0.6339673006339673,17.376645069888685,28.00432888879297,147.9347013900049,154.01874910273992,143.9004137558753,146.40523089186053,203.39494294351283,195.8375916193631,"0.514, 0.369","0.517, 0.364","0.509, 0.488","0.521, 0.503","0.439, 0.575","0.413, 0.576","0.482, 0.722","0.435, 0.744","0.553, 0.566","0.563, 0.583","0.461, 0.887","0.408, 0.926","0.594, 0.336",Preparation
20,0.6673340006673341,17.121925290445933,28.063609483354398,147.40071192726006,154.0037695590911,143.8859405801333,146.3544039322577,203.2444382568653,195.82287080770814,"0.515, 0.369","0.517, 0.364","0.509, 0.488","0.521, 0.503","0.440, 0.575","0.413, 0.576","0.482, 0.722","0.435, 0.744","0.554, 0.567","0.563, 0.583","0.461, 0.887","0.408, 0.926","0.594, 0.336",Preparation
21,0.7007007007007008,17.01723498753544,28.067148425305547,147.1547142792278,154.0001898437144,143.90992807907503,146.43262567788645,203.1304871964314,195.72176505525022,"0.515, 0.369","0.517, 0.364","0.509, 0.488","0.521, 0.503","0.440, 0.575","0.413, 0.576","0.482, 0.722","0.435, 0.744","0.554, 0.567","0.564, 0.583","0.461, 0.887","0.408, 0.926","0.594, 0.336",Preparation
22,0.7340674007340674,16.857861005518615,28.068334251681073,146.86919873582264,153.993747085786,143.93426860776563,146.50333424095635,203.07178489061985,195.60736968613685,"0.515, 0.369","0.517, 0.364","0.509, 0.488","0.521, 0.503","0.440, 0.575","0.413, 0.576","0.482, 0.722","0.434, 0.744","0.554, 0.567","0.564, 0.583","0.461, 0.887","0.408, 0.926","0.594, 0.336",Preparation
23,0.7674341007674341,16.84407518998695,28.07255570500424,146.9759900055821,154.00276277810133,143.9622469874256,146.68127997084298,202.97792576470346,195.33401904337785,"0.515, 0.369","0.517, 0.364","0.509, 0.488","0.521, 0.503","0.440, 0.575","0.413, 0.576","0.482, 0.722","0.434, 0.744","0.554, 0.567","0.564, 0.583","0.461, 0.886","0.408, 0.926","0.594, 0.336",Preparation
