Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,27.942593364064994,34.232045855847865,162.16574955244596,166.4381900806175,143.16693897979317,140.64689513526184,205.17362385492808,203.00157398046525,"0.505, 0.387","0.513, 0.404","0.515, 0.507","0.528, 0.532","0.417, 0.593","0.409, 0.603","0.453, 0.744","0.442, 0.759","0.550, 0.591","0.556, 0.610","0.422, 0.891","0.409, 0.925","0.582, 0.360",Preparation
1,0.033366700033366704,28.25325276312362,34.41543171089206,161.7629085555286,166.34418164589704,142.71794539775843,140.4681373849544,205.6368211250768,203.03277019556066,"0.504, 0.388","0.513, 0.405","0.514, 0.509","0.528, 0.532","0.415, 0.593","0.409, 0.603","0.453, 0.743","0.442, 0.759","0.550, 0.592","0.557, 0.610","0.422, 0.891","0.409, 0.925","0.582, 0.360",Preparation
2,0.06673340006673341,28.5694429001581,34.50853867897918,161.53287867906496,166.32318369089805,141.89564250108336,140.39600318272272,206.22016274011523,203.0497953873705,"0.503, 0.388","0.513, 0.405","0.514, 0.511","0.528, 0.532","0.414, 0.593","0.409, 0.603","0.453, 0.741","0.442, 0.759","0.549, 0.592","0.557, 0.611","0.422, 0.891","0.409, 0.925","0.581, 0.359",Preparation
3,0.1001001001001001,28.789196902759933,34.529767407837895,161.6211444976595,166.3304346493404,141.58906438285595,140.38567376240485,206.43335663690254,203.07222452890815,"0.502, 0.389","0.513, 0.405","0.514, 0.511","0.528, 0.532","0.414, 0.593","0.409, 0.602","0.453, 0.741","0.442, 0.759","0.549, 0.592","0.557, 0.611","0.422, 0.891","0.409, 0.925","0.580, 0.359",Preparation
4,0.13346680013346682,28.925512275501347,34.5428005001936,161.6495266881937,166.2876565028645,141.3682947845284,140.3573104387204,206.56862340525382,203.09225427611224,"0.502, 0.389","0.513, 0.405","0.514, 0.511","0.527, 0.531","0.413, 0.593","0.409, 0.602","0.453, 0.741","0.442, 0.760","0.549, 0.592","0.557, 0.610","0.422, 0.891","0.409, 0.924","0.580, 0.359",Preparation
5,0.16683350016683351,28.963169596702418,34.55481218923264,161.57646072100982,166.27131599765326,141.22928623010458,140.3428817662702,206.63468934317626,203.0823221188023,"0.502, 0.389","0.513, 0.405","0.514, 0.511","0.527, 0.531","0.413, 0.593","0.409, 0.602","0.453, 0.740","0.442, 0.760","0.549, 0.592","0.557, 0.610","0.422, 0.891","0.409, 0.924","0.580, 0.358",Preparation
6,0.2002002002002002,29.090153040416382,34.48649465926148,161.45885628812215,166.26451329709806,141.0015761464606,140.39367442063863,206.7801920612399,203.07891722677635,"0.502, 0.389","0.513, 0.404","0.513, 0.511","0.527, 0.530","0.413, 0.593","0.409, 0.601","0.453, 0.740","0.442, 0.760","0.549, 0.591","0.557, 0.609","0.423, 0.891","0.409, 0.924","0.579, 0.358",Preparation
7,0.2335669002335669,29.14310833794926,34.36536325320598,161.39295857145544,166.17641804295369,140.92194333769146,140.4604537535048,206.85715911847052,203.0732775734559,"0.501, 0.389","0.513, 0.404","0.513, 0.511","0.527, 0.529","0.412, 0.593","0.409, 0.601","0.453, 0.740","0.442, 0.760","0.549, 0.591","0.557, 0.609","0.423, 0.891","0.409, 0.924","0.579, 0.358",Preparation
8,0.26693360026693363,29.176486282495866,34.34373651901547,161.5191301034689,166.17360904358034,141.05619928877533,140.45908167051533,206.85873508697293,203.09486135832668,"0.501, 0.389","0.513, 0.404","0.513, 0.511","0.527, 0.529","0.412, 0.593","0.409, 0.601","0.453, 0.740","0.442, 0.760","0.549, 0.591","0.557, 0.609","0.423, 0.891","0.409, 0.924","0.579, 0.358",Preparation
9,0.3003003003003003,29.200212330890164,34.301180613126505,161.56173762312955,166.1368251434296,141.16880061176218,140.46947394890083,206.84823521878081,203.10742677687736,"0.500, 0.389","0.513, 0.404","0.513, 0.511","0.527, 0.529","0.412, 0.593","0.409, 0.601","0.453, 0.740","0.442, 0.760","0.549, 0.591","0.557, 0.608","0.423, 0.891","0.409, 0.924","0.579, 0.359",Preparation
10,0.33366700033366703,29.23591560904685,34.20401091137656,161.6515429257882,166.1174776857922,141.28751390068447,140.62344069855277,206.99814519851842,203.07827481963614,"0.499, 0.389","0.513, 0.404","0.512, 0.510","0.527, 0.528","0.412, 0.593","0.409, 0.602","0.453, 0.740","0.442, 0.760","0.549, 0.591","0.557, 0.608","0.423, 0.891","0.409, 0.924","0.579, 0.359",Preparation
11,0.3670337003670337,29.284102968643612,34.10232576366559,161.6241737654099,166.0299219901586,141.38823731230158,140.75561191091128,207.1961716481385,203.07507944048407,"0.498, 0.389","0.512, 0.404","0.512, 0.510","0.527, 0.529","0.412, 0.593","0.409, 0.602","0.453, 0.739","0.442, 0.760","0.549, 0.591","0.557, 0.608","0.423, 0.891","0.409, 0.924","0.579, 0.360",Address
12,0.4004004004004004,29.09551529895887,34.4358058337627,161.76835016153538,167.11633108953964,141.79314734915232,141.14765551982012,206.9513407841489,203.12758652355384,"0.498, 0.389","0.510, 0.404","0.512, 0.510","0.527, 0.529","0.413, 0.593","0.409, 0.603","0.454, 0.739","0.442, 0.760","0.548, 0.591","0.556, 0.608","0.423, 0.891","0.409, 0.924","0.579, 0.361",Address
13,0.4337671004337671,29.15586343815948,34.64658928505064,162.1795260074018,167.73417299806724,141.94702294432156,141.35267385654944,206.84303081604983,203.154662407016,"0.498, 0.389","0.509, 0.404","0.512, 0.510","0.526, 0.529","0.413, 0.593","0.409, 0.603","0.454, 0.739","0.442, 0.760","0.548, 0.591","0.556, 0.608","0.423, 0.891","0.410, 0.923","0.579, 0.361",Address
14,0.4671338004671338,29.276179033630605,34.7623462606378,162.61158087200826,168.12196010297262,141.98574988206403,141.4119041806716,206.82617543031523,203.21816954680202,"0.498, 0.389","0.508, 0.405","0.512, 0.510","0.526, 0.529","0.413, 0.594","0.409, 0.603","0.454, 0.739","0.442, 0.759","0.548, 0.591","0.555, 0.608","0.423, 0.891","0.410, 0.923","0.579, 0.362",Address
15,0.5005005005005005,29.35387233298269,34.795401326325205,162.88085027698983,168.31975739172407,142.02394652279506,141.46550186898585,206.79630697119973,203.23439729340492,"0.498, 0.389","0.508, 0.405","0.512, 0.510","0.526, 0.528","0.413, 0.594","0.409, 0.603","0.454, 0.739","0.442, 0.759","0.548, 0.591","0.555, 0.608","0.423, 0.891","0.410, 0.923","0.579, 0.362",Address
16,0.5338672005338673,29.37002666350361,34.726693541759786,163.17473186227272,168.49725236264084,142.07224995552565,141.48879875114153,206.802155814037,203.30017964047698,"0.497, 0.389","0.508, 0.405","0.512, 0.510","0.526, 0.528","0.413, 0.594","0.409, 0.603","0.454, 0.739","0.443, 0.759","0.548, 0.592","0.555, 0.609","0.424, 0.891","0.410, 0.923","0.579, 0.362",Address
17,0.5672339005672339,29.39270515966966,34.63644291079766,163.2719335702398,168.47720091493102,142.039501568818,141.52959404949664,206.83322063103316,203.343118304106,"0.497, 0.389","0.508, 0.404","0.512, 0.510","0.526, 0.528","0.413, 0.594","0.409, 0.603","0.454, 0.739","0.443, 0.759","0.548, 0.592","0.555, 0.610","0.424, 0.891","0.410, 0.923","0.579, 0.362",Address
18,0.6006006006006006,29.62419921690891,34.57508840034271,163.6470646046817,168.33279267161905,142.00381760283202,141.50932977758066,206.87342742076135,203.3553010445356,"0.497, 0.389","0.508, 0.405","0.512, 0.510","0.526, 0.528","0.413, 0.594","0.409, 0.604","0.454, 0.739","0.443, 0.759","0.548, 0.592","0.555, 0.610","0.424, 0.890","0.410, 0.923","0.578, 0.362",Address
19,0.6339673006339673,29.747864898154248,34.48754535743677,163.8486604947471,168.15017317449843,142.04041461169837,141.49244450805838,206.8844451484399,203.39570058183804,"0.497, 0.389","0.508, 0.405","0.513, 0.510","0.526, 0.528","0.413, 0.594","0.409, 0.604","0.454, 0.739","0.443, 0.759","0.548, 0.592","0.555, 0.610","0.424, 0.890","0.410, 0.923","0.578, 0.362",Address
20,0.6673340006673341,30.216399838478196,34.11151272418369,164.1709608501012,167.65907710840244,141.64179143649864,141.41204705803548,207.1408584998606,203.48569672408112,"0.497, 0.390","0.508, 0.404","0.513, 0.508","0.525, 0.526","0.412, 0.594","0.409, 0.604","0.454, 0.739","0.443, 0.759","0.548, 0.590","0.555, 0.607","0.424, 0.890","0.410, 0.923","0.578, 0.362",Address
21,0.7007007007007008,30.399384542547427,33.89234576109511,164.28387639024376,167.1837354979051,141.51598537525365,141.316657225955,207.24504713061236,203.5969582669942,"0.496, 0.390","0.509, 0.404","0.513, 0.508","0.525, 0.526","0.412, 0.594","0.409, 0.604","0.454, 0.739","0.443, 0.759","0.548, 0.589","0.554, 0.607","0.424, 0.890","0.410, 0.923","0.578, 0.362",Address
22,0.7340674007340674,30.53470757206263,33.70235444368689,164.38442606606935,166.60443766014825,141.4801757313853,141.16712512707832,207.4706074115927,203.66958567353223,"0.496, 0.390","0.509, 0.404","0.513, 0.508","0.524, 0.526","0.412, 0.594","0.409, 0.604","0.454, 0.739","0.443, 0.759","0.548, 0.589","0.554, 0.607","0.424, 0.890","0.410, 0.923","0.577, 0.362",Address
23,0.7674341007674341,30.632672057476867,33.659151643959774,164.39650119911764,166.3450510941705,141.384971105591,140.99201808690734,207.75157326129235,203.80602217314296,"0.496, 0.390","0.509, 0.404","0.513, 0.508","0.524, 0.526","0.412, 0.594","0.409, 0.604","0.455, 0.739","0.443, 0.759","0.548, 0.588","0.554, 0.607","0.424, 0.890","0.410, 0.923","0.577, 0.362",Address
24,0.8008008008008008,30.946523622073624,34.28832305225424,164.37884765954368,165.091999900288,141.53306053671446,139.65045276740358,207.72405820920835,204.45817340430617,"0.496, 0.392","0.509, 0.405","0.514, 0.511","0.524, 0.529","0.413, 0.595","0.407, 0.604","0.455, 0.740","0.443, 0.759","0.549, 0.589","0.556, 0.608","0.424, 0.890","0.410, 0.923","0.577, 0.361",Address
25,0.8341675008341676,31.27178730470352,34.698577492091346,164.5469775212283,164.51743204715976,141.4963338048403,138.9542457089659,207.67725341096093,204.72803162507256,"0.496, 0.393","0.509, 0.406","0.515, 0.513","0.524, 0.531","0.413, 0.595","0.406, 0.604","0.455, 0.740","0.443, 0.759","0.550, 0.590","0.557, 0.609","0.424, 0.891","0.410, 0.923","0.577, 0.361",Address
26,0.8675342008675342,31.386778801680947,35.25915368759417,163.4642866198911,163.61011057426984,141.50243785062617,138.5103924670517,207.61259922982157,204.84336576199505,"0.496, 0.393","0.509, 0.408","0.515, 0.513","0.525, 0.532","0.413, 0.595","0.405, 0.604","0.455, 0.740","0.443, 0.759","0.553, 0.592","0.559, 0.611","0.424, 0.891","0.410, 0.923","0.577, 0.361",Address
27,0.9009009009009009,31.46219276238067,35.62444892538586,162.9367387642724,163.26963303229056,141.52790178014357,138.27123841289284,207.5392131566779,204.8958278100668,"0.496, 0.393","0.508, 0.409","0.516, 0.513","0.525, 0.532","0.413, 0.595","0.405, 0.604","0.455, 0.740","0.443, 0.759","0.555, 0.593","0.561, 0.612","0.425, 0.891","0.410, 0.924","0.576, 0.361",Address
28,0.9342676009342676,30.8012473991568,35.59197718934761,161.06493827628003,163.16601692628726,141.02800256098635,138.32250468098658,207.78882624775397,204.50948923110485,"0.496, 0.393","0.508, 0.409","0.514, 0.513","0.524, 0.531","0.412, 0.595","0.405, 0.604","0.455, 0.740","0.442, 0.759","0.555, 0.593","0.561, 0.612","0.425, 0.891","0.410, 0.924","0.576, 0.360",Address
29,0.9676343009676344,30.691262015009702,35.54367068012433,160.42145537959266,163.22715676050763,140.5741086850912,138.42575692008103,208.00316954476276,204.18200659760066,"0.496, 0.393","0.509, 0.409","0.513, 0.513","0.524, 0.530","0.411, 0.595","0.404, 0.604","0.455, 0.740","0.442, 0.760","0.554, 0.593","0.561, 0.612","0.425, 0.891","0.411, 0.924","0.575, 0.360",Address
30,1.001001001001001,33.26499848692567,35.80624113375223,164.0719634305542,162.27853881405852,139.93050867622466,137.9505955887429,208.22629998281127,204.56551317276254,"0.498, 0.393","0.507, 0.409","0.520, 0.513","0.524, 0.530","0.412, 0.597","0.403, 0.605","0.455, 0.740","0.441, 0.760","0.559, 0.593","0.563, 0.612","0.425, 0.891","0.411, 0.924","0.575, 0.360",Address
31,1.0343677010343677,34.730090174587374,35.831242864102826,166.30801243729138,161.94372220358528,139.51907905325004,137.75281112796975,208.3808876177673,204.7630744491225,"0.499, 0.394","0.507, 0.408","0.523, 0.513","0.524, 0.530","0.412, 0.598","0.402, 0.605","0.455, 0.739","0.441, 0.760","0.561, 0.594","0.564, 0.613","0.425, 0.891","0.411, 0.924","0.575, 0.360",Address
32,1.0677344010677345,38.22743716046718,34.575677780950194,170.64441735758945,158.8535738093921,138.20594247111703,137.85961769291234,208.72200537788888,204.5609741676245,"0.502, 0.397","0.508, 0.408","0.531, 0.513","0.521, 0.528","0.411, 0.598","0.402, 0.606","0.456, 0.739","0.441, 0.761","0.567, 0.596","0.566, 0.614","0.426, 0.891","0.411, 0.924","0.576, 0.360",Address
33,1.1011011011011012,39.24929968243768,33.80197372832244,171.48098714626798,157.23373897459078,137.32353937453664,137.98989867408133,209.07435755864432,204.2668795537361,"0.504, 0.398","0.508, 0.407","0.534, 0.513","0.520, 0.527","0.411, 0.598","0.402, 0.606","0.456, 0.738","0.441, 0.762","0.569, 0.598","0.568, 0.614","0.426, 0.891","0.411, 0.925","0.576, 0.360",Address
34,1.1344678011344678,41.78770746966776,33.36090810850976,175.72065777573727,155.3829004875506,137.12112409528228,138.08425506943684,208.91316076765645,204.08420091842913,"0.505, 0.399","0.508, 0.408","0.539, 0.512","0.519, 0.527","0.412, 0.599","0.402, 0.607","0.456, 0.738","0.440, 0.763","0.572, 0.598","0.569, 0.614","0.426, 0.891","0.411, 0.926","0.576, 0.360",Address
35,1.1678345011678346,42.986904358811756,33.020776358772544,177.79060345539136,154.35932313375386,136.97158679276592,138.17780272778035,208.89418842648593,203.9991694151858,"0.506, 0.400","0.508, 0.408","0.542, 0.512","0.518, 0.527","0.412, 0.600","0.402, 0.608","0.456, 0.737","0.440, 0.764","0.573, 0.598","0.570, 0.614","0.426, 0.891","0.411, 0.926","0.577, 0.360",Address
36,1.2012012012012012,43.498360285110124,35.25475826132989,181.5332837496373,155.2115268298551,136.88617962830784,137.68320992101366,206.6449073262211,204.644787261996,"0.523, 0.401","0.500, 0.413","0.553, 0.509","0.515, 0.526","0.418, 0.600","0.398, 0.607","0.457, 0.739","0.439, 0.764","0.576, 0.600","0.571, 0.614","0.427, 0.892","0.411, 0.927","0.582, 0.358",Address
37,1.234567901234568,43.47843823028356,36.075794654248554,182.17439470964737,155.00714623555925,136.93641798334247,137.28309028519683,206.4856714159738,204.89948224399294,"0.527, 0.401","0.497, 0.415","0.556, 0.507","0.513, 0.526","0.421, 0.600","0.397, 0.606","0.458, 0.739","0.439, 0.763","0.578, 0.601","0.571, 0.614","0.427, 0.892","0.411, 0.926","0.585, 0.357",Address
38,1.2679346012679347,46.0657415154683,36.91707111526265,186.0622249224571,155.2278413108893,137.66955443600432,137.65581985105615,206.66638072395108,205.00028102550024,"0.524, 0.400","0.495, 0.416","0.559, 0.504","0.514, 0.526","0.421, 0.599","0.397, 0.606","0.458, 0.739","0.439, 0.763","0.581, 0.601","0.573, 0.613","0.427, 0.893","0.411, 0.925","0.585, 0.355",Address
39,1.3013013013013013,46.53370458457187,37.41884023765276,186.6099526916443,155.50817925466527,137.73041809270705,137.61398879134163,206.83733940248882,205.1960703582951,"0.523, 0.399","0.494, 0.416","0.559, 0.502","0.514, 0.526","0.420, 0.599","0.396, 0.606","0.458, 0.739","0.439, 0.763","0.582, 0.601","0.574, 0.613","0.427, 0.893","0.411, 0.925","0.585, 0.354",Address
