Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,38.862474310561424,40.98416351633627,166.26530935947758,171.2649137445907,119.31037332275999,121.35630202339495,217.31682946175326,222.74567036194568,"0.518, 0.430","0.528, 0.443","0.528, 0.536","0.540, 0.552","0.409, 0.593","0.419, 0.601","0.478, 0.729","0.481, 0.742","0.562, 0.636","0.569, 0.662","0.450, 0.881","0.422, 0.915","0.607, 0.429",Preparation
1,0.033366700033366704,33.7276484030388,40.78845905840103,157.03107397013997,170.65046025905994,120.20690224021133,122.1135709644009,216.1294074788315,221.0534330300199,"0.518, 0.429","0.528, 0.443","0.519, 0.540","0.541, 0.557","0.410, 0.592","0.419, 0.600","0.478, 0.729","0.480, 0.742","0.560, 0.637","0.569, 0.660","0.451, 0.882","0.424, 0.915","0.606, 0.430",Preparation
2,0.06673340006673341,32.35699568014462,41.0813549279508,155.02979758141583,171.16167427148767,121.91441987360251,122.58095568626126,214.42213616825632,220.21565766075287,"0.518, 0.429","0.528, 0.443","0.517, 0.543","0.542, 0.560","0.412, 0.592","0.420, 0.600","0.477, 0.731","0.479, 0.742","0.560, 0.638","0.569, 0.661","0.451, 0.884","0.425, 0.916","0.605, 0.430",Preparation
3,0.1001001001001001,32.07270214110387,41.36022668988258,154.96013894885954,171.77406032840105,122.75527980186952,123.3645485547269,213.6405383769899,218.80228341655376,"0.519, 0.429","0.528, 0.442","0.517, 0.545","0.542, 0.562","0.413, 0.592","0.419, 0.600","0.476, 0.732","0.477, 0.743","0.559, 0.638","0.569, 0.662","0.451, 0.885","0.425, 0.916","0.605, 0.429",Preparation
4,0.13346680013346682,32.50796480384764,41.458085696710626,156.31780364474784,172.01162322766638,123.62654977318188,123.85724670539602,212.62886843082117,217.85435434819277,"0.519, 0.428","0.528, 0.442","0.519, 0.545","0.543, 0.563","0.414, 0.592","0.419, 0.600","0.475, 0.733","0.476, 0.743","0.559, 0.638","0.569, 0.662","0.451, 0.886","0.425, 0.916","0.605, 0.430",Preparation
5,0.16683350016683351,33.5709443800775,41.55363059647511,158.35028630028572,171.16930939066498,123.81497628088937,123.65547185647635,212.34334039619247,217.28772850077948,"0.520, 0.427","0.529, 0.443","0.522, 0.546","0.543, 0.564","0.414, 0.592","0.419, 0.599","0.475, 0.733","0.475, 0.744","0.560, 0.637","0.570, 0.662","0.452, 0.886","0.426, 0.917","0.606, 0.431",Preparation
6,0.2002002002002002,34.4673350330129,42.08004766341686,160.46249831395238,170.91519937353428,123.8659188604937,123.0412069657497,212.81875647236618,217.09198514398622,"0.521, 0.427","0.529, 0.443","0.525, 0.546","0.543, 0.564","0.415, 0.592","0.417, 0.599","0.477, 0.733","0.474, 0.745","0.560, 0.636","0.570, 0.663","0.452, 0.886","0.426, 0.917","0.607, 0.431",Preparation
7,0.2335669002335669,32.46772364303973,42.10980398017615,155.9758807315199,170.72632422565778,124.18841984161527,123.07879033004711,212.36742306216786,216.99315621424188,"0.521, 0.427","0.529, 0.443","0.521, 0.546","0.543, 0.564","0.415, 0.592","0.417, 0.599","0.476, 0.734","0.474, 0.745","0.560, 0.636","0.570, 0.661","0.452, 0.887","0.427, 0.917","0.607, 0.431",Preparation
8,0.26693360026693363,33.61070680095928,42.417401891714924,157.890011447186,170.74752855742176,123.78300347422324,122.66069044698557,212.76177190861515,217.2234020690515,"0.522, 0.427","0.529, 0.442","0.524, 0.546","0.543, 0.564","0.416, 0.592","0.416, 0.599","0.477, 0.735","0.474, 0.746","0.562, 0.636","0.571, 0.661","0.452, 0.887","0.427, 0.917","0.608, 0.430",Preparation
9,0.3003003003003003,34.33780931757928,42.49546853088242,159.4373749356258,170.46628477576843,123.44267296003363,122.56563691316742,213.40388848379456,217.24296079208628,"0.524, 0.427","0.529, 0.442","0.526, 0.546","0.543, 0.564","0.416, 0.592","0.415, 0.599","0.478, 0.735","0.474, 0.747","0.562, 0.636","0.571, 0.661","0.452, 0.887","0.426, 0.917","0.608, 0.430",Preparation
10,0.33366700033366703,34.74014405767681,42.49451834587621,160.11892138144157,170.4447918313783,123.31861605545365,122.53089700669183,213.47101327653135,217.22825912817203,"0.524, 0.427","0.529, 0.442","0.527, 0.546","0.543, 0.563","0.416, 0.592","0.415, 0.599","0.479, 0.735","0.474, 0.747","0.562, 0.636","0.571, 0.661","0.452, 0.887","0.426, 0.917","0.608, 0.429",Preparation
11,0.3670337003670337,34.83326302517886,42.323955061344876,160.09437714059328,170.3671163697887,123.12546127447564,122.50775111920362,213.6009232695759,217.340092685943,"0.524, 0.428","0.529, 0.440","0.527, 0.546","0.543, 0.563","0.416, 0.592","0.415, 0.599","0.479, 0.735","0.474, 0.747","0.562, 0.636","0.571, 0.660","0.452, 0.887","0.426, 0.918","0.608, 0.428",Preparation
12,0.4004004004004004,35.851704237564256,42.492093494404294,162.33178758081704,170.44509228999652,121.3914734273233,123.02461933202734,215.85527832430006,215.6266604848933,"0.524, 0.428","0.529, 0.439","0.529, 0.546","0.543, 0.562","0.416, 0.591","0.414, 0.598","0.482, 0.731","0.471, 0.747","0.562, 0.636","0.570, 0.656","0.454, 0.885","0.426, 0.917","0.607, 0.426",Preparation
