Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,17.895235079980996,33.70835354939728,162.17197645262235,167.86466945949587,140.05935401138206,147.44744065586863,204.74683365030793,199.2388861694298,"0.550, 0.340","0.505, 0.342","0.537, 0.444","0.524, 0.466","0.454, 0.545","0.410, 0.546","0.493, 0.693","0.433, 0.712","0.551, 0.521","0.563, 0.569","0.464, 0.856","0.396, 0.891","0.592, 0.289",Preparation
1,0.033357795716859026,18.968285145375308,34.30040862503456,160.4637691018306,168.09106043749867,140.19822494426091,147.54783216914223,204.65002650649464,198.75647315548923,"0.551, 0.340","0.504, 0.344","0.539, 0.445","0.525, 0.472","0.454, 0.545","0.410, 0.545","0.492, 0.694","0.432, 0.712","0.557, 0.524","0.565, 0.574","0.462, 0.856","0.396, 0.893","0.593, 0.288",Preparation
2,0.06671559143371805,19.45916337672881,34.56492164443406,159.49500917123154,167.87038407105538,140.3988365966485,147.6073144515892,204.58002061916744,198.36463784208874,"0.551, 0.341","0.503, 0.344","0.540, 0.446","0.525, 0.477","0.454, 0.545","0.410, 0.545","0.491, 0.694","0.431, 0.713","0.561, 0.528","0.565, 0.578","0.461, 0.857","0.396, 0.894","0.594, 0.288",Preparation
3,0.10007338715057708,20.192594380624083,35.198040572147,159.43391328567242,168.17180282209975,140.71674393589066,147.5541308861673,204.1020890258854,198.25817644639196,"0.551, 0.341","0.502, 0.347","0.541, 0.447","0.526, 0.479","0.453, 0.545","0.410, 0.544","0.490, 0.694","0.431, 0.713","0.564, 0.530","0.566, 0.580","0.460, 0.857","0.396, 0.894","0.596, 0.288",Preparation
4,0.1334311828674361,20.375805932265074,35.622928161900525,159.8376055330358,168.3987491497652,140.96266382308826,147.49561625869094,203.72401289409396,198.21717816469007,"0.551, 0.341","0.502, 0.348","0.541, 0.447","0.526, 0.480","0.453, 0.545","0.409, 0.544","0.489, 0.695","0.431, 0.713","0.563, 0.529","0.567, 0.581","0.460, 0.857","0.396, 0.894","0.596, 0.288",Preparation
5,0.16678897858429514,20.538729986775074,35.79057281348907,159.95820109077533,168.14114495741967,141.28578743734508,147.47946422528548,203.01013301574608,198.21252867658433,"0.551, 0.340","0.501, 0.348","0.541, 0.447","0.526, 0.482","0.453, 0.545","0.409, 0.544","0.488, 0.695","0.431, 0.713","0.564, 0.530","0.567, 0.581","0.460, 0.857","0.396, 0.894","0.596, 0.288",Preparation
6,0.20014677430115416,20.652537441421863,35.81185671439624,159.69724450004034,167.92297277314051,141.38445182524333,147.4118813476896,203.02312168993976,198.23536407220453,"0.550, 0.340","0.501, 0.348","0.541, 0.447","0.526, 0.482","0.453, 0.545","0.409, 0.544","0.488, 0.696","0.431, 0.713","0.565, 0.532","0.567, 0.580","0.460, 0.857","0.396, 0.894","0.597, 0.288",Preparation
7,0.2335045700180132,20.784856213675408,35.932409334458185,159.1794815246219,167.9428950243392,141.41021461275875,147.31467014619352,202.94569971627638,198.24594672930348,"0.550, 0.340","0.501, 0.348","0.541, 0.449","0.526, 0.482","0.453, 0.545","0.409, 0.544","0.488, 0.696","0.431, 0.713","0.566, 0.535","0.567, 0.580","0.460, 0.856","0.396, 0.894","0.598, 0.287",Preparation
8,0.2668623657348722,20.993772518984745,35.900975185256335,159.2270504837499,167.87780646757037,141.40314060085572,147.37233609035428,202.86336894951253,198.25909318562174,"0.550, 0.340","0.501, 0.348","0.541, 0.449","0.526, 0.482","0.453, 0.544","0.409, 0.543","0.488, 0.696","0.431, 0.713","0.566, 0.535","0.567, 0.579","0.460, 0.856","0.396, 0.894","0.598, 0.287",Preparation
9,0.30022016145173125,21.084219291710873,35.835653971626385,159.43214124029575,167.5077920297383,141.6831985865673,147.33663959789126,202.45502505907513,198.33004368385267,"0.549, 0.340","0.501, 0.348","0.541, 0.449","0.526, 0.482","0.452, 0.544","0.409, 0.543","0.487, 0.697","0.431, 0.713","0.566, 0.534","0.567, 0.576","0.460, 0.856","0.396, 0.894","0.598, 0.287",Preparation
10,0.3335779571685903,20.98436698028011,35.79656946708486,159.21281296345956,167.39065535219618,141.82971042110532,147.34094794099423,202.15203023618628,198.3704099396488,"0.549, 0.339","0.502, 0.348","0.541, 0.449","0.526, 0.481","0.452, 0.544","0.410, 0.543","0.487, 0.697","0.432, 0.713","0.566, 0.534","0.566, 0.575","0.460, 0.856","0.396, 0.894","0.598, 0.287",Preparation
11,0.3669357528854493,20.919323402285237,35.69855595351158,159.0149442638778,167.30662329083248,141.7819055760486,147.37757069550983,202.0898483819936,198.33487144865217,"0.549, 0.339","0.502, 0.348","0.541, 0.449","0.526, 0.481","0.452, 0.544","0.410, 0.543","0.487, 0.697","0.432, 0.713","0.566, 0.534","0.566, 0.574","0.461, 0.856","0.396, 0.894","0.598, 0.287",Preparation
12,0.4002935486023083,20.457092577746973,36.08069970457004,158.5542845417045,167.68457485550414,141.1537875264541,147.237906567481,202.96037441975503,198.3324140816513,"0.551, 0.340","0.501, 0.349","0.541, 0.450","0.527, 0.481","0.453, 0.544","0.409, 0.543","0.488, 0.696","0.432, 0.713","0.565, 0.534","0.566, 0.574","0.461, 0.856","0.397, 0.894","0.598, 0.287",Preparation
13,0.43365134431916735,20.269239818124724,36.38904913821816,158.32698792403352,168.01019046518476,140.72534213621185,147.0714251619527,203.41543600107184,198.34336458794274,"0.551, 0.341","0.501, 0.349","0.541, 0.450","0.527, 0.482","0.453, 0.544","0.409, 0.543","0.489, 0.696","0.432, 0.712","0.565, 0.533","0.567, 0.575","0.461, 0.856","0.397, 0.894","0.598, 0.288",Preparation
14,0.4670091400360264,20.141590813031232,36.677268442601694,158.269924879481,168.28371899692564,140.4523701902229,146.96371382740926,203.63756118998208,198.3335538106218,"0.552, 0.342","0.501, 0.349","0.541, 0.451","0.527, 0.482","0.453, 0.544","0.409, 0.543","0.490, 0.696","0.431, 0.712","0.564, 0.533","0.567, 0.576","0.461, 0.856","0.397, 0.895","0.598, 0.288",Preparation
15,0.5003669357528854,20.05497080070549,36.887009702771024,158.3065247933501,168.38391429927168,140.26286381335046,146.85008950861476,203.82455819436043,198.3122659403308,"0.552, 0.342","0.501, 0.350","0.541, 0.451","0.527, 0.482","0.453, 0.544","0.409, 0.542","0.490, 0.695","0.431, 0.712","0.564, 0.533","0.567, 0.577","0.461, 0.856","0.397, 0.895","0.598, 0.288",Preparation
16,0.5337247314697444,20.002962627305223,37.04533031627576,158.19835586869917,168.46115937336862,140.1816567771436,146.75610548397404,203.88120621623634,198.31096322387467,"0.553, 0.342","0.501, 0.350","0.541, 0.451","0.527, 0.482","0.454, 0.544","0.409, 0.542","0.490, 0.695","0.431, 0.712","0.564, 0.533","0.568, 0.577","0.461, 0.856","0.397, 0.895","0.598, 0.287",Preparation
17,0.5670825271866035,19.936991351693894,37.11063817975146,158.23805262351718,168.47464308475594,140.1139676250755,146.7080678998839,203.91196398769677,198.32728788260974,"0.553, 0.343","0.501, 0.351","0.541, 0.452","0.527, 0.483","0.454, 0.544","0.409, 0.542","0.490, 0.695","0.431, 0.712","0.563, 0.533","0.568, 0.578","0.461, 0.856","0.397, 0.895","0.598, 0.287",Preparation
18,0.6004403229034625,19.910755291552572,37.17833953825845,158.25578910655855,168.48861000336694,140.09244465546493,146.64724651464127,203.91346166665426,198.4088414281878,"0.553, 0.343","0.500, 0.351","0.541, 0.452","0.527, 0.483","0.454, 0.544","0.408, 0.542","0.490, 0.695","0.432, 0.712","0.563, 0.533","0.568, 0.578","0.461, 0.856","0.397, 0.895","0.598, 0.287",Preparation
