Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
0.0,24.124379052327274,35.89977142607739,160.13742425041443,172.28381337835785,137.7782846759917,133.94761822946472,207.90253040474602,207.71152046402491,"0.44794219732284546, 0.38799822330474854","0.453359991312027, 0.4103061258792877","0.44918256998062134, 0.513072669506073","0.46869269013404846, 0.5427776575088501","0.3670193552970886, 0.5736100077629089","0.3552688956260681, 0.5851199626922607","0.41836732625961304, 0.7256121635437012","0.40305548906326294, 0.7438488602638245","0.4898086190223694, 0.6221335530281067","0.49500423669815063, 0.6458635330200195","0.3917459547519684, 0.8893074989318848","0.369011253118515, 0.9197009801864624","0.5325136184692383, 0.3608461618423462"
0.033366700033366704,24.34477342145111,36.192214438152924,161.07571510139638,173.86167122140102,137.6359545890989,134.292416440539,208.1220681905743,208.0532086029776,"0.44740748405456543, 0.38932281732559204","0.451424777507782, 0.4103713631629944","0.4490450322628021, 0.512823224067688","0.4680076241493225, 0.5389453768730164","0.3670170307159424, 0.5734597444534302","0.35519173741340637, 0.5851074457168579","0.4183519780635834, 0.7244370579719543","0.40327492356300354, 0.7437208294868469","0.48772239685058594, 0.6209403276443481","0.4925854802131653, 0.6414180994033813","0.3919755816459656, 0.8847513198852539","0.3688088655471802, 0.9179677963256836","0.5328448414802551, 0.3609248995780945"
0.06673340006673341,24.40483145394584,36.287145726851335,161.34642213527394,174.70162369857727,137.35694205306342,134.2949740725818,208.31331298769467,208.4206591360578,"0.4474467635154724, 0.38948163390159607","0.4487295150756836, 0.41037511825561523","0.44893544912338257, 0.5112776756286621","0.46603530645370483, 0.5359039902687073","0.36685991287231445, 0.5730239748954773","0.3541505038738251, 0.585020899772644","0.41826945543289185, 0.7228503227233887","0.40339428186416626, 0.743442177772522","0.48619022965431213, 0.6173409223556519","0.49006786942481995, 0.6387883424758911","0.3919496536254883, 0.882270336151123","0.3690587878227234, 0.9175941348075867","0.5332391262054443, 0.3613063395023346"
0.1001001001001001,24.266434937341895,35.881971038120405,161.50356065297885,174.0673169643707,136.0408687365091,133.58944358227768,209.08617621273623,208.84192232369728,"0.4473749101161957, 0.3895500898361206","0.44904178380966187, 0.41066908836364746","0.44740238785743713, 0.5101968050003052","0.4644733965396881, 0.5346868634223938","0.36503663659095764, 0.57230544090271","0.3533600866794586, 0.5847920775413513","0.41852936148643494, 0.7216576337814331","0.4037468433380127, 0.7434248924255371","0.4830780029296875, 0.616761326789856","0.48806580901145935, 0.6366690993309021","0.3920954167842865, 0.8816713094711304","0.369193434715271, 0.9176061749458313","0.5332390069961548, 0.36130911111831665"
0.13346680013346682,24.658185695384432,35.56004328423657,161.39055854596663,173.35602238415396,134.80158696492623,133.11762630731994,209.87826310508396,209.0972306271792,"0.44690626859664917, 0.38950490951538086","0.44930902123451233, 0.4102252125740051","0.4467865824699402, 0.5101679563522339","0.46359315514564514, 0.5345913171768188","0.36278554797172546, 0.5722702741622925","0.35256141424179077, 0.5847049355506897","0.4185495972633362, 0.7215498685836792","0.4037473201751709, 0.7434223890304565","0.48258447647094727, 0.6168310046195984","0.4873713552951813, 0.6360020041465759","0.3920068144798279, 0.881971001625061","0.3692018985748291, 0.9175246953964233","0.5329068303108215, 0.3601255714893341"
0.16683350016683351,24.89503299979552,35.49278786213339,162.8249837975609,173.6116675912706,135.37672928154768,132.17040206184151,209.8731023505172,209.7755798296227,"0.444757878780365, 0.3895586133003235","0.4493905007839203, 0.40982785820961","0.4464171528816223, 0.5101956129074097","0.4625147879123688, 0.5332273244857788","0.3628186881542206, 0.5726757645606995","0.35070496797561646, 0.5848103761672974","0.41854986548423767, 0.7216067910194397","0.4033539891242981, 0.7430077791213989","0.4804457724094391, 0.6151553392410278","0.4847143292427063, 0.633700966835022","0.3919212222099304, 0.8832125663757324","0.36859917640686035, 0.9158732295036316","0.5313901305198669, 0.35993367433547974"
0.2002002002002002,25.025366591895875,35.35159335495876,163.3556406794549,173.34015218199622,135.66422008628646,131.87278524323384,209.75822093413942,210.10220384999764,"0.4439632296562195, 0.3895033299922943","0.4484172463417053, 0.4094924330711365","0.4464259147644043, 0.5103166103363037","0.46114787459373474, 0.5318529009819031","0.36290478706359863, 0.5727881789207458","0.3496217429637909, 0.5847418308258057","0.4184960722923279, 0.7216466069221497","0.40300488471984863, 0.7423158884048462","0.47999006509780884, 0.6147807240486145","0.4834674894809723, 0.631708025932312","0.391940176486969, 0.884168803691864","0.3681814968585968, 0.9152264595031738","0.5309852361679077, 0.35994094610214233"
0.2335669002335669,24.843500370655804,35.508959646946266,162.9527635150566,172.9830140642743,135.68521127863391,132.28047489080683,209.62813100513546,210.0569865877664,"0.4448123574256897, 0.3894987106323242","0.4461645483970642, 0.4094119966030121","0.4467845559120178, 0.5116146206855774","0.460149347782135, 0.5320547819137573","0.3632848858833313, 0.5733178853988647","0.34894508123397827, 0.5847738981246948","0.41840285062789917, 0.7215529680252075","0.4022384583950043, 0.7420792579650879","0.48006290197372437, 0.6142023801803589","0.48389554023742676, 0.6307958364486694","0.3919623792171478, 0.8842331171035767","0.3676435649394989, 0.9145649075508118","0.5302579998970032, 0.35975417494773865"
0.26693360026693363,25.152856986615372,35.10642056529114,163.22717834710625,171.515792128627,135.61208368062358,132.14930124431046,209.6924074896841,210.0476692443657,"0.4448486864566803, 0.3895350694656372","0.44481539726257324, 0.40846189856529236","0.4474879801273346, 0.5122945308685303","0.4579927921295166, 0.530886173248291","0.36332422494888306, 0.5733218193054199","0.34763282537460327, 0.584051787853241","0.41827958822250366, 0.7205673456192017","0.4015451967716217, 0.7416266202926636","0.4803273677825928, 0.6133369207382202","0.4825246334075928, 0.624879002571106","0.3917568325996399, 0.8838597536087036","0.3675248920917511, 0.9140751957893372","0.5283871293067932, 0.3594006896018982"
0.3003003003003003,25.31600508145691,35.73300928165551,162.7653603907643,170.77971648096639,134.73537407605576,130.80310451394848,209.58346290137618,211.08823548954732,"0.4487690329551697, 0.38960641622543335","0.44126564264297485, 0.40899109840393066","0.44968128204345703, 0.5164546370506287","0.4553956091403961, 0.5312056541442871","0.36335811018943787, 0.5735751986503601","0.3437783122062683, 0.5838683843612671","0.41802650690078735, 0.7208835482597351","0.40108251571655273, 0.7408080697059631","0.48053640127182007, 0.6134480237960815","0.4819437563419342, 0.6249291896820068","0.39144015312194824, 0.8846198320388794","0.3673016130924225, 0.9141222238540649","0.5284420251846313, 0.35932984948158264"
