Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Predicted_Pose
0.0,16.30572452999924,26.396307367418917,148.83451837752597,156.80764327124783,145.48958442050937,149.3157419346193,191.50310201198795,190.82252677199483,"0.398, 0.268","0.424, 0.289","0.379, 0.415","0.426, 0.441","0.302, 0.487","0.325, 0.498","0.341, 0.693","0.344, 0.705","0.439, 0.552","0.479, 0.557","0.339, 0.886","0.323, 0.923","0.520, 0.270",0.439,0.552,0.479,0.557,0.339,0.886,0.323,0.923,Preparation
0.0333667000333667,21.16429666232633,24.84575316038734,152.68871628588207,153.81064991535987,146.17477741008915,147.74910782948118,189.81603146477565,191.71175710382155,"0.417, 0.276","0.424, 0.283","0.406, 0.423","0.421, 0.437","0.316, 0.492","0.319, 0.499","0.347, 0.696","0.343, 0.707","0.462, 0.552","0.478, 0.559","0.343, 0.888","0.322, 0.923","0.520, 0.268",0.462,0.552,0.478,0.559,0.343,0.888,0.322,0.923,Preparation
0.0667334000667334,19.98999897606672,24.00887266153751,150.63115441749787,152.7896727967096,146.68721003823632,147.49608041424247,191.3419881519259,192.06637557245344,"0.426, 0.276","0.425, 0.279","0.414, 0.429","0.420, 0.438","0.327, 0.493","0.318, 0.498","0.357, 0.697","0.343, 0.707","0.472, 0.556","0.479, 0.563","0.348, 0.888","0.322, 0.922","0.520, 0.265",0.472,0.556,0.479,0.563,0.348,0.888,0.322,0.922,Preparation
0.1001001001001001,23.322269034071656,23.864694610210726,154.95591026042754,152.43148059379178,146.15776267803165,146.91357225274209,192.3572312113468,192.8208706118585,"0.432, 0.283","0.425, 0.277","0.427, 0.439","0.419, 0.437","0.332, 0.496","0.318, 0.498","0.362, 0.698","0.344, 0.707","0.480, 0.563","0.479, 0.563","0.349, 0.890","0.322, 0.922","0.520, 0.263",0.48,0.563,0.479,0.563,0.349,0.89,0.322,0.922,Preparation
0.1334668001334668,28.766902557462505,27.664481759334205,167.8947637526751,160.98117294662256,147.36455139849932,147.13705693873723,191.91989386944363,193.10561810569212,"0.430, 0.287","0.425, 0.277","0.441, 0.437","0.431, 0.434","0.333, 0.502","0.318, 0.502","0.362, 0.699","0.344, 0.707","0.475, 0.551","0.479, 0.559","0.350, 0.890","0.323, 0.921","0.522, 0.263",0.475,0.551,0.479,0.559,0.35,0.89,0.323,0.921,Preparation
0.1668335001668335,28.744681630694163,28.06161124575999,170.74220268354773,162.43177449981883,146.77825035644173,146.90783334700623,192.12199231781867,193.17667911199868,"0.427, 0.287","0.429, 0.277","0.438, 0.433","0.435, 0.434","0.329, 0.502","0.319, 0.503","0.361, 0.699","0.345, 0.708","0.467, 0.551","0.479, 0.559","0.350, 0.890","0.323, 0.921","0.522, 0.265",0.467,0.551,0.479,0.559,0.35,0.89,0.323,0.921,Preparation
0.2002002002002002,21.930839832836035,26.25141914558262,159.6877797662719,159.19185244791026,148.32726916361523,147.1976718172201,193.1765174626152,193.4115250738147,"0.431, 0.286","0.429, 0.277","0.427, 0.433","0.431, 0.433","0.338, 0.502","0.321, 0.503","0.367, 0.700","0.347, 0.708","0.468, 0.551","0.481, 0.562","0.351, 0.890","0.324, 0.921","0.526, 0.265",0.468,0.551,0.481,0.562,0.351,0.89,0.324,0.921,Preparation
0.2335669002335669,19.386625741761065,23.180477913160427,152.4106869761796,153.05960954135836,148.8042664565569,148.09156276868626,194.4932405519202,192.8506766468573,"0.429, 0.285","0.432, 0.277","0.422, 0.428","0.425, 0.432","0.341, 0.501","0.325, 0.502","0.372, 0.699","0.348, 0.706","0.473, 0.538","0.482, 0.555","0.353, 0.889","0.323, 0.921","0.530, 0.265",0.473,0.538,0.482,0.555,0.353,0.889,0.323,0.921,Preparation
0.2669336002669336,13.937459710820743,20.611126180989324,144.602140881596,149.19688080410438,148.4418580947058,148.7264028720105,194.2381911205784,193.19547755525528,"0.429, 0.285","0.435, 0.278","0.407, 0.425","0.423, 0.432","0.339, 0.501","0.329, 0.501","0.370, 0.699","0.351, 0.706","0.465, 0.538","0.482, 0.554","0.353, 0.889","0.323, 0.921","0.534, 0.266",0.465,0.538,0.482,0.554,0.353,0.889,0.323,0.921,Preparation
0.3003003003003003,17.724451095214214,21.016478088095266,151.48484672358225,148.7108409143973,150.02256710079416,150.70861537103045,193.12203956709533,190.5788647145129,"0.432, 0.280","0.439, 0.278","0.422, 0.424","0.427, 0.437","0.344, 0.500","0.334, 0.502","0.373, 0.699","0.348, 0.707","0.474, 0.539","0.493, 0.566","0.358, 0.886","0.324, 0.921","0.535, 0.265",0.474,0.539,0.493,0.566,0.358,0.886,0.324,0.921,Preparation
