Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Predicted_Pose
0.0,11.084775338353804,26.81747947649929,160.28832858970196,160.16215499683207,143.84631708588935,141.07777324898325,193.5539575063244,192.78970601679345,"0.538, 0.366","0.512, 0.376","0.512, 0.474","0.511, 0.502","0.454, 0.547","0.421, 0.551","0.486, 0.706","0.452, 0.706","0.521, 0.571","0.542, 0.591","0.479, 0.878","0.448, 0.884","0.605, 0.340",0.521,0.571,0.542,0.591,0.479,0.878,0.448,0.884,Preparation
0.0333667000333667,12.726198029324996,25.75374003086674,155.10126138428996,160.85105754535724,142.97641376531615,140.81521770056693,193.5707519792607,192.469373709772,"0.538, 0.366","0.515, 0.375","0.513, 0.476","0.510, 0.494","0.452, 0.547","0.421, 0.551","0.485, 0.706","0.452, 0.708","0.534, 0.573","0.539, 0.590","0.479, 0.878","0.449, 0.884","0.605, 0.338",0.534,0.573,0.539,0.59,0.479,0.878,0.449,0.884,Preparation
0.0667334000667334,13.55191390054218,24.7615309095445,154.31938620898958,159.17846401679816,143.03668538513816,139.37477274620832,192.21231119888003,195.69140109984488,"0.538, 0.366","0.515, 0.374","0.513, 0.478","0.509, 0.494","0.450, 0.548","0.421, 0.553","0.480, 0.707","0.458, 0.712","0.537, 0.580","0.539, 0.590","0.477, 0.879","0.449, 0.887","0.605, 0.336",0.537,0.58,0.539,0.59,0.477,0.879,0.449,0.887,Preparation
0.1001001001001001,14.388986186980643,23.18040632554959,155.00859879890473,156.64770355228063,142.09489183949702,137.09136055785115,193.46058637296244,199.3785182878947,"0.536, 0.367","0.516, 0.374","0.512, 0.481","0.506, 0.495","0.446, 0.549","0.422, 0.554","0.479, 0.708","0.465, 0.714","0.536, 0.582","0.539, 0.590","0.474, 0.879","0.453, 0.889","0.606, 0.336",0.536,0.582,0.539,0.59,0.474,0.879,0.453,0.889,Preparation
0.1334668001334668,13.306505946644744,21.39421800995929,151.23274588081364,154.29916075307693,141.3081388684023,136.5125373541818,194.19363039517836,200.7583033982349,"0.533, 0.367","0.517, 0.374","0.507, 0.482","0.505, 0.494","0.443, 0.550","0.423, 0.556","0.478, 0.709","0.469, 0.717","0.535, 0.584","0.539, 0.590","0.473, 0.879","0.455, 0.890","0.606, 0.335",0.535,0.584,0.539,0.59,0.473,0.879,0.455,0.89,Preparation
0.1668335001668335,11.964065269733592,20.61985927489074,149.4877213232391,154.0918255400853,142.06444709766365,136.99670217235692,194.31323515061132,200.17656478249225,"0.531, 0.366","0.519, 0.374","0.504, 0.482","0.505, 0.492","0.443, 0.552","0.424, 0.557","0.478, 0.710","0.469, 0.718","0.535, 0.583","0.539, 0.590","0.473, 0.879","0.455, 0.890","0.606, 0.335",0.535,0.583,0.539,0.59,0.473,0.879,0.455,0.89,Preparation
0.2002002002002002,10.667953422892996,20.27401062808295,148.14186419166992,154.02666036561425,141.84466680734317,140.17839948408542,195.0290727456085,193.88651720389677,"0.531, 0.366","0.520, 0.373","0.501, 0.482","0.505, 0.489","0.444, 0.552","0.424, 0.557","0.480, 0.710","0.460, 0.718","0.533, 0.583","0.539, 0.588","0.474, 0.879","0.455, 0.890","0.606, 0.335",0.533,0.583,0.539,0.588,0.474,0.879,0.455,0.89,Preparation
0.2335669002335669,6.06369540812109,20.293754201891986,156.94267410654817,154.30050626700333,139.71743047909817,143.58630773851624,200.54120080709848,188.56248533001207,"0.531, 0.365","0.519, 0.372","0.494, 0.480","0.505, 0.489","0.447, 0.552","0.424, 0.557","0.492, 0.709","0.450, 0.713","0.503, 0.592","0.538, 0.585","0.479, 0.881","0.453, 0.888","0.606, 0.337",0.503,0.592,0.538,0.585,0.479,0.881,0.453,0.888,Preparation
0.2669336002669336,4.867506597891369,20.302402672232283,155.7541610860557,154.74849631474012,140.32512878805596,145.03791188345556,200.30377730514965,186.9673805892214,"0.531, 0.365","0.517, 0.371","0.494, 0.475","0.505, 0.488","0.449, 0.553","0.425, 0.557","0.494, 0.709","0.448, 0.713","0.505, 0.592","0.538, 0.584","0.480, 0.882","0.452, 0.887","0.605, 0.338",0.505,0.592,0.538,0.584,0.48,0.882,0.452,0.887,Preparation
0.3003003003003003,3.94102887656768,18.874400554026508,156.0283594641937,154.44052455211613,141.1441314990887,145.33850621118845,199.42729388507507,187.2359344284781,"0.531, 0.365","0.517, 0.370","0.492, 0.475","0.503, 0.481","0.449, 0.552","0.425, 0.557","0.492, 0.710","0.448, 0.715","0.500, 0.593","0.536, 0.582","0.479, 0.882","0.452, 0.887","0.604, 0.337",0.5,0.593,0.536,0.582,0.479,0.882,0.452,0.887,Preparation
