Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,24.083030667960884,26.68347642381256,155.39181428274236,165.344793004,144.0836536629483,144.7595651950737,198.4756063498087,199.68105423911425,"0.525, 0.383","0.517, 0.357","0.524, 0.487","0.523, 0.461","0.438, 0.573","0.424, 0.573","0.470, 0.735","0.461, 0.750","0.570, 0.590","0.556, 0.564","0.450, 0.896","0.436, 0.931","0.597, 0.340",0.57,0.59,0.556,0.564,0.45,0.896,0.436,0.931,0.525,0.383,0.517,0.357,0.524,0.487,0.523,0.461,0.438,0.573,0.424,0.573,0.47,0.735,0.461,0.75,Address
0.0332314236341884,20.86869674304922,29.130653391549156,138.29660317093672,168.4347759375131,145.24492484058294,144.65460319933698,197.69207072685316,200.14782147677488,"0.525, 0.376","0.517, 0.357","0.520, 0.477","0.527, 0.463","0.438, 0.573","0.424, 0.571","0.469, 0.736","0.461, 0.750","0.564, 0.532","0.559, 0.567","0.449, 0.899","0.434, 0.931","0.597, 0.340",0.564,0.532,0.559,0.567,0.449,0.899,0.434,0.931,0.525,0.376,0.517,0.357,0.52,0.477,0.527,0.463,0.438,0.573,0.424,0.571,0.469,0.736,0.461,0.75,Preparation
0.0664628472683769,19.095757544527984,29.42089691178877,144.14384878471503,168.0839466292918,145.56275842910517,144.64143818035552,197.3521255976346,200.43910951522,"0.525, 0.375","0.517, 0.357","0.516, 0.478","0.528, 0.465","0.438, 0.572","0.423, 0.570","0.468, 0.737","0.461, 0.750","0.558, 0.547","0.561, 0.569","0.449, 0.900","0.433, 0.931","0.597, 0.340",0.558,0.547,0.561,0.569,0.449,0.9,0.433,0.931,0.525,0.375,0.517,0.357,0.516,0.478,0.528,0.465,0.438,0.572,0.423,0.57,0.468,0.737,0.461,0.75,Preparation
0.0996942709025654,18.9431025452197,28.087045613603376,145.8742857267039,165.566874932628,145.8996185852149,144.62594592112626,197.30613897326032,200.6331521439548,"0.524, 0.373","0.517, 0.357","0.517, 0.464","0.525, 0.465","0.437, 0.571","0.424, 0.570","0.468, 0.738","0.461, 0.750","0.558, 0.536","0.563, 0.576","0.449, 0.901","0.432, 0.931","0.597, 0.340",0.558,0.536,0.563,0.576,0.449,0.901,0.432,0.931,0.524,0.373,0.517,0.357,0.517,0.464,0.525,0.465,0.437,0.571,0.424,0.57,0.468,0.738,0.461,0.75,Preparation
0.1329256945367539,19.824831753973196,28.34623539769536,148.73319575860478,165.73853373477766,146.00355386004662,144.67703005548898,197.27563198096203,200.68730538018005,"0.524, 0.372","0.517, 0.358","0.518, 0.464","0.526, 0.467","0.437, 0.571","0.424, 0.570","0.468, 0.738","0.461, 0.750","0.558, 0.540","0.564, 0.578","0.449, 0.901","0.432, 0.931","0.597, 0.340",0.558,0.54,0.564,0.578,0.449,0.901,0.432,0.931,0.524,0.372,0.517,0.358,0.518,0.464,0.526,0.467,0.437,0.571,0.424,0.57,0.468,0.738,0.461,0.75,Preparation
0.1661571181709424,19.964720918097367,28.051402414973705,150.74413063321103,164.50543815671023,146.44137192951914,144.81185937855776,197.19066234269388,200.70073658688813,"0.523, 0.370","0.517, 0.358","0.518, 0.461","0.525, 0.472","0.437, 0.571","0.424, 0.570","0.468, 0.739","0.461, 0.750","0.557, 0.540","0.565, 0.581","0.449, 0.902","0.432, 0.931","0.598, 0.340",0.557,0.54,0.565,0.581,0.449,0.902,0.432,0.931,0.523,0.37,0.517,0.358,0.518,0.461,0.525,0.472,0.437,0.571,0.424,0.57,0.468,0.739,0.461,0.75,Preparation
0.1993885418051309,20.02836341740899,27.864400688755666,151.2000447768829,163.47482481166014,146.8126679971585,144.8564905349089,197.15572612496183,200.7132768559381,"0.523, 0.368","0.517, 0.359","0.518, 0.456","0.525, 0.474","0.437, 0.571","0.424, 0.570","0.468, 0.739","0.461, 0.750","0.555, 0.532","0.567, 0.584","0.449, 0.903","0.431, 0.931","0.599, 0.340",0.555,0.532,0.567,0.584,0.449,0.903,0.431,0.931,0.523,0.368,0.517,0.359,0.518,0.456,0.525,0.474,0.437,0.571,0.424,0.57,0.468,0.739,0.461,0.75,Preparation
0.2326199654393194,20.12117397278713,26.813967866640503,154.13221458556956,161.1664609524513,147.11195910550566,144.9021214895978,197.2138784467584,200.6655648264171,"0.521, 0.366","0.517, 0.360","0.518, 0.459","0.523, 0.475","0.437, 0.570","0.424, 0.571","0.468, 0.739","0.461, 0.751","0.551, 0.535","0.567, 0.582","0.449, 0.902","0.431, 0.931","0.599, 0.341",0.551,0.535,0.567,0.582,0.449,0.902,0.431,0.931,0.521,0.366,0.517,0.36,0.518,0.459,0.523,0.475,0.437,0.57,0.424,0.571,0.468,0.739,0.461,0.751,Preparation
0.2658513890735079,13.518286653436478,25.60452561535652,140.00404832580475,158.35496620373317,146.94813329059318,144.98445933669683,197.3493024494148,200.54644226178343,"0.520, 0.367","0.517, 0.362","0.505, 0.464","0.521, 0.477","0.436, 0.570","0.425, 0.571","0.468, 0.739","0.461, 0.752","0.549, 0.537","0.566, 0.582","0.449, 0.902","0.431, 0.931","0.600, 0.341",0.549,0.537,0.566,0.582,0.449,0.902,0.431,0.931,0.52,0.367,0.517,0.362,0.505,0.464,0.521,0.477,0.436,0.57,0.425,0.571,0.468,0.739,0.461,0.752,Preparation
0.2990828127076964,14.4007216493485,25.00130678410942,140.05583547585573,157.08119077724604,146.94564345198177,145.04939594011574,197.3030576564847,200.45735856508875,"0.519, 0.367","0.517, 0.363","0.505, 0.471","0.519, 0.478","0.436, 0.570","0.425, 0.571","0.467, 0.739","0.461, 0.753","0.548, 0.540","0.566, 0.582","0.449, 0.902","0.431, 0.931","0.600, 0.341",0.548,0.54,0.566,0.582,0.449,0.902,0.431,0.931,0.519,0.367,0.517,0.363,0.505,0.471,0.519,0.478,0.436,0.57,0.425,0.571,0.467,0.739,0.461,0.753,Preparation
