Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,23.43155748005619,23.486086746114943,210.3366089011637,204.28909918016743,227.96404063532452,222.1678170069916,165.54817837688026,167.623047384626,"0.513, 0.274","0.533, 0.250","0.548, 0.420","0.554, 0.398","0.652, 0.458","0.656, 0.450","0.615, 0.652","0.619, 0.648","0.516, 0.528","0.522, 0.511","0.628, 0.858","0.626, 0.839","0.442, 0.219",0.516,0.528,0.522,0.511,0.628,0.858,0.626,0.839,0.513,0.274,0.533,0.25,0.548,0.42,0.554,0.398,0.652,0.458,0.656,0.45,0.615,0.652,0.619,0.648,Preparation
0.0333667000333667,23.7073319315936,24.624735259709304,210.17584245046945,202.58584553089,228.18486954673733,220.8595817204697,164.9915381019932,168.87239899030223,"0.513, 0.273","0.533, 0.250","0.548, 0.421","0.550, 0.399","0.652, 0.457","0.654, 0.450","0.614, 0.652","0.621, 0.648","0.516, 0.528","0.518, 0.511","0.628, 0.856","0.626, 0.840","0.442, 0.212",0.516,0.528,0.518,0.511,0.628,0.856,0.626,0.84,0.513,0.273,0.533,0.25,0.548,0.421,0.55,0.399,0.652,0.457,0.654,0.45,0.614,0.652,0.621,0.648,Preparation
0.0667334000667334,23.502630183737093,24.76945314883253,209.7254954054309,202.77530728357527,227.4869074592005,220.1612089212394,164.19052932038883,168.7163774289376,"0.515, 0.269","0.534, 0.252","0.550, 0.421","0.551, 0.406","0.654, 0.459","0.654, 0.453","0.615, 0.656","0.621, 0.652","0.517, 0.528","0.519, 0.512","0.631, 0.857","0.628, 0.843","0.443, 0.210",0.517,0.528,0.519,0.512,0.631,0.857,0.628,0.843,0.515,0.269,0.534,0.252,0.55,0.421,0.551,0.406,0.654,0.459,0.654,0.453,0.615,0.656,0.621,0.652,Preparation
0.1001001001001001,22.38548633879875,24.05192433777365,209.2750724921013,202.0831586096047,225.73637429675043,218.6174708315289,164.43322306592177,169.66177553075983,"0.520, 0.269","0.541, 0.253","0.554, 0.421","0.556, 0.405","0.655, 0.463","0.657, 0.456","0.618, 0.657","0.627, 0.652","0.522, 0.528","0.525, 0.511","0.635, 0.858","0.632, 0.844","0.448, 0.211",0.522,0.528,0.525,0.511,0.635,0.858,0.632,0.844,0.52,0.269,0.541,0.253,0.554,0.421,0.556,0.405,0.655,0.463,0.657,0.456,0.618,0.657,0.627,0.652,Preparation
0.1334668001334668,21.638226414180995,23.955359905993845,212.4042654064776,201.93673001191053,226.3532485109496,219.9071005213925,163.57829357572598,169.11926102832376,"0.524, 0.269","0.547, 0.253","0.560, 0.424","0.563, 0.400","0.660, 0.465","0.665, 0.457","0.620, 0.657","0.631, 0.652","0.524, 0.528","0.531, 0.511","0.637, 0.858","0.634, 0.845","0.453, 0.214",0.524,0.528,0.531,0.511,0.637,0.858,0.634,0.845,0.524,0.269,0.547,0.253,0.56,0.424,0.563,0.4,0.66,0.465,0.665,0.457,0.62,0.657,0.631,0.652,Preparation
0.1668335001668335,21.06312944224545,23.68912308906298,212.8699673653012,200.42447287099432,224.74849238003364,219.4105711950608,164.61040142351038,168.35319043559332,"0.527, 0.269","0.547, 0.254","0.563, 0.426","0.562, 0.400","0.661, 0.469","0.664, 0.462","0.625, 0.661","0.630, 0.655","0.525, 0.529","0.533, 0.512","0.640, 0.859","0.636, 0.847","0.455, 0.211",0.525,0.529,0.533,0.512,0.64,0.859,0.636,0.847,0.527,0.269,0.547,0.254,0.563,0.426,0.562,0.4,0.661,0.469,0.664,0.462,0.625,0.661,0.63,0.655,Preparation
0.2002002002002002,21.573790410851903,23.51923294784816,211.57939059061096,200.0462902944788,224.23456980236327,219.4643548428054,165.53419610743012,167.88600675145085,"0.529, 0.268","0.546, 0.254","0.563, 0.426","0.561, 0.399","0.663, 0.469","0.664, 0.462","0.628, 0.661","0.630, 0.655","0.526, 0.530","0.533, 0.513","0.642, 0.861","0.637, 0.849","0.456, 0.209",0.526,0.53,0.533,0.513,0.642,0.861,0.637,0.849,0.529,0.268,0.546,0.254,0.563,0.426,0.561,0.399,0.663,0.469,0.664,0.462,0.628,0.661,0.63,0.655,Preparation
0.2335669002335669,20.277436816336195,20.69754604001885,212.14852767702257,204.1161164402744,222.01875640252584,219.00819731718863,167.58628626471844,169.90735774247818,"0.530, 0.270","0.555, 0.256","0.566, 0.427","0.576, 0.399","0.664, 0.474","0.672, 0.466","0.632, 0.679","0.638, 0.664","0.530, 0.529","0.544, 0.513","0.644, 0.872","0.639, 0.854","0.461, 0.212",0.53,0.529,0.544,0.513,0.644,0.872,0.639,0.854,0.53,0.27,0.555,0.256,0.566,0.427,0.576,0.399,0.664,0.474,0.672,0.466,0.632,0.679,0.638,0.664,Preparation
0.2669336002669336,20.02308087340782,19.4090388287258,212.223558701342,207.44207558361816,221.6440992053573,219.7438993803489,167.71754069268346,169.63370188491777,"0.531, 0.271","0.559, 0.255","0.567, 0.430","0.584, 0.399","0.664, 0.477","0.678, 0.467","0.632, 0.682","0.641, 0.667","0.531, 0.531","0.547, 0.515","0.644, 0.877","0.640, 0.856","0.463, 0.220",0.531,0.531,0.547,0.515,0.644,0.877,0.64,0.856,0.531,0.271,0.559,0.255,0.567,0.43,0.584,0.399,0.664,0.477,0.678,0.467,0.632,0.682,0.641,0.667,Preparation
0.3003003003003003,19.645653194615136,21.358647844564047,213.2998028917793,204.8290517846825,221.3433044894988,219.0848116069048,168.5310492258813,170.99586456785718,"0.531, 0.274","0.559, 0.257","0.568, 0.432","0.579, 0.407","0.664, 0.479","0.678, 0.470","0.634, 0.683","0.643, 0.670","0.531, 0.532","0.545, 0.521","0.644, 0.879","0.641, 0.861","0.462, 0.221",0.531,0.532,0.545,0.521,0.644,0.879,0.641,0.861,0.531,0.274,0.559,0.257,0.568,0.432,0.579,0.407,0.664,0.479,0.678,0.47,0.634,0.683,0.643,0.67,Preparation
