Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,37.33321904088659,31.89680889680062,162.9105655479544,153.01006102370968,145.82322004173116,144.1018132477474,180.304950351664,181.6680997968591,"0.546, 0.302","0.541, 0.311","0.563, 0.435","0.547, 0.442","0.428, 0.505","0.428, 0.512","0.439, 0.670","0.447, 0.681","0.608, 0.536","0.607, 0.549","0.448, 0.817","0.461, 0.849","0.638, 0.267",0.608,0.536,0.607,0.549,0.448,0.817,0.461,0.849,0.546,0.302,0.541,0.311,0.563,0.435,0.547,0.442,0.428,0.505,0.428,0.512,0.439,0.67,0.447,0.681,Preparation
0.0333667000333667,36.74944667795762,33.044243269153284,162.84825312103234,154.43911888829766,145.78639308909095,143.75290030047134,179.90977023111623,182.0290395298936,"0.547, 0.303","0.540, 0.314","0.561, 0.435","0.547, 0.442","0.428, 0.504","0.428, 0.511","0.439, 0.670","0.447, 0.681","0.605, 0.536","0.606, 0.549","0.449, 0.818","0.460, 0.848","0.640, 0.267",0.605,0.536,0.606,0.549,0.449,0.818,0.46,0.848,0.547,0.303,0.54,0.314,0.561,0.435,0.547,0.442,0.428,0.504,0.428,0.511,0.439,0.67,0.447,0.681,Preparation
0.0667334000667334,37.03152725320079,34.91053780317848,162.82655498459914,156.72644136854376,145.45310325880791,143.1805495360186,179.4305937131396,182.2233691046677,"0.547, 0.307","0.540, 0.317","0.561, 0.436","0.550, 0.443","0.429, 0.504","0.428, 0.510","0.440, 0.670","0.447, 0.681","0.604, 0.536","0.606, 0.549","0.451, 0.820","0.460, 0.848","0.642, 0.266",0.604,0.536,0.606,0.549,0.451,0.82,0.46,0.848,0.547,0.307,0.54,0.317,0.561,0.436,0.55,0.443,0.429,0.504,0.428,0.51,0.44,0.67,0.447,0.681,Preparation
0.1001001001001001,37.255343594057216,35.345570962003734,163.025174747433,157.4888863773725,145.14203677935163,143.1866490470656,178.86601246070475,182.25328055166696,"0.547, 0.309","0.540, 0.318","0.561, 0.436","0.551, 0.444","0.429, 0.504","0.428, 0.510","0.440, 0.673","0.448, 0.683","0.603, 0.536","0.606, 0.549","0.452, 0.825","0.460, 0.848","0.644, 0.266",0.603,0.536,0.606,0.549,0.452,0.825,0.46,0.848,0.547,0.309,0.54,0.318,0.561,0.436,0.551,0.444,0.429,0.504,0.428,0.51,0.44,0.673,0.448,0.683,Preparation
0.1334668001334668,37.13202273161064,35.18996873917663,162.96210745820613,157.68761629470615,144.61783865468885,143.03562456051202,178.7611336348941,182.2278586154005,"0.547, 0.309","0.542, 0.318","0.560, 0.434","0.552, 0.442","0.428, 0.503","0.429, 0.509","0.440, 0.673","0.448, 0.682","0.603, 0.536","0.606, 0.549","0.454, 0.827","0.460, 0.846","0.644, 0.268",0.603,0.536,0.606,0.549,0.454,0.827,0.46,0.846,0.547,0.309,0.542,0.318,0.56,0.434,0.552,0.442,0.428,0.503,0.429,0.509,0.44,0.673,0.448,0.682,Preparation
0.1668335001668335,36.92792768449467,34.51050618164997,162.57974936138612,156.8249234792469,144.19038740143142,141.93255506829752,178.96198021687098,182.3960316391272,"0.547, 0.308","0.548, 0.318","0.559, 0.434","0.554, 0.442","0.428, 0.503","0.430, 0.509","0.440, 0.673","0.450, 0.683","0.602, 0.536","0.606, 0.549","0.454, 0.827","0.461, 0.847","0.644, 0.273",0.602,0.536,0.606,0.549,0.454,0.827,0.461,0.847,0.547,0.308,0.548,0.318,0.559,0.434,0.554,0.442,0.428,0.503,0.43,0.509,0.44,0.673,0.45,0.683,Preparation
0.2002002002002002,37.205507178569455,35.3380525312791,162.7585281379213,157.4694650256576,143.44001457781224,141.1651675539648,179.14846180132656,182.44451994210888,"0.549, 0.310","0.549, 0.320","0.560, 0.434","0.556, 0.443","0.428, 0.504","0.430, 0.509","0.441, 0.673","0.450, 0.683","0.602, 0.536","0.606, 0.549","0.455, 0.827","0.462, 0.847","0.643, 0.274",0.602,0.536,0.606,0.549,0.455,0.827,0.462,0.847,0.549,0.31,0.549,0.32,0.56,0.434,0.556,0.443,0.428,0.504,0.43,0.509,0.441,0.673,0.45,0.683,Preparation
0.2335669002335669,37.50888459575916,34.68104440262403,163.22543348368686,156.60005971652643,142.8193950874232,140.900609638915,179.44871566346802,182.4516303208337,"0.549, 0.309","0.551, 0.320","0.560, 0.434","0.556, 0.443","0.426, 0.503","0.431, 0.509","0.441, 0.673","0.451, 0.683","0.602, 0.536","0.606, 0.549","0.456, 0.827","0.462, 0.847","0.643, 0.277",0.602,0.536,0.606,0.549,0.456,0.827,0.462,0.847,0.549,0.309,0.551,0.32,0.56,0.434,0.556,0.443,0.426,0.503,0.431,0.509,0.441,0.673,0.451,0.683,Preparation
0.2669336002669336,37.27627017543992,33.90155308238966,163.3016513094548,156.23780320763905,142.70297077453637,140.88719612151343,179.75310521873573,182.3748318081496,"0.548, 0.308","0.553, 0.320","0.559, 0.431","0.556, 0.440","0.426, 0.503","0.432, 0.509","0.441, 0.673","0.451, 0.683","0.602, 0.536","0.606, 0.549","0.456, 0.827","0.463, 0.847","0.643, 0.277",0.602,0.536,0.606,0.549,0.456,0.827,0.463,0.847,0.548,0.308,0.553,0.32,0.559,0.431,0.556,0.44,0.426,0.503,0.432,0.509,0.441,0.673,0.451,0.683,Preparation
0.3003003003003003,38.04643327677684,34.34989927182228,163.61289140498374,157.36530335150107,141.09365539719946,140.83622395054627,181.463174280108,182.5938346626612,"0.544, 0.308","0.553, 0.320","0.556, 0.431","0.555, 0.440","0.420, 0.502","0.430, 0.508","0.439, 0.673","0.449, 0.683","0.598, 0.536","0.603, 0.547","0.453, 0.827","0.459, 0.847","0.639, 0.279",0.598,0.536,0.603,0.547,0.453,0.827,0.459,0.847,0.544,0.308,0.553,0.32,0.556,0.431,0.555,0.44,0.42,0.502,0.43,0.508,0.439,0.673,0.449,0.683,Preparation
