Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
0.0,32.406622315237215,42.328858907881525,157.8658734522452,166.75289280189676,135.51150501298022,137.6496661917275,218.10032299650175,210.59620759947,"0.527, 0.434","0.529, 0.460","0.546, 0.536","0.560, 0.556","0.457, 0.607","0.457, 0.621","0.511, 0.738","0.501, 0.757","0.594, 0.613","0.607, 0.632","0.475, 0.868","0.467, 0.909","0.604, 0.398"
0.033366700033366704,35.2186506144462,42.518142198248036,162.05033870582108,166.76933217786348,135.89669414518107,137.0468329900785,217.61094411152752,210.7537334665841,"0.525, 0.439","0.529, 0.460","0.549, 0.538","0.560, 0.556","0.458, 0.607","0.456, 0.620","0.512, 0.737","0.501, 0.756","0.596, 0.614","0.606, 0.631","0.477, 0.869","0.467, 0.909","0.604, 0.398"
0.06673340006673341,35.82754264154869,42.53847618675519,162.91611803770235,166.32763715682566,136.04066055554597,136.61035523657617,217.88788686855247,210.94472986608605,"0.524, 0.440","0.529, 0.460","0.550, 0.539","0.560, 0.557","0.459, 0.607","0.455, 0.620","0.513, 0.737","0.501, 0.755","0.597, 0.615","0.605, 0.631","0.477, 0.870","0.467, 0.909","0.604, 0.398"
0.1001001001001001,36.01320542218375,42.970020478576444,163.05894232037346,167.2342544159775,136.1588868775296,136.54311157815164,217.84718658421647,211.02602703812886,"0.524, 0.440","0.529, 0.460","0.550, 0.540","0.561, 0.557","0.459, 0.608","0.455, 0.620","0.513, 0.736","0.501, 0.754","0.597, 0.614","0.605, 0.631","0.477, 0.870","0.467, 0.909","0.604, 0.398"
0.13346680013346682,35.85339620780314,43.46096433731419,162.00472224787742,168.0294179479665,135.97938775714636,136.36887351378962,217.95907058502982,211.17967128214954,"0.524, 0.440","0.529, 0.460","0.550, 0.540","0.562, 0.557","0.459, 0.608","0.455, 0.620","0.513, 0.736","0.501, 0.753","0.595, 0.610","0.605, 0.630","0.477, 0.870","0.467, 0.908","0.605, 0.397"
0.16683350016683351,37.13570335383816,44.12353288714378,165.00929475138136,168.8559531825106,135.32089682106255,136.12565797970606,217.73550981778504,211.12977845368803,"0.526, 0.440","0.529, 0.460","0.554, 0.541","0.562, 0.556","0.459, 0.608","0.455, 0.620","0.513, 0.735","0.500, 0.753","0.596, 0.612","0.605, 0.629","0.478, 0.870","0.467, 0.908","0.606, 0.397"
0.2002002002002002,37.08179406384744,44.81726050253373,164.42619548636392,169.62813594373708,134.9125015931132,135.83114364102792,217.78750837421327,211.19914070950622,"0.526, 0.440","0.529, 0.460","0.553, 0.541","0.563, 0.555","0.458, 0.608","0.454, 0.620","0.513, 0.735","0.500, 0.753","0.595, 0.611","0.605, 0.628","0.479, 0.869","0.467, 0.908","0.607, 0.397"
0.2335669002335669,36.840462085730586,45.73575218212321,163.42091523701083,171.19052345564302,134.95400284843026,135.5117336711075,217.77888095901724,211.17706559796477,"0.526, 0.439","0.530, 0.461","0.553, 0.541","0.565, 0.556","0.459, 0.608","0.454, 0.621","0.513, 0.735","0.500, 0.753","0.595, 0.608","0.606, 0.628","0.479, 0.869","0.467, 0.907","0.607, 0.397"
0.26693360026693363,38.019921458793824,46.470462867651875,166.52463834092225,173.24652941465945,135.36464205848668,135.98533997632413,217.09169090948237,211.42102228716234,"0.527, 0.441","0.529, 0.461","0.557, 0.544","0.565, 0.553","0.460, 0.609","0.454, 0.622","0.513, 0.735","0.500, 0.753","0.595, 0.611","0.606, 0.628","0.479, 0.869","0.467, 0.906","0.607, 0.397"
0.3003003003003003,36.964811083597425,32.09126562589496,166.6516178525147,145.59896918807829,135.21144019757313,137.9921296748674,216.01568222722332,211.7733731172824,"0.535, 0.444","0.521, 0.456","0.560, 0.545","0.539, 0.558","0.464, 0.611","0.453, 0.622","0.513, 0.736","0.500, 0.753","0.598, 0.619","0.601, 0.622","0.479, 0.869","0.467, 0.906","0.607, 0.397"
0.33366700033366703,38.397885215474524,36.06836697445355,169.04253414463238,150.7519622020332,134.9097503967637,137.18718657402837,216.32845367405264,211.76105617631006,"0.536, 0.446","0.517, 0.457","0.562, 0.544","0.542, 0.560","0.465, 0.611","0.449, 0.621","0.514, 0.736","0.498, 0.752","0.599, 0.620","0.599, 0.622","0.478, 0.871","0.466, 0.906","0.607, 0.397"
0.3670337003670337,39.13309899983813,38.82926582752462,170.62313419084043,156.30678874926218,135.45363140098908,137.25493096983655,216.25195950027424,211.90118667914447,"0.537, 0.447","0.516, 0.458","0.564, 0.546","0.545, 0.558","0.465, 0.611","0.449, 0.621","0.514, 0.737","0.497, 0.752","0.601, 0.623","0.600, 0.622","0.477, 0.873","0.466, 0.906","0.607, 0.396"
0.4004004004004004,38.39923141245403,40.76403903687505,168.70818611511757,159.64668576450055,135.60052806639393,136.90703019224117,216.28347047483118,211.73379166235432,"0.536, 0.447","0.517, 0.460","0.563, 0.547","0.549, 0.560","0.465, 0.611","0.449, 0.621","0.514, 0.737","0.497, 0.752","0.600, 0.622","0.600, 0.625","0.477, 0.874","0.465, 0.906","0.607, 0.396"
0.4337671004337671,41.14048299963765,37.034822025167685,173.96141754343103,145.03365841893287,135.10858775580795,138.5665345084894,217.07705372662468,210.94634050201424,"0.542, 0.455","0.508, 0.459","0.570, 0.547","0.536, 0.558","0.470, 0.614","0.446, 0.620","0.517, 0.738","0.494, 0.752","0.594, 0.606","0.589, 0.601","0.477, 0.874","0.465, 0.906","0.605, 0.397"
0.4671338004671338,41.41690604042479,28.26972418504971,180.93177889209105,137.68095220853405,136.44241923013212,141.66970207628023,215.6072209070416,209.19529956723608,"0.548, 0.457","0.502, 0.447","0.575, 0.546","0.515, 0.527","0.475, 0.615","0.444, 0.617","0.517, 0.738","0.491, 0.752","0.586, 0.586","0.570, 0.570","0.476, 0.874","0.464, 0.906","0.602, 0.397"
0.5005005005005005,37.06541289194739,28.184918249440596,247.32260070666223,145.77038519613015,137.17461314511988,143.27119070342616,212.9688156657355,209.33910854136704,"0.560, 0.462","0.497, 0.440","0.576, 0.550","0.512, 0.519","0.482, 0.618","0.443, 0.615","0.518, 0.743","0.490, 0.749","0.543, 0.572","0.562, 0.569","0.476, 0.881","0.464, 0.904","0.599, 0.396"
0.5338672005338673,36.73690858109031,24.85826558846974,271.1935807612275,139.1783134990956,134.24330037746387,144.62306295473513,215.17771618871527,208.30739402600528,"0.567, 0.467","0.492, 0.436","0.579, 0.554","0.505, 0.518","0.483, 0.619","0.441, 0.613","0.521, 0.745","0.488, 0.749","0.544, 0.558","0.559, 0.565","0.476, 0.880","0.464, 0.904","0.597, 0.396"
