Time,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Hip,Right Hip,Left Knee,Right Knee
0.0,11.687179274352314,12.632651636202251,177.089336358136,172.89476790200277,145.79504199450616,175.09832700178777,27.492411983548916,38.03037447843775
0.0333667000333667,11.714515939187542,13.047361611474113,175.88067518500742,172.5781221040769,145.09859005813914,174.5381501444441,26.95656493062513,37.74870178913226
0.0667334000667334,11.780036621341305,13.434572632938378,174.90895354119604,172.31432222303386,144.4843379253726,174.05693578378077,26.487728135383517,37.50493963522763
0.1001001001001001,11.882141529341002,13.797139031610726,174.15780936327687,172.09979700432604,143.94805925882855,173.64964005496506,26.081998298769737,37.296691857361296
0.1334668001334668,12.019230871714036,14.137915138506829,173.6108805878249,171.93097519340597,143.48552772112882,173.3112190931643,25.73547212172944,37.121562296170715
0.1668335001668335,12.189704856987813,14.459755284642362,173.25180515141525,171.80428553572608,143.09251697489532,173.03662903354586,25.44424630520829,36.977154792293334
0.2002002002002002,12.39196369368973,14.765513801033004,173.0642209906229,171.71615677673884,142.76480068274998,172.82082601127698,25.204417550151938,36.861073186366596
0.2335669002335669,12.624407590347193,15.058045018694425,173.03176604202287,171.6630176618967,142.49815250731467,172.65876616152502,25.01208255750604,36.77092131902796
0.2669336002669336,12.885436755487605,15.340203268642302,173.13807824219023,171.6412969366522,142.2883461112113,172.5454056194573,24.863338028216255,36.70430303091488
0.3003003003003003,13.173451397638365,15.614842881892312,173.36679552769996,171.64742334645769,142.1311551570618,172.4757005202412,24.754280663228243,36.65882216266479
0.333667000333667,13.486851725326877,15.884818189460129,173.70155583512715,171.67782563676573,142.02235330748806,172.4446069990439,24.681007163487656,36.63208255491515
0.3670337003670337,13.824037947080544,16.152983522361428,174.12599710104678,171.72893255302873,141.957714225112,172.44708119103288,24.63961422994015,36.621688048303405
0.4004004004004004,14.18341027142677,16.422193211611884,174.6237572620339,171.79717284069918,141.93301157255547,172.47807923137535,24.626198563531382,36.625242483467005
0.4337671004337671,14.563368906892954,16.695301588227167,175.17847425466357,171.87897524522955,141.94401901244044,172.5325572552387,24.63685686520701,36.640349701043405
0.4671338004671338,14.962314062006499,16.975162983222965,175.77378601551078,171.97076851207228,141.98651020738876,172.60547139779018,24.667685835912692,36.66461354167005
0.5005005005005005,15.37864594529481,17.26463172761494,176.3933304811506,172.06898138667984,142.05625882002238,172.69177779419718,24.71478217659408,36.69563784598439
0.5338672005338673,15.810764765285287,17.566562152418776,177.020745588158,172.17004261450472,142.14903851296316,172.786432579627,24.774242588196834,36.73102645462388
0.5672339005672339,16.257070730505436,17.88380858865026,177.63966927310958,172.2703809410007,142.26062294883414,172.88439188924846,24.842163771666822,36.76838320822627
0.6006006006006006,16.718580456619303,18.21852493788592,178.23146982835954,172.2491440383664,142.3232947810672,172.9137433784779,24.88398797195519,36.77912698300421
0.6339673006339673,17.18024702988738,18.56318334442886,178.6608693124354,172.31850086065646,142.38752940858683,172.93043375412245,24.932306565776532,36.779787813995874
0.6673340006673341,17.70819993991371,18.924916960419925,179.04256558602714,172.31498867200304,142.4908983986953,172.93837210043307,24.977290327326372,36.7696197856423
0.7007007007007008,18.220589279655094,19.318145237043417,179.27172758343073,172.27663518970775,142.6099218720539,172.97374917945044,25.01441186729198,36.78319971094257
0.7340674007340674,18.741566654169013,19.753015602856728,179.3711649746996,172.16795447181434,142.71818830396984,172.9996777856151,25.03590700826317,36.79118059738501
0.7674341007674341,19.181528967958346,20.07068206338655,179.34526474883563,171.9213460412008,142.80849232110944,173.10289645695715,25.049736483832575,36.79121597580176
0.8008008008008008,19.644350448026877,20.54544061410889,179.13530534708482,171.75449266936803,142.88335637384233,173.15865114461445,25.024671817930404,36.76676194319793
0.8341675008341676,20.11237944543259,21.360027156020973,178.93926320301975,172.72734856822035,142.95030432524288,173.15274706540026,24.960742204501784,36.72977430727326
0.8675342008675342,20.578329375913707,22.513576095720943,178.7491377092482,174.05232821345007,143.04847888879317,173.06351623073763,24.884044010950976,36.67944337604412
0.9009009009009008,20.790991661298328,23.68844895947626,178.14845336618006,174.87242327252875,143.2324451702447,172.93315471037346,24.84970265625881,36.62152653938097
0.9342676009342676,21.048152005334657,24.72209830810126,177.4430546608399,175.19420615734845,143.44777884084812,172.75628768274916,24.83508264322295,36.55916481934858
0.9676343009676344,21.163530675745218,25.59338520633518,176.71567962729722,175.80815674482292,143.66637544063093,172.54453357540544,24.809136277877812,36.499060826244445
1.001001001001001,21.32179968633729,26.369538965934147,175.8126307507811,176.03158670174983,143.8844065187276,172.26980101991543,24.762699007482844,36.42075957650301
1.0343677010343677,21.5502408987295,27.063375444133857,174.89099966619904,175.714952043978,144.0778286262877,171.9207687541472,24.694905493157325,36.312426392701255
1.0677344010677343,21.905766983152247,27.496183417772805,173.84763574119197,174.69093383605144,144.2164923446542,171.49355246949767,24.602779360086007,36.17118486584801
1.1011011011011012,22.461022131078376,27.690474743791,173.12169813188225,173.32265129309118,144.26402191462518,171.03560101509072,24.491891155286428,36.01106530948378
1.1344678011344678,23.212802925546264,27.92127509823504,172.3518841484559,171.55960437022782,144.2384924673696,170.48364366159757,24.36227754780827,35.80688028728775
1.1678345011678346,24.222311482922564,28.115278243256956,171.5586702172072,169.56842077142693,144.19883004601053,169.90811793707164,24.246833807009722,35.60002603836091
1.2012012012012012,25.278702701940457,28.399801627012184,170.6905064650614,167.27671254604945,144.2111587736702,169.2882803457451,24.126086127190913,35.369793366551264
1.234567901234568,26.09230428530226,28.39271268122137,169.43607667930544,164.39957463614357,144.2515590663579,168.66200022046178,24.01505983643741,35.113785931655585
1.267934601267935,26.971615171465608,28.07267078433848,168.17244349917385,160.40780753289744,144.34948645675195,168.01025005077165,23.92980611420036,34.84494266912872
1.3013013013013013,27.704080717738844,27.93278517428005,166.58662933057678,156.66396227896183,144.53137963394772,167.37597044209704,23.860640103215285,34.63422501692069
1.334668001334668,28.5198205638127,28.08723090732088,165.03870535970216,153.18548463906598,144.73929215510046,166.7198968349885,23.7726816248813,34.43115735762785
1.3680347013680347,29.335741907567485,28.22545047601625,163.68938931582989,149.6410651278045,144.9405332572658,166.0463650765067,23.674021969689385,34.20502887260339
1.4014014014014016,30.3079768411833,28.772335583625427,162.3582097000199,146.39142855616277,145.0915258222428,165.3008096359213,23.553509266994677,33.947242102469765
1.4347681014347682,31.374011790371505,29.46544266917594,161.72609985193628,143.40075374286698,145.22569653852338,164.4764451342916,23.42649081274491,33.68050557502973
1.4681348014681348,32.512029515893325,30.500212521770496,160.70891627583862,140.73131894172778,145.31151275499732,163.59097999559515,23.24826402178676,33.37173387348285
1.5015015015015016,33.55393332397811,31.73181420131853,159.476445998763,138.44204337430853,145.347148310549,162.62750895894698,23.02920668594754,33.01114351083221
1.5348682015348682,34.77359993916253,33.25702921666872,158.1727710857362,136.37916782010197,145.37662928612167,161.6294086956546,22.809759649443777,32.6104109712159
1.5682349015682349,35.92442110527248,34.882695871946815,157.24282276804908,134.59950361031017,145.41474473772084,160.6599608731851,22.580598013622414,32.21948233334887
1.6016016016016017,37.157037458422835,36.78618727174012,156.60504242259307,133.1741616538759,145.4260406560993,159.7124658797428,22.326571615776267,31.80506521889078
1.6349683016349683,38.503975966983596,38.9248773256809,156.0152358185352,132.51690983771923,145.3804990402564,158.75976806659006,22.038072151732433,31.34608215037549
1.6683350016683351,40.15523361019713,41.32173211817965,154.95001791859005,132.04561245150654,145.31494464689567,157.84495377925592,21.743857336495033,30.87064011509836
1.7017017017017018,42.22608121011013,43.798452303501655,153.64796812263245,134.00075715464166,145.18780058991956,156.99004217036145,21.44588934728337,30.38956981940432
1.7350684017350684,44.145597014359915,46.46298165554319,151.60332257695381,136.06071543428848,145.0415971402951,156.19448772068503,21.1590145112384,29.902711245794993
1.7684351017684352,45.35905028933968,49.418958858923645,150.89371324021423,136.08265169490292,144.91833620295392,155.46258188797967,20.874429492477113,29.424703526883736
1.8018018018018016,46.72565562480611,52.62719715475475,146.95808593927842,135.86383557446285,144.83630932029752,154.81741177075463,20.578217875794987,28.969805317430335
1.8351685018351689,48.97818824722256,55.801213955138515,147.65485387543413,137.51879789692822,144.8083928487551,154.25131738599586,20.294805165014456,28.540283297419673
1.8685352018685355,51.70488578590364,59.135605424488226,147.46106850862284,139.51287035713102,144.81940128083855,153.74710452275662,20.03459412712827,28.099228672394872
1.901901901901902,54.98600664885594,62.672017909510956,147.64987140830294,140.5274122245454,144.9214711306453,153.3669040083676,19.794708334758706,27.684293419490157
1.9352686019352687,59.16120522279561,66.58793312568135,146.21991290614636,141.71914198113657,145.09938833965256,152.97615662506868,19.575775798526134,27.286335043811917
1.9686353019686356,61.71400456276253,70.67785592652749,149.94088452133838,143.73050777274838,145.31889475424575,152.69065246040074,19.3703877943033,26.955854430660967
2.002002002002002,63.266868217068506,74.49853472464703,150.6585077746156,144.82011566190351,145.5714095109431,152.49636233923513,19.193638444331267,26.654256255839734
2.035368702035369,63.54761389145519,77.69161193426521,149.51888947554878,145.3428722560092,145.8147668888481,152.40976108192504,19.060155095820846,26.389639669405543
2.0687354020687354,64.01356414103894,80.45202291396751,148.07626310789774,145.72920249825322,145.97873765777493,152.37119271456257,18.901106336811015,26.137803438290383
2.1021021021021022,64.32367771473284,82.74618585507885,146.58701823047406,146.0620522727177,146.15753957432148,152.41528609179687,18.724265610071814,25.919165440760565
2.135468802135469,64.76455104002677,84.74552847157446,142.4225278472608,145.33556630363947,146.29539956533415,152.4823040061714,18.55527212043347,25.695406240059025
2.1688355021688355,65.25519156910451,86.31075732612133,139.20942492186586,143.9850782979384,146.38299898793238,152.6016913599406,18.417253800043326,25.489715280670698
2.2022022022022023,65.99345360597135,87.54697804924858,137.13573795364547,142.27854813505664,146.43114880230243,152.75468469140708,18.296284550257656,25.290507146696616
2.235568902235569,67.42673366339243,88.64193576894044,135.7062571543373,140.57991573767208,146.45318029263927,152.96813708115522,18.200018942973394,25.12538179640357
2.2689356022689355,69.20357122540918,89.6373773205092,134.77669940187687,138.40455836463534,146.49889011868032,153.1677889652917,18.130564333168696,24.969614006056226
