Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
0.0,-8.624670390886187,3.9703889995876227,126.30469915900136,174.6453826903712,147.4803801840461,139.4172877275262,193.8065740573932,205.93595012130717,"0.5216498970985413, 0.33187222480773926","0.5221376419067383, 0.3487248420715332","0.5070225596427917, 0.45276254415512085","0.5163898468017578, 0.47861337661743164","0.431037575006485, 0.531553328037262","0.4223601818084717, 0.5510501265525818","0.4555853009223938, 0.7097785472869873","0.4508407711982727, 0.7202222347259521","0.5343113541603088, 0.5266789197921753","0.5398005843162537, 0.5806767344474792","0.43786948919296265, 0.8797479867935181","0.42743706703186035, 0.8987776041030884","0.6145246624946594, 0.3154106140136719"
0.0333667000333667,5.025666237251555,13.951459161179674,139.59282191106655,174.44582762209313,147.022046990088,140.83307800751587,193.51316972009863,203.56235478007062,"0.5295522809028625, 0.34091895818710327","0.5129011273384094, 0.352804958820343","0.5139861106872559, 0.45849889516830444","0.5163960456848145, 0.48556727170944214","0.4355955123901367, 0.5323166847229004","0.41979551315307617, 0.5510727763175964","0.45683813095092773, 0.7107861638069153","0.4504358768463135, 0.7220857739448547","0.5487078428268433, 0.5448062419891357","0.5408076047897339, 0.5863827466964722","0.4387020170688629, 0.8799050450325012","0.42101460695266724, 0.9027482271194458","0.6137686371803284, 0.31550461053848267"
0.0667334000667334,15.868234417273648,21.87036284290072,150.42035893097713,172.9326884551274,146.36250191737122,142.12727993930744,193.49461560035417,201.46296740898276,"0.5299034714698792, 0.34186163544654846","0.5128907561302185, 0.3533990979194641","0.5138813853263855, 0.459981769323349","0.5158757567405701, 0.48519888520240784","0.43556028604507446, 0.53321373462677","0.4187484383583069, 0.550998330116272","0.45773276686668396, 0.7111977934837341","0.45007744431495667, 0.7241337895393372","0.5516722202301025, 0.5442264080047607","0.541447103023529, 0.5860580801963806","0.4394254684448242, 0.8800196647644043","0.4187215268611908, 0.9039298892021179","0.61327064037323, 0.31534454226493835"
0.1001001001001001,24.128867490044826,27.892088658488166,158.94088290246665,170.22751758833343,145.5243663998491,143.30243618285047,193.72322778601387,199.62276130682454,"0.5304792523384094, 0.34418943524360657","0.5103651285171509, 0.3541514277458191","0.5135272741317749, 0.46216803789138794","0.515116810798645, 0.4869089722633362","0.436217725276947, 0.5330578088760376","0.41746702790260315, 0.5502846240997314","0.45924806594848633, 0.7100621461868286","0.45004215836524963, 0.7240545153617859","0.5522594451904297, 0.5448607802391052","0.5418071150779724, 0.5886535048484802","0.44033002853393555, 0.8796505928039551","0.41929537057876587, 0.9037382006645203","0.6114686727523804, 0.3143763244152069"
0.1334668001334668,30.033398796429815,32.18162522167942,165.30796650926862,166.45186742057072,144.53026187147486,144.36108939809446,194.1713223649318,198.02670977237696,"0.5361653566360474, 0.3455401062965393","0.5056047439575195, 0.3546353280544281","0.5146591663360596, 0.4619511663913727","0.5102389454841614, 0.4880925118923187","0.4380195736885071, 0.5312448740005493","0.413855642080307, 0.5481842160224915","0.4615580141544342, 0.7056732773780823","0.450051486492157, 0.7213975787162781","0.5518102645874023, 0.5521628856658936","0.5417976379394531, 0.5936187505722046","0.4405673146247864, 0.8778354525566101","0.4194257855415344, 0.9031699895858765","0.6114358305931091, 0.31407737731933594"
0.1668335001668335,33.807661677293346,34.90396114621188,169.6751824351166,161.72729035069875,143.40280976620187,145.30578224498896,194.81121542496194,196.65978610442096,"0.5370092988014221, 0.34528544545173645","0.5017927885055542, 0.3586075007915497","0.5174422860145569, 0.4671289920806885","0.506821870803833, 0.4921279549598694","0.4378385543823242, 0.5221539735794067","0.41223961114883423, 0.5417042970657349","0.4613248407840729, 0.6975429654121399","0.4488268494606018, 0.7162257432937622","0.54747074842453, 0.5499204397201538","0.5371420979499817, 0.5925358533859253","0.43759194016456604, 0.8749643564224243","0.41659998893737793, 0.9010056257247925","0.6044840812683105, 0.31305596232414246"
0.2002002002002002,35.677489473500124,36.22408504582295,172.1961033637441,156.17533877757694,142.16463151798334,146.1390573834835,195.61522305395837,195.50696360173754,"0.54082190990448, 0.34459587931632996","0.49427157640457153, 0.35757124423980713","0.5185210108757019, 0.4567953944206238","0.49059247970581055, 0.48631149530410767","0.4370793402194977, 0.5226644277572632","0.40447109937667847, 0.5386513471603394","0.4610002636909485, 0.6952357888221741","0.4458397924900055, 0.7125810384750366","0.5473970770835876, 0.5434348583221436","0.531771183013916, 0.5925424098968506","0.43513816595077515, 0.8701039552688599","0.41399258375167847, 0.89881831407547","0.6000698804855347, 0.31030622124671936"
0.2335669002335669,35.868715525914915,36.30698553425004,173.02430197888467,149.91756510006476,140.83834856077257,146.86345747352757,196.55566133977516,194.55321556310764,"0.542477548122406, 0.3441898226737976","0.4918597340583801, 0.35712969303131104","0.520546555519104, 0.45001763105392456","0.48495930433273315, 0.48129016160964966","0.4350709021091461, 0.5230296850204468","0.39965635538101196, 0.536949634552002","0.46085405349731445, 0.6959935426712036","0.4412473142147064, 0.7118196487426758","0.5451771020889282, 0.5411414504051208","0.5273983478546143, 0.5833991765975952","0.4341856837272644, 0.8687934875488281","0.41071242094039917, 0.8987520933151245","0.5965228080749512, 0.30930742621421814"
0.2669336002669336,34.607173175402444,35.31765122523056,172.31335096427182,143.07552171702167,139.44658232852288,147.48152517507074,197.60484637026633,193.78351528731227,"0.5414195656776428, 0.3445410132408142","0.4920977056026459, 0.35705864429473877","0.5229355096817017, 0.45014604926109314","0.48027676343917847, 0.48112696409225464","0.43051576614379883, 0.5258581638336182","0.39601579308509827, 0.5377833247184753","0.46074146032333374, 0.6961735486984253","0.43558043241500854, 0.7120640873908997","0.5421792268753052, 0.5410714745521545","0.5138436555862427, 0.5872508883476257","0.4335004389286041, 0.8663312792778015","0.407757431268692, 0.8976320028305054","0.5918607711791992, 0.30833321809768677"
0.3003003003003003,32.11869576282743,33.4210707325019,170.21682300363918,135.77076102730717,138.0119542551875,147.9958031480625,198.7350942332859,193.1828360731324,"0.5441437363624573, 0.35194921493530273","0.4790390133857727, 0.34749507904052734","0.5262850522994995, 0.45367804169654846","0.4697222113609314, 0.47065138816833496","0.4320198595523834, 0.5311098098754883","0.39016687870025635, 0.5366896986961365","0.46313366293907166, 0.6963196992874146","0.42894870042800903, 0.7112472057342529","0.5407297611236572, 0.5430569052696228","0.5041614770889282, 0.5774526596069336","0.4337783455848694, 0.8666753768920898","0.407825767993927, 0.8965491056442261","0.5871105194091797, 0.3070659935474396"
