Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,38.92547283843274,10.34172158875879,240.130862510502,155.0592137511787,169.24249080910639,194.81330053652508,178.48680812524782,178.29088629740542,"0.497, 0.372","0.407, 0.400","0.534, 0.434","0.407, 0.479","0.479, 0.508","0.428, 0.509","0.485, 0.611","0.421, 0.609","0.501, 0.495","0.440, 0.547","0.495, 0.731","0.416, 0.732","0.435, 0.361",Preparation
1,0.033366700033366704,37.972378605734136,9.876725754936674,238.34418508401546,155.89427387706763,169.7169373556729,195.48768145498948,177.53799071020518,177.58981354342566,"0.500, 0.374","0.408, 0.399","0.535, 0.435","0.409, 0.479","0.481, 0.509","0.430, 0.510","0.485, 0.613","0.422, 0.609","0.501, 0.497","0.441, 0.547","0.495, 0.740","0.417, 0.732","0.436, 0.364",Preparation
2,0.06673340006673341,36.90751288444282,6.000734194199501,237.0028671600969,163.22083254011295,170.8926491962546,196.63295005973774,177.39649860996593,176.91237935628342,"0.500, 0.376","0.408, 0.399","0.535, 0.437","0.416, 0.480","0.483, 0.510","0.431, 0.512","0.486, 0.617","0.422, 0.611","0.503, 0.498","0.444, 0.549","0.496, 0.748","0.417, 0.733","0.436, 0.363",Preparation
3,0.1001001001001001,35.88946140621995,6.69108772761827,234.29283813126827,163.07937270133158,170.39251959590592,199.08423227217438,178.8364875715502,174.7037341069887,"0.502, 0.376","0.410, 0.399","0.535, 0.437","0.417, 0.478","0.485, 0.513","0.434, 0.514","0.489, 0.620","0.422, 0.611","0.506, 0.498","0.445, 0.548","0.497, 0.749","0.417, 0.733","0.436, 0.363",Preparation
4,0.13346680013346682,33.50331850797428,6.416035050948839,232.94689768434299,164.1965839221276,168.91374947660407,199.85211019322315,181.912335838351,174.48049213651552,"0.504, 0.377","0.412, 0.399","0.535, 0.442","0.419, 0.478","0.487, 0.510","0.435, 0.513","0.494, 0.617","0.422, 0.609","0.501, 0.509","0.447, 0.549","0.498, 0.747","0.416, 0.729","0.439, 0.359",Preparation
5,0.16683350016683351,28.471704737779877,6.530515845356692,227.99334653683982,164.94363884321703,169.02423754362493,201.21478326901487,181.56012427159925,174.83771264675275,"0.508, 0.379","0.413, 0.399","0.535, 0.451","0.420, 0.478","0.489, 0.510","0.437, 0.512","0.495, 0.617","0.422, 0.607","0.499, 0.520","0.448, 0.550","0.498, 0.747","0.414, 0.727","0.440, 0.360",Preparation
6,0.2002002002002002,26.683777438225963,6.693089961809498,224.39029545175887,164.4680416602646,167.6942127174983,200.99118556489566,182.02726485599575,177.4069288123503,"0.511, 0.381","0.413, 0.399","0.534, 0.454","0.421, 0.479","0.489, 0.510","0.437, 0.510","0.495, 0.617","0.422, 0.606","0.497, 0.526","0.448, 0.550","0.497, 0.748","0.409, 0.724","0.441, 0.365",Preparation
7,0.2335669002335669,21.980669046640028,6.9418582552801675,218.67964380554338,164.5336260569353,166.4474682032729,201.76135240439396,182.89569735791665,178.51494440862157,"0.512, 0.383","0.413, 0.400","0.528, 0.460","0.421, 0.479","0.490, 0.507","0.437, 0.506","0.496, 0.617","0.421, 0.602","0.492, 0.531","0.448, 0.551","0.497, 0.747","0.404, 0.719","0.443, 0.370",Preparation
8,0.26693360026693363,18.963888135650425,7.065111537548306,214.94841265056988,164.62648052229372,166.51253959933717,203.12843642061824,183.66322856739734,179.1618377298552,"0.511, 0.385","0.414, 0.400","0.524, 0.461","0.421, 0.479","0.490, 0.507","0.437, 0.506","0.497, 0.616","0.419, 0.600","0.490, 0.531","0.448, 0.550","0.497, 0.747","0.398, 0.716","0.443, 0.371",Preparation
9,0.3003003003003003,16.977255910562207,6.481062243375438,212.68500736035725,165.41283684716848,166.5448706310001,204.35656286889292,183.4336269792848,177.58842466565804,"0.511, 0.385","0.414, 0.400","0.521, 0.461","0.422, 0.480","0.490, 0.509","0.437, 0.508","0.497, 0.618","0.415, 0.606","0.487, 0.533","0.448, 0.551","0.497, 0.747","0.396, 0.715","0.443, 0.372",Preparation
