Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,2.757080290492183,0.5365985198077973,183.55995608559056,177.10805403992433,168.5023959928461,211.37732705130497,182.90001584093747,178.6843564434206,"0.479, 0.373","0.386, 0.402","0.476, 0.464","0.417, 0.483","0.481, 0.503","0.426, 0.512","0.509, 0.633","0.403, 0.628","0.468, 0.545","0.446, 0.550","0.527, 0.747","0.382, 0.747","0.420, 0.363",Preparation
1,0.033366700033366704,2.89558016824282,0.4716802487723112,183.5133752651476,176.76015549769815,168.25612017902597,211.11381301568713,182.97379757688208,177.30975932487047,"0.480, 0.373","0.387, 0.400","0.476, 0.464","0.417, 0.482","0.481, 0.503","0.427, 0.512","0.508, 0.629","0.403, 0.627","0.468, 0.545","0.446, 0.550","0.527, 0.746","0.385, 0.747","0.421, 0.364",Preparation
2,0.06673340006673341,3.2809966857250132,0.28876895057612667,183.4110039932426,175.9668147853086,168.81047040757815,211.0347406823002,182.65874041636985,176.30066513591333,"0.481, 0.372","0.387, 0.399","0.476, 0.463","0.417, 0.482","0.482, 0.503","0.427, 0.511","0.508, 0.629","0.403, 0.627","0.468, 0.543","0.447, 0.549","0.527, 0.746","0.387, 0.747","0.426, 0.363",Preparation
3,0.1001001001001001,3.5183802004038536,0.2420447724864812,183.2067850712883,175.95353510882134,168.9591806400247,211.07145931274874,182.55042641948276,175.87175002358694,"0.481, 0.372","0.387, 0.399","0.476, 0.462","0.417, 0.481","0.482, 0.502","0.427, 0.511","0.508, 0.629","0.403, 0.627","0.468, 0.542","0.447, 0.549","0.527, 0.746","0.388, 0.747","0.426, 0.363",Preparation
4,0.13346680013346682,3.673337294168449,0.2689636319369975,182.65714882295882,175.137069445295,168.94667878882743,211.34041732805963,182.0928756006132,176.1245579442376,"0.482, 0.372","0.387, 0.400","0.476, 0.462","0.417, 0.482","0.482, 0.500","0.427, 0.508","0.508, 0.628","0.403, 0.627","0.468, 0.542","0.448, 0.549","0.527, 0.745","0.388, 0.747","0.423, 0.363",Preparation
5,0.16683350016683351,3.793297678449337,0.38652057634213755,182.37479976879558,174.757797292285,168.8978807956765,211.28877974867524,181.97760542162638,176.1462022613611,"0.482, 0.372","0.388, 0.400","0.476, 0.461","0.417, 0.482","0.482, 0.500","0.427, 0.508","0.508, 0.628","0.403, 0.628","0.468, 0.542","0.448, 0.549","0.527, 0.745","0.388, 0.747","0.423, 0.364",Preparation
6,0.2002002002002002,4.130585498258007,0.7149373264214456,182.24161181494378,174.38307987164245,169.31715194435375,211.19649552453086,181.67402978190532,176.46194772655545,"0.482, 0.372","0.389, 0.400","0.476, 0.461","0.417, 0.482","0.483, 0.500","0.428, 0.508","0.508, 0.629","0.404, 0.629","0.467, 0.542","0.448, 0.549","0.527, 0.745","0.388, 0.747","0.423, 0.364",Preparation
7,0.2335669002335669,4.366903812861473,0.7806611598265701,181.92096969481716,173.31055920292079,169.4914233460258,210.43646428931737,181.5015854927527,176.5285551234213,"0.482, 0.372","0.390, 0.400","0.476, 0.460","0.417, 0.481","0.483, 0.501","0.428, 0.508","0.507, 0.629","0.404, 0.630","0.467, 0.541","0.448, 0.547","0.527, 0.745","0.388, 0.747","0.421, 0.363",Preparation
8,0.26693360026693363,4.89543549517817,0.2777522607879522,181.19140138892794,173.50062763963788,169.99417116989372,210.14033911516225,181.35889999178153,176.59324675975225,"0.481, 0.372","0.391, 0.399","0.475, 0.459","0.417, 0.478","0.483, 0.501","0.428, 0.509","0.507, 0.629","0.404, 0.631","0.467, 0.540","0.448, 0.544","0.527, 0.745","0.388, 0.746","0.424, 0.337",Preparation
9,0.3003003003003003,4.892475468155975,0.23807718615907625,181.1924120175909,173.67387847245297,170.1605928252038,210.32410962822598,181.27262951948984,176.61819131447967,"0.481, 0.372","0.391, 0.398","0.475, 0.459","0.417, 0.478","0.483, 0.501","0.428, 0.509","0.507, 0.628","0.404, 0.631","0.467, 0.540","0.449, 0.544","0.527, 0.745","0.388, 0.746","0.418, 0.341",Preparation
