Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,3.13564774371191,3.661196116704981,184.72713098392495,163.04739220426288,161.5668412487907,198.6633035355598,180.61710724699373,180.36076664225826,"0.516, 0.343","0.425, 0.351","0.508, 0.423","0.432, 0.425","0.498, 0.467","0.444, 0.469","0.516, 0.569","0.426, 0.576","0.498, 0.485","0.458, 0.489","0.534, 0.678","0.407, 0.682","0.461, 0.308",Preparation
1,0.033366700033366704,3.0614580813256658,3.499684967863268,185.75239827913379,163.33690599963884,161.93964087208528,198.57482566534,180.19693299375226,180.76645178692863,"0.515, 0.341","0.425, 0.351","0.508, 0.419","0.432, 0.423","0.498, 0.466","0.444, 0.469","0.517, 0.571","0.426, 0.575","0.496, 0.484","0.457, 0.484","0.536, 0.678","0.406, 0.682","0.460, 0.308",Preparation
2,0.06673340006673341,2.6462422664211105,3.418719025227984,184.9720594861059,163.6316484245976,162.03051492491775,198.44826695358546,179.88219650972417,181.032317881298,"0.515, 0.340","0.425, 0.351","0.508, 0.418","0.432, 0.423","0.498, 0.466","0.444, 0.469","0.517, 0.571","0.426, 0.575","0.496, 0.482","0.457, 0.484","0.536, 0.679","0.406, 0.682","0.459, 0.308",Preparation
3,0.1001001001001001,2.365726295767389,2.7254528561969384,184.14905034599002,163.7620446765975,162.08129583279234,198.22962829170183,179.83635056825594,181.37432201924383,"0.514, 0.339","0.425, 0.351","0.507, 0.418","0.433, 0.423","0.497, 0.466","0.444, 0.469","0.517, 0.571","0.426, 0.575","0.496, 0.482","0.459, 0.485","0.537, 0.679","0.405, 0.682","0.459, 0.308",Preparation
4,0.13346680013346682,1.8147227129260737,1.3429989026780995,183.1224361540465,165.93504951936478,162.51112768507576,198.49501011083782,179.6062244841175,181.62385708364087,"0.513, 0.339","0.425, 0.351","0.506, 0.418","0.435, 0.423","0.497, 0.465","0.444, 0.468","0.517, 0.572","0.426, 0.574","0.496, 0.482","0.460, 0.486","0.537, 0.679","0.405, 0.682","0.458, 0.308",Preparation
5,0.16683350016683351,1.2715958063692154,1.1153256247773167,182.03702090751293,165.16475695721772,162.61265372004397,198.35777597770635,179.65955425550598,181.95191089959445,"0.513, 0.339","0.425, 0.352","0.505, 0.418","0.435, 0.423","0.497, 0.465","0.444, 0.467","0.517, 0.572","0.426, 0.573","0.496, 0.482","0.462, 0.487","0.537, 0.679","0.405, 0.682","0.457, 0.309",Preparation
6,0.2002002002002002,1.2256426463962717,1.012730661842979,183.57812119162003,164.8883163514704,162.97423404463896,198.17603340608756,179.47851026880417,182.27742994712779,"0.512, 0.339","0.425, 0.351","0.504, 0.418","0.435, 0.419","0.497, 0.465","0.444, 0.466","0.517, 0.572","0.427, 0.573","0.494, 0.482","0.461, 0.480","0.537, 0.680","0.405, 0.682","0.457, 0.309",Address
7,0.2335669002335669,0.5815803482927626,0.940834624516181,183.91773836089274,166.90794144989013,163.16333529173394,198.1771948928568,179.21033276384642,182.462933170336,"0.512, 0.340","0.425, 0.351","0.503, 0.421","0.435, 0.418","0.497, 0.465","0.444, 0.467","0.517, 0.573","0.427, 0.574","0.492, 0.487","0.459, 0.481","0.537, 0.679","0.405, 0.683","0.456, 0.309",Address
8,0.26693360026693363,0.3489284694970337,1.3082358910994534,184.61331794291607,168.67455913605238,163.30344680853793,198.08882364726264,179.11637931811538,182.61358719191966,"0.512, 0.340","0.425, 0.351","0.503, 0.422","0.434, 0.419","0.497, 0.465","0.444, 0.469","0.517, 0.574","0.426, 0.578","0.490, 0.488","0.456, 0.481","0.537, 0.679","0.405, 0.683","0.455, 0.310",Address
9,0.3003003003003003,0.11232327910923816,1.2675437793073725,184.93220831640272,167.86303071424862,162.89506530011496,198.17325145991407,179.83791076518062,182.603402217719,"0.512, 0.340","0.424, 0.352","0.502, 0.423","0.434, 0.426","0.497, 0.467","0.443, 0.471","0.517, 0.574","0.426, 0.578","0.489, 0.488","0.458, 0.490","0.537, 0.679","0.405, 0.683","0.454, 0.310",Address
