Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
1,0.033366700033366704,10.800934770794914,3.98900899662914,206.26032417566148,172.24529126109326,166.88139350119854,200.9543019876936,182.08751081852455,177.5726894965049,"0.553, 0.339","0.425, 0.332","0.553, 0.416","0.440, 0.423","0.524, 0.493","0.462, 0.487","0.531, 0.634","0.443, 0.633","0.508, 0.509","0.468, 0.515","0.533, 0.774","0.430, 0.772","0.479, 0.311",Preparation
2,0.06673340006673341,2.968058943796943,2.8931268181831555,191.63506160191707,172.35368896428275,165.236732089787,195.9037170000985,181.713105132142,179.7589805350735,"0.552, 0.342","0.425, 0.332","0.538, 0.439","0.438, 0.425","0.521, 0.494","0.455, 0.492","0.529, 0.634","0.442, 0.633","0.504, 0.531","0.463, 0.515","0.533, 0.773","0.430, 0.772","0.479, 0.305",Preparation
3,0.1001001001001001,3.6646299825321407,2.8241997549178883,191.69233636202537,172.24318676812246,164.43680153444754,193.32349318961744,180.9486060009294,180.81951633794526,"0.552, 0.343","0.426, 0.331","0.537, 0.441","0.436, 0.425","0.519, 0.494","0.452, 0.492","0.527, 0.633","0.442, 0.634","0.503, 0.532","0.459, 0.515","0.533, 0.771","0.430, 0.772","0.481, 0.305",Preparation
4,0.13346680013346682,5.410235245735502,2.30647990841983,194.09062501182834,171.2953674080452,163.15317089278565,191.38206308144953,181.36031566117776,181.66650510017203,"0.551, 0.343","0.426, 0.331","0.538, 0.438","0.436, 0.426","0.516, 0.496","0.449, 0.495","0.526, 0.633","0.441, 0.635","0.502, 0.531","0.459, 0.516","0.532, 0.769","0.429, 0.774","0.483, 0.314",Preparation
5,0.16683350016683351,8.918381528560534,1.179633083913963,199.12863628073399,169.83590702482928,161.93527928283746,189.1724176009694,181.67012076408426,182.52889096753657,"0.549, 0.343","0.426, 0.331","0.542, 0.437","0.435, 0.424","0.513, 0.496","0.446, 0.495","0.525, 0.633","0.441, 0.636","0.502, 0.529","0.458, 0.504","0.532, 0.767","0.429, 0.774","0.483, 0.315",Preparation
6,0.2002002002002002,8.124781642272437,3.6537317830744667,198.19202986034514,164.79866540147563,162.2780288963207,189.28538731953935,181.70042768220844,181.84334224696363,"0.548, 0.343","0.426, 0.329","0.540, 0.438","0.431, 0.421","0.513, 0.496","0.446, 0.495","0.525, 0.633","0.439, 0.636","0.502, 0.528","0.457, 0.501","0.532, 0.767","0.429, 0.774","0.485, 0.313",Preparation
7,0.2335669002335669,6.252217795073754,3.901014116172458,194.13809081029348,164.15239673565674,161.70469896075085,188.3350444027907,181.54628122540078,182.43181079090832,"0.547, 0.343","0.426, 0.329","0.536, 0.440","0.430, 0.422","0.511, 0.497","0.444, 0.496","0.524, 0.634","0.439, 0.636","0.502, 0.528","0.457, 0.503","0.532, 0.767","0.428, 0.774","0.487, 0.313",Preparation
8,0.26693360026693363,5.960222457983588,4.165655404758638,193.43797278365193,164.59737546901317,161.93904434588669,188.85206100382146,180.68138654035113,181.8762981840644,"0.546, 0.343","0.425, 0.329","0.534, 0.438","0.429, 0.422","0.510, 0.496","0.444, 0.496","0.522, 0.632","0.438, 0.636","0.501, 0.527","0.455, 0.502","0.532, 0.767","0.428, 0.774","0.487, 0.314",Preparation
9,0.3003003003003003,6.477867552515201,3.9531841156752505,195.4303608124396,164.99224246463208,162.58291372336055,189.5606077912948,179.90062507576087,181.40163074014868,"0.545, 0.343","0.424, 0.329","0.535, 0.437","0.429, 0.421","0.510, 0.497","0.445, 0.496","0.521, 0.631","0.438, 0.636","0.500, 0.524","0.455, 0.501","0.532, 0.766","0.428, 0.774","0.487, 0.315",Preparation
10,0.33366700033366703,6.729430745146635,4.270005391784615,197.5330770712439,164.9092189897553,162.999883411582,190.15778395704163,179.91675470935627,180.8599458528911,"0.545, 0.343","0.424, 0.329","0.535, 0.437","0.429, 0.419","0.511, 0.498","0.445, 0.498","0.521, 0.632","0.438, 0.637","0.500, 0.521","0.454, 0.499","0.532, 0.766","0.428, 0.774","0.486, 0.318",Preparation
