Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,27.532812394972307,19.686284329734093,163.1531267149928,156.96157106656972,131.90261338015284,135.98109170517097,208.18553126297408,204.24493594817787,"0.4475685656070709, 0.4124138355255127","0.45555171370506287, 0.4128406047821045","0.45022645592689514, 0.5350713729858398","0.45404404401779175, 0.5343500375747681","0.3413609266281128, 0.6096457242965698","0.33325204253196716, 0.6157300472259521","0.3934606909751892, 0.742461085319519","0.37172937393188477, 0.7616521120071411","0.4893564283847809, 0.6290985345840454","0.4872555732727051, 0.6278480887413025","0.37435054779052734, 0.8965224027633667","0.34247663617134094, 0.9294962882995605","0.5167293548583984, 0.38475385308265686",-29.73047353962158,Leading Side
0.0333667000333667,30.206572364459824,26.57199749252949,161.9214335269688,157.9624403182151,131.71251496411418,134.55911210932615,207.65840172266445,205.50010449969085,"0.44883424043655396, 0.4185836911201477","0.45330357551574707, 0.4155794084072113","0.4551908075809479, 0.5405668616294861","0.45439186692237854, 0.5393363237380981","0.3446751832962036, 0.6100148558616638","0.33179551362991333, 0.6157923936843872","0.39381176233291626, 0.742448627948761","0.37172216176986694, 0.7616093158721924","0.4902063012123108, 0.6333524584770203","0.48759540915489197, 0.6305667757987976","0.3749043345451355, 0.8941726684570312","0.3407374322414398, 0.9294888377189636","0.5097917914390564, 0.38639989495277405",-29.95073948136183,Leading Side
0.0667334000667334,32.29339270616667,32.01114073996357,161.18757971362757,159.07085673818366,131.5286422630389,133.4059529792601,207.20833085146344,206.53400861374152,"0.4488326907157898, 0.4228687286376953","0.4512418210506439, 0.41760244965553284","0.45769214630126953, 0.5425722599029541","0.4545596241950989, 0.5406509637832642","0.3459179401397705, 0.6103681921958923","0.3313148021697998, 0.6158715486526489","0.39381712675094604, 0.7424401640892029","0.3717196583747864, 0.7615305185317993","0.49071449041366577, 0.6345199346542358","0.48795151710510254, 0.6321128606796265","0.375087708234787, 0.8925381898880005","0.33987298607826233, 0.9294837117195129","0.5023803114891052, 0.3907254636287689",-30.013163323537846,Leading Side
0.1001001001001001,33.838973973695154,36.11594217866987,160.90361157009255,160.24960699009148,131.35276465685823,132.50635127735123,206.83032783504956,207.3588937264205,"0.4488099217414856, 0.4221634268760681","0.4492880403995514, 0.4179401993751526","0.45814186334609985, 0.5429132580757141","0.45470699667930603, 0.5421638488769531","0.34608250856399536, 0.6105796694755554","0.3308807611465454, 0.6159918308258057","0.39384040236473083, 0.7423769235610962","0.3716846704483032, 0.7616469860076904","0.49135541915893555, 0.6345197558403015","0.4899795949459076, 0.6349653005599976","0.37520936131477356, 0.8912991285324097","0.33895379304885864, 0.9294899702072144","0.5020685791969299, 0.3904188573360443",-29.777941408134666,Leading Side
0.1334668001334668,34.88901672064759,38.99862991528194,161.0215753914872,161.46147773755462,131.18665152550324,131.84504396597805,206.5194018591012,207.98700527381817,"0.44778862595558167, 0.42168205976486206","0.44868189096450806, 0.41816991567611694","0.4578734338283539, 0.5426424145698547","0.4551823139190674, 0.5442448854446411","0.34574565291404724, 0.610633373260498","0.33085983991622925, 0.6168276071548462","0.39340755343437195, 0.7421149015426636","0.37202975153923035, 0.761801540851593","0.4913468360900879, 0.6344350576400757","0.4915744662284851, 0.6366056799888611","0.37525707483291626, 0.8902157545089722","0.33856630325317383, 0.9296476244926453","0.5071517825126648, 0.3902229070663452",-29.563383157492563,Leading Side
0.1668335001668335,35.48922150062627,40.77143205643331,161.49351747293494,162.66925564418915,131.03207224890517,131.40676800751905,206.2705621092969,208.4305886920252,"0.44764646887779236, 0.4205309748649597","0.448909193277359, 0.4180174469947815","0.4571007788181305, 0.5423592329025269","0.4553258419036865, 0.5446541905403137","0.3451482653617859, 0.6106455326080322","0.33078113198280334, 0.6169934868812561","0.39273205399513245, 0.7417982220649719","0.3725112974643707, 0.7617584466934204","0.4914477467536926, 0.6342486143112183","0.49219441413879395, 0.6370676159858704","0.3752647042274475, 0.8900483250617981","0.33860212564468384, 0.9295762181282043","0.5126118063926697, 0.3853038549423218",-29.55456222284922,Leading Side
0.2002002002002002,35.68528886723352,41.54657670875754,162.27148410955922,163.8357273736111,130.8907962069951,131.17626036435266,206.07881777131504,208.7018894171321,"0.4475015103816986, 0.4185638427734375","0.44900935888290405, 0.4170103073120117","0.45688319206237793, 0.5418270826339722","0.4554862082004547, 0.5450331568717957","0.34335702657699585, 0.6099477410316467","0.3300579786300659, 0.6163643598556519","0.3918813467025757, 0.7408768534660339","0.37399977445602417, 0.7610365152359009","0.49144524335861206, 0.6346572041511536","0.49240365624427795, 0.6385484933853149","0.3752475380897522, 0.8899528384208679","0.3386196196079254, 0.9294959306716919","0.5154327750205994, 0.3819136917591095",-29.724652255354158,Leading Side
0.2335669002335669,35.522919374071634,41.43629197888818,163.30752159648344,164.92367958943657,130.7645927797043,131.1382579988574,205.93917803083409,208.81315288522944,"0.44628238677978516, 0.4181652069091797","0.4473772943019867, 0.41713863611221313","0.4564834237098694, 0.5405455231666565","0.45544204115867615, 0.5448474287986755","0.34353095293045044, 0.6096776723861694","0.3292633593082428, 0.615942120552063","0.3918202221393585, 0.7408839464187622","0.37391936779022217, 0.7609383463859558","0.4911159574985504, 0.6345452070236206","0.49213868379592896, 0.6386667490005493","0.3757391571998596, 0.890678882598877","0.3383540213108063, 0.9294943809509277","0.5104673504829407, 0.38313591480255127",-29.50391732326623,Leading Side
0.2669336002669336,35.047813574742925,40.55280597345876,164.55367622883105,165.89589895528164,130.6552313469638,131.27749787341173,205.84665207353257,208.77662453240768,"0.4457744061946869, 0.41806864738464355","0.44675928354263306, 0.41738787293434143","0.4552909731864929, 0.5404578447341919","0.4554247260093689, 0.545029878616333","0.34460219740867615, 0.6097935438156128","0.3292478919029236, 0.6159558296203613","0.39183327555656433, 0.7408648729324341","0.373298704624176, 0.7609050273895264","0.49097973108291626, 0.6345208883285522","0.49085211753845215, 0.639093279838562","0.3759576082229614, 0.8909236788749695","0.33821070194244385, 0.929491400718689","0.5093151330947876, 0.383601576089859",-29.26219084732578,Leading Side
0.3003003003003003,34.3056720228497,39.00834679910282,165.9619943017255,166.71517213476235,130.56448128870483,131.57871695039412,205.7962490850889,208.6045497947574,"0.4436066746711731, 0.4168549180030823","0.4460444450378418, 0.4190175533294678","0.4506472945213318, 0.5379732847213745","0.4547649323940277, 0.5464175343513489","0.3424561619758606, 0.6090890169143677","0.32906562089920044, 0.6159368753433228","0.39080145955085754, 0.7400159239768982","0.37331801652908325, 0.7604581713676453","0.4905819892883301, 0.6344952583312988","0.48861199617385864, 0.6390689611434937","0.3763419985771179, 0.8893715739250183","0.33820754289627075, 0.9295343160629272","0.5069805979728699, 0.38365280628204346",-29.271621246479587,Leading Side
0.333667000333667,33.342195271994264,36.91514256245393,167.4845221102902,167.3442857914948,130.49411198485856,132.02665219218306,205.7829782511815,208.3091741083691,"0.4403932988643646, 0.4169856011867523","0.44560298323631287, 0.4205082356929779","0.44814959168434143, 0.5375300645828247","0.4534853994846344, 0.5465053915977478","0.3375956118106842, 0.6089428663253784","0.32907363772392273, 0.6162018179893494","0.3879780173301697, 0.7398799657821655","0.37408894300460815, 0.7604385614395142","0.48863667249679565, 0.6344327926635742","0.4841774106025696, 0.6390058994293213","0.3759242296218872, 0.8881227374076843","0.3382139503955841, 0.9295544624328613","0.5019367337226868, 0.38450342416763306",-29.500530215471905,Leading Side
0.3670337003670337,32.20308387577892,34.38542137014561,169.0733059496486,167.746026589095,130.44589281535613,132.60604056115702,205.8018487574889,207.90274290933337,"0.44099727272987366, 0.41879352927207947","0.44120389223098755, 0.4213886260986328","0.45205157995224, 0.5389841198921204","0.4443088173866272, 0.5427013635635376","0.33756476640701294, 0.609571099281311","0.32838454842567444, 0.618406355381012","0.38453707098960876, 0.740241289138794","0.37413668632507324, 0.7604333162307739","0.48860836029052734, 0.6362367868423462","0.47387632727622986, 0.6389036774635315","0.37533313035964966, 0.8880258798599243","0.3383135199546814, 0.9294702410697937","0.5020526647567749, 0.3864181637763977",-29.14597505627846,Leading Side
