Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
1.5348682015348682,10.607346614981408,17.316888489075446,215.18916741410425,160.02196984823703,164.02405759064106,179.3515287240575,179.4988071098237,173.20010621274852,"0.814, 0.451","0.742, 0.454","0.817, 0.511","0.725, 0.531","0.796, 0.584","0.753, 0.585","0.810, 0.679","0.762, 0.676","0.800, 0.539","0.730, 0.571","0.825, 0.778","0.782, 0.768","0.789, 0.413"
1.5682349015682349,12.809744591606668,18.28466551659057,185.5242697676416,164.74265009964282,160.14415721580525,179.82827061468203,183.96721700739155,174.12231864800853,"0.824, 0.451","0.747, 0.451","0.825, 0.513","0.725, 0.525","0.796, 0.584","0.751, 0.584","0.810, 0.681","0.754, 0.681","0.820, 0.577","0.724, 0.574","0.817, 0.778","0.766, 0.771","0.797, 0.413"
1.6016016016016017,13.620146511011768,17.82440339902756,192.8945255990257,166.21289864067066,157.36529431166386,177.19408562963594,185.93010162175904,173.0272909225267,"0.827, 0.451","0.748, 0.451","0.827, 0.515","0.725, 0.523","0.796, 0.583","0.748, 0.582","0.812, 0.677","0.754, 0.680","0.817, 0.564","0.721, 0.575","0.818, 0.771","0.769, 0.767","0.792, 0.411"
1.6349683016349683,22.35527812210881,8.624111904229833,195.99473843230447,177.58585088076816,154.51557083683548,175.11676495083577,194.5683305200712,174.53619255467683,"0.811, 0.449","0.739, 0.452","0.825, 0.519","0.728, 0.525","0.785, 0.584","0.738, 0.583","0.810, 0.680","0.745, 0.681","0.820, 0.579","0.721, 0.581","0.810, 0.771","0.760, 0.767","0.739, 0.408"
1.6683350016683351,17.790446123866037,9.55445079668296,187.21421784323135,177.40596605666093,154.68411517560122,172.06885424267196,191.29182948215765,172.71633365735676,"0.819, 0.449","0.750, 0.452","0.825, 0.522","0.732, 0.525","0.787, 0.585","0.741, 0.584","0.809, 0.689","0.748, 0.684","0.822, 0.582","0.722, 0.581","0.810, 0.774","0.764, 0.768","0.778, 0.409"
1.7017017017017018,19.237240535042947,9.487929266995874,193.03486981915592,179.0015126404751,159.53405100878436,172.34931857484037,181.75140278374548,166.73474224902245,"0.815, 0.449","0.751, 0.452","0.825, 0.521","0.734, 0.525","0.786, 0.589","0.742, 0.587","0.801, 0.694","0.749, 0.688","0.819, 0.575","0.722, 0.580","0.811, 0.778","0.774, 0.770","0.769, 0.409"
1.7350684017350684,21.118561042543043,9.522057730806122,195.29353716814737,179.16282813733858,158.21809598350083,172.41806424481854,183.71928613377472,167.43183558820365,"0.812, 0.449","0.750, 0.452","0.824, 0.520","0.733, 0.526","0.784, 0.588","0.742, 0.587","0.803, 0.693","0.750, 0.689","0.819, 0.574","0.722, 0.580","0.812, 0.780","0.775, 0.771","0.764, 0.408"
1.7684351017684352,23.299983829799384,7.947199463656893,194.9200409592589,180.370237112976,157.46884571250624,172.13524371103512,184.50990500820703,167.97243357222231,"0.811, 0.449","0.747, 0.452","0.825, 0.512","0.733, 0.526","0.783, 0.588","0.741, 0.587","0.803, 0.692","0.750, 0.688","0.822, 0.557","0.723, 0.579","0.813, 0.777","0.775, 0.769","0.765, 0.408"
1.8018018018018016,18.5286347056817,13.948259531304226,250.1744589252073,175.3530490410929,154.23541821028851,179.702386565459,166.31020587600818,130.98518342929603,"0.823, 0.447","0.750, 0.452","0.826, 0.502","0.729, 0.519","0.784, 0.595","0.742, 0.597","0.804, 0.697","0.736, 0.704","0.791, 0.518","0.719, 0.565","0.836, 0.767","0.785, 0.752","0.785, 0.407"
1.8351685018351689,17.169461146998426,13.265795062750374,194.63010181251232,175.28309215503657,159.84217158880708,178.30156079642563,165.9380706735158,140.28508303495616,"0.829, 0.447","0.750, 0.451","0.833, 0.513","0.729, 0.524","0.793, 0.594","0.742, 0.596","0.805, 0.695","0.740, 0.700","0.820, 0.580","0.719, 0.572","0.832, 0.767","0.784, 0.756","0.796, 0.406"
1.8685352018685355,18.111580211499323,14.875999360957254,206.95436998043343,172.00954193422604,163.90020331949577,179.31883740989713,150.63278055065248,132.40403860413812,"0.827, 0.447","0.754, 0.451","0.832, 0.501","0.729, 0.524","0.792, 0.597","0.743, 0.599","0.797, 0.712","0.736, 0.703","0.818, 0.534","0.719, 0.572","0.830, 0.764","0.787, 0.755","0.792, 0.405"
1.9352686019352687,16.696940116972776,5.73484189679208,203.63527177837292,188.65095620174623,166.68883033103495,176.8764242681863,191.0124954545473,178.96067413272945,"0.777, 0.442","0.727, 0.449","0.794, 0.507","0.727, 0.526","0.773, 0.583","0.741, 0.587","0.794, 0.684","0.755, 0.682","0.787, 0.556","0.720, 0.572","0.796, 0.785","0.772, 0.777","0.755, 0.403"
1.9686353019686356,17.000740126418126,3.9988875321574895,205.2623854825281,188.48335011135575,167.49022792966392,174.35668735283872,187.37393914966583,182.6760126123121,"0.777, 0.442","0.723, 0.449","0.794, 0.507","0.726, 0.526","0.771, 0.582","0.737, 0.584","0.789, 0.679","0.756, 0.677","0.786, 0.547","0.721, 0.571","0.794, 0.775","0.771, 0.769","0.756, 0.402"
2.002002002002002,12.31997727194864,6.009363521927225,185.9434168285405,191.281009814654,167.38183394408864,180.7024547296996,185.33161312747688,175.03308567544138,"0.802, 0.442","0.743, 0.448","0.810, 0.509","0.740, 0.525","0.789, 0.581","0.752, 0.583","0.801, 0.678","0.757, 0.675","0.811, 0.563","0.729, 0.571","0.803, 0.774","0.769, 0.766","0.783, 0.403"
2.035368702035369,0.3966922307041537,12.73552300631203,188.45111091385775,179.69538818048207,168.7428377346903,180.85895136653937,180.565677126837,170.9017465959218,"0.817, 0.442","0.754, 0.448","0.810, 0.497","0.739, 0.523","0.798, 0.586","0.758, 0.586","0.804, 0.684","0.759, 0.680","0.800, 0.532","0.730, 0.567","0.809, 0.775","0.773, 0.768","0.792, 0.403"
2.0687354020687354,10.700727219579296,10.691772861428216,186.91705700688203,183.04008729163544,166.07014821775374,183.7438320580088,182.491233930708,162.70447440918358,"0.815, 0.442","0.758, 0.445","0.817, 0.500","0.742, 0.522","0.793, 0.585","0.756, 0.585","0.802, 0.685","0.748, 0.680","0.812, 0.560","0.730, 0.567","0.807, 0.771","0.767, 0.764","0.793, 0.404"
2.1021021021021022,10.96454362571844,13.192026878779576,197.53442666637943,179.62964070892804,164.9065382781652,184.8934717775909,187.8816276275075,164.46022221214392,"0.822, 0.442","0.761, 0.444","0.825, 0.506","0.742, 0.518","0.800, 0.584","0.758, 0.582","0.811, 0.679","0.749, 0.676","0.810, 0.559","0.732, 0.561","0.808, 0.766","0.763, 0.757","0.793, 0.403"
2.135468802135469,15.623267304655332,11.325529914822612,198.5884373678972,179.0421821074894,162.6549231450874,182.59862774893296,186.80998568179209,165.58933373157134,"0.820, 0.442","0.760, 0.443","0.827, 0.509","0.743, 0.518","0.796, 0.583","0.756, 0.581","0.809, 0.678","0.750, 0.675","0.816, 0.558","0.734, 0.562","0.811, 0.766","0.765, 0.757","0.794, 0.402"
2.1688355021688355,9.50469215110824,13.185932607028509,199.7528331227043,176.66844251709364,162.4760356759149,183.73832010577937,181.90520002926831,164.48621182384616,"0.829, 0.443","0.761, 0.443","0.827, 0.514","0.742, 0.517","0.802, 0.583","0.758, 0.581","0.813, 0.677","0.750, 0.674","0.812, 0.554","0.736, 0.547","0.821, 0.764","0.765, 0.754","0.795, 0.402"
2.2022022022022023,9.777568582476077,12.800827395624088,202.01099474855852,179.96556408713312,161.3530227234173,181.7633604486185,183.63005169170253,166.45583150591608,"0.826, 0.444","0.759, 0.443","0.825, 0.516","0.742, 0.515","0.799, 0.583","0.757, 0.581","0.811, 0.677","0.753, 0.674","0.811, 0.549","0.736, 0.538","0.817, 0.764","0.768, 0.754","0.795, 0.402"
2.235568902235569,12.64798110760596,12.884115436109616,204.7395949999283,178.40281120338673,160.48511724508754,181.8939114727561,184.37808248197308,165.58246314956776,"0.826, 0.444","0.760, 0.442","0.827, 0.519","0.741, 0.515","0.797, 0.583","0.757, 0.580","0.810, 0.678","0.752, 0.674","0.811, 0.555","0.733, 0.553","0.815, 0.765","0.768, 0.756","0.794, 0.400"
2.2689356022689355,15.285095706635587,11.753613749399502,197.36961529736004,177.5082682912593,161.63357300396586,180.62254898746053,184.74569758851115,166.9069986793114,"0.826, 0.444","0.760, 0.443","0.832, 0.525","0.742, 0.520","0.799, 0.585","0.757, 0.581","0.813, 0.690","0.753, 0.681","0.821, 0.574","0.733, 0.569","0.816, 0.773","0.769, 0.762","0.793, 0.400"
2.3023023023023024,15.184935061856615,11.136676840870308,196.7990893527496,179.42706360433456,161.40308358535034,180.1967094927313,184.50450972725324,168.98479554185417,"0.826, 0.444","0.762, 0.443","0.831, 0.527","0.744, 0.521","0.798, 0.585","0.757, 0.581","0.812, 0.691","0.753, 0.682","0.820, 0.577","0.732, 0.571","0.816, 0.777","0.767, 0.767","0.792, 0.400"
2.335669002335669,14.16840244695802,8.70632085488372,198.12063091953803,189.7857704904337,161.0785394041434,181.51786339426343,185.19429305192364,169.99258402643892,"0.825, 0.444","0.764, 0.443","0.829, 0.525","0.750, 0.522","0.797, 0.585","0.761, 0.582","0.811, 0.693","0.756, 0.682","0.815, 0.576","0.732, 0.570","0.815, 0.779","0.767, 0.768","0.792, 0.400"
