Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Predicted_Pose
0.0,16.601048734107053,19.267922383599284,128.20434086600946,156.68252689893416,144.33790893951814,142.77040523869093,192.46674721315208,199.22075820456573,"0.441, 0.229","0.434, 0.265","0.422, 0.361","0.417, 0.416","0.320, 0.491","0.315, 0.512","0.356, 0.684","0.355, 0.710","0.491, 0.434","0.454, 0.537","0.351, 0.861","0.327, 0.922","0.534, 0.216",0.491,0.434,0.454,0.537,0.351,0.861,0.327,0.922,Preparation
0.0333778371161548,21.388134598871925,19.51282480318179,136.7654450387619,156.84098584710316,145.03674353971616,143.2812188074056,191.4752511066877,199.35787022176947,"0.445, 0.234","0.432, 0.265","0.436, 0.362","0.416, 0.416","0.323, 0.491","0.316, 0.509","0.355, 0.685","0.357, 0.710","0.496, 0.435","0.454, 0.537","0.349, 0.864","0.327, 0.923","0.533, 0.216",0.496,0.435,0.454,0.537,0.349,0.864,0.327,0.923,Preparation
0.0667556742323097,22.284800877905557,20.593439355671823,138.2947944872548,157.23556664119664,146.0298593547157,143.4140447738711,190.32355712468132,200.266213392187,"0.456, 0.239","0.427, 0.266","0.447, 0.364","0.416, 0.417","0.331, 0.491","0.316, 0.506","0.357, 0.685","0.359, 0.710","0.503, 0.436","0.456, 0.537","0.349, 0.866","0.327, 0.923","0.533, 0.215",0.503,0.436,0.456,0.537,0.349,0.866,0.327,0.923,Preparation
0.1001335113484646,22.77958171473162,20.974702226088358,138.5198644649772,156.97253797510956,144.6986459657174,142.77542778866842,192.3982668268573,200.5895544001028,"0.460, 0.241","0.427, 0.265","0.451, 0.366","0.416, 0.414","0.334, 0.489","0.316, 0.501","0.363, 0.684","0.360, 0.708","0.505, 0.437","0.458, 0.537","0.350, 0.867","0.327, 0.923","0.533, 0.215",0.505,0.437,0.458,0.537,0.35,0.867,0.327,0.923,Preparation
0.1335113484646194,23.17860812959113,21.174873443390965,138.36478182920962,157.09291709834238,144.64621203039084,141.4174694097543,193.2748932920916,203.2050457407362,"0.459, 0.241","0.427, 0.265","0.452, 0.367","0.416, 0.414","0.335, 0.489","0.316, 0.500","0.365, 0.683","0.365, 0.708","0.508, 0.438","0.458, 0.536","0.351, 0.867","0.327, 0.923","0.533, 0.214",0.508,0.438,0.458,0.536,0.351,0.867,0.327,0.923,Preparation
0.1668891855807743,22.87406509418616,21.257292498803395,137.7579523403184,157.2411350614127,144.39803856372654,141.00886950560334,194.4688530498076,204.10305736480476,"0.460, 0.241","0.426, 0.265","0.452, 0.367","0.416, 0.413","0.337, 0.490","0.315, 0.501","0.369, 0.681","0.366, 0.708","0.510, 0.438","0.458, 0.535","0.353, 0.867","0.327, 0.924","0.532, 0.214",0.51,0.438,0.458,0.535,0.353,0.867,0.327,0.924,Preparation
0.2002670226969292,22.77787877762861,21.26502848246474,137.45989335380983,157.322425395718,144.13234339447752,140.7260203691865,195.21520318076765,204.59614030646148,"0.459, 0.241","0.427, 0.265","0.452, 0.367","0.417, 0.412","0.338, 0.490","0.315, 0.501","0.371, 0.680","0.367, 0.708","0.511, 0.439","0.458, 0.534","0.354, 0.867","0.327, 0.924","0.532, 0.214",0.511,0.439,0.458,0.534,0.354,0.867,0.327,0.924,Preparation
0.2336448598130841,22.9464992709084,21.28986528815267,137.77244875823305,157.30790259267647,144.6369845079458,140.92764904625372,194.6362424354101,204.31923948074945,"0.459, 0.242","0.427, 0.265","0.453, 0.367","0.417, 0.412","0.339, 0.490","0.316, 0.501","0.370, 0.680","0.367, 0.708","0.511, 0.439","0.458, 0.533","0.353, 0.868","0.327, 0.925","0.532, 0.214",0.511,0.439,0.458,0.533,0.353,0.868,0.327,0.925,Preparation
0.2670226969292389,22.45203238722912,20.274703431184992,137.61146869604315,157.07010634864807,146.49328677194993,143.6534109974067,191.46025176193385,201.7051197823818,"0.459, 0.242","0.427, 0.264","0.452, 0.368","0.417, 0.411","0.338, 0.494","0.319, 0.505","0.365, 0.683","0.363, 0.712","0.511, 0.439","0.459, 0.532","0.353, 0.868","0.327, 0.927","0.533, 0.214",0.511,0.439,0.459,0.532,0.353,0.868,0.327,0.927,Preparation
0.3004005340453938,22.362975739001897,20.130965541921768,137.62458629081863,156.86747512396272,147.13418587841204,145.18355988982017,189.71279948468523,199.1513263855092,"0.459, 0.242","0.426, 0.263","0.452, 0.367","0.417, 0.411","0.338, 0.495","0.319, 0.505","0.362, 0.685","0.359, 0.713","0.510, 0.439","0.459, 0.531","0.354, 0.868","0.327, 0.928","0.533, 0.214",0.51,0.439,0.459,0.531,0.354,0.868,0.327,0.928,Preparation
0.3337783711615487,22.38170491406565,19.69760859399701,137.74374996236278,156.60725215183072,147.7282321214053,146.3341459657162,187.977475308874,198.2328494821732,"0.459, 0.241","0.427, 0.262","0.452, 0.367","0.417, 0.412","0.337, 0.496","0.320, 0.507","0.359, 0.688","0.357, 0.717","0.510, 0.439","0.459, 0.530","0.355, 0.867","0.327, 0.929","0.533, 0.214",0.51,0.439,0.459,0.53,0.355,0.867,0.327,0.929,Preparation
0.3671562082777036,22.512292528020005,19.43315946493381,138.04949928535848,156.50909844478193,147.71149292344077,146.97340443859125,187.31894396979172,197.6786672768617,"0.459, 0.240","0.427, 0.261","0.452, 0.367","0.417, 0.412","0.335, 0.496","0.321, 0.508","0.358, 0.689","0.357, 0.718","0.509, 0.439","0.458, 0.530","0.355, 0.867","0.327, 0.929","0.533, 0.214",0.509,0.439,0.458,0.53,0.355,0.867,0.327,0.929,Preparation
0.4005340453938584,23.37557683185719,18.23633631758849,138.9316171422193,155.09557078008558,146.8313943610189,146.59896149792507,187.9007858539185,197.4729998396182,"0.453, 0.236","0.431, 0.260","0.448, 0.367","0.417, 0.411","0.330, 0.496","0.321, 0.509","0.356, 0.689","0.357, 0.719","0.506, 0.439","0.458, 0.529","0.355, 0.865","0.327, 0.930","0.533, 0.214",0.506,0.439,0.458,0.529,0.355,0.865,0.327,0.93,Preparation
0.4339118825100133,22.172298650757465,17.445487322157415,139.15607354390653,154.2888195477162,147.41558414533182,146.5014479942655,188.42776924157067,197.5264093658384,"0.447, 0.233","0.435, 0.259","0.442, 0.366","0.417, 0.409","0.328, 0.495","0.322, 0.509","0.356, 0.689","0.357, 0.719","0.500, 0.438","0.458, 0.529","0.355, 0.863","0.326, 0.930","0.532, 0.214",0.5,0.438,0.458,0.529,0.355,0.863,0.326,0.93,Preparation
0.4672897196261682,21.963698336317613,17.464887581167435,140.01351332716845,154.583713082736,147.48750344294203,146.5627094841307,188.55679822736832,197.6557076462547,"0.446, 0.232","0.436, 0.259","0.441, 0.365","0.418, 0.409","0.328, 0.495","0.323, 0.509","0.356, 0.688","0.357, 0.719","0.498, 0.438","0.458, 0.530","0.355, 0.862","0.325, 0.930","0.532, 0.214",0.498,0.438,0.458,0.53,0.355,0.862,0.325,0.93,Preparation
0.5006675567423231,21.782420381206503,17.495654680068995,140.03200803325822,154.68782648258784,147.51390811315807,146.59221216144144,188.57191109782744,197.7768301586636,"0.446, 0.232","0.436, 0.259","0.440, 0.364","0.418, 0.410","0.328, 0.494","0.323, 0.509","0.356, 0.688","0.357, 0.719","0.497, 0.438","0.458, 0.530","0.355, 0.861","0.324, 0.930","0.532, 0.214",0.497,0.438,0.458,0.53,0.355,0.861,0.324,0.93,Preparation
0.5340453938584779,21.60017608920205,17.66207392395424,140.21511054554074,154.8108476679886,147.4381657900278,146.57553028969244,188.69031830061007,197.8609335443929,"0.446, 0.232","0.436, 0.259","0.440, 0.364","0.418, 0.411","0.329, 0.494","0.323, 0.509","0.357, 0.687","0.357, 0.719","0.496, 0.438","0.459, 0.531","0.356, 0.860","0.324, 0.930","0.532, 0.213",0.496,0.438,0.459,0.531,0.356,0.86,0.324,0.93,Preparation
0.5674232309746329,21.937918584452287,18.541103906740314,141.1549449592975,155.28011970831838,147.51945360917784,146.31824488821417,188.30802636390948,198.0854465304025,"0.448, 0.232","0.436, 0.261","0.442, 0.365","0.420, 0.417","0.330, 0.494","0.323, 0.509","0.358, 0.687","0.357, 0.719","0.497, 0.438","0.460, 0.535","0.357, 0.858","0.324, 0.929","0.533, 0.214",0.497,0.438,0.46,0.535,0.357,0.858,0.324,0.929,Preparation
0.6008010680907877,21.62972756713973,19.09617573745904,141.14745087750768,156.08218767551512,147.50972114719852,145.7412060851252,188.5180150918657,198.64815789586476,"0.451, 0.233","0.436, 0.261","0.444, 0.366","0.420, 0.418","0.333, 0.493","0.323, 0.506","0.360, 0.686","0.358, 0.719","0.497, 0.438","0.460, 0.537","0.359, 0.857","0.324, 0.929","0.534, 0.214",0.497,0.438,0.46,0.537,0.359,0.857,0.324,0.929,Preparation
0.6341789052069425,21.320692631251365,20.585091066557546,137.67258041463865,156.05668110358027,144.130730134005,142.7479791747915,195.00475976885036,202.5745010546236,"0.452, 0.240","0.437, 0.267","0.444, 0.372","0.423, 0.424","0.335, 0.493","0.322, 0.506","0.371, 0.682","0.365, 0.713","0.498, 0.438","0.463, 0.541","0.359, 0.857","0.323, 0.929","0.537, 0.219",0.498,0.438,0.463,0.541,0.359,0.857,0.323,0.929,Preparation
