Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Predicted_Pose
0.0,14.352623266523931,15.851067388291112,207.64506823958985,179.77726087358835,169.87421821391536,247.50407306102863,181.167607941765,120.24681052544156,"0.518, 0.400","0.437, 0.398","0.517, 0.475","0.434, 0.464","0.498, 0.477","0.453, 0.466","0.491, 0.566","0.439, 0.476","0.480, 0.545","0.432, 0.509","0.478, 0.689","0.453, 0.627","0.451, 0.407",0.48,0.545,0.432,0.509,0.478,0.689,0.453,0.627,Preparation
0.0333667000333667,16.417942401445938,14.937594872883947,207.882430724216,161.71108438058835,164.3897128373694,44.705218473466815,172.18298184067626,57.713283870761934,"0.518, 0.399","0.438, 0.397","0.518, 0.475","0.433, 0.467","0.494, 0.478","0.451, 0.465","0.493, 0.574","0.432, 0.452","0.480, 0.546","0.450, 0.535","0.506, 0.689","0.427, 0.565","0.462, 0.393",0.48,0.546,0.45,0.535,0.506,0.689,0.427,0.565,Preparation
0.0667334000667334,15.162445881746777,14.155402506201126,206.81859974640687,159.67215407933128,163.48803520824242,21.279390375495804,172.8558667681743,39.07067361417856,"0.520, 0.399","0.441, 0.391","0.518, 0.475","0.431, 0.466","0.494, 0.485","0.450, 0.466","0.494, 0.588","0.421, 0.413","0.480, 0.546","0.446, 0.531","0.507, 0.694","0.410, 0.473","0.469, 0.380",0.48,0.546,0.446,0.531,0.507,0.694,0.41,0.473,Preparation
0.1001001001001001,13.590450578547074,5.739848162502893,204.90004831075845,163.3721256897649,159.97911536573076,29.49685248922388,179.47884958356184,66.36404234004497,"0.521, 0.400","0.430, 0.387","0.516, 0.476","0.428, 0.466","0.490, 0.499","0.437, 0.480","0.495, 0.590","0.407, 0.434","0.478, 0.547","0.449, 0.539","0.501, 0.696","0.384, 0.471","0.477, 0.379",0.478,0.547,0.449,0.539,0.501,0.696,0.384,0.471,Preparation
0.1334668001334668,11.485756880608188,6.984989931323653,203.26518073963905,162.63120630297,154.4289090614266,220.363602409638,178.81441477720904,160.34046356502623,"0.522, 0.400","0.428, 0.387","0.516, 0.476","0.427, 0.466","0.491, 0.507","0.440, 0.498","0.508, 0.612","0.409, 0.545","0.478, 0.547","0.449, 0.540","0.527, 0.716","0.401, 0.575","0.478, 0.377",0.478,0.547,0.449,0.54,0.527,0.716,0.401,0.575,Preparation
0.1668335001668335,8.274159314928896,5.596545093062188,198.4137658797462,161.52827131204583,152.92901345181969,183.92804530923817,178.97887637719745,174.80255079427397,"0.522, 0.402","0.427, 0.382","0.511, 0.477","0.425, 0.463","0.488, 0.515","0.436, 0.508","0.506, 0.614","0.436, 0.603","0.476, 0.547","0.448, 0.540","0.529, 0.726","0.444, 0.691","0.478, 0.375",0.476,0.547,0.448,0.54,0.529,0.726,0.444,0.691,Preparation
0.2002002002002002,5.341064796263347,4.5001846497631135,194.9089014982013,160.1421961675908,152.2359379130169,178.31020144844368,181.17336386051923,184.6574059683499,"0.522, 0.402","0.426, 0.380","0.508, 0.477","0.423, 0.462","0.486, 0.526","0.432, 0.517","0.505, 0.615","0.439, 0.607","0.475, 0.547","0.448, 0.538","0.529, 0.747","0.438, 0.706","0.479, 0.370",0.475,0.547,0.448,0.538,0.529,0.747,0.438,0.706,Preparation
0.2335669002335669,5.781055340954911,5.103890057328112,195.46797871799257,155.3379609179505,148.72798040772992,188.53536452674825,183.47818540481916,177.84578914887803,"0.522, 0.403","0.426, 0.380","0.506, 0.479","0.419, 0.462","0.481, 0.530","0.426, 0.523","0.504, 0.629","0.410, 0.633","0.470, 0.547","0.447, 0.539","0.524, 0.745","0.398, 0.743","0.482, 0.362",0.47,0.547,0.447,0.539,0.524,0.745,0.398,0.743,Preparation
0.2669336002669336,6.330873579623285,3.263779770181425,194.34346656428156,161.5484785422972,148.5194461918861,190.4107425070784,183.6915167229742,177.73121766320298,"0.518, 0.402","0.420, 0.378","0.502, 0.479","0.418, 0.466","0.479, 0.522","0.425, 0.515","0.503, 0.625","0.408, 0.625","0.468, 0.548","0.442, 0.545","0.524, 0.746","0.395, 0.742","0.481, 0.366",0.468,0.548,0.442,0.545,0.524,0.746,0.395,0.742,Preparation
0.3003003003003003,6.6025275572123805,3.472496510221984,195.9772580369812,162.05440726375596,150.10642471505835,191.95934217694395,183.37252101204825,177.1271981792709,"0.516, 0.400","0.420, 0.378","0.502, 0.479","0.418, 0.467","0.479, 0.523","0.425, 0.516","0.503, 0.625","0.407, 0.625","0.468, 0.548","0.442, 0.546","0.524, 0.746","0.394, 0.740","0.480, 0.366",0.468,0.548,0.442,0.546,0.524,0.746,0.394,0.74,Preparation
0.333667000333667,6.374552008050831,1.7631678209782942,195.7242582520694,162.95224370975296,150.21767728998626,192.0259187990775,182.34046964203512,174.30087492815818,"0.515, 0.400","0.418, 0.376","0.501, 0.479","0.417, 0.466","0.478, 0.528","0.422, 0.522","0.502, 0.629","0.402, 0.626","0.468, 0.548","0.441, 0.543","0.526, 0.745","0.393, 0.740","0.479, 0.360",0.468,0.548,0.441,0.543,0.526,0.745,0.393,0.74,Preparation
0.3670337003670337,6.531461525974169,1.3724174370699478,196.01458880316207,163.55323067162578,150.04462641398374,191.98165186430495,182.515304001054,173.7297304566546,"0.514, 0.400","0.417, 0.376","0.501, 0.479","0.417, 0.465","0.477, 0.529","0.421, 0.523","0.503, 0.632","0.401, 0.629","0.469, 0.547","0.439, 0.541","0.526, 0.746","0.392, 0.740","0.478, 0.357",0.469,0.547,0.439,0.541,0.526,0.746,0.392,0.74,Preparation
0.4004004004004004,7.1590198829468665,1.3770899202896236,195.6814211602205,163.92728446708867,150.26229146941105,192.5251717241502,182.04685783178607,173.81070817314057,"0.513, 0.400","0.416, 0.376","0.501, 0.480","0.417, 0.465","0.477, 0.526","0.421, 0.520","0.502, 0.628","0.401, 0.625","0.469, 0.549","0.439, 0.540","0.526, 0.745","0.392, 0.740","0.477, 0.358",0.469,0.549,0.439,0.54,0.526,0.745,0.392,0.74,Preparation
0.4337671004337671,8.278889062921806,1.497550088187268,196.502068493179,164.6077357314233,149.78234812241246,194.03826797657777,182.3227559122386,172.5324437682366,"0.512, 0.400","0.416, 0.376","0.500, 0.481","0.417, 0.466","0.475, 0.524","0.422, 0.518","0.500, 0.625","0.401, 0.620","0.469, 0.549","0.439, 0.541","0.524, 0.742","0.392, 0.736","0.477, 0.360",0.469,0.549,0.439,0.541,0.524,0.742,0.392,0.736,Preparation
0.4671338004671338,8.363694727485566,1.3693603645758052,196.40678532845516,164.67600640176795,150.10526407730865,193.95716768461037,182.546791436996,172.43134385512332,"0.511, 0.400","0.416, 0.376","0.500, 0.482","0.417, 0.466","0.475, 0.522","0.421, 0.518","0.500, 0.624","0.400, 0.622","0.469, 0.549","0.439, 0.541","0.523, 0.743","0.392, 0.738","0.477, 0.361",0.469,0.549,0.439,0.541,0.523,0.743,0.392,0.738,Preparation
