Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,-6.797866533077165,24.801936454599385,160.2576030513219,157.02857267002835,132.44512940160652,130.60476893888958,213.59272310685827,216.36785543965465,"0.432, 0.268","0.380, 0.299","0.423, 0.389","0.397, 0.465","0.319, 0.515","0.256, 0.525","0.394, 0.690","0.340, 0.724","0.451, 0.457","0.459, 0.571","0.360, 0.873","0.275, 0.947","0.507, 0.234",-26.613483777134,Leading Side
0.0333667000333667,5.863031132559976,29.10258088003257,158.9466620679148,156.56049993104898,132.65325750760508,129.99235514405382,213.4550338407849,216.4107218865046,"0.431, 0.268","0.383, 0.296","0.423, 0.394","0.398, 0.462","0.319, 0.516","0.257, 0.526","0.394, 0.690","0.336, 0.725","0.450, 0.457","0.459, 0.571","0.360, 0.875","0.275, 0.948","0.506, 0.234",-26.469078436831754,Leading Side
0.0667334000667334,16.227780255103507,32.621653469735946,158.1756761800607,156.40371193261646,132.80524160820724,129.63436056677955,213.3553766693032,216.3738081178414,"0.431, 0.269","0.384, 0.296","0.423, 0.403","0.398, 0.459","0.320, 0.519","0.257, 0.527","0.394, 0.692","0.334, 0.725","0.451, 0.497","0.459, 0.571","0.360, 0.877","0.275, 0.951","0.505, 0.234",-26.32632014397908,Leading Side
0.1001001001001001,24.46463730933573,35.40780648753205,157.89992271971212,156.5131018326857,132.90423250341698,129.51279914479156,213.29065384820328,216.26253777345224,"0.431, 0.269","0.385, 0.295","0.423, 0.407","0.399, 0.458","0.320, 0.521","0.257, 0.528","0.394, 0.692","0.333, 0.726","0.452, 0.508","0.459, 0.571","0.360, 0.878","0.275, 0.952","0.505, 0.235",-26.23331753358707,Leading Side
0.1334668001334668,30.741858770038963,37.5096921972434,158.07467901882168,156.84356278921163,132.95338099323834,129.60968481581463,213.25776763327528,216.0823344931244,"0.431, 0.270","0.387, 0.291","0.423, 0.409","0.399, 0.455","0.320, 0.521","0.258, 0.528","0.394, 0.693","0.333, 0.726","0.453, 0.521","0.459, 0.571","0.360, 0.879","0.275, 0.952","0.506, 0.233",-26.188110697480855,Leading Side
0.1668335001668335,35.22770111199549,38.975962862692505,158.6552224093419,157.34998796014926,132.9558378776753,129.90703151757347,213.2536202803093,215.83862191664517,"0.430, 0.270","0.387, 0.290","0.425, 0.408","0.399, 0.453","0.320, 0.521","0.258, 0.528","0.394, 0.693","0.333, 0.726","0.453, 0.509","0.459, 0.570","0.360, 0.879","0.276, 0.953","0.507, 0.233",-26.047190526063495,Leading Side
0.2002002002002002,38.09042080998762,39.85527074770191,159.59683022322534,157.9872705034535,132.91475395673186,130.3868531877929,213.27511404509545,215.53682368380169,"0.430, 0.270","0.387, 0.289","0.426, 0.407","0.399, 0.453","0.320, 0.521","0.258, 0.528","0.394, 0.693","0.332, 0.726","0.453, 0.505","0.459, 0.570","0.360, 0.880","0.276, 0.954","0.507, 0.233",-26.00104203351496,Leading Side
0.2335669002335669,39.49827433879767,40.19626811609413,160.8547797924246,158.71030357707926,132.83328003041206,131.03116376419763,213.31915118342383,215.18236343438124,"0.430, 0.269","0.387, 0.289","0.426, 0.407","0.399, 0.453","0.320, 0.521","0.257, 0.528","0.393, 0.693","0.331, 0.726","0.453, 0.497","0.459, 0.570","0.361, 0.880","0.276, 0.954","0.507, 0.233",-26.049309317474613,Leading Side
0.2669336002669336,39.61951817320793,40.04760723169168,162.3843484488922,159.47398033898156,132.71456689871982,131.8219771845125,213.38263395108456,214.78066480817117,"0.430, 0.270","0.378, 0.289","0.426, 0.409","0.399, 0.453","0.320, 0.521","0.257, 0.527","0.393, 0.693","0.330, 0.726","0.455, 0.525","0.459, 0.570","0.361, 0.881","0.276, 0.954","0.508, 0.233",-25.285705484701946,Leading Side
0.3003003003003003,38.6224087880007,39.457940358317096,164.14081352458072,160.2331939471153,132.56176536165924,132.7413073864622,213.46246460386777,214.33715144495855,"0.431, 0.270","0.373, 0.290","0.426, 0.410","0.399, 0.453","0.320, 0.521","0.256, 0.527","0.393, 0.693","0.330, 0.726","0.456, 0.531","0.459, 0.570","0.360, 0.882","0.276, 0.954","0.508, 0.233",-25.042598177816977,Leading Side
0.333667000333667,36.67520265795829,38.4759197597929,166.07945235144274,160.94283755943545,132.37802621923424,133.77116830777155,213.55554539756355,213.8572469845308,"0.432, 0.271","0.367, 0.293","0.431, 0.409","0.399, 0.457","0.320, 0.521","0.256, 0.527","0.393, 0.693","0.329, 0.726","0.457, 0.530","0.460, 0.573","0.360, 0.882","0.276, 0.954","0.508, 0.233",-24.737594191825615,Leading Side
0.3670337003670337,33.94615625786301,37.15019769994161,168.15554226143078,161.55780433389694,132.16650027144888,134.89357388616529,213.658778587962,213.3463750666751,"0.434, 0.272","0.359, 0.297","0.440, 0.409","0.398, 0.463","0.321, 0.521","0.256, 0.528","0.393, 0.693","0.329, 0.726","0.458, 0.530","0.460, 0.577","0.360, 0.882","0.276, 0.955","0.508, 0.233",-24.227745317954167,Leading Side
0.4004004004004004,30.603526062497146,35.52942644258575,170.32436058649742,162.03298742845473,131.93033831830712,136.0905380593682,213.76906643085323,212.8099593311787,"0.435, 0.273","0.356, 0.299","0.443, 0.409","0.397, 0.465","0.322, 0.521","0.256, 0.528","0.393, 0.693","0.329, 0.726","0.458, 0.530","0.460, 0.578","0.360, 0.882","0.276, 0.955","0.508, 0.233",-24.062714725725332,Leading Side
