Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,1.6734084917950618,4.188709197821306,189.45987145056083,174.75035718319197,159.54635969129745,212.58531346327254,193.78293977648653,171.8515157238072,"0.543, 0.280","0.388, 0.315","0.538, 0.415","0.435, 0.449","0.529, 0.499","0.439, 0.502","0.578, 0.666","0.387, 0.669","0.514, 0.533","0.484, 0.555","0.587, 0.844","0.357, 0.853","0.448, 0.267",Preparation
1,0.033366700033366704,1.36657687470526,4.08964675550256,188.80396859589325,174.04482100162855,159.18678331677938,212.57246364661245,192.31387684084854,171.7479844803586,"0.544, 0.280","0.388, 0.315","0.538, 0.414","0.435, 0.450","0.529, 0.498","0.439, 0.502","0.575, 0.652","0.386, 0.669","0.514, 0.530","0.484, 0.555","0.589, 0.844","0.356, 0.850","0.448, 0.270",Preparation
2,0.06673340006673341,1.1201411405472654,3.9518543251217815,188.44271710272022,173.84462439472227,159.3167324851472,212.53706027994818,191.72564881421363,171.8373391590052,"0.545, 0.279","0.388, 0.315","0.538, 0.412","0.435, 0.450","0.529, 0.498","0.439, 0.502","0.575, 0.652","0.386, 0.669","0.514, 0.528","0.484, 0.555","0.591, 0.846","0.356, 0.849","0.448, 0.271",Address
3,0.1001001001001001,0.4379759021538458,3.732100653519695,187.4307067729168,173.5658202676806,159.51979043248943,212.47785440833496,191.22748177896804,171.85368810948285,"0.545, 0.279","0.388, 0.315","0.536, 0.415","0.434, 0.449","0.529, 0.497","0.439, 0.502","0.575, 0.653","0.386, 0.669","0.513, 0.530","0.483, 0.553","0.592, 0.846","0.357, 0.849","0.448, 0.272",Address
4,0.13346680013346682,0.6126744033301478,3.53231442404361,185.72654980619777,173.58818523970788,159.7849640093392,212.42776532714907,190.80584785813687,171.82325434710393,"0.544, 0.279","0.388, 0.315","0.533, 0.417","0.433, 0.449","0.529, 0.497","0.438, 0.502","0.575, 0.655","0.386, 0.669","0.512, 0.534","0.482, 0.553","0.593, 0.846","0.357, 0.848","0.448, 0.272",Address
5,0.16683350016683351,1.458500285990982,2.978950188754141,184.74713243503794,173.51611666912984,160.6491535123129,212.6561265914533,190.13489005596506,171.8802166321565,"0.543, 0.279","0.386, 0.315","0.530, 0.418","0.431, 0.449","0.529, 0.497","0.438, 0.502","0.575, 0.663","0.386, 0.671","0.510, 0.535","0.479, 0.552","0.593, 0.846","0.358, 0.848","0.448, 0.272",Address
6,0.2002002002002002,1.8520316286894578,2.3929790627770147,185.6777470162983,174.2787057026214,161.1178498539861,212.39790436604036,189.66101444113406,172.4206821965911,"0.542, 0.279","0.385, 0.315","0.529, 0.418","0.428, 0.449","0.529, 0.497","0.437, 0.502","0.575, 0.666","0.386, 0.673","0.507, 0.531","0.474, 0.552","0.593, 0.847","0.358, 0.848","0.449, 0.271",Address
7,0.2335669002335669,2.40737575017955,1.2074948566455883,188.0245759078349,173.9406485813839,161.5161046172659,212.57807896342595,189.433631116823,172.56258243401334,"0.541, 0.280","0.383, 0.315","0.528, 0.418","0.424, 0.448","0.529, 0.498","0.437, 0.504","0.575, 0.670","0.386, 0.675","0.500, 0.530","0.468, 0.551","0.593, 0.848","0.358, 0.848","0.447, 0.271",Address
8,0.26693360026693363,2.691013233578278,0.8527682952256518,190.08817080534862,174.12496831093557,161.4586685305144,212.86306952362813,189.60774503992465,172.3546704003495,"0.540, 0.280","0.381, 0.314","0.526, 0.417","0.417, 0.446","0.528, 0.500","0.436, 0.505","0.575, 0.671","0.386, 0.675","0.494, 0.529","0.458, 0.550","0.593, 0.848","0.358, 0.848","0.446, 0.271",Address
9,0.3003003003003003,4.676726666024824,2.879482205865803,188.7010918530309,175.05076751156977,161.1435279459086,213.02768586878645,189.78578738236556,172.13979983403163,"0.538, 0.282","0.378, 0.314","0.519, 0.419","0.410, 0.446","0.526, 0.500","0.435, 0.506","0.575, 0.671","0.385, 0.676","0.487, 0.529","0.445, 0.551","0.593, 0.848","0.358, 0.850","0.445, 0.270",Address
