Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,3.9655026861146836,4.075517329728889,192.89647005319148,169.8825069197028,167.38847609240972,207.0743583491266,180.31208716743453,183.20691436394853,"0.502, 0.426","0.428, 0.423","0.503, 0.506","0.444, 0.480","0.496, 0.533","0.451, 0.540","0.514, 0.648","0.416, 0.661","0.489, 0.571","0.462, 0.519","0.534, 0.774","0.373, 0.784","0.451, 0.403",Preparation
1,0.033366700033366704,5.712464123281708,3.606926920646742,196.83305741792003,171.26097010380812,167.2964686073723,204.00154572493346,180.88799535808388,184.15286487223432,"0.502, 0.421","0.428, 0.416","0.506, 0.503","0.442, 0.480","0.496, 0.544","0.448, 0.546","0.515, 0.653","0.416, 0.664","0.489, 0.570","0.462, 0.531","0.534, 0.775","0.373, 0.784","0.448, 0.379",Preparation
2,0.06673340006673341,5.589454177080002,4.5245382264243785,196.92568790142371,176.71489096094027,167.7101954765843,203.55497616569136,180.73850608189883,184.07747764770477,"0.503, 0.421","0.428, 0.417","0.507, 0.502","0.443, 0.484","0.497, 0.550","0.447, 0.553","0.515, 0.659","0.415, 0.667","0.490, 0.570","0.462, 0.550","0.533, 0.775","0.373, 0.784","0.444, 0.380",Preparation
3,0.1001001001001001,5.535454782522632,4.636262561718037,197.0325219083159,175.88211987919814,168.09818079847048,203.2070981960114,180.25225575993113,184.3573370067478,"0.503, 0.420","0.429, 0.417","0.507, 0.500","0.443, 0.484","0.497, 0.554","0.447, 0.556","0.515, 0.663","0.415, 0.670","0.490, 0.569","0.461, 0.544","0.533, 0.775","0.373, 0.785","0.445, 0.378",Preparation
4,0.13346680013346682,5.584868384021402,4.219557254367109,197.0794138881269,176.6737683299033,168.0691896639867,203.23305575328476,180.03248233014415,184.41546755166473,"0.504, 0.420","0.429, 0.418","0.508, 0.500","0.443, 0.486","0.498, 0.552","0.447, 0.554","0.515, 0.663","0.415, 0.670","0.490, 0.569","0.461, 0.550","0.533, 0.775","0.373, 0.786","0.445, 0.371",Preparation
5,0.16683350016683351,5.43393650424394,4.021336846148248,197.3389399492466,173.83083252974967,168.01820696952612,203.18139448836473,179.86815475611263,184.3626719732195,"0.505, 0.420","0.430, 0.419","0.508, 0.500","0.444, 0.488","0.498, 0.550","0.447, 0.553","0.515, 0.663","0.415, 0.670","0.489, 0.569","0.462, 0.546","0.533, 0.775","0.373, 0.785","0.445, 0.371",Preparation
6,0.2002002002002002,5.44219507188394,3.994059756114613,197.4469758371788,174.57054866390268,167.8946549402365,203.14947628104454,180.02257717969516,184.00239211094544,"0.505, 0.421","0.431, 0.421","0.508, 0.500","0.444, 0.489","0.498, 0.551","0.448, 0.554","0.515, 0.663","0.415, 0.670","0.489, 0.569","0.462, 0.550","0.533, 0.775","0.373, 0.785","0.446, 0.375",Preparation
7,0.2335669002335669,4.822644170375549,4.232297434012579,196.4023643317484,174.74334752462224,167.64568288887398,203.2969531507189,179.94662564395,183.72568566612728,"0.506, 0.420","0.431, 0.421","0.508, 0.500","0.444, 0.489","0.498, 0.552","0.448, 0.555","0.516, 0.664","0.414, 0.670","0.489, 0.569","0.463, 0.550","0.533, 0.776","0.373, 0.784","0.446, 0.376",Preparation
8,0.26693360026693363,4.882672984930022,5.960982750257597,196.4854672584662,178.52567608579662,167.393547711254,203.4226696357335,180.09817257847894,183.55670405013606,"0.506, 0.420","0.431, 0.423","0.508, 0.500","0.446, 0.490","0.498, 0.552","0.447, 0.556","0.516, 0.664","0.414, 0.670","0.489, 0.569","0.463, 0.552","0.533, 0.776","0.373, 0.784","0.446, 0.377",Preparation
9,0.3003003003003003,4.768893033042955,6.567167514128998,196.16379416468558,180.08723209637404,167.20573180053123,203.60260524070486,180.11558822432482,183.37350719791044,"0.507, 0.420","0.431, 0.424","0.508, 0.500","0.447, 0.491","0.498, 0.553","0.447, 0.556","0.516, 0.664","0.414, 0.670","0.489, 0.570","0.463, 0.555","0.533, 0.776","0.373, 0.784","0.447, 0.377",Preparation
