Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,27.72191779211206,35.95146883312391,149.27396810637381,162.01664350637736,132.2852014143771,130.6172032362242,194.24813708873748,197.19040009249065,"0.554, 0.477","0.554, 0.488","0.542, 0.586","0.555, 0.607","0.454, 0.625","0.451, 0.633","0.493, 0.781","0.492, 0.795","0.586, 0.681","0.585, 0.695","0.492, 0.930","0.483, 0.955","0.634, 0.470",Preparation
1,0.03335334534053766,28.799017228648278,34.445725294135784,153.01638000657698,162.23192559629538,134.4488963076137,132.40257667307606,193.58666658647496,197.18156646290402,"0.551, 0.474","0.555, 0.488","0.544, 0.588","0.556, 0.607","0.455, 0.627","0.454, 0.637","0.492, 0.781","0.491, 0.794","0.586, 0.682","0.584, 0.693","0.492, 0.930","0.481, 0.954","0.633, 0.470",Preparation
2,0.06670669068107532,28.3184027063122,34.018932523103956,153.51543694035584,162.31983133003777,135.80960559316793,132.77056808901253,193.14890860895477,197.4435918018161,"0.550, 0.472","0.555, 0.487","0.545, 0.590","0.556, 0.607","0.456, 0.629","0.454, 0.639","0.492, 0.781","0.491, 0.793","0.585, 0.682","0.584, 0.693","0.492, 0.930","0.480, 0.954","0.633, 0.470",Preparation
3,0.10006003602161297,28.38947088733512,33.611897172276045,154.1566398289135,162.04158004733338,136.49239742143922,132.88749909031867,192.8862559990859,197.41278892861254,"0.549, 0.471","0.556, 0.487","0.545, 0.591","0.556, 0.607","0.456, 0.629","0.455, 0.640","0.492, 0.781","0.491, 0.793","0.585, 0.682","0.584, 0.693","0.492, 0.930","0.480, 0.954","0.633, 0.470",Preparation
4,0.13341338136215064,28.080707003703,33.389248464139236,154.27759574979896,162.1402023631172,136.61447613819146,133.04693345031131,192.3761759602409,197.42910716030644,"0.549, 0.471","0.556, 0.487","0.544, 0.589","0.556, 0.607","0.456, 0.630","0.455, 0.640","0.491, 0.781","0.491, 0.792","0.585, 0.682","0.583, 0.693","0.493, 0.930","0.480, 0.953","0.633, 0.470",Preparation
5,0.1667667267026883,28.071466127320612,33.17324827229009,154.35311405204726,161.98498838201,136.55262179986525,133.14643109145297,191.91877314469562,197.35249868002123,"0.549, 0.471","0.557, 0.486","0.544, 0.588","0.556, 0.607","0.456, 0.630","0.455, 0.640","0.491, 0.781","0.491, 0.792","0.585, 0.682","0.583, 0.693","0.494, 0.930","0.480, 0.952","0.632, 0.470",Preparation
6,0.20012007204322593,27.90583915183953,33.122524206978696,154.33982189941005,162.01493404655213,136.5611725674392,133.21493557867223,191.53073668644348,197.46048059358623,"0.549, 0.471","0.557, 0.486","0.544, 0.587","0.556, 0.607","0.456, 0.630","0.455, 0.640","0.491, 0.781","0.491, 0.792","0.585, 0.682","0.583, 0.692","0.495, 0.931","0.480, 0.952","0.632, 0.470",Preparation
7,0.2334734173837636,27.840486672173935,33.09990452089471,154.29590480072997,162.0150909975782,136.5971775948392,133.2788536263187,191.37580890315036,197.42912803671229,"0.549, 0.471","0.557, 0.486","0.544, 0.587","0.556, 0.607","0.456, 0.631","0.455, 0.640","0.491, 0.781","0.491, 0.792","0.585, 0.682","0.583, 0.692","0.496, 0.931","0.480, 0.952","0.632, 0.470",Preparation
8,0.2668267627243013,27.589493011128322,33.10218698411912,153.6840488537864,162.01210502585172,136.46566958723454,133.34043337952073,191.38064958149658,197.4326849126535,"0.549, 0.471","0.556, 0.486","0.544, 0.587","0.556, 0.607","0.456, 0.631","0.455, 0.640","0.491, 0.782","0.491, 0.792","0.585, 0.682","0.583, 0.693","0.495, 0.931","0.480, 0.952","0.632, 0.470",Preparation
9,0.3001801080648389,27.181245318502757,33.095130240858346,153.02611877992015,162.17935873478913,136.54462656586327,133.6419049686619,191.34013527162546,197.39325614489465,"0.549, 0.471","0.556, 0.485","0.543, 0.587","0.556, 0.607","0.456, 0.632","0.455, 0.640","0.491, 0.783","0.491, 0.793","0.585, 0.682","0.584, 0.694","0.495, 0.931","0.480, 0.952","0.633, 0.470",Preparation
