Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,27.87670432413991,37.77767376479818,158.45186728606276,169.15408891986274,131.16902747179103,130.58069261523588,204.52707340123533,201.96224447191935,"0.468, 0.315","0.497, 0.329","0.460, 0.454","0.498, 0.474","0.340, 0.526","0.339, 0.535","0.398, 0.709","0.380, 0.732","0.498, 0.569","0.522, 0.596","0.376, 0.898","0.343, 0.942","0.589, 0.304",Preparation
1,0.033355570380253496,31.558032292921872,38.04691513365976,162.40040297479362,169.23415330009325,131.35224151321853,130.57751243807067,204.24580324898523,202.7318158784376,"0.468, 0.315","0.497, 0.329","0.469, 0.459","0.498, 0.477","0.340, 0.526","0.338, 0.535","0.398, 0.709","0.380, 0.734","0.506, 0.572","0.522, 0.597","0.376, 0.898","0.340, 0.942","0.589, 0.303",Preparation
2,0.06671114076050699,33.505401717284336,38.44484038725393,165.15922860355494,169.4372762536817,131.92722466439568,130.6365983811348,203.8821827616559,205.23503059410297,"0.468, 0.316","0.497, 0.329","0.475, 0.463","0.499, 0.478","0.342, 0.526","0.338, 0.535","0.398, 0.709","0.379, 0.734","0.509, 0.573","0.522, 0.597","0.376, 0.897","0.329, 0.942","0.589, 0.303",Preparation
3,0.1000667111407605,34.679755292540364,38.8352964952373,167.08391372615435,169.77150947050674,132.41988969951197,130.56896621658262,203.43028380653334,204.8689211388258,"0.470, 0.317","0.496, 0.330","0.480, 0.466","0.499, 0.479","0.344, 0.527","0.337, 0.535","0.398, 0.709","0.378, 0.735","0.512, 0.574","0.522, 0.597","0.376, 0.896","0.330, 0.942","0.589, 0.303",Preparation
4,0.13342228152101399,34.6394574626234,39.12026456787442,167.34622465743806,169.92819134833434,132.76563415971935,130.42356758972437,203.18816450147276,204.4723239563909,"0.471, 0.318","0.496, 0.330","0.481, 0.467","0.499, 0.479","0.345, 0.527","0.336, 0.535","0.399, 0.709","0.378, 0.736","0.512, 0.574","0.522, 0.597","0.376, 0.895","0.330, 0.943","0.589, 0.303",Preparation
5,0.1667778519012675,34.71551453616796,39.29757197022835,167.50738842759282,170.10470069775258,132.688971871973,130.43871490271061,203.65417719172964,204.37373431916808,"0.471, 0.318","0.496, 0.330","0.481, 0.468","0.499, 0.479","0.346, 0.528","0.336, 0.535","0.400, 0.710","0.377, 0.736","0.513, 0.575","0.522, 0.597","0.376, 0.894","0.330, 0.943","0.588, 0.302",Preparation
6,0.200133422281521,34.746652934965745,39.5037942873738,167.869097734154,170.42910987916858,132.9907291043059,130.47586786061612,203.58990532239022,204.28425401199982,"0.471, 0.318","0.495, 0.331","0.482, 0.469","0.499, 0.480","0.347, 0.529","0.336, 0.535","0.400, 0.711","0.377, 0.737","0.514, 0.578","0.522, 0.598","0.377, 0.894","0.331, 0.944","0.588, 0.302",Preparation
7,0.2334889926617745,35.47555702474223,39.857622067999536,169.58812802012227,170.91332428905028,133.10581808143957,130.3608703400273,203.8757644661454,204.31642652281522,"0.472, 0.318","0.495, 0.331","0.485, 0.471","0.500, 0.481","0.347, 0.529","0.335, 0.535","0.401, 0.712","0.377, 0.738","0.514, 0.579","0.522, 0.598","0.377, 0.894","0.331, 0.944","0.588, 0.302",Preparation
8,0.26684456304202797,35.859840966256236,40.10852113449581,170.26348169507628,171.27037535927454,133.15569275246483,130.38603068777692,203.73016679363437,204.1333412886539,"0.473, 0.319","0.494, 0.331","0.487, 0.473","0.500, 0.481","0.348, 0.530","0.335, 0.535","0.401, 0.713","0.377, 0.738","0.515, 0.580","0.522, 0.599","0.377, 0.894","0.331, 0.944","0.588, 0.302",Preparation
9,0.3002001334222815,35.62633926696202,40.28476916005821,170.05047166900405,171.37058851264436,133.2882359041207,130.44990468121813,203.85416190215682,204.06950576758905,"0.473, 0.319","0.494, 0.332","0.487, 0.473","0.500, 0.482","0.348, 0.530","0.335, 0.535","0.401, 0.713","0.376, 0.738","0.515, 0.580","0.522, 0.599","0.377, 0.894","0.330, 0.944","0.588, 0.302",Preparation
