Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,2.615775897796023,1.5106134451041642,174.23746075674396,173.6500389028786,172.3417410097636,204.45822042616518,182.61808327038273,180.50499149620228,"0.503, 0.333","0.380, 0.344","0.493, 0.430","0.408, 0.436","0.494, 0.489","0.430, 0.493","0.506, 0.632","0.416, 0.628","0.493, 0.515","0.444, 0.519","0.511, 0.785","0.398, 0.788","0.428, 0.329",Preparation
1,0.033366700033366704,2.5129842750483022,1.5761783096246753,174.624747911737,172.70548968866484,172.48420413627017,203.13428416948565,182.47325493458868,181.3031412866357,"0.503, 0.332","0.380, 0.344","0.493, 0.429","0.407, 0.435","0.495, 0.488","0.428, 0.491","0.506, 0.633","0.416, 0.628","0.493, 0.511","0.444, 0.518","0.511, 0.784","0.398, 0.788","0.428, 0.330",Preparation
2,0.06673340006673341,2.560727860146949,2.017753292582148,174.86956194556916,172.5629967936628,172.8461159157576,203.07967822437766,182.29385410583112,181.47594355718957,"0.503, 0.332","0.380, 0.346","0.493, 0.429","0.407, 0.438","0.495, 0.488","0.428, 0.491","0.506, 0.634","0.416, 0.631","0.493, 0.515","0.444, 0.523","0.511, 0.784","0.398, 0.789","0.428, 0.330",Preparation
3,0.1001001001001001,2.683421699612748,2.29920068619157,175.0655630813684,171.97535718458613,173.2187525364928,203.0585306576563,182.06404447548746,181.47450959925513,"0.503, 0.332","0.381, 0.348","0.494, 0.429","0.407, 0.440","0.495, 0.488","0.428, 0.491","0.506, 0.635","0.416, 0.632","0.493, 0.515","0.444, 0.524","0.512, 0.784","0.398, 0.789","0.428, 0.330",Preparation
4,0.13346680013346682,2.769842170899808,1.642884986208703,175.34114735735923,172.95418042112357,173.55104110913118,202.9499794492338,181.85865298264008,181.43872207163383,"0.502, 0.332","0.383, 0.351","0.494, 0.429","0.409, 0.442","0.496, 0.488","0.428, 0.492","0.506, 0.636","0.416, 0.632","0.493, 0.513","0.445, 0.524","0.512, 0.784","0.398, 0.789","0.428, 0.330",Preparation
5,0.16683350016683351,2.811462895885534,1.27833785455269,175.35504245852792,173.56702872424898,173.6942501740298,202.88755634561804,181.75430491794802,181.46698032321575,"0.502, 0.332","0.383, 0.352","0.494, 0.429","0.411, 0.444","0.496, 0.488","0.428, 0.492","0.506, 0.636","0.416, 0.633","0.493, 0.515","0.445, 0.525","0.512, 0.784","0.398, 0.789","0.428, 0.331",Preparation
6,0.2002002002002002,2.7832597965507766,1.2770738780778046,174.9341415333312,173.53935394400278,173.75594544506825,202.95207074524393,181.66014882252276,181.49997660353952,"0.502, 0.332","0.384, 0.354","0.494, 0.429","0.411, 0.446","0.496, 0.488","0.428, 0.492","0.506, 0.637","0.416, 0.634","0.494, 0.518","0.446, 0.527","0.512, 0.784","0.398, 0.789","0.429, 0.331",Preparation
7,0.2335669002335669,2.667125786972449,1.5765434083681815,174.78654774870864,173.38089180251816,173.76191936934424,203.14569493662339,181.6141698899419,181.45358943943663,"0.502, 0.332","0.384, 0.358","0.494, 0.429","0.412, 0.449","0.496, 0.487","0.428, 0.491","0.506, 0.636","0.416, 0.634","0.494, 0.519","0.447, 0.531","0.512, 0.784","0.398, 0.789","0.429, 0.331",Preparation
8,0.26693360026693363,2.5315609723224797,1.5745426811957564,175.01050328502535,173.1225514332235,173.7865208069251,203.1391805883988,181.60109062186183,181.24266858329372,"0.502, 0.332","0.385, 0.358","0.494, 0.431","0.412, 0.450","0.496, 0.487","0.428, 0.491","0.506, 0.636","0.415, 0.635","0.494, 0.520","0.447, 0.533","0.512, 0.784","0.398, 0.790","0.429, 0.331",Preparation
9,0.3003003003003003,2.386678697884367,1.314712759194981,175.22409567962524,173.4145016244603,173.7795915306579,203.02431267796672,181.60396400581993,181.12571949241268,"0.502, 0.332","0.385, 0.357","0.494, 0.432","0.412, 0.450","0.496, 0.487","0.428, 0.491","0.506, 0.636","0.415, 0.635","0.494, 0.522","0.448, 0.534","0.512, 0.784","0.398, 0.790","0.429, 0.331",Preparation
