Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,5.017436156710542,1.0993537218960752,191.6984866507103,178.34251984021512,175.3718575850241,210.67864656701917,176.94556920603353,178.10887773436767,"0.524, 0.378","0.411, 0.400","0.516, 0.474","0.436, 0.487","0.526, 0.530","0.453, 0.537","0.536, 0.643","0.424, 0.660","0.493, 0.557","0.463, 0.569","0.556, 0.775","0.398, 0.786","0.447, 0.363",Preparation
1,0.033366700033366704,5.100292635197785,1.4421400638203112,191.23958079355438,177.72120014000822,174.97259368553748,211.4445139498174,177.42490481753927,177.13788160106188,"0.524, 0.378","0.411, 0.400","0.516, 0.475","0.436, 0.489","0.526, 0.530","0.453, 0.537","0.537, 0.641","0.424, 0.653","0.493, 0.557","0.463, 0.570","0.555, 0.770","0.398, 0.782","0.447, 0.363",Preparation
2,0.06673340006673341,5.374978896868469,1.3894286307631063,190.36632367310975,177.51794690245418,174.7109648853304,211.3694417828096,177.5285131540269,177.01608897648774,"0.524, 0.378","0.411, 0.400","0.516, 0.475","0.436, 0.490","0.525, 0.532","0.453, 0.538","0.537, 0.645","0.424, 0.654","0.493, 0.557","0.463, 0.571","0.555, 0.771","0.398, 0.781","0.445, 0.362",Preparation
3,0.1001001001001001,5.36701981364935,1.279893897217574,189.9369161796082,177.30978007864667,174.1724260469616,211.3505534891934,178.0473078767859,176.63977773287218,"0.524, 0.378","0.411, 0.400","0.515, 0.475","0.436, 0.491","0.525, 0.534","0.453, 0.539","0.537, 0.645","0.423, 0.654","0.493, 0.557","0.463, 0.571","0.555, 0.771","0.398, 0.781","0.445, 0.362",Preparation
4,0.13346680013346682,5.115695444582437,1.0621644885189805,189.5342542283408,177.1665161577792,173.38822975032062,210.79899690350905,178.7532062716158,176.9481721545037,"0.524, 0.378","0.411, 0.400","0.515, 0.475","0.436, 0.491","0.524, 0.534","0.453, 0.540","0.537, 0.647","0.423, 0.658","0.494, 0.557","0.463, 0.571","0.554, 0.770","0.398, 0.781","0.444, 0.363",Preparation
5,0.16683350016683351,5.015208241740006,0.8114393658247567,188.96689198388398,177.14220921374968,172.87716783191817,210.715908636997,179.05116108642,176.50397188659136,"0.524, 0.378","0.411, 0.401","0.515, 0.475","0.436, 0.491","0.523, 0.535","0.452, 0.541","0.537, 0.648","0.422, 0.659","0.494, 0.557","0.463, 0.572","0.554, 0.770","0.398, 0.781","0.444, 0.362",Preparation
6,0.2002002002002002,5.110944320246939,0.8027858257232996,188.2195838772089,177.13515560806582,172.4891955720506,210.81692437283147,179.29154649997503,176.22746362292762,"0.524, 0.378","0.411, 0.401","0.515, 0.475","0.436, 0.491","0.523, 0.535","0.452, 0.541","0.537, 0.648","0.422, 0.657","0.495, 0.557","0.463, 0.572","0.554, 0.769","0.398, 0.781","0.443, 0.362",Preparation
7,0.2335669002335669,5.4610613917928506,0.7960766754945431,187.2678668636575,177.11737811607125,172.39832071295487,210.91785696028424,179.29260112062417,176.08576526297185,"0.524, 0.378","0.411, 0.401","0.514, 0.475","0.436, 0.492","0.523, 0.535","0.452, 0.540","0.537, 0.648","0.422, 0.656","0.495, 0.558","0.463, 0.572","0.554, 0.769","0.398, 0.780","0.442, 0.362",Preparation
8,0.26693360026693363,6.082290631306454,0.7573579039961422,185.71566901392688,177.20618725567613,172.30059958231055,210.9385501298547,179.3706189940165,176.047877900055,"0.524, 0.378","0.411, 0.402","0.513, 0.475","0.436, 0.492","0.523, 0.535","0.452, 0.540","0.537, 0.648","0.421, 0.656","0.495, 0.558","0.463, 0.572","0.554, 0.769","0.398, 0.780","0.441, 0.362",Preparation
9,0.3003003003003003,6.777559750293056,0.7223918240952111,184.16792597429372,177.41258041906164,172.2872090868408,211.08970592560448,179.3337269158666,176.01828572060077,"0.524, 0.379","0.411, 0.403","0.512, 0.475","0.436, 0.492","0.523, 0.535","0.452, 0.540","0.537, 0.649","0.421, 0.656","0.495, 0.559","0.463, 0.572","0.554, 0.769","0.398, 0.780","0.441, 0.362",Preparation
