Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,8.326098927321983,7.280442625378572,203.19538128494392,164.2835905633711,168.3494049966195,208.00870869493843,185.9698827740984,182.26203771885588,"0.483, 0.368","0.376, 0.383","0.496, 0.455","0.389, 0.468","0.483, 0.520","0.417, 0.526","0.507, 0.636","0.392, 0.642","0.477, 0.526","0.423, 0.542","0.519, 0.748","0.364, 0.751","0.425, 0.320",0.477,0.526,0.423,0.542,0.519,0.748,0.364,0.751,0.483,0.368,0.376,0.383,0.496,0.455,0.389,0.468,0.483,0.52,0.417,0.526,0.507,0.636,0.392,0.642,Preparation
0.0333667000333667,9.99679365494714,7.448101611238253,207.9927788935572,164.4562925351265,168.02836185692783,208.0746203917571,185.800035539732,181.77805087833812,"0.484, 0.368","0.376, 0.383","0.499, 0.455","0.389, 0.468","0.483, 0.520","0.417, 0.525","0.507, 0.636","0.392, 0.640","0.475, 0.526","0.421, 0.540","0.519, 0.748","0.365, 0.749","0.424, 0.316",0.475,0.526,0.421,0.54,0.519,0.748,0.365,0.749,0.484,0.368,0.376,0.383,0.499,0.455,0.389,0.468,0.483,0.52,0.417,0.525,0.507,0.636,0.392,0.64,Preparation
0.0667334000667334,10.841266290868727,8.145525996893381,208.51145456526888,162.93878393461702,167.11068309789135,209.14519981978228,186.05306230470845,181.200269630114,"0.483, 0.370","0.374, 0.383","0.498, 0.456","0.387, 0.469","0.481, 0.521","0.417, 0.525","0.506, 0.637","0.391, 0.640","0.475, 0.528","0.420, 0.540","0.519, 0.748","0.365, 0.749","0.425, 0.317",0.475,0.528,0.42,0.54,0.519,0.748,0.365,0.749,0.483,0.37,0.374,0.383,0.498,0.456,0.387,0.469,0.481,0.521,0.417,0.525,0.506,0.637,0.391,0.64,Preparation
0.1001001001001001,11.221977743837424,7.712837535047361,208.0080400454204,162.14720499666998,164.8208567636472,210.5569733387435,187.4381346789264,175.58830643855487,"0.482, 0.370","0.374, 0.383","0.497, 0.456","0.386, 0.470","0.478, 0.522","0.414, 0.527","0.506, 0.638","0.384, 0.641","0.473, 0.528","0.420, 0.539","0.519, 0.749","0.365, 0.749","0.424, 0.321",0.473,0.528,0.42,0.539,0.519,0.749,0.365,0.749,0.482,0.37,0.374,0.383,0.497,0.456,0.386,0.47,0.478,0.522,0.414,0.527,0.506,0.638,0.384,0.641,Preparation
0.1334668001334668,9.06079843358994,7.281051146143523,204.92167880657968,162.21771997731292,163.96392925637844,210.59228821485243,188.41974141889725,175.73116699272248,"0.479, 0.371","0.371, 0.386","0.491, 0.458","0.385, 0.473","0.476, 0.520","0.412, 0.526","0.506, 0.633","0.383, 0.639","0.469, 0.529","0.418, 0.539","0.518, 0.748","0.363, 0.749","0.424, 0.324",0.469,0.529,0.418,0.539,0.518,0.748,0.363,0.749,0.479,0.371,0.371,0.386,0.491,0.458,0.385,0.473,0.476,0.52,0.412,0.526,0.506,0.633,0.383,0.639,Preparation
0.1668335001668335,9.628552431620124,5.388153374403697,201.9289283750415,162.58958347692013,161.51158086615243,207.13503815016773,190.03580438405524,176.98936297776785,"0.476, 0.371","0.370, 0.387","0.488, 0.459","0.384, 0.475","0.471, 0.520","0.406, 0.526","0.504, 0.631","0.381, 0.638","0.470, 0.532","0.418, 0.543","0.518, 0.748","0.363, 0.749","0.421, 0.326",0.47,0.532,0.418,0.543,0.518,0.748,0.363,0.749,0.476,0.371,0.37,0.387,0.488,0.459,0.384,0.475,0.471,0.52,0.406,0.526,0.504,0.631,0.381,0.638,Preparation
0.2002002002002002,9.8167081176944,3.920861567734283,199.87365934526207,163.24049324062273,160.56016939918115,205.05597224605623,189.87404869446863,177.62730030381408,"0.474, 0.371","0.368, 0.388","0.486, 0.460","0.384, 0.476","0.468, 0.519","0.402, 0.525","0.503, 0.630","0.380, 0.637","0.470, 0.532","0.418, 0.544","0.518, 0.747","0.363, 0.749","0.419, 0.327",0.47,0.532,0.418,0.544,0.518,0.747,0.363,0.749,0.474,0.371,0.368,0.388,0.486,0.46,0.384,0.476,0.468,0.519,0.402,0.525,0.503,0.63,0.38,0.637,Preparation
0.2335669002335669,9.606711669529965,3.329782730791724,198.23859390435973,163.56861293685304,160.45449086328065,204.0932835322301,189.1269897097672,177.41855973859273,"0.472, 0.371","0.368, 0.387","0.483, 0.458","0.384, 0.475","0.466, 0.519","0.401, 0.524","0.501, 0.630","0.379, 0.638","0.469, 0.532","0.418, 0.545","0.517, 0.747","0.363, 0.749","0.415, 0.326",0.469,0.532,0.418,0.545,0.517,0.747,0.363,0.749,0.472,0.371,0.368,0.387,0.483,0.458,0.384,0.475,0.466,0.519,0.401,0.524,0.501,0.63,0.379,0.638,Preparation
0.2669336002669336,9.199180244040706,2.848366641088685,196.4740731596016,164.09227036907816,159.21206834439144,204.9478607700664,190.1000191708719,175.45980976303952,"0.471, 0.372","0.366, 0.387","0.481, 0.460","0.383, 0.475","0.464, 0.519","0.399, 0.524","0.501, 0.630","0.375, 0.642","0.468, 0.534","0.417, 0.545","0.517, 0.747","0.363, 0.750","0.416, 0.329",0.468,0.534,0.417,0.545,0.517,0.747,0.363,0.75,0.471,0.372,0.366,0.387,0.481,0.46,0.383,0.475,0.464,0.519,0.399,0.524,0.501,0.63,0.375,0.642,Preparation
0.3003003003003003,9.472322115370098,2.8175480437496763,197.0729481057107,163.3758575399995,158.1529911811083,204.6496307844805,190.49551026574352,173.82505201889455,"0.471, 0.372","0.365, 0.387","0.480, 0.460","0.381, 0.475","0.463, 0.516","0.396, 0.522","0.500, 0.627","0.372, 0.641","0.466, 0.534","0.416, 0.545","0.517, 0.746","0.362, 0.749","0.417, 0.332",0.466,0.534,0.416,0.545,0.517,0.746,0.362,0.749,0.471,0.372,0.365,0.387,0.48,0.46,0.381,0.475,0.463,0.516,0.396,0.522,0.5,0.627,0.372,0.641,Preparation
