Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,9.006618593990925,6.626135966418923,208.9583043950913,162.9321186047602,169.38928573430667,201.1770470662645,173.50417736825875,174.9812033466708,"0.460, 0.350","0.352, 0.377","0.475, 0.439","0.369, 0.457","0.462, 0.505","0.398, 0.512","0.486, 0.630","0.394, 0.636","0.447, 0.517","0.410, 0.530","0.525, 0.751","0.400, 0.764","0.389, 0.326",0.447,0.517,0.41,0.53,0.525,0.751,0.4,0.764,0.46,0.35,0.352,0.377,0.475,0.439,0.369,0.457,0.462,0.505,0.398,0.512,0.486,0.63,0.394,0.636,Preparation
0.0333667000333667,6.462716816244457,4.084207756013835,202.27117819433693,165.07952629268533,168.1502835451962,200.97494038709448,173.59718230008238,173.99597287548042,"0.466, 0.354","0.353, 0.379","0.475, 0.449","0.374, 0.462","0.463, 0.507","0.399, 0.517","0.487, 0.633","0.394, 0.644","0.452, 0.526","0.415, 0.535","0.524, 0.753","0.401, 0.767","0.394, 0.335",0.452,0.526,0.415,0.535,0.524,0.753,0.401,0.767,0.466,0.354,0.353,0.379,0.475,0.449,0.374,0.462,0.463,0.507,0.399,0.517,0.487,0.633,0.394,0.644,Preparation
0.0667334000667334,5.588874726463761,2.7079959039511783,203.7244319958318,167.0666875051505,167.73659188864372,201.98944283714644,174.2685430436021,173.25735080945307,"0.474, 0.356","0.356, 0.383","0.479, 0.453","0.381, 0.470","0.468, 0.507","0.401, 0.517","0.490, 0.634","0.394, 0.643","0.452, 0.528","0.419, 0.539","0.524, 0.753","0.401, 0.766","0.401, 0.339",0.452,0.528,0.419,0.539,0.524,0.753,0.401,0.766,0.474,0.356,0.356,0.383,0.479,0.453,0.381,0.47,0.468,0.507,0.401,0.517,0.49,0.634,0.394,0.643,Preparation
0.1001001001001001,5.959098818087372,0.2110336104330846,202.8982812216148,169.65745436781555,166.64427400251387,200.92014804485845,174.91602275991636,173.80250513084962,"0.479, 0.358","0.360, 0.384","0.483, 0.454","0.387, 0.471","0.469, 0.507","0.402, 0.517","0.491, 0.633","0.395, 0.641","0.454, 0.529","0.424, 0.541","0.524, 0.757","0.401, 0.765","0.404, 0.338",0.454,0.529,0.424,0.541,0.524,0.757,0.401,0.765,0.479,0.358,0.36,0.384,0.483,0.454,0.387,0.471,0.469,0.507,0.402,0.517,0.491,0.633,0.395,0.641,Preparation
0.1334668001334668,7.177267596948392,0.9669372549092864,204.6167305425044,169.80200755367784,164.90475907880548,201.9565934700827,179.44246606224797,174.03660435475445,"0.483, 0.359","0.365, 0.384","0.488, 0.453","0.391, 0.470","0.473, 0.509","0.407, 0.517","0.497, 0.633","0.398, 0.637","0.458, 0.531","0.427, 0.543","0.523, 0.758","0.401, 0.762","0.412, 0.347",0.458,0.531,0.427,0.543,0.523,0.758,0.401,0.762,0.483,0.359,0.365,0.384,0.488,0.453,0.391,0.47,0.473,0.509,0.407,0.517,0.497,0.633,0.398,0.637,Preparation
0.1668335001668335,6.942832330147533,4.2632817937389325,203.31039034595017,163.4169221727939,163.90554598406086,200.65089826912828,179.01446260376207,172.00266627224266,"0.490, 0.362","0.377, 0.382","0.492, 0.453","0.392, 0.469","0.475, 0.512","0.412, 0.519","0.498, 0.638","0.398, 0.642","0.460, 0.532","0.430, 0.545","0.523, 0.759","0.401, 0.762","0.418, 0.346",0.46,0.532,0.43,0.545,0.523,0.759,0.401,0.762,0.49,0.362,0.377,0.382,0.492,0.453,0.392,0.469,0.475,0.512,0.412,0.519,0.498,0.638,0.398,0.642,Preparation
0.2002002002002002,10.42605771231996,4.709714577907817,206.00503372712373,161.7614704168366,163.32768833442626,200.2673603527915,181.90412017285607,171.44163053798354,"0.497, 0.363","0.385, 0.381","0.504, 0.453","0.397, 0.468","0.481, 0.514","0.416, 0.520","0.504, 0.639","0.400, 0.641","0.472, 0.533","0.434, 0.544","0.523, 0.761","0.401, 0.761","0.432, 0.349",0.472,0.533,0.434,0.544,0.523,0.761,0.401,0.761,0.497,0.363,0.385,0.381,0.504,0.453,0.397,0.468,0.481,0.514,0.416,0.52,0.504,0.639,0.4,0.641,Preparation
0.2335669002335669,8.780942960805607,3.791665099805818,204.7486376612597,163.0406225786606,162.5078021713941,198.69306949483345,183.2657101811836,172.08853273838972,"0.501, 0.364","0.391, 0.381","0.505, 0.453","0.402, 0.468","0.483, 0.516","0.418, 0.520","0.507, 0.638","0.402, 0.640","0.471, 0.532","0.436, 0.545","0.523, 0.762","0.402, 0.761","0.437, 0.357",0.471,0.532,0.436,0.545,0.523,0.762,0.402,0.761,0.501,0.364,0.391,0.381,0.505,0.453,0.402,0.468,0.483,0.516,0.418,0.52,0.507,0.638,0.402,0.64,Preparation
0.2669336002669336,7.535111124013449,1.9691188252342904,207.48099749186684,172.30498842856852,165.33617979200233,204.8367573526796,184.13921634197808,167.68443505589218,"0.512, 0.366","0.401, 0.382","0.515, 0.456","0.416, 0.467","0.496, 0.520","0.430, 0.521","0.514, 0.638","0.403, 0.638","0.477, 0.533","0.441, 0.547","0.524, 0.763","0.402, 0.759","0.440, 0.353",0.477,0.533,0.441,0.547,0.524,0.763,0.402,0.759,0.512,0.366,0.401,0.382,0.515,0.456,0.416,0.467,0.496,0.52,0.43,0.521,0.514,0.638,0.403,0.638,Preparation
0.3003003003003003,7.901991234515492,0.357072606146641,205.86838053478573,177.55696614665592,165.2311110736252,206.7037977699364,183.7767356936634,169.42242815746732,"0.516, 0.366","0.403, 0.382","0.518, 0.457","0.423, 0.467","0.498, 0.519","0.434, 0.520","0.514, 0.638","0.405, 0.638","0.482, 0.535","0.446, 0.549","0.524, 0.763","0.399, 0.759","0.447, 0.351",0.482,0.535,0.446,0.549,0.524,0.763,0.399,0.759,0.516,0.366,0.403,0.382,0.518,0.457,0.423,0.467,0.498,0.519,0.434,0.52,0.514,0.638,0.405,0.638,Preparation
