Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose","x, y Shoulder Spine","x, y Hip Spine",Spine Angle,Leaning
0.0,44.21882248367256,67.23293043314663,130.411378922542,155.6508275413966,134.22046195036074,131.70534559250555,215.91962252235783,223.27970957561072,"0.4959350526332855, 0.3639296293258667","0.5298334360122681, 0.3932472765445709","0.5053080916404724, 0.4664616584777832","0.5499991178512573, 0.5191640853881836","0.399448961019516, 0.5635192394256592","0.41711434721946716, 0.5814136862754822","0.45092782378196716, 0.7020829916000366","0.4515555500984192, 0.729081392288208","0.5509539842605591, 0.542076587677002","0.6039156913757324, 0.6211860775947571","0.4443044066429138, 0.843927264213562","0.4218443036079407, 0.8963855504989624","0.5934973359107971, 0.3827246129512787","0.513, 0.379","0.408, 0.572",-61.65190156657357,Forward
0.0333667000333667,30.897129829850527,47.33105254638222,141.9931721543778,162.26375808029982,134.64164557239272,132.4508012639942,213.3167496133558,218.40396882506303,"0.49156156182289124, 0.3639901578426361","0.5312174558639526, 0.3972373306751251","0.49220219254493713, 0.47297248244285583","0.5520948171615601, 0.5208619236946106","0.38784417510032654, 0.5635175704956055","0.421853631734848, 0.5816699266433716","0.4394001066684723, 0.7006089687347412","0.4539538323879242, 0.7246283292770386","0.5500792264938354, 0.5315514802932739","0.6033087372779846, 0.6206699013710022","0.4427560865879059, 0.8461729288101196","0.362087219953537, 0.8829947710037231","0.5920075178146362, 0.38306787610054016","0.511, 0.381","0.405, 0.573",-60.97161843642379,Forward
0.0667334000667334,22.020077994548306,32.52282657191219,152.10612966567393,166.85557552475188,134.9019409207931,133.2845725176711,211.26613958681955,213.9672964677065,"0.49177712202072144, 0.36438870429992676","0.5301069617271423, 0.3971932530403137","0.4935164451599121, 0.47472795844078064","0.5540314316749573, 0.5200172662734985","0.3864072859287262, 0.5628461241722107","0.41838112473487854, 0.5799047350883484","0.4382599890232086, 0.7042132616043091","0.45098257064819336, 0.7246074676513672","0.5500079989433289, 0.5326927900314331","0.602310836315155, 0.6194208860397339","0.4334696829319, 0.8529205322265625","0.37133514881134033, 0.8840045928955078","0.5922361612319946, 0.3830411434173584","0.511, 0.381","0.402, 0.571",-60.33621901556516,Forward
0.1001001001001001,17.2245718380141,22.41903773698595,160.8229159490104,169.5749185144002,135.01476550716808,134.19185966930462,209.72978638060476,209.95761272128053,"0.49373048543930054, 0.36510804295539856","0.5264089107513428, 0.39662298560142517","0.502198338508606, 0.4745781421661377","0.5560046434402466, 0.5192795991897583","0.3877333700656891, 0.5633976459503174","0.4148476719856262, 0.5796033143997192","0.4394187331199646, 0.7084381580352783","0.4326918125152588, 0.7274516820907593","0.5500694513320923, 0.5301460027694702","0.6020025610923767, 0.617559552192688","0.43363237380981445, 0.861587643623352","0.3557578921318054, 0.8851134181022644","0.5931006669998169, 0.38300997018814087","0.510, 0.381","0.401, 0.572",-60.290269599064494,Forward
0.1334668001334668,16.147516220496122,16.63047126885293,168.21619549696717,170.57042568889216,134.9935368431239,135.15786303466305,208.66968393256693,206.3628378035248,"0.5026095509529114, 0.36880630254745483","0.5201200246810913, 0.39000293612480164","0.5163370966911316, 0.4847568869590759","0.5542736053466797, 0.5133577585220337","0.39138489961624146, 0.5631372332572937","0.40998584032058716, 0.5729950666427612","0.43495312333106995, 0.727218508720398","0.4397965967655182, 0.7144486904144287","0.5558639168739319, 0.5429019927978516","0.6007541418075562, 0.6107327342033386","0.3414153456687927, 0.8601177930831909","0.4098597466945648, 0.8828191757202148","0.593454897403717, 0.38277125358581543","0.511, 0.379","0.401, 0.568",-59.60172719463565,Forward
0.1668335001668335,18.425816002242573,14.767912394762533,174.3586328021243,169.99073568787512,134.85167244026673,136.1677829295148,208.04782618056188,203.1708919321787,"0.5232767462730408, 0.37766268849372864","0.5159898400306702, 0.38840484619140625","0.5528973937034607, 0.48611170053482056","0.5515639185905457, 0.5126816034317017","0.416847288608551, 0.5642426013946533","0.4039694368839264, 0.5700822472572327","0.43009400367736816, 0.731972336769104","0.44109004735946655, 0.707783579826355","0.5762255191802979, 0.5594730973243713","0.5930424928665161, 0.5986368656158447","0.3132219910621643, 0.8588500022888184","0.4259316027164459, 0.8822284936904907","0.5934575796127319, 0.3827713131904602","0.520, 0.383","0.410, 0.567",-59.32362546361673,Forward
0.2002002002002002,23.69637604350167,16.442146341964175,179.3228923570618,167.9844871509965,134.60258981020272,137.20681966962815,207.8262070624451,200.36969532498173,"0.5434690713882446, 0.3866914212703705","0.5055955648422241, 0.3884997069835663","0.5788002610206604, 0.4859234690666199","0.5371999740600586, 0.5130016803741455","0.4286045432090759, 0.5646454095840454","0.39252668619155884, 0.5669563412666321","0.4419572353363037, 0.7266396880149841","0.4400460124015808, 0.7018063068389893","0.5905742049217224, 0.575309157371521","0.5916305780410767, 0.6022195219993591","0.33274680376052856, 0.8627251386642456","0.4276195168495178, 0.8809544444084167","0.5936034917831421, 0.38232511281967163","0.525, 0.388","0.411, 0.566",-57.40007935971881,Forward
0.2335669002335669,31.59610120452158,21.26395833770729,183.1816386543597,164.7003187179037,134.25970646453814,138.2601735707715,207.96682051607223,197.9471681996734,"0.5518192052841187, 0.3870925307273865","0.5059655904769897, 0.38607391715049744","0.5837346315383911, 0.48724469542503357","0.527966320514679, 0.5128941535949707","0.42594727873802185, 0.562132716178894","0.39358365535736084, 0.5611109137535095","0.4454776644706726, 0.7244284152984619","0.45314282178878784, 0.695556104183197","0.5969207882881165, 0.5862462520599365","0.5855106115341187, 0.6030140519142151","0.32250484824180603, 0.8623592257499695","0.43010592460632324, 0.8793845176696777","0.592516303062439, 0.38213497400283813","0.529, 0.387","0.410, 0.562",-55.76176646547962,Forward
0.2669336002669336,41.761896345550575,28.844133609241283,186.0075361865979,160.28686902824407,133.83643991487915,139.3130449487132,208.43166047929896,195.89123077399324,"0.5684744715690613, 0.3933565020561218","0.49631553888320923, 0.3870839476585388","0.5858486294746399, 0.4950166344642639","0.5149438381195068, 0.5167987942695618","0.44171589612960815, 0.5607796907424927","0.39176303148269653, 0.5603094100952148","0.46395912766456604, 0.7212761640548706","0.4581063687801361, 0.7005020380020142","0.5978189706802368, 0.5929759740829468","0.580842137336731, 0.6039780974388123","0.3472951352596283, 0.862668514251709","0.4290193021297455, 0.8754220008850098","0.5894445776939392, 0.3753974139690399","0.532, 0.390","0.417, 0.561",-55.822269496638214,Forward
0.3003003003003003,53.83066632683682,38.79345738381556,187.8732494463565,154.89277672166503,133.34620767283195,140.35063411922158,209.18272088998089,194.1898032656807,"0.5729383826255798, 0.39826029539108276","0.4882240891456604, 0.39040607213974","0.5838904976844788, 0.495764821767807","0.4998103082180023, 0.515806257724762","0.4516829550266266, 0.5541366338729858","0.3918226361274719, 0.5557670593261719","0.5001420378684998, 0.6935457587242126","0.436521053314209, 0.702739417552948","0.5905141234397888, 0.5914167165756226","0.5629017353057861, 0.602287232875824","0.453072726726532, 0.8533076047897339","0.4169391095638275, 0.8659055829048157","0.5899782180786133, 0.37568849325180054","0.531, 0.394","0.422, 0.555",-55.880087147117806,Forward
0.333667000333667,67.43931600862854,50.72271488867956,188.8514429262155,148.66668043781394,132.80242725000272,141.35814139806496,210.1819956859736,192.8308058924753,"0.5811049938201904, 0.40969547629356384","0.48346146941185, 0.38540440797805786","0.5823485255241394, 0.5048279166221619","0.48679718375205994, 0.5055121779441833","0.46267563104629517, 0.5651330947875977","0.3925226628780365, 0.5581446290016174","0.4890977740287781, 0.6973204016685486","0.420114666223526, 0.7064998745918274","0.5802139639854431, 0.5920292139053345","0.5413078665733337, 0.5904655456542969","0.4553443491458893, 0.8534439206123352","0.4130001962184906, 0.8685339093208313","0.5881354808807373, 0.37595251202583313","0.532, 0.398","0.428, 0.562",-57.46327744627301,Forward
