Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose","x, y Shoulder Spine","x, y Hip Spine",Spine Angle,Leaning
0.0,24.91883616038608,54.21335220349928,248.6526393150362,105.72798764862682,190.5477945854523,184.8108592547692,185.70161169775605,190.50872805975112,"0.4556398391723633, 0.38145604729652405","0.37273189425468445, 0.3834432363510132","0.487577348947525, 0.4329977035522461","0.3321102559566498, 0.42589107155799866","0.4485764503479004, 0.5244371891021729","0.4071042537689209, 0.5188663601875305","0.4336519241333008, 0.6222392320632935","0.42321982979774475, 0.628747820854187","0.49567824602127075, 0.46544232964515686","0.3528987169265747, 0.46573176980018616","0.4068102240562439, 0.7066718339920044","0.4169277250766754, 0.7476750016212463","0.4091797471046448, 0.3309341073036194","0.414, 0.382","0.428, 0.522",-95.60228174010149,Forward
0.0333667000333667,27.01920846741548,53.94439326482528,221.4620775828863,108.5371378923697,183.74649863479416,184.3808912587887,188.0012922671405,189.81403969731213,"0.44861292839050293, 0.3885882496833801","0.37269335985183716, 0.38327866792678833","0.4653185307979584, 0.45769867300987244","0.3326823115348816, 0.42664632201194763","0.43678998947143555, 0.5200199484825134","0.40267348289489746, 0.518342912197113","0.41964420676231384, 0.6207517385482788","0.41725245118141174, 0.6255391836166382","0.46411198377609253, 0.49596065282821655","0.3530031144618988, 0.4660746157169342","0.4028993546962738, 0.7171970009803772","0.41497644782066345, 0.7457715272903442","0.4099056124687195, 0.3324643671512604","0.411, 0.386","0.420, 0.519",-93.89771303165578,Forward
0.0667334000667334,28.592539250399987,53.73813978209472,199.2765564796464,110.81163195362056,177.75988947037015,184.1847942632709,190.0055443344222,189.1279670507962,"0.4465964734554291, 0.3879944384098053","0.37251198291778564, 0.3826404809951782","0.4707105755805969, 0.4419924318790436","0.33314040303230286, 0.42676085233688354","0.43407124280929565, 0.5146145224571228","0.4005793035030365, 0.5155231952667236","0.41404032707214355, 0.6145641207695007","0.41357940435409546, 0.6210720539093018","0.4652918875217438, 0.4430745542049408","0.35297316312789917, 0.466109037399292","0.39645788073539734, 0.7128794193267822","0.413301557302475, 0.7424811124801636","0.4095476567745209, 0.33316534757614136","0.410, 0.385","0.417, 0.515",-93.42745321037694,Forward
0.1001001001001001,29.67590182646765,53.59244978612184,181.7447679606908,112.58806219528648,172.54640407546344,184.2073094779373,191.72970253676291,188.4504932183393,"0.44747573137283325, 0.3873969316482544","0.3718184232711792, 0.38251644372940063","0.46873387694358826, 0.4437836706638336","0.3331342935562134, 0.42718228697776794","0.43556514382362366, 0.5149457454681396","0.4006918966770172, 0.5153430104255676","0.43838900327682495, 0.6054946780204773","0.4130544662475586, 0.6206773519515991","0.463683545589447, 0.4650332033634186","0.3529660403728485, 0.4661176800727844","0.4081989824771881, 0.709630012512207","0.41272273659706116, 0.7418088912963867","0.40892672538757324, 0.3332366347312927","0.410, 0.385","0.418, 0.515",-93.72742715941355,Forward
0.1334668001334668,30.30636951274654,53.505181307720896,168.51540398139392,113.9030209802746,168.06447943335732,184.4331781125092,193.18910151132468,187.78160129807756,"0.44805631041526794, 0.38701581954956055","0.3714827001094818, 0.382341593503952","0.47098493576049805, 0.442920446395874","0.3331129550933838, 0.42748770117759705","0.4370407164096832, 0.5141041278839111","0.40058621764183044, 0.5149136781692505","0.4432106912136078, 0.6040977835655212","0.4132501482963562, 0.6197987794876099","0.46998149156570435, 0.4573392868041992","0.35296326875686646, 0.4661262035369873","0.4149368703365326, 0.7087793350219727","0.41204801201820374, 0.7410622835159302","0.40836334228515625, 0.33346956968307495","0.410, 0.385","0.419, 0.515",-93.98478263564195,Forward
0.1668335001668335,30.52101562636469,53.47419237770612,159.23715649713023,114.793100671492,164.27255252733497,184.84714137670807,194.3990758952693,187.12127438814693,"0.4477943778038025, 0.3851456046104431","0.37123024463653564, 0.382185697555542","0.47237628698349, 0.4320927560329437","0.3329813480377197, 0.42771148681640625","0.43780556321144104, 0.5136716961860657","0.40049105882644653, 0.5144105553627014","0.4419390559196472, 0.6064768433570862","0.4138793349266052, 0.6197222471237183","0.47748813033103943, 0.4312233030796051","0.3529720902442932, 0.46616798639297485","0.4193008840084076, 0.7074514627456665","0.4117266535758972, 0.7408879399299622","0.40827932953834534, 0.3334607481956482","0.410, 0.384","0.419, 0.514",-94.22702270910487,Forward
0.2002002002002002,30.35691348445016,53.49734102689177,153.5587174632741,115.29489363184582,161.12906034067964,185.43394048025544,195.37496032575876,186.4694955866835,"0.44688454270362854, 0.38259583711624146","0.37100455164909363, 0.38201457262039185","0.4656603932380676, 0.4416092336177826","0.3329648971557617, 0.427713006734848","0.4381601810455322, 0.5126246213912964","0.3983535170555115, 0.5136233568191528","0.4601643979549408, 0.6011031866073608","0.4118648171424866, 0.6188562512397766","0.46918758749961853, 0.460712730884552","0.35303887724876404, 0.4664745330810547","0.4448469281196594, 0.707671582698822","0.41140204668045044, 0.7406984567642212","0.40822654962539673, 0.33365803956985474","0.409, 0.382","0.418, 0.513",-94.0717172625322,Forward
0.2335669002335669,29.851136404131005,53.57248528609208,151.1287788351999,115.44499222424317,158.5924398566746,186.17831663287248,196.1320894399549,185.82624799182335,"0.4466763138771057, 0.37859877943992615","0.3707912564277649, 0.3818993866443634","0.46731406450271606, 0.4271659851074219","0.3329007029533386, 0.42770299315452576","0.43842172622680664, 0.5119253396987915","0.3980119526386261, 0.513181746006012","0.4880465567111969, 0.6043320894241333","0.41090378165245056, 0.6179922223091125","0.4861326217651367, 0.42206496000289917","0.35316595435142517, 0.46661925315856934","0.5023099184036255, 0.7219365835189819","0.41087251901626587, 0.7408887147903442","0.40819066762924194, 0.33360016345977783","0.409, 0.380","0.418, 0.513",-94.09972110403628,Forward
0.2669336002669336,29.04075770253528,53.69748318612131,151.59603256828208,115.27998881159117,156.62112805860303,187.06501104428077,196.68579787501977,185.19151470170252,"0.4465814530849457, 0.37661272287368774","0.37032943964004517, 0.381809264421463","0.46863359212875366, 0.4096909463405609","0.3326930105686188, 0.4276987612247467","0.4405926764011383, 0.5106521844863892","0.3978480100631714, 0.5123833417892456","0.5039764642715454, 0.6089610457420349","0.41065603494644165, 0.6171401143074036","0.4973055422306061, 0.4073964059352875","0.35335248708724976, 0.4670676589012146","0.5599256753921509, 0.7421882152557373","0.4106035828590393, 0.7410289645195007","0.4086887240409851, 0.3326466381549835","0.408, 0.379","0.419, 0.512",-94.65151944257674,Forward
0.3003003003003003,27.962850696791023,53.870192757793696,154.60917061789507,114.83647575679686,155.1735619297482,188.07876492420164,197.0514202681152,184.5652788144571,"0.44648852944374084, 0.37401002645492554","0.37029629945755005, 0.3816682994365692","0.46805793046951294, 0.4114770293235779","0.33281800150871277, 0.4273079037666321","0.4403679370880127, 0.5094106197357178","0.39730244874954224, 0.5104909539222717","0.4818588197231293, 0.5969527959823608","0.4100363254547119, 0.6167888045310974","0.47111064195632935, 0.413321316242218","0.3534443974494934, 0.4672624170780182","0.4951736330986023, 0.7176395654678345","0.4106835722923279, 0.7415207624435425","0.409357488155365, 0.3328530788421631","0.408, 0.378","0.419, 0.510",-94.51955417709793,Forward
