Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose","x, y Shoulder Spine","x, y Hip Spine",Spine Angle,Leaning
0.0,26.263223193956275,35.733421151832374,169.98322685854112,167.93347848630634,137.20116806567367,127.23433497599554,195.88484810969217,206.70946232796337,"0.5467743277549744, 0.4039006233215332","0.5320056080818176, 0.44174742698669434","0.5425095558166504, 0.5051692128181458","0.5333486795425415, 0.5536248683929443","0.4558514952659607, 0.5741978883743286","0.42915672063827515, 0.5841903686523438","0.4911247789859772, 0.7020496726036072","0.4767295718193054, 0.7304455637931824","0.5555108189582825, 0.596482515335083","0.5491330623626709, 0.6319112181663513","0.48481759428977966, 0.8331422805786133","0.44765299558639526, 0.8919292688369751","0.6190904974937439, 0.41058626770973206","0.539, 0.423","0.443, 0.579",-58.21792444468378,Forward
0.0333667000333667,25.403913290729815,34.897749175991336,167.81380633680013,168.03330858365374,136.67241595165456,127.39242888554088,195.97275205947565,207.56130314578692,"0.5451315641403198, 0.40398555994033813","0.5333521962165833, 0.43883198499679565","0.5397250056266785, 0.5053055882453918","0.5329940915107727, 0.5435842871665955","0.4538606107234955, 0.5770360231399536","0.43038973212242126, 0.5881557464599609","0.4904191493988037, 0.7034144401550293","0.47691741585731506, 0.7322841882705688","0.5553547143936157, 0.5922843813896179","0.5491815209388733, 0.6301619410514832","0.4882482588291168, 0.833142876625061","0.44723886251449585, 0.8924023509025574","0.6172115802764893, 0.4110172390937805","0.539, 0.421","0.442, 0.583",-58.930652203874,Forward
0.0667334000667334,24.69305239324568,34.17858297786296,165.99383241487237,168.1568310818302,136.17140220129414,127.5242298276492,196.11058360062037,208.30469160153723,"0.5445144772529602, 0.40396037697792053","0.5341343283653259, 0.4379187226295471","0.538889467716217, 0.5040822625160217","0.5327602028846741, 0.5401289463043213","0.4528612196445465, 0.577855110168457","0.43095454573631287, 0.5893212556838989","0.489514023065567, 0.7035499811172485","0.4770011007785797, 0.7326673269271851","0.5551885366439819, 0.5894012451171875","0.5490831732749939, 0.6279428601264954","0.48979267477989197, 0.8327458500862122","0.4471164345741272, 0.892646312713623","0.616374671459198, 0.4110732078552246","0.539, 0.421","0.442, 0.584",-59.08098674391454,Forward
0.1001001001001001,24.122610343366976,33.56931164552284,164.5045641992465,168.30020396268154,135.69839275226974,127.63279895801742,196.292719784621,208.94338605393028,"0.5441428422927856, 0.4039344787597656","0.5346003770828247, 0.43775811791419983","0.5384169220924377, 0.503343939781189","0.532651424407959, 0.5395235419273376","0.45225125551223755, 0.5782614946365356","0.4313465654850006, 0.5898808240890503","0.4886859059333801, 0.7035931348800659","0.4770660400390625, 0.7329092025756836","0.5550518035888672, 0.5884278416633606","0.5490092635154724, 0.6270114183425903","0.4896520674228668, 0.8320915102958679","0.4470657706260681, 0.8928726315498352","0.6159597039222717, 0.4111510217189789","0.539, 0.421","0.442, 0.584",-59.1298253479476,Forward
0.1334668001334668,23.684556982956845,33.06332426704656,163.32726079641108,168.45958520805354,135.25365354225872,127.72119743234238,196.5135376629724,209.4811448616821,"0.5439809560775757, 0.4038735330104828","0.5347920656204224, 0.43779319524765015","0.5380144715309143, 0.5024047493934631","0.5325111150741577, 0.5371028184890747","0.4516182839870453, 0.5781824588775635","0.43151864409446716, 0.5897453427314758","0.48808804154396057, 0.7035520672798157","0.4773595929145813, 0.7328953146934509","0.5543572306632996, 0.5858868956565857","0.5479356646537781, 0.6229535937309265","0.48958539962768555, 0.8315397500991821","0.4469699263572693, 0.8930802345275879","0.6158120632171631, 0.4111708998680115","0.539, 0.421","0.442, 0.584",-59.051812366431,Forward
0.1668335001668335,23.370862153878416,32.65400993050972,162.4431813128548,168.63113279979203,134.8374505089384,127.79248640632102,196.76741428716943,209.9217263835089,"0.5438255071640015, 0.4037908911705017","0.534834086894989, 0.43772202730178833","0.5375717282295227, 0.5019807815551758","0.5324628353118896, 0.5365859270095825","0.4507887363433838, 0.5780953168869019","0.431671142578125, 0.5899466276168823","0.4876325726509094, 0.7035416960716248","0.47767290472984314, 0.7330602407455444","0.5538775324821472, 0.585333526134491","0.5475923418998718, 0.6218346357345581","0.48939570784568787, 0.8309766054153442","0.4469255805015564, 0.8931101560592651","0.6157952547073364, 0.41119036078453064","0.539, 0.421","0.441, 0.584",-58.99983466549467,Forward
0.2002002002002002,23.173495697994813,32.33475772398791,161.83358485506622,168.8110047197428,134.4500495899861,127.84972703565025,197.0487267087068,210.2688889781267,"0.5437491536140442, 0.40378087759017944","0.5348193049430847, 0.4370966851711273","0.5368592143058777, 0.5019783973693848","0.5324228405952454, 0.5359660387039185","0.45022574067115784, 0.5781375169754028","0.4318297803401947, 0.5903750658035278","0.4871426224708557, 0.7035359740257263","0.4779282212257385, 0.7334436774253845","0.5538712739944458, 0.585908055305481","0.5475093126296997, 0.6211282014846802","0.489362895488739, 0.8300712704658508","0.44691625237464905, 0.8931649327278137","0.6158052682876587, 0.41123852133750916","0.539, 0.420","0.441, 0.584",-59.04499768783081,Forward
0.2335669002335669,23.084427457169166,32.098956735556726,161.47973052953404,168.99535894975168,134.0917167230792,127.8959804760269,197.35185197907936,210.52639100425156,"0.5436599850654602, 0.4038242697715759","0.5346623659133911, 0.43779587745666504","0.5331189036369324, 0.5169297456741333","0.5324167013168335, 0.5410658717155457","0.44925031065940857, 0.5783960223197937","0.4318705201148987, 0.5913585424423218","0.4870484471321106, 0.7028082013130188","0.4785059094429016, 0.7335565686225891","0.5528241395950317, 0.5875669717788696","0.5485961437225342, 0.622956395149231","0.48932480812072754, 0.8228373527526855","0.4463537335395813, 0.8923826217651367","0.6158238649368286, 0.41128793358802795","0.539, 0.421","0.441, 0.585",-58.995064710965096,Forward
0.2669336002669336,23.095627273264604,31.93999605329176,161.36287744274685,169.18035347166443,133.762717845895,127.93430788314794,197.67116714978192,210.6979908205995,"0.5435203313827515, 0.4039246141910553","0.5346533060073853, 0.43790608644485474","0.5324460864067078, 0.5159873366355896","0.5324150919914246, 0.5425799489021301","0.4481242299079895, 0.5787686109542847","0.43183740973472595, 0.5919245481491089","0.4870692193508148, 0.7026236653327942","0.47904935479164124, 0.7338544726371765","0.552791178226471, 0.589726448059082","0.5492292642593384, 0.6243816614151001","0.4892701506614685, 0.8200809359550476","0.4460752010345459, 0.8919636011123657","0.6158418655395508, 0.41135352849960327","0.539, 0.421","0.440, 0.585",-58.92178726174954,Forward
0.3003003003003003,23.199064988144254,31.8512647652686,161.4642847011933,169.3621462673269,133.46331889611082,127.96777041271022,198.00104927230925,210.78744678588663,"0.5434024333953857, 0.40396323800086975","0.5345981121063232, 0.4379180371761322","0.5317339301109314, 0.5152562260627747","0.532395601272583, 0.5434497594833374","0.44725069403648376, 0.5788863301277161","0.4318413734436035, 0.5922192335128784","0.4871596395969391, 0.7021440267562866","0.4796302914619446, 0.7340167760848999","0.5522737503051758, 0.5901575088500977","0.5495600700378418, 0.6256928443908691","0.4890905022621155, 0.8187154531478882","0.4459388852119446, 0.8913148641586304","0.6158517003059387, 0.4113624691963196","0.539, 0.421","0.440, 0.586",-58.86075509779728,Forward
