Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose","x, y Shoulder Spine","x, y Hip Spine",Spine Angle,Leaning
0.0,23.947554977339717,31.06104794146788,142.69786870816088,150.84871799477023,132.3174470663148,134.99993971212876,200.3421709709999,198.4121275638142,"0.5638225674629211, 0.46424728631973267","0.5576838254928589, 0.46578770875930786","0.5468248128890991, 0.5581241250038147","0.5551556348800659, 0.5741527080535889","0.47315698862075806, 0.6363416910171509","0.44848936796188354, 0.6396384835243225","0.5163765549659729, 0.7576751112937927","0.479439914226532, 0.7767772674560547","0.5851444602012634, 0.6284490823745728","0.5979796648025513, 0.6558266878128052","0.5132493376731873, 0.8904563784599304","0.4590390622615814, 0.960210919380188","0.6394038796424866, 0.4395931363105774","0.561, 0.465","0.461, 0.638",-59.984041604642066,Forward
0.0333667000333667,22.865289679349274,31.42039315964778,145.80160547009189,151.7957222492069,132.30891131149562,134.82484579853252,200.26989251953188,198.23197974298705,"0.5673016905784607, 0.46424755454063416","0.5582330822944641, 0.4643312394618988","0.5554129481315613, 0.565585196018219","0.5552379488945007, 0.5720165371894836","0.47360390424728394, 0.6341950297355652","0.4475722908973694, 0.6349040865898132","0.5164987444877625, 0.7574806213378906","0.4777725338935852, 0.7724176645278931","0.5855313539505005, 0.6278460621833801","0.5980165600776672, 0.656487762928009","0.5131736397743225, 0.8903734087944031","0.4583134055137634, 0.9563301801681519","0.6386359930038452, 0.43893057107925415","0.563, 0.464","0.461, 0.635",-59.03050513265465,Forward
0.0667334000667334,21.93388140777621,31.74602796678616,148.5264449636735,152.67190560693172,132.3039291467161,134.69072252292543,200.17904369758568,198.08084213412735,"0.568811297416687, 0.4643123745918274","0.5588717460632324, 0.46294060349464417","0.5567232370376587, 0.5691169500350952","0.555260419845581, 0.5695312023162842","0.4737217426300049, 0.6328238248825073","0.44701075553894043, 0.6325215697288513","0.5165542960166931, 0.7569288611412048","0.4767369329929352, 0.7708490490913391","0.585543692111969, 0.6288231611251831","0.5979812741279602, 0.6566337943077087","0.5129815340042114, 0.8905165791511536","0.4580702781677246, 0.9551782608032227","0.6381415724754333, 0.438649982213974","0.564, 0.464","0.460, 0.633",-58.52868462063443,Forward
0.1001001001001001,21.145545340154563,32.037375604802484,150.89305830269893,153.47715173143672,132.30219418607462,134.59465158765158,200.0716821170132,197.9570768249224,"0.5687887072563171, 0.46432751417160034","0.5595449209213257, 0.46277618408203125","0.5558968782424927, 0.5697426795959473","0.5569076538085938, 0.5685887932777405","0.47387489676475525, 0.6327996850013733","0.44701701402664185, 0.6324878931045532","0.5164435505867004, 0.7566972970962524","0.47631463408470154, 0.7703363299369812","0.5811808109283447, 0.6287121176719666","0.598016619682312, 0.6567672491073608","0.5129933953285217, 0.890677809715271","0.45796626806259155, 0.9552232623100281","0.6376044750213623, 0.4386495053768158","0.564, 0.464","0.460, 0.633",-58.475081029713245,Forward
0.1334668001334668,20.49249665401836,32.293859315616224,152.92211660096132,154.21134428621394,132.30340004366954,134.53371469505498,199.94986538966648,197.8590459030592,"0.5687572360038757, 0.46431612968444824","0.5602931380271912, 0.46264076232910156","0.5556374788284302, 0.5690481066703796","0.5575568079948425, 0.5681500434875488","0.473935067653656, 0.6326897144317627","0.44723135232925415, 0.6324245929718018","0.5162585377693176, 0.7565289735794067","0.4760931432247162, 0.7700157761573792","0.5732224583625793, 0.6200551986694336","0.5980170965194702, 0.6569339036941528","0.513418972492218, 0.891098141670227","0.45793527364730835, 0.9550763964653015","0.6375980377197266, 0.4385734498500824","0.565, 0.463","0.461, 0.633",-58.41867155502999,Forward
0.1668335001668335,19.96695052690164,32.51490234114686,154.63429097225386,154.8743669347555,132.30724033359925,134.5049935474797,199.81565112739733,197.78511145622485,"0.5704031586647034, 0.4641454815864563","0.560234010219574, 0.4625798761844635","0.5618083477020264, 0.5696403384208679","0.5585047602653503, 0.5696333646774292","0.47548383474349976, 0.6327611207962036","0.44718557596206665, 0.6326712965965271","0.5159096717834473, 0.7565373778343201","0.4759100377559662, 0.7700787782669067","0.5799856781959534, 0.6205987334251404","0.5980161428451538, 0.6574617624282837","0.5139445662498474, 0.8914201855659485","0.4577096402645111, 0.9551844596862793","0.6374545693397522, 0.43833035230636597","0.565, 0.463","0.461, 0.633",-58.449875551831916,Forward
0.2002002002002002,19.56112213633844,32.699927923313844,156.05025253036976,155.46610334055336,132.31340866996214,134.5055698472698,199.67109694205777,197.7336355721065,"0.5711593627929688, 0.46341100335121155","0.5601321458816528, 0.46245455741882324","0.5616876482963562, 0.5693038105964661","0.5593793988227844, 0.5704148411750793","0.476721853017807, 0.6331266760826111","0.4473109245300293, 0.6327494382858276","0.5159721374511719, 0.7562693953514099","0.4759250581264496, 0.7701817750930786","0.5801233649253845, 0.6211241483688354","0.5983291864395142, 0.6607837080955505","0.514288067817688, 0.8915659785270691","0.4574583172798157, 0.955269992351532","0.6369298100471497, 0.4382895827293396","0.566, 0.463","0.462, 0.633",-58.63495273937924,Forward
0.2335669002335669,19.2672266598628,32.848359304036656,157.19067238910216,155.9864371670996,132.32159866685654,134.53252529676936,199.5182604454997,197.7029803383912,"0.5715968012809753, 0.4632032811641693","0.5601123571395874, 0.4623659551143646","0.5607041120529175, 0.5691602230072021","0.5596158504486084, 0.570926308631897","0.4769417345523834, 0.6333690881729126","0.4473170340061188, 0.6328608393669128","0.5161727070808411, 0.7555028200149536","0.47597965598106384, 0.7703394293785095","0.5801253914833069, 0.6210101842880249","0.5984554290771484, 0.6618015766143799","0.5145341157913208, 0.8915888071060181","0.4572228491306305, 0.9552534818649292","0.6365138292312622, 0.43830472230911255","0.566, 0.463","0.462, 0.633",-58.66005396860825,Forward
0.2669336002669336,19.077479275008752,32.95961972523477,158.07622166224425,156.43525207788633,132.33150393838088,134.58294159832244,199.3591992495751,197.69150784276604,"0.5719426274299622, 0.46318578720092773","0.5598039627075195, 0.4623097777366638","0.5628918409347534, 0.570362389087677","0.5595664381980896, 0.5712127089500427","0.47709187865257263, 0.6335301995277405","0.4473183751106262, 0.6329883933067322","0.5163183212280273, 0.7547370195388794","0.4759957194328308, 0.7705007791519165","0.5829925537109375, 0.6229179501533508","0.5984315276145935, 0.6619841456413269","0.5146204233169556, 0.8915634155273438","0.4570384621620178, 0.9552034139633179","0.6363967657089233, 0.43830546736717224","0.566, 0.463","0.462, 0.633",-58.70109352381707,Forward
0.3003003003003003,18.984095159310336,33.03313242882764,158.72757146358924,156.81243173640553,132.34281809863347,134.65390045427307,199.1959709661359,197.69758017291815,"0.5715872645378113, 0.4630921483039856","0.560233473777771, 0.4610227942466736","0.5525277256965637, 0.5700895190238953","0.5597600936889648, 0.5699650049209595","0.4770047664642334, 0.6336230039596558","0.44729965925216675, 0.6331005692481995","0.5163737535476685, 0.7544309496879578","0.4760262966156006, 0.7706197500228882","0.567562460899353, 0.6226986050605774","0.5983883142471313, 0.6620129942893982","0.5147997140884399, 0.8915292620658875","0.4569937288761139, 0.955053448677063","0.6362122297286987, 0.43833035230636597","0.566, 0.462","0.462, 0.633",-58.79692277170337,Forward
0.333667000333667,18.979289490301586,33.068320656734755,159.1653929069303,157.11785980614926,132.35523476171275,134.74248356696532,199.030633207034,197.7195594165347,"0.5709566473960876, 0.46295151114463806","0.5605804324150085, 0.4603857100009918","0.5485090017318726, 0.5689328908920288","0.5603802800178528, 0.5696942210197449","0.4769257605075836, 0.6336506605148315","0.4473060965538025, 0.6331894397735596","0.5164175033569336, 0.7540531158447266","0.4761086404323578, 0.770706295967102","0.5499891042709351, 0.6176944971084595","0.5984967947006226, 0.6622726321220398","0.5149706602096558, 0.8914327621459961","0.45697617530822754, 0.9548090696334839","0.6361078023910522, 0.43845129013061523","0.566, 0.462","0.462, 0.633",-58.8888677282469,Forward
0.3670337003670337,19.05527744551653,33.06460765087557,159.4103571060606,157.35141995060957,132.36844754171705,134.84577263874326,198.86524358412137,197.7558076613027,"0.5709097385406494, 0.4625350832939148","0.5605742335319519, 0.46067366003990173","0.5463663339614868, 0.5645624399185181","0.5604654550552368, 0.5702532529830933","0.4769464433193207, 0.6337478756904602","0.4473099112510681, 0.6333239078521729","0.516430675983429, 0.7539737224578857","0.47621408104896545, 0.7708479166030884","0.5450087785720825, 0.6200360059738159","0.5984216928482056, 0.6622472405433655","0.515075147151947, 0.8913987874984741","0.4569743573665619, 0.9546689987182617","0.6362622380256653, 0.4385665953159332","0.566, 0.462","0.462, 0.634",-58.92490793085059,Forward
