Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Shoulder X,Left Shoulder Y,Right Shoulder X,Right Shoulder Y,Left Hip X,Left Hip Y,Right Hip X,Right Hip Y,Spine Shoulder X,Spine Shoulder Y,Spine Hip X,Spine Hip Y,Spine Angle,Leaning
0.0,64.17531680474538,53.11809018203032,137.323911967479,159.61011922350772,150.7534903688177,152.83218975179437,202.05507262409205,184.98268172178396,"0.4493709206581116, 0.45649194717407227","0.46094998717308044, 0.47099167108535767","0.45118990540504456, 0.5634022951126099","0.4775248169898987, 0.5734127163887024","0.4017349183559418, 0.6378446817398071","0.3891473710536957, 0.642848789691925","0.4265283942222595, 0.7559763193130493","0.3946721851825714, 0.7754433155059814","0.4720902442932129, 0.6249306797981262","0.5060416460037231, 0.6542856097221375","0.4114528298377991, 0.8901281356811523","0.38056862354278564, 0.9207257032394409","0.5459649562835693, 0.431755006313324",0.4493709206581116,0.45649194717407227,0.46094998717308044,0.47099167108535767,0.4017349183559418,0.6378446817398071,0.3891473710536957,0.642848789691925,0.455160453915596,0.46374180912971497,0.3954411447048187,0.6403467357158661,-71.31693105411095,Forward
0.0333667000333667,46.718236027663465,45.40027774013342,146.38955552684536,166.08525833568297,148.9843021980858,150.51857961490035,201.00093776776936,188.6054375820981,"0.4577886164188385, 0.45753464102745056","0.46093159914016724, 0.4719264507293701","0.46235617995262146, 0.5632020831108093","0.47463178634643555, 0.5761906504631042","0.39929571747779846, 0.6369625329971313","0.38408225774765015, 0.6399884819984436","0.4265328049659729, 0.7559584379196167","0.3955245316028595, 0.773218035697937","0.49944543838500977, 0.6327052712440491","0.5053542256355286, 0.6537193059921265","0.41192564368247986, 0.8895524144172668","0.3794984817504883, 0.9195040464401245","0.5474821329116821, 0.4320749342441559",0.4577886164188385,0.45753464102745056,0.46093159914016724,0.4719264507293701,0.39929571747779846,0.6369625329971313,0.38408225774765015,0.6399884819984436,0.45936010777950287,0.46473054587841034,0.3916889876127243,0.6384755074977875,-68.71981435633329,Forward
0.0667334000667334,32.17716049819077,38.755389303768055,154.14486513197363,170.72732535621515,147.34270222684953,148.5994496966803,200.2916710669284,191.6565952094101,"0.4616549015045166, 0.45999759435653687","0.46079525351524353, 0.473686158657074","0.4690963625907898, 0.5638574957847595","0.4741218090057373, 0.5786108374595642","0.39845791459083557, 0.6356917023658752","0.38135313987731934, 0.6377488374710083","0.4263330101966858, 0.7559728622436523","0.3959481120109558, 0.7718225717544556","0.5090731382369995, 0.6415842771530151","0.5019574165344238, 0.6518628001213074","0.4122259020805359, 0.8894084095954895","0.3793312907218933, 0.919369101524353","0.5445922613143921, 0.4325295090675354",0.4616549015045166,0.45999759435653687,0.46079525351524353,0.473686158657074,0.39845791459083557,0.6356917023658752,0.38135313987731934,0.6377488374710083,0.46122507750988007,0.4668418765068054,0.38990552723407745,0.6367202699184418,-67.22601662409947,Forward
0.1001001001001001,20.38723220585797,33.124219921630825,160.66746714048486,173.66737977477024,145.8270554293642,147.05009180640084,199.90105009200627,194.1746473073985,"0.461036741733551, 0.46093636751174927","0.46078068017959595, 0.4753534197807312","0.47114747762680054, 0.5640965700149536","0.47466254234313965, 0.5796225666999817","0.39650121331214905, 0.6341804265975952","0.37943536043167114, 0.6362372636795044","0.42702269554138184, 0.754751980304718","0.39597630500793457, 0.7705855369567871","0.5092695951461792, 0.6426551938056946","0.5021373629570007, 0.6502991914749146","0.41213878989219666, 0.8887401819229126","0.3785426914691925, 0.9193754196166992","0.5410069227218628, 0.4324982166290283",0.461036741733551,0.46093636751174927,0.46078068017959595,0.4753534197807312,0.39650121331214905,0.6341804265975952,0.37943536043167114,0.6362372636795044,0.4609087109565735,0.46814489364624023,0.3879682868719101,0.6352088451385498,-66.41383112605783,Forward
0.1334668001334668,11.183593140195754,28.447564642418342,166.0349879100001,175.03648108101416,144.43572677988524,145.8457977533286,199.80285241344,196.19808657974167,"0.46211671829223633, 0.4613279402256012","0.4599176049232483, 0.47583848237991333","0.47139960527420044, 0.5638545155525208","0.4747205376625061, 0.5780185461044312","0.39514559507369995, 0.6320916414260864","0.3777737021446228, 0.6336352825164795","0.4277784824371338, 0.7537648677825928","0.39612874388694763, 0.7685989141464233","0.5054101943969727, 0.6405507922172546","0.49941253662109375, 0.646872878074646","0.4113781452178955, 0.8887451887130737","0.3782435655593872, 0.9193835258483887","0.5394131541252136, 0.43253254890441895",0.46211671829223633,0.4613279402256012,0.4599176049232483,0.47583848237991333,0.39514559507369995,0.6320916414260864,0.3777737021446228,0.6336352825164795,0.4610171616077423,0.46858321130275726,0.3864596486091614,0.632863461971283,-65.58938941002573,Forward
0.1668335001668335,4.40138529073478,24.666218514827207,170.32505379814037,174.9656887646128,143.167081252668,144.9618593467302,199.97085560166667,197.7654057301181,"0.46497589349746704, 0.46056145429611206","0.4584604799747467, 0.47594889998435974","0.4722151756286621, 0.5637696385383606","0.4744693636894226, 0.5800871253013611","0.39539361000061035, 0.6309223175048828","0.3775160610675812, 0.6320704221725464","0.42817801237106323, 0.7537717819213867","0.3964558243751526, 0.7680463194847107","0.5069628953933716, 0.6426447033882141","0.4987373352050781, 0.6473028659820557","0.4096255302429199, 0.8887084722518921","0.3776703476905823, 0.9191843867301941","0.5389307737350464, 0.4322337210178375",0.46497589349746704,0.46056145429611206,0.4584604799747467,0.47594889998435974,0.39539361000061035,0.6309223175048828,0.3775160610675812,0.6320704221725464,0.4617181867361069,0.4682551771402359,0.38645483553409576,0.6314963698387146,-65.24764649277508,Forward
0.2002002002002002,-0.1242493529942549,21.720976587554038,173.61529116252666,173.58606231523208,142.01948382196784,144.37356839587224,200.3788372271233,198.91509746220623,"0.46707066893577576, 0.46043461561203003","0.45755043625831604, 0.4761489927768707","0.47141504287719727, 0.5637673139572144","0.4717842638492584, 0.5800725221633911","0.395271897315979, 0.6296138167381287","0.37731727957725525, 0.6318783760070801","0.42816662788391113, 0.7537980675697327","0.3970664441585541, 0.7681726217269897","0.5078074336051941, 0.6474367380142212","0.4948827624320984, 0.6475912928581238","0.40925106406211853, 0.8881875872612","0.3770486116409302, 0.9191425442695618","0.5382215976715088, 0.4320465922355652",0.46707066893577576,0.46043461561203003,0.45755043625831604,0.4761489927768707,0.395271897315979,0.6296138167381287,0.37731727957725525,0.6318783760070801,0.4623105525970459,0.4682918041944504,0.3862945884466171,0.6307460963726044,-64.92406442634673,Forward
0.2335669002335669,-2.5581688014607096,19.552633909295423,175.98332636078,171.02866122253798,140.99129946204013,144.05621671002137,201.00057486024704,199.6856544796846,"0.4691343307495117, 0.4618915617465973","0.45572057366371155, 0.4760841429233551","0.4723413586616516, 0.5641570091247559","0.46849656105041504, 0.5806030035018921","0.3947102427482605, 0.6290799975395203","0.37667757272720337, 0.6315439939498901","0.4278591573238373, 0.753780722618103","0.39811939001083374, 0.7678399085998535","0.5081315636634827, 0.6497160196304321","0.49359360337257385, 0.6477414965629578","0.40902772545814514, 0.8870018124580383","0.37685319781303406, 0.9189264178276062","0.5365511178970337, 0.4308961033821106",0.4691343307495117,0.4618915617465973,0.45572057366371155,0.4760841429233551,0.3947102427482605,0.6290799975395203,0.37667757272720337,0.6315439939498901,0.46242745220661163,0.4689878523349762,0.38569390773773193,0.6303119957447052,-64.56198556291106,Forward
0.2669336002669336,-3.065231065133858,18.10198552874799,177.5067857505215,167.42454497619636,140.08089314714027,143.98509609844416,201.80984607147485,200.1155694862316,"0.4731246531009674, 0.4641004502773285","0.45413264632225037, 0.47739729285240173","0.47571736574172974, 0.565394937992096","0.4664432108402252, 0.5810704231262207","0.3948420584201813, 0.6290847063064575","0.3751409947872162, 0.6318621039390564","0.4290195405483246, 0.7537682056427002","0.39839354157447815, 0.7671634554862976","0.509372353553772, 0.6518250107765198","0.49432000517845154, 0.6494331359863281","0.40905457735061646, 0.8855088949203491","0.3766873776912689, 0.9178646802902222","0.5354672074317932, 0.4294489026069641",0.4731246531009674,0.4641004502773285,0.45413264632225037,0.47739729285240173,0.3948420584201813,0.6290847063064575,0.3751409947872162,0.6318621039390564,0.4636286497116089,0.4707488715648651,0.38499152660369873,0.630473405122757,-63.78760951255668,Forward
0.3003003003003003,-1.8102941544830455,17.309826494608323,178.26329568937206,162.90477306587317,139.28662985152363,144.13549837040728,202.78042843124385,200.2433351855257,"0.4810008406639099, 0.46941041946411133","0.452522337436676, 0.47815337777137756","0.48167476058006287, 0.5663751363754272","0.46110835671424866, 0.5762549638748169","0.3972681164741516, 0.6292631030082703","0.37465500831604004, 0.6320252418518066","0.4304150640964508, 0.7539417147636414","0.39912766218185425, 0.766624391078949","0.5106273293495178, 0.6526564359664917","0.4916013777256012, 0.6494655609130859","0.4075067937374115, 0.8844850659370422","0.37665748596191406, 0.9170486330986023","0.5350749492645264, 0.4290938973426819",0.4810008406639099,0.46941041946411133,0.452522337436676,0.47815337777137756,0.3972681164741516,0.6292631030082703,0.37465500831604004,0.6320252418518066,0.46676158905029297,0.47378189861774445,0.3859615623950958,0.6306441724300385,-62.7469264808095,Forward
0.333667000333667,1.0417839200223966,17.116951855573056,178.3304825349528,157.60040498123433,138.60687454944556,144.4827153351773,203.886099509991,200.10744428124545,"0.48810434341430664, 0.47295770049095154","0.4475269317626953, 0.47724729776382446","0.4894793927669525, 0.5666264295578003","0.4583616852760315, 0.5759221911430359","0.3999401032924652, 0.6292974948883057","0.37353289127349854, 0.6302977800369263","0.43162328004837036, 0.7544133067131042","0.39924356341362, 0.7665199041366577","0.510524570941925, 0.6528990864753723","0.4911438524723053, 0.6492615938186646","0.40812015533447266, 0.8841754794120789","0.37662774324417114, 0.9167130589485168","0.5328996777534485, 0.42943549156188965",0.48810434341430664,0.47295770049095154,0.4475269317626953,0.47724729776382446,0.3999401032924652,0.6292974948883057,0.37353289127349854,0.6302977800369263,0.467815637588501,0.475102499127388,0.3867364972829819,0.629797637462616,-62.3399731947617,Forward
0.3670337003670337,5.326145147913167,17.46415666033876,177.7859726448847,151.64250021194576,138.03999221516145,145.00203880202088,205.10063687815347,199.7463894770692,"0.49484652280807495, 0.4718034863471985","0.448474258184433, 0.46536701917648315","0.4952634274959564, 0.5646873712539673","0.45998111367225647, 0.5639848709106445","0.4019700586795807, 0.6293055415153503","0.37350356578826904, 0.6290957927703857","0.4349702298641205, 0.7548341155052185","0.3994811177253723, 0.7663245797157288","0.5093570947647095, 0.647877037525177","0.4898602068424225, 0.6403469443321228","0.40817221999168396, 0.8841487169265747","0.3764190375804901, 0.9167455434799194","0.5331819653511047, 0.434966504573822",0.49484652280807495,0.4718034863471985,0.448474258184433,0.46536701917648315,0.4019700586795807,0.6293055415153503,0.37350356578826904,0.6290957927703857,0.47166039049625397,0.4685852527618408,0.38773681223392487,0.629200667142868,-62.412365084723916,Forward
