Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose","x, y Shoulder Spine","x, y Hip Spine",Spine Angle,Leaning
0.0,7.256408139843321,1.4358130895732075,176.98375977208508,169.64366799970574,170.11792601863166,212.27233768008236,182.4648632086053,174.70429461038557,"0.5229312777519226, 0.37378066778182983","0.4298359751701355, 0.3995687663555145","0.5124940276145935, 0.4627475142478943","0.45624321699142456, 0.4838268756866455","0.5246108770370483, 0.5047941207885742","0.46856942772865295, 0.5127230882644653","0.5484642386436462, 0.6338258981704712","0.4400755763053894, 0.6306893825531006","0.5066797733306885, 0.5449203848838806","0.49094724655151367, 0.5523445010185242","0.5651400685310364, 0.7528447508811951","0.4213852286338806, 0.750967800617218","0.46865949034690857, 0.3514668643474579","0.476, 0.387","0.497, 0.509",-99.39802179549571,Forward
0.0333667000333667,7.083490965890963,1.5558700414179978,177.32897666908426,170.24316857870505,170.3005851773402,212.26158671968085,182.3479068939293,175.42453247317093,"0.5229315757751465, 0.37377771735191345","0.4298601746559143, 0.4002529978752136","0.5128472447395325, 0.4628140330314636","0.4563613831996918, 0.484536737203598","0.5245649218559265, 0.5036798119544983","0.468261182308197, 0.51229327917099","0.5486081838607788, 0.6338093280792236","0.44024378061294556, 0.6307617425918579","0.5069559812545776, 0.5454615354537964","0.49094754457473755, 0.5528338551521301","0.5653542280197144, 0.7524389028549194","0.42135095596313477, 0.7509528398513794","0.46849727630615234, 0.3520470857620239","0.476, 0.387","0.496, 0.508",-99.3956327178861,Forward
0.0667334000667334,6.924085288363841,1.6505422633340234,177.65288043602953,170.78494004089276,170.44648349058843,212.23609896084037,182.23690006085644,176.06632822660086,"0.522932231426239, 0.3737572431564331","0.42984455823898315, 0.400644451379776","0.5132986903190613, 0.4628169536590576","0.45643168687820435, 0.48512396216392517","0.5245891809463501, 0.5025554895401001","0.46823206543922424, 0.5116216540336609","0.5486265420913696, 0.6335564255714417","0.4406990110874176, 0.6307435631752014","0.5076391100883484, 0.5456081032752991","0.4908296465873718, 0.5532649755477905","0.5655480027198792, 0.7520557641983032","0.4212064743041992, 0.7509582042694092","0.46846431493759155, 0.35304421186447144","0.476, 0.387","0.496, 0.507",-99.48135850363433,Forward
0.1001001001001001,6.777616750924877,1.7213255130723066,177.95587474899943,171.27216361484733,170.55761454717518,212.1967595764381,182.1319277491185,176.63348088718,"0.5229284167289734, 0.3736756145954132","0.42979827523231506, 0.40092092752456665","0.5137311220169067, 0.4630027711391449","0.4565160274505615, 0.48554810881614685","0.5246235132217407, 0.5017363429069519","0.4682038426399231, 0.5110589265823364","0.5486360788345337, 0.6333591341972351","0.4409683346748352, 0.6306663751602173","0.5080422163009644, 0.5457789301872253","0.49081483483314514, 0.5536280870437622","0.5655990839004517, 0.7516742944717407","0.4210994839668274, 0.7509536147117615","0.46856585144996643, 0.3535275161266327","0.476, 0.387","0.496, 0.506",-99.55611622569,Forward
0.1334668001334668,6.64351099723699,1.769715548383869,178.23836328407262,171.70802052914738,170.63597193589914,212.14445373935135,182.03307499844692,177.12978947141312,"0.5229172110557556, 0.37362363934516907","0.42975178360939026, 0.4010589122772217","0.5139734148979187, 0.4631809592247009","0.456559419631958, 0.48579534888267517","0.5247408151626587, 0.5015749335289001","0.4682002663612366, 0.5108882188796997","0.5486611723899841, 0.6333739757537842","0.4411369860172272, 0.6306460499763489","0.5082746744155884, 0.5459868907928467","0.49080413579940796, 0.5539284944534302","0.5656797885894775, 0.7514793276786804","0.4208991527557373, 0.7509618997573853","0.46862849593162537, 0.35402122139930725","0.476, 0.387","0.496, 0.506",-99.61276865576416,Forward
0.1668335001668335,6.521193670963099,1.7972081270197315,178.50074971732766,172.0956920123714,170.68354924555905,212.08006662245745,181.94042684857345,177.55905299580488,"0.5229194164276123, 0.37357357144355774","0.42971038818359375, 0.40118151903152466","0.5143014788627625, 0.46330443024635315","0.4565979838371277, 0.4858218729496002","0.5247521996498108, 0.500984787940979","0.4681955873966217, 0.5103213787078857","0.5486565828323364, 0.6331957578659058","0.4415096342563629, 0.6301409006118774","0.5085929036140442, 0.546048104763031","0.49052828550338745, 0.5541654229164124","0.5656967163085938, 0.7511686086654663","0.4207327365875244, 0.7509545087814331","0.46857890486717224, 0.35457396507263184","0.476, 0.387","0.496, 0.506",-99.67259664700491,Forward
0.2002002002002002,6.410090415766125,1.805299006730917,178.74343772484312,172.43835929309793,170.70234006495372,212.0044833986335,181.85406833922949,177.9250704768599,"0.5229244828224182, 0.3735095262527466","0.42969393730163574, 0.4014727473258972","0.5143579840660095, 0.46342533826828003","0.4566381573677063, 0.4858148992061615","0.5247176289558411, 0.5003213286399841","0.4681186079978943, 0.5096850991249084","0.5485435724258423, 0.632954478263855","0.4419214725494385, 0.6296499967575073","0.5085877776145935, 0.5463740825653076","0.48983246088027954, 0.5545791387557983","0.56571364402771, 0.7510032653808594","0.42065563797950745, 0.750942587852478","0.46812838315963745, 0.35486432909965515","0.476, 0.387","0.496, 0.505",-99.71051709948782,Forward
0.2335669002335669,6.309626875308987,1.795483945268446,178.96683098269764,172.73920359990555,170.69433798288185,211.9185892407569,181.7740845101468,178.23164093108295,"0.5229419469833374, 0.3735594153404236","0.42960986495018005, 0.40169182419776917","0.5143585205078125, 0.46361178159713745","0.45666998624801636, 0.48579663038253784","0.5247113704681396, 0.5000759363174438","0.46808379888534546, 0.5094432830810547","0.5483471751213074, 0.6327808499336243","0.4421922564506531, 0.6292713284492493","0.5085834264755249, 0.5469644069671631","0.48929351568222046, 0.5548238158226013","0.5657786726951599, 0.7508035898208618","0.4202094078063965, 0.7509273290634155","0.4662007689476013, 0.35561448335647583","0.476, 0.388","0.496, 0.505",-99.74732890257268,Forward
0.2669336002669336,6.219228693254605,1.769258700383341,179.17133316696982,173.00140616137278,170.6615365881422,211.82326932170483,181.7005604010568,178.48256337497867,"0.5229665637016296, 0.37372127175331116","0.42949753999710083, 0.4022431969642639","0.5143581628799438, 0.4638339877128601","0.4567132890224457, 0.4857897162437439","0.5247126817703247, 0.4999505877494812","0.46806079149246216, 0.509324312210083","0.5481826663017273, 0.6326238512992859","0.44242921471595764, 0.6289545297622681","0.5085949897766113, 0.5475000143051147","0.48903799057006836, 0.5551350116729736","0.5659078359603882, 0.7506035566329956","0.42006343603134155, 0.7508893013000488","0.46472102403640747, 0.35615432262420654","0.476, 0.388","0.496, 0.505",-99.80230364529703,Forward
0.3003003003003003,6.138321513265899,1.7281190298266238,179.35734795373818,173.2281482060782,170.60592946953352,211.71940881435455,181.6335810516912,178.68163682505175,"0.5229822993278503, 0.3738496005535126","0.4294813573360443, 0.40266409516334534","0.5143633484840393, 0.46398335695266724","0.4567895829677582, 0.48578697443008423","0.5247131586074829, 0.4998912215232849","0.4680529534816742, 0.509272038936615","0.5480436086654663, 0.6324454545974731","0.4425892233848572, 0.6287901997566223","0.5086197257041931, 0.5478057265281677","0.48893681168556213, 0.5553445816040039","0.5659577250480652, 0.7505162358283997","0.4200165271759033, 0.750883936882019","0.46380624175071716, 0.35636529326438904","0.476, 0.388","0.496, 0.505",-99.82795259571508,Forward
