Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose","x, y Shoulder Spine","x, y Hip Spine",Spine Angle,Leaning
0.0,1.1708960994169104,33.02561720652296,155.64589950023372,155.54231453419476,134.76948592567678,120.24136010651978,202.7956648231165,217.09683575684343,"0.5582849979400635, 0.43848055601119995","0.5570851564407349, 0.4671725332736969","0.5609350204467773, 0.5361605286598206","0.563124418258667, 0.5766908526420593","0.4527577757835388, 0.6058434844017029","0.45212775468826294, 0.6254652142524719","0.5061022639274597, 0.737520158290863","0.5018540620803833, 0.7641488313674927","0.5884379744529724, 0.6177653670310974","0.5920692682266235, 0.6540300846099854","0.49354496598243713, 0.8821908831596375","0.4840255379676819, 0.9187988042831421","0.6336614489555359, 0.43242162466049194","0.558, 0.453","0.452, 0.616",-57.12375056071185,Forward
0.0333667000333667,10.558190426936418,31.698002541807064,159.29631128857812,159.24436180519905,132.88714614530164,123.26358892828902,202.5760406766485,211.97565390116952,"0.560080885887146, 0.4404385983943939","0.5554012060165405, 0.4591757655143738","0.561691403388977, 0.5395689606666565","0.5539986491203308, 0.5557454824447632","0.46055251359939575, 0.6083084344863892","0.45211848616600037, 0.6253863573074341","0.5058220028877258, 0.7402572631835938","0.5018550157546997, 0.7645938992500305","0.5886201858520508, 0.6203209161758423","0.589331865310669, 0.6441188454627991","0.4947616159915924, 0.8732199668884277","0.48478418588638306, 0.9188793897628784","0.6340007185935974, 0.4309815764427185","0.558, 0.450","0.456, 0.617",-58.7392073530673,Forward
0.0667334000667334,18.83195923899728,30.40785610071986,162.61939116181313,161.72905815027363,131.19256781103388,125.92541599926712,202.55297302976533,207.67705325431496,"0.5600441694259644, 0.4406072199344635","0.553986132144928, 0.45881134271621704","0.5613848567008972, 0.540675163269043","0.5511255264282227, 0.5517362356185913","0.4628444314002991, 0.6091715693473816","0.45156532526016235, 0.6253929734230042","0.5061953663825989, 0.7399961948394775","0.5018540620803833, 0.7647975087165833","0.5886214375495911, 0.6280297636985779","0.5865914225578308, 0.6410765647888184","0.497805655002594, 0.8656209707260132","0.48559075593948364, 0.9189760088920593","0.6340027451515198, 0.43063846230506897","0.557, 0.450","0.457, 0.617",-59.22101310420009,Forward
0.1001001001001001,26.068005956357144,29.160384396120943,165.61700028953976,163.07890069409095,129.6783858956805,128.2474565506155,202.70609541428425,204.14459551130832,"0.5603174567222595, 0.4405895173549652","0.5507141351699829, 0.4587845206260681","0.5593354105949402, 0.5404965281486511","0.5451379418373108, 0.5529698133468628","0.4662895202636719, 0.6093562245368958","0.45152410864830017, 0.6245208382606506","0.5065444707870483, 0.7397044897079468","0.5023075342178345, 0.7648431062698364","0.5870585441589355, 0.6282910108566284","0.5722236037254333, 0.6282931566238403","0.49168235063552856, 0.8679315447807312","0.48648276925086975, 0.9191082715988159","0.6346825361251831, 0.43079909682273865","0.556, 0.450","0.459, 0.617",-59.988111815289464,Forward
0.1334668001334668,32.342133999773644,27.960793940869884,168.29099984135888,163.3763865613234,128.33723537204864,130.25032581349558,203.0150413620225,201.32184236717805,"0.5601131319999695, 0.4399508833885193","0.5508573055267334, 0.45914626121520996","0.558661937713623, 0.5412681698799133","0.5475091934204102, 0.5546618103981018","0.4654691815376282, 0.6091927289962769","0.45148056745529175, 0.6242104768753052","0.5069617033004761, 0.7394062280654907","0.5023311972618103, 0.7647917866706848","0.584170937538147, 0.6279698610305786","0.5743714570999146, 0.6309158802032471","0.49628010392189026, 0.8647181391716003","0.48657283186912537, 0.9192619323730469","0.635196328163147, 0.43081292510032654","0.555, 0.450","0.458, 0.617",-59.870473000186934,Forward
0.1668335001668335,37.730146790004426,26.814291247826272,170.64325098687152,162.70401287664345,127.16175121294538,131.95463901906874,203.45944440479735,199.15235551695264,"0.5605083703994751, 0.43997448682785034","0.5516043901443481, 0.4595232605934143","0.5574265718460083, 0.5451974868774414","0.5459730625152588, 0.5561716556549072","0.46471118927001953, 0.6090774536132812","0.44952812790870667, 0.6231092214584351","0.5069717168807983, 0.7413080930709839","0.5020734071731567, 0.7648516893386841","0.5821844935417175, 0.6324280500411987","0.5723578929901123, 0.632461667060852","0.4970248341560364, 0.8678614497184753","0.4865584969520569, 0.9193187952041626","0.6358296871185303, 0.43081045150756836","0.556, 0.450","0.457, 0.616",-59.257081574615206,Forward
0.2002002002002002,42.307847747807145,25.726082829849688,172.67561489567856,161.1442767647235,126.1445683911778,133.38101139849644,204.018938074426,197.57969665566057,"0.5670770406723022, 0.44222918152809143","0.5473619103431702, 0.46168285608291626","0.5591391324996948, 0.5529886484146118","0.5432632565498352, 0.5613492727279663","0.47258877754211426, 0.6090245246887207","0.44644027948379517, 0.6212698221206665","0.509325385093689, 0.7390182018280029","0.4997529089450836, 0.7635847926139832","0.5810608863830566, 0.6461282968521118","0.5699907541275024, 0.6574240922927856","0.5072089433670044, 0.8625816106796265","0.48656588792800903, 0.9181984663009644","0.6367642283439636, 0.42989879846572876","0.557, 0.452","0.460, 0.615",-59.09042190957219,Forward
0.2335669002335669,46.15104029393944,24.701375199799717,174.389952737381,158.77967535023595,125.27832187955298,134.55005818294006,204.6731559027257,196.5474274783304,"0.5795515775680542, 0.4509279727935791","0.5397449135780334, 0.4629032611846924","0.5704956650733948, 0.5548111200332642","0.5374330282211304, 0.5661287307739258","0.477675199508667, 0.6089791059494019","0.44206422567367554, 0.6182385087013245","0.5194739699363708, 0.7348679900169373","0.49592524766921997, 0.7620112299919128","0.581237256526947, 0.6528564691543579","0.5678094625473022, 0.6676546335220337","0.5064030289649963, 0.8620001673698425","0.48626095056533813, 0.9180498123168945","0.6367343664169312, 0.4292733073234558","0.560, 0.457","0.460, 0.614",-57.51197598701718,Forward
0.2669336002669336,49.33552784915895,23.745374870535937,175.78812568157974,155.69270575785325,124.555646650878,135.48239460356103,205.4017314215137,195.9991096799905,"0.5849877595901489, 0.4532043933868408","0.536532998085022, 0.46268075704574585","0.5765161514282227, 0.5561815500259399","0.5285233855247498, 0.5664767026901245","0.4782860279083252, 0.609049916267395","0.44032639265060425, 0.6161562204360962","0.52137690782547, 0.7346499562263489","0.49423640966415405, 0.7612862586975098","0.5808517932891846, 0.6567630767822266","0.5630217790603638, 0.6704844236373901","0.5161857604980469, 0.8547649383544922","0.486220121383667, 0.9180911183357239","0.635111927986145, 0.4293075203895569","0.561, 0.458","0.459, 0.613",-56.73593204523078,Forward
0.3003003003003003,51.93711383422331,22.86328835491793,176.87199489787577,151.96586511224783,123.96917767795996,136.19863589152075,206.18429816260723,195.87830495566948,"0.5904220342636108, 0.4582035541534424","0.5356985926628113, 0.46353086829185486","0.585587739944458, 0.5619121193885803","0.5201771259307861, 0.5725008249282837","0.47942692041397095, 0.6094249486923218","0.4386131763458252, 0.6145914793014526","0.5227894186973572, 0.7327728271484375","0.49278417229652405, 0.7618563771247864","0.5772049427032471, 0.6603790521621704","0.5502480864524841, 0.6711843609809875","0.5129378437995911, 0.8575598001480103","0.48618221282958984, 0.9203109741210938","0.6345767974853516, 0.4298165738582611","0.563, 0.461","0.459, 0.612",-55.457813732625375,Forward
