Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Shoulder X,Left Shoulder Y,Right Shoulder X,Right Shoulder Y,Left Hip X,Left Hip Y,Right Hip X,Right Hip Y,Spine Shoulder X,Spine Shoulder Y,Spine Hip X,Spine Hip Y,Spine Angle,Leaning
0.0,7.507202399324587,39.47905934277012,168.3485670382655,170.9588105479642,140.70938026150608,145.85746533858156,196.40355693770883,199.54170881368623,"0.5469897389411926, 0.37957990169525146","0.4893748164176941, 0.3956575393676758","0.5325700640678406, 0.48127418756484985","0.5305702090263367, 0.5198339819908142","0.4557007849216461, 0.577767014503479","0.4141397476196289, 0.581914484500885","0.48891162872314453, 0.709574282169342","0.4457690119743347, 0.7268314361572266","0.5550169944763184, 0.5570539832115173","0.5793395042419434, 0.6129830479621887","0.4862101674079895, 0.8607276678085327","0.42063847184181213, 0.9158550500869751","0.5822077393531799, 0.343747079372406",0.5469897389411926,0.37957990169525146,0.4893748164176941,0.3956575393676758,0.4557007849216461,0.577767014503479,0.4141397476196289,0.581914484500885,0.5181822776794434,0.3876187205314636,0.4349202662706375,0.579840749502182,-66.57989046801286,Forward
0.0333667000333667,8.55350557465943,39.20227062525886,165.79190588920852,170.59987833546322,141.2458587698264,147.18856303491208,196.9013842309921,198.42329107627364,"0.5355802178382874, 0.37968525290489197","0.490439236164093, 0.3956625759601593","0.49487414956092834, 0.49435001611709595","0.5303202867507935, 0.5183933973312378","0.4547126889228821, 0.5779269933700562","0.4169759750366211, 0.5835224986076355","0.489574134349823, 0.7073255777359009","0.4444414973258972, 0.7300969362258911","0.4721807539463043, 0.5718465447425842","0.5792524218559265, 0.6121844053268433","0.4861297607421875, 0.8584936857223511","0.42062249779701233, 0.9179688692092896","0.5826741456985474, 0.3437661826610565",0.5355802178382874,0.37968525290489197,0.490439236164093,0.3956625759601593,0.4547126889228821,0.5779269933700562,0.4169759750366211,0.5835224986076355,0.5130097270011902,0.38767391443252563,0.4358443319797516,0.5807247459888458,-68.21264792225286,Forward
0.0667334000667334,9.57638861952302,38.98782429361928,163.57110078429497,170.28975815601373,141.69500198749438,148.32338014583624,197.33301555513023,197.4391505218624,"0.5303460359573364, 0.3795568346977234","0.49133414030075073, 0.39565783739089966","0.49258559942245483, 0.4990485608577728","0.5302461981773376, 0.5177125334739685","0.4533790946006775, 0.5780878663063049","0.41894397139549255, 0.5846956968307495","0.4898960590362549, 0.7058793306350708","0.44386380910873413, 0.7315506339073181","0.4754597246646881, 0.576958417892456","0.5790930986404419, 0.6111809611320496","0.48600906133651733, 0.8571426272392273","0.4206220507621765, 0.9195011854171753","0.5829551815986633, 0.34412646293640137",0.5303460359573364,0.3795568346977234,0.49133414030075073,0.39565783739089966,0.4533790946006775,0.5780878663063049,0.41894397139549255,0.5846956968307495,0.5108400881290436,0.3876073360443115,0.436161532998085,0.5813917815685272,-68.92487423390351,Forward
0.1001001001001001,10.574212537860884,38.831551607587706,161.67077819670493,170.02919934389936,142.0618903591215,149.27365585083493,197.70192124845676,196.5810712028822,"0.5309969186782837, 0.3795756697654724","0.49158090353012085, 0.39565736055374146","0.4967552721500397, 0.5047315955162048","0.529737114906311, 0.5176846981048584","0.4531490206718445, 0.5783791542053223","0.4193088114261627, 0.5852859020233154","0.49046191573143005, 0.705424427986145","0.44359225034713745, 0.7317748665809631","0.48730939626693726, 0.5733605027198792","0.5788331031799316, 0.6106401681900024","0.4860084652900696, 0.856550395488739","0.4206163287162781, 0.9201730489730835","0.5834102630615234, 0.34453272819519043",0.5309969186782837,0.3795756697654724,0.49158090353012085,0.39565736055374146,0.4531490206718445,0.5783791542053223,0.4193088114261627,0.5852859020233154,0.5112889111042023,0.38761651515960693,0.4362289160490036,0.5818325281143188,-68.8696363910645,Forward
0.1334668001334668,11.545338333618556,38.72928382690049,160.07556459961856,169.81895123340377,142.35160432931943,150.05112932938897,198.0115716493052,195.8408371717628,"0.5312011241912842, 0.37972623109817505","0.4918290078639984, 0.3956577181816101","0.5079306960105896, 0.5085304975509644","0.5292516946792603, 0.5176788568496704","0.4523950219154358, 0.5785029530525208","0.4195806384086609, 0.5857377648353577","0.49051982164382935, 0.7051641345024109","0.4433291554450989, 0.7317915558815002","0.5266801714897156, 0.5716748237609863","0.5783470869064331, 0.6102957725524902","0.4860078692436218, 0.8564410209655762","0.4206244945526123, 0.9203853607177734","0.5834876894950867, 0.3453560769557953",0.5312011241912842,0.37972623109817505,0.4918290078639984,0.3956577181816101,0.4523950219154358,0.5785029530525208,0.4195806384086609,0.5857377648353577,0.5115150660276413,0.3876919746398926,0.43598783016204834,0.5821203589439392,-68.77094903276311,Forward
0.1668335001668335,12.488127010741566,38.67685221129398,158.770086466216,169.65976315881048,142.5692243426997,150.6675397609793,198.26543709600915,195.21023248093385,"0.5321006178855896, 0.37969091534614563","0.49178391695022583, 0.3956458568572998","0.5115927457809448, 0.5069167017936707","0.5288592576980591, 0.5165865421295166","0.45244693756103516, 0.5782865881919861","0.41949859261512756, 0.5852528214454651","0.49067169427871704, 0.7048808932304382","0.442927747964859, 0.7317131757736206","0.5376110076904297, 0.5709505677223206","0.5783078074455261, 0.6100083589553833","0.48603445291519165, 0.8562226295471191","0.42063212394714355, 0.9203225374221802","0.5834810733795166, 0.34642094373703003",0.5321006178855896,0.37969091534614563,0.49178391695022583,0.3956458568572998,0.45244693756103516,0.5782865881919861,0.41949859261512756,0.5852528214454651,0.5119422674179077,0.3876683861017227,0.43597276508808136,0.5817697048187256,-68.62507408152833,Forward
0.2002002002002002,13.400939573175444,38.67008802050452,157.73897026967745,169.55238445440318,142.71983084387395,151.13462632508674,198.46698792690225,194.68104118282497,"0.5324404835700989, 0.37979674339294434","0.4912392199039459, 0.395641565322876","0.5157568454742432, 0.5064599514007568","0.5284268260002136, 0.5163363218307495","0.45310497283935547, 0.5782904624938965","0.4190064072608948, 0.585114061832428","0.49156123399734497, 0.7049265503883362","0.4425809383392334, 0.731641948223114","0.5410264730453491, 0.5701736211776733","0.5782960653305054, 0.6098713278770447","0.4860367178916931, 0.8560312390327454","0.4206339716911316, 0.9203108549118042","0.5834742784500122, 0.34695881605148315",0.5324404835700989,0.37979674339294434,0.4912392199039459,0.395641565322876,0.45310497283935547,0.5782904624938965,0.4190064072608948,0.585114061832428,0.5118398517370224,0.38771915435791016,0.4360556900501251,0.5817022621631622,-68.66070364313804,Forward
0.2335669002335669,14.282137024865722,38.70482251426846,156.966842483183,169.49756445446545,142.80850427745375,151.46412820119215,198.6196944803181,194.245047329866,"0.5334433317184448, 0.38031190633773804","0.4899267256259918, 0.39545753598213196","0.5240052938461304, 0.5062872171401978","0.5284707546234131, 0.5150488615036011","0.45464786887168884, 0.5782530903816223","0.41782498359680176, 0.5835355520248413","0.4925827085971832, 0.7049803733825684","0.440716028213501, 0.7310574650764465","0.5507155060768127, 0.5698426961898804","0.5783672332763672, 0.6090468764305115","0.4860450327396393, 0.8560644388198853","0.4206294119358063, 0.91997230052948","0.5829469561576843, 0.34753209352493286",0.5334433317184448,0.38031190633773804,0.4899267256259918,0.39545753598213196,0.45464786887168884,0.5782530903816223,0.41782498359680176,0.5835355520248413,0.5116850286722183,0.387884721159935,0.4362364262342453,0.5808943212032318,-68.64917550496966,Forward
0.2669336002669336,15.13008036975793,38.77688695232212,156.43832957991282,169.49605249328093,142.8403250880507,151.66778456877643,198.7270270945901,193.8940349744865,"0.5337747931480408, 0.38056981563568115","0.4889991283416748, 0.39543062448501587","0.5241764783859253, 0.5064646601676941","0.5284839868545532, 0.5145263671875","0.4547823369503021, 0.5782384276390076","0.4173586964607239, 0.5829193592071533","0.4929676055908203, 0.7050173282623291","0.43964093923568726, 0.7308938503265381","0.5484011173248291, 0.5692747831344604","0.5785151124000549, 0.6087647676467896","0.48605161905288696, 0.8562321662902832","0.42056161165237427, 0.919943630695343","0.5823774337768555, 0.3478752672672272",0.5337747931480408,0.38056981563568115,0.4889991283416748,0.39543062448501587,0.4547823369503021,0.5782384276390076,0.4173586964607239,0.5829193592071533,0.5113869607448578,0.3880002200603485,0.436070516705513,0.5805788934230804,-68.63980942947973,Forward
0.3003003003003003,15.9431306117976,38.88211259440187,156.138058033047,169.54859790513322,142.82037372027634,151.75733460732044,198.79245610805205,193.6197881691162,"0.5342149138450623, 0.3807665705680847","0.488413006067276, 0.39543992280960083","0.5277273654937744, 0.5058373212814331","0.5285616517066956, 0.5137959718704224","0.45582371950149536, 0.5781298279762268","0.4172300398349762, 0.5826110243797302","0.49347391724586487, 0.7052930593490601","0.43824321031570435, 0.7306636571884155","0.5510268211364746, 0.5687270164489746","0.5785566568374634, 0.6081961393356323","0.4860358238220215, 0.8562890887260437","0.4205714762210846, 0.9196568727493286","0.5823030471801758, 0.3480831980705261",0.5342149138450623,0.3807665705680847,0.488413006067276,0.39543992280960083,0.45582371950149536,0.5781298279762268,0.4172300398349762,0.5826110243797302,0.5113139599561691,0.3881032466888428,0.4365268796682358,0.5803704261779785,-68.74522082340037,Forward
0.333667000333667,16.71964875493026,39.01633070024404,156.05065431576577,169.65595002430595,142.7537306187423,151.74451749630504,198.8194518590374,193.4140909661848,"0.5335487127304077, 0.38077330589294434","0.48834028840065, 0.395446240901947","0.5276234745979309, 0.5053709745407104","0.5285844802856445, 0.5128511190414429","0.4562230110168457, 0.5780471563339233","0.4172388017177582, 0.582471489906311","0.4937332570552826, 0.7056279182434082","0.4369358420372009, 0.7305268049240112","0.5506558418273926, 0.5664260983467102","0.5786789059638977, 0.6077149510383606","0.4860228896141052, 0.8564378619194031","0.420630544424057, 0.9193576574325562","0.5820150971412659, 0.34848421812057495",0.5335487127304077,0.38077330589294434,0.48834028840065,0.395446240901947,0.4562230110168457,0.5780471563339233,0.4172388017177582,0.582471489906311,0.5109445005655289,0.3881097733974457,0.43673090636730194,0.5802593231201172,-68.88202812001168,Forward
0.3670337003670337,17.457995803101447,39.175372529584976,156.16074490124925,169.81885818508275,142.64547622806018,151.64107241521108,198.81148468587972,193.268727418122,"0.5338817238807678, 0.38075342774391174","0.48796480894088745, 0.3955222964286804","0.5305742025375366, 0.5049852132797241","0.5289352536201477, 0.512620747089386","0.4568300247192383, 0.578016459941864","0.41727176308631897, 0.582804799079895","0.4938863217830658, 0.7056286334991455","0.437011182308197, 0.730581521987915","0.551440954208374, 0.5625389814376831","0.5786540508270264, 0.6077290773391724","0.4860811233520508, 0.8564707636833191","0.4207438826560974, 0.9193347692489624","0.5817587971687317, 0.3487655520439148",0.5338817238807678,0.38075342774391174,0.48796480894088745,0.3955222964286804,0.4568300247192383,0.578016459941864,0.41727176308631897,0.582804799079895,0.5109232664108276,0.3881378620862961,0.4370508939027786,0.5804106295108795,-68.98291949000996,Forward
0.4004004004004004,18.156532760256685,39.35506934216103,156.45295626267756,170.0380717217472,142.50069099284156,151.45873854351947,198.77202492691268,193.17548157735743,"0.5340465307235718, 0.3807067275047302","0.4879593849182129, 0.3955930769443512","0.5311444997787476, 0.5047891139984131","0.5295709371566772, 0.5125031471252441","0.45704442262649536, 0.5779801607131958","0.41737455129623413, 0.5830713510513306","0.4939260482788086, 0.7055440545082092","0.437017023563385, 0.7308088541030884","0.5510450005531311, 0.5625547170639038","0.578676700592041, 0.607753336429596","0.4860936105251312, 0.8566835522651672","0.4210008978843689, 0.9192740321159363","0.5816209316253662, 0.3488830029964447",0.5340465307235718,0.3807067275047302,0.4879593849182129,0.3955930769443512,0.45704442262649536,0.5779801607131958,0.41737455129623413,0.5830713510513306,0.5110029578208923,0.3881499022245407,0.43720948696136475,0.5805257558822632,-69.01368140342412,Forward
0.4337671004337671,18.813620630341504,39.55125239770854,156.91191487323084,170.3143399685829,142.324455357698,151.20925506071106,198.70454292046975,193.1261374963209,"0.5360143184661865, 0.3814834654331207","0.4866706430912018, 0.3958239257335663","0.5307846665382385, 0.5033173561096191","0.5283819437026978, 0.5135554671287537","0.4578768312931061, 0.5776843428611755","0.4168531000614166, 0.5829943418502808","0.4932660460472107, 0.7055854201316833","0.4373590350151062, 0.7303001880645752","0.5502781867980957, 0.5630455017089844","0.5785248875617981, 0.6076846718788147","0.48517078161239624, 0.8573492765426636","0.4212937355041504, 0.914197564125061","0.5815742611885071, 0.3490845859050751",0.5360143184661865,0.3814834654331207,0.4866706430912018,0.3958239257335663,0.4578768312931061,0.5776843428611755,0.4168531000614166,0.5829943418502808,0.5113424807786942,0.3886536955833435,0.43736496567726135,0.5803393423557281,-68.89683127277712,Forward
0.4671338004671338,19.427620417301448,39.75975295596385,157.52224720608928,170.64841225987354,142.12184976724112,150.90436114626672,198.6125090048846,193.112479227442,"0.5379412770271301, 0.3821238875389099","0.4856739938259125, 0.3958838880062103","0.5306223630905151, 0.5023083090782166","0.5275097489356995, 0.5141383409500122","0.4584347605705261, 0.5773983597755432","0.41639891266822815, 0.5827898979187012","0.4930843710899353, 0.7055662870407104","0.4375658631324768, 0.7298548221588135","0.5499417781829834, 0.5634236931800842","0.5784035325050354, 0.6076809763908386","0.4847241938114166, 0.8577802777290344","0.4214930534362793, 0.9119765162467957","0.5815696120262146, 0.3492410480976105",0.5379412770271301,0.3821238875389099,0.4856739938259125,0.3958838880062103,0.4584347605705261,0.5773983597755432,0.41639891266822815,0.5827898979187012,0.5118076354265213,0.3890038877725601,0.43741683661937714,0.5800941288471222,-68.72920131934657,Forward
0.5005005005005005,19.996893125082032,39.9764022766633,158.268579734433,171.0410379299027,141.89795466608248,150.5557959796673,198.49939351849076,193.1262908231504,"0.5370773077011108, 0.38300108909606934","0.4844706952571869, 0.3965044915676117","0.5290671586990356, 0.500893771648407","0.5272040963172913, 0.5154311656951904","0.4584196209907532, 0.5773821473121643","0.4150708317756653, 0.5827803611755371","0.49308961629867554, 0.7056002020835876","0.4374396800994873, 0.7296350002288818","0.5484650135040283, 0.562678873538971","0.5780138373374939, 0.6076828241348267","0.4847477376461029, 0.8582015037536621","0.4215635657310486, 0.9110207557678223","0.5814696550369263, 0.34949856996536255",0.5370773077011108,0.38300108909606934,0.4844706952571869,0.3965044915676117,0.4584196209907532,0.5773821473121643,0.4150708317756653,0.5827803611755371,0.5107740014791489,0.3897527903318405,0.43674522638320923,0.5800812542438507,-68.7463173949166,Forward
0.5338672005338673,20.519799757628792,40.197031619543246,159.13553893144214,171.49296631295397,141.65785049883368,150.17529874039369,198.3686667996218,193.15935633587583,"0.5369681119918823, 0.3834781050682068","0.48401325941085815, 0.39686816930770874","0.5279379487037659, 0.5003108978271484","0.527079701423645, 0.5164663195610046","0.45846089720726013, 0.5773401856422424","0.41430577635765076, 0.5827126502990723","0.49308663606643677, 0.7056050300598145","0.4372010827064514, 0.7292170524597168","0.547308623790741, 0.562080979347229","0.5778354406356812, 0.607698917388916","0.4846961498260498, 0.8583758473396301","0.42177581787109375, 0.9090871810913086","0.5813090205192566, 0.34966641664505005",0.5369681119918823,0.3834781050682068,0.48401325941085815,0.39686816930770874,0.45846089720726013,0.5773401856422424,0.41430577635765076,0.5827126502990723,0.5104906857013702,0.39017313718795776,0.43638333678245544,0.5800264179706573,-68.67730452965434,Forward
0.5672339005672339,20.9947013188874,40.41747224434034,160.10775127029805,172.00494674331227,141.40661771010758,149.774608607928,198.22379918661295,193.20345981804957,"0.5370248556137085, 0.3826996684074402","0.4841497540473938, 0.39753469824790955","0.5293658971786499, 0.5003028512001038","0.5269124507904053, 0.5193965435028076","0.4568941593170166, 0.5770581960678101","0.41244441270828247, 0.5828840732574463","0.4921489357948303, 0.7056501507759094","0.4361572265625, 0.7319310903549194","0.5489288568496704, 0.5634630918502808","0.5771764516830444, 0.6099687814712524","0.48460036516189575, 0.8587158918380737","0.4217475950717926, 0.9091737866401672","0.5813360214233398, 0.3497053384780884",0.5370248556137085,0.3826996684074402,0.4841497540473938,0.39753469824790955,0.4568941593170166,0.5770581960678101,0.41244441270828247,0.5828840732574463,0.5105873048305511,0.39011718332767487,0.43466928601264954,0.5799711346626282,-68.2047206552353,Forward
0.6006006006006006,21.961058724041013,40.701569497092336,160.27881089575493,172.57686237393136,141.0673138523109,149.33026810568015,198.15382706211756,193.21107264979392,"0.5364615321159363, 0.38162270188331604","0.4849064350128174, 0.3983146846294403","0.5286874175071716, 0.5002948641777039","0.5268347263336182, 0.5208356976509094","0.45486530661582947, 0.5769861340522766","0.41220173239707947, 0.5832132697105408","0.4911552965641022, 0.705665111541748","0.43574437499046326, 0.7335821390151978","0.5465244054794312, 0.5641052722930908","0.5762990117073059, 0.6108018159866333","0.4843229353427887, 0.8589404225349426","0.42172202467918396, 0.9093376398086548","0.5812915563583374, 0.34990862011909485",0.5364615321159363,0.38162270188331604,0.4849064350128174,0.3983146846294403,0.45486530661582947,0.5769861340522766,0.41220173239707947,0.5832132697105408,0.5106839835643768,0.3899686932563782,0.43353351950645447,0.5800997018814087,-67.91390170085509,Forward
0.6339673006339673,22.216406262868816,40.94210448072286,161.5816159934977,173.26892487829596,140.82719186585174,148.9681469525916,198.08731086983803,193.15274883966825,"0.536322295665741, 0.38177984952926636","0.4838576316833496, 0.3987810015678406","0.5296287536621094, 0.5009989738464355","0.5250672101974487, 0.5209957361221313","0.45395201444625854, 0.5768268704414368","0.4107457995414734, 0.5838883519172668","0.4886443614959717, 0.7065349817276001","0.4345332086086273, 0.7353066802024841","0.547948956489563, 0.5673856735229492","0.5731381773948669, 0.6109514832496643","0.4841781556606293, 0.8592446446418762","0.4214830994606018, 0.9095208048820496","0.5809382796287537, 0.35017043352127075",0.536322295665741,0.38177984952926636,0.4838576316833496,0.3987810015678406,0.45395201444625854,0.5768268704414368,0.4107457995414734,0.5838883519172668,0.5100899636745453,0.39028042554855347,0.43234890699386597,0.5803576111793518,-67.75557073680935,Forward
