Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose","x, y Shoulder Spine","x, y Hip Spine",Spine Angle,Leaning
0.0,24.51010900587421,49.16997755497396,207.77746982063505,223.25719997369856,172.3869632646365,185.77875928593264,184.15100479531597,187.53012448774624,"0.804969310760498, 0.3844606280326843","0.7239375114440918, 0.38017043471336365","0.823208212852478, 0.45029696822166443","0.6830605268478394, 0.42323166131973267","0.7846099138259888, 0.5137372612953186","0.7371312379837036, 0.5117236375808716","0.7820111513137817, 0.6029800772666931","0.7376076579093933, 0.6015902161598206","0.8117102384567261, 0.5037370324134827","0.6263236999511719, 0.42648354172706604","0.773087739944458, 0.6940597891807556","0.7253797054290771, 0.6945838928222656","0.7524963021278381, 0.3449874818325043","0.764, 0.382","0.761, 0.513",-88.4263325312959,Forward
0.0333667000333667,24.513271286030005,48.951470272550246,208.05942185790545,223.42008985934189,172.47849722153336,185.9542774094753,184.24128632406664,187.32807539265048,"0.8048667907714844, 0.3845319449901581","0.723707914352417, 0.38019222021102905","0.8231683969497681, 0.45018666982650757","0.6834167838096619, 0.4232293665409088","0.784629225730896, 0.5135016441345215","0.7371465563774109, 0.5117108821868896","0.7822148203849792, 0.6029770374298096","0.7369973063468933, 0.6016659736633301","0.8114892244338989, 0.5031396150588989","0.626581609249115, 0.4266224503517151","0.7730759382247925, 0.6940599679946899","0.7250651717185974, 0.6945837736129761","0.752474308013916, 0.3454071879386902","0.764, 0.382","0.761, 0.513",-88.50488072147844,Forward
0.0667334000667334,24.521805197024992,48.75368268465578,208.2969754786471,223.5655924924017,172.5554726917595,186.1108913080248,184.3200899459113,187.14667529803083,"0.8048030734062195, 0.3845723271369934","0.7236124277114868, 0.3801932632923126","0.823136031627655, 0.450054794549942","0.6837717890739441, 0.4232208728790283","0.7846392393112183, 0.5134611129760742","0.7371810674667358, 0.5117107629776001","0.7822638154029846, 0.6032110452651978","0.7367041110992432, 0.601736307144165","0.811329185962677, 0.5027554035186768","0.626952588558197, 0.4267481863498688","0.7730494737625122, 0.6941903829574585","0.7248436212539673, 0.6945708394050598","0.7524591684341431, 0.34571030735969543","0.764, 0.382","0.761, 0.513",-88.5492053824319,Forward
0.1001001001001001,24.5353347824126,48.57559891049893,208.4925183291961,223.69471254624287,172.61828810111456,186.24965000176192,184.38847044903645,186.9851378955153,"0.8047735095024109, 0.3846312165260315","0.7235206365585327, 0.3801978528499603","0.823115348815918, 0.45001402497291565","0.6838529109954834, 0.4232214391231537","0.7846433520317078, 0.5134560465812683","0.737220823764801, 0.5117135047912598","0.7822989225387573, 0.6033196449279785","0.7365295886993408, 0.6018000841140747","0.8110763430595398, 0.5026534199714661","0.6270002722740173, 0.4269387125968933","0.7730337381362915, 0.6942362785339355","0.7247103452682495, 0.6945513486862183","0.7524160146713257, 0.3457663953304291","0.764, 0.382","0.761, 0.513",-88.58517863893442,Forward
0.1334668001334668,24.553484085746256,48.41620306928807,208.6484380558884,223.8084546942301,172.66734187539814,186.3716025108676,184.44748262162855,186.842676876732,"0.8047577738761902, 0.3846819996833801","0.723488450050354, 0.3801983892917633","0.8230952024459839, 0.44997620582580566","0.6840699315071106, 0.42321452498435974","0.7846437692642212, 0.5134559869766235","0.737235963344574, 0.5117245316505432","0.7823441624641418, 0.6034273505210876","0.7363798022270203, 0.6018446087837219","0.8109151124954224, 0.502554178237915","0.6271865963935852, 0.4269942343235016","0.7730262875556946, 0.6942632794380188","0.7245867848396301, 0.6945409774780273","0.7523793578147888, 0.3458142578601837","0.764, 0.382","0.761, 0.513",-88.59892358568544,Forward
0.1668335001668335,24.575877150579384,48.27447928023158,208.7671223050599,223.90782360972815,172.7030324404099,186.4777978555226,184.49818125187423,186.7185059333088,"0.8046910166740417, 0.38468775153160095","0.7234518527984619, 0.3802085518836975","0.8230813145637512, 0.4498264193534851","0.6842633485794067, 0.423213392496109","0.7846457362174988, 0.5134484767913818","0.7372575998306274, 0.5117261409759521","0.7823869585990906, 0.6034737825393677","0.7362933158874512, 0.6018674969673157","0.8108541369438171, 0.502329409122467","0.6274189949035645, 0.4270769953727722","0.7730201482772827, 0.6942861676216125","0.7244740128517151, 0.694535493850708","0.7523766756057739, 0.34593987464904785","0.764, 0.382","0.761, 0.513",-88.62673740990394,Forward
0.2002002002002002,24.60213802046541,48.14941166253783,208.8509587230467,223.99382396610187,172.7257582219495,186.56928505590787,184.54162112796,186.61183875687377,"0.8046163320541382, 0.38469764590263367","0.7234281301498413, 0.3802099823951721","0.8230732679367065, 0.4496999680995941","0.6844726800918579, 0.4232131540775299","0.7846463918685913, 0.5134239792823792","0.7372660636901855, 0.5117246508598328","0.7824298143386841, 0.6034954786300659","0.7362515926361084, 0.6018783450126648","0.8108199834823608, 0.5021355748176575","0.6277713775634766, 0.42710357904434204","0.7730189561843872, 0.6942926645278931","0.7243841886520386, 0.6945211887359619","0.7523752450942993, 0.3460446000099182","0.764, 0.382","0.761, 0.513",-88.65020078212652,Forward
0.2335669002335669,24.63189073895777,48.039984335415184,208.90233495618477,224.06746043671592,172.73591764581647,186.64711313220425,184.57885703807236,186.52188903905505,"0.8046053647994995, 0.38469749689102173","0.7233967781066895, 0.38006746768951416","0.823071300983429, 0.4495919644832611","0.6846721768379211, 0.42321258783340454","0.7846623659133911, 0.5134191513061523","0.7372949123382568, 0.5117201209068298","0.7826034426689148, 0.6038140654563904","0.7361782789230347, 0.6019068360328674","0.8108174204826355, 0.501991331577301","0.6277933120727539, 0.4271070063114166","0.7730178833007812, 0.694327712059021","0.7243188619613647, 0.6945220232009888","0.7523634433746338, 0.34584304690361023","0.764, 0.382","0.761, 0.513",-88.67005684737995,Forward
0.2669336002669336,24.66475934960988,47.945181418072025,208.92363865081,224.1297376949351,172.73390913781049,186.7123311045926,184.61094377039777,186.4478704714805,"0.8046103715896606, 0.3846990466117859","0.7233875393867493, 0.37998706102371216","0.8230703473091125, 0.44946056604385376","0.6847529411315918, 0.4232138991355896","0.7846846580505371, 0.5134159922599792","0.7373154163360596, 0.5117072463035583","0.7826783061027527, 0.6046102643013","0.736150324344635, 0.6019905209541321","0.8108242750167847, 0.5018309354782104","0.6277620196342468, 0.4271097183227539","0.7730247974395752, 0.6944219470024109","0.7243167757987976, 0.6946300268173218","0.7522896528244019, 0.3457332253456116","0.764, 0.382","0.761, 0.513",-88.68071812085256,Forward
0.3003003003003003,24.700367895975173,47.86398702971672,208.9172574532585,224.18166041412425,172.7201311237312,186.7659879932538,184.63893611312284,186.38899674577831,"0.8046087026596069, 0.3847239315509796","0.7233852744102478, 0.37998688220977783","0.8230834007263184, 0.44949913024902344","0.6848568320274353, 0.4232119917869568","0.7847024202346802, 0.5135034918785095","0.7373374700546265, 0.5117093920707703","0.7826941609382629, 0.6058077216148376","0.7360858917236328, 0.602177083492279","0.8109607696533203, 0.5020004510879517","0.6278303861618042, 0.42715010046958923","0.7730228304862976, 0.6945517659187317","0.7243039011955261, 0.6946972012519836","0.7523373365402222, 0.3460298776626587","0.764, 0.382","0.761, 0.513",-88.69066431394869,Forward
