Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,14.113947386574308,28.98706456867848,158.94891960223794,214.28604469583456,179.48844415720632,170.35899389649583,185.85519104640926,173.46559614492625,"0.446, 0.429","0.555, 0.430","0.426, 0.514","0.577, 0.518","0.448, 0.586","0.512, 0.591","0.452, 0.736","0.500, 0.735","0.435, 0.579","0.556, 0.575","0.441, 0.874","0.503, 0.875","0.529, 0.382",Preparation
1,0.033357795716859026,14.436714249457049,27.93885667353549,156.90500902373296,215.08324742199466,179.99215990120894,168.96205592149187,184.78989205626115,173.87889742437264,"0.446, 0.429","0.557, 0.432","0.426, 0.514","0.576, 0.524","0.450, 0.586","0.512, 0.590","0.453, 0.734","0.500, 0.735","0.437, 0.577","0.554, 0.576","0.444, 0.873","0.503, 0.876","0.529, 0.383",Preparation
2,0.06671559143371805,12.859013618484932,27.917513476632116,159.4701927918272,214.06052055231618,179.699525095085,167.4439556141269,184.35625216248357,174.91333931270327,"0.447, 0.429","0.558, 0.434","0.429, 0.514","0.576, 0.525","0.450, 0.586","0.511, 0.588","0.453, 0.730","0.500, 0.734","0.439, 0.576","0.554, 0.575","0.446, 0.871","0.502, 0.875","0.530, 0.383",Preparation
3,0.10007338715057708,12.525718685487853,26.529683251584977,160.64331354563842,210.5667966916236,179.59363145133383,166.5487221500204,184.43860793639433,176.0334157986852,"0.447, 0.429","0.558, 0.434","0.430, 0.513","0.573, 0.528","0.450, 0.583","0.511, 0.585","0.453, 0.726","0.501, 0.731","0.438, 0.576","0.553, 0.578","0.446, 0.870","0.501, 0.874","0.537, 0.389",Preparation
4,0.1334311828674361,11.962571367386209,26.734011864581564,161.2881426234574,210.99562990715287,180.08942822874218,166.62220875804508,184.0061324496378,175.98805252045568,"0.446, 0.432","0.557, 0.436","0.431, 0.513","0.572, 0.528","0.450, 0.582","0.511, 0.584","0.453, 0.723","0.501, 0.725","0.440, 0.576","0.553, 0.575","0.446, 0.868","0.501, 0.869","0.537, 0.393",Preparation
5,0.16678897858429514,13.864302017785551,26.571335331156696,155.4233988876001,209.89947924316493,179.1928639109156,166.14885188700265,184.1616208525604,175.25356797049636,"0.451, 0.434","0.558, 0.439","0.432, 0.513","0.571, 0.528","0.451, 0.580","0.511, 0.583","0.454, 0.722","0.500, 0.723","0.442, 0.570","0.553, 0.575","0.446, 0.866","0.501, 0.867","0.537, 0.392",Preparation
6,0.20014677430115416,14.304663189664177,22.970416632370195,154.42378624901977,203.70521390895703,178.57960385254873,164.848535022224,184.8204520054969,174.93938435758926,"0.454, 0.433","0.561, 0.441","0.433, 0.513","0.567, 0.533","0.453, 0.579","0.511, 0.582","0.455, 0.721","0.499, 0.722","0.444, 0.570","0.551, 0.575","0.446, 0.865","0.501, 0.866","0.536, 0.391",Preparation
7,0.2335045700180132,12.188226393056803,21.623745682688394,160.3009161415845,207.16519351007446,178.37506156195175,163.94830049463454,186.12212987080164,174.48411184157496,"0.456, 0.433","0.564, 0.443","0.438, 0.512","0.565, 0.538","0.454, 0.579","0.511, 0.582","0.457, 0.720","0.499, 0.723","0.446, 0.575","0.546, 0.576","0.445, 0.866","0.500, 0.866","0.536, 0.392",Preparation
8,0.2668623657348722,10.977063706605875,20.320324591327243,161.01839139704367,206.53551766510859,178.35151247288266,163.3531156612893,186.04964266284728,174.4808615407296,"0.456, 0.433","0.565, 0.444","0.440, 0.512","0.563, 0.539","0.455, 0.579","0.511, 0.583","0.458, 0.721","0.499, 0.723","0.449, 0.577","0.544, 0.576","0.445, 0.866","0.500, 0.865","0.536, 0.392",Preparation
9,0.30022016145173125,8.245364895939886,18.874069641613275,165.63449246341932,201.8459369852368,178.948876429368,163.0005147623248,185.6487996017599,174.71791990129302,"0.457, 0.433","0.566, 0.445","0.445, 0.512","0.561, 0.538","0.457, 0.580","0.511, 0.583","0.458, 0.721","0.499, 0.723","0.453, 0.582","0.542, 0.578","0.446, 0.867","0.500, 0.863","0.534, 0.392",Preparation
10,0.3335779571685903,8.895746201460321,18.437137289460654,162.29605853853826,201.11920431963932,179.26081816441234,163.20800409849636,185.00531513317014,174.70928392627408,"0.457, 0.433","0.566, 0.445","0.444, 0.513","0.560, 0.540","0.457, 0.580","0.511, 0.583","0.458, 0.722","0.499, 0.724","0.455, 0.583","0.541, 0.582","0.447, 0.867","0.500, 0.864","0.536, 0.400",Preparation
11,0.3669357528854493,3.9849726280128985,17.74725694551732,173.3516872873033,199.60791458601605,179.68647600089727,163.66263044635133,184.3701458800623,174.66943626197914,"0.458, 0.433","0.565, 0.445","0.452, 0.514","0.559, 0.540","0.458, 0.580","0.511, 0.583","0.458, 0.722","0.499, 0.724","0.456, 0.593","0.542, 0.581","0.448, 0.867","0.500, 0.864","0.536, 0.400",Preparation
12,0.4002935486023083,1.6724277486817094,17.5490497879097,173.8314424521742,202.29486152448442,178.23517859655863,162.72479741277664,184.27159560084255,175.5658520326585,"0.458, 0.433","0.565, 0.448","0.459, 0.512","0.558, 0.539","0.456, 0.580","0.510, 0.584","0.458, 0.722","0.499, 0.724","0.468, 0.582","0.540, 0.575","0.450, 0.867","0.498, 0.864","0.536, 0.403",Preparation
13,0.43365134431916735,2.03190005039096,18.650825956457375,175.9336684512083,203.59548952484715,176.014400042036,160.87262035437973,184.58219075331755,176.82722050428453,"0.459, 0.433","0.565, 0.450","0.459, 0.512","0.558, 0.537","0.453, 0.579","0.508, 0.584","0.458, 0.722","0.499, 0.724","0.464, 0.586","0.541, 0.571","0.451, 0.867","0.498, 0.864","0.536, 0.406",Preparation
14,0.4670091400360264,2.3739634106118626,18.70577681647216,176.78415867428626,203.3289750669264,175.1551278036461,160.33390545785315,184.3624305185713,177.47649731156395,"0.458, 0.432","0.563, 0.451","0.458, 0.513","0.557, 0.537","0.452, 0.579","0.507, 0.584","0.457, 0.721","0.499, 0.724","0.462, 0.587","0.540, 0.569","0.452, 0.867","0.497, 0.863","0.536, 0.407",Preparation
15,0.5003669357528854,2.713338936396101,18.507500161503216,177.5968475447652,203.9846999752634,175.83680249907064,160.1031839823181,182.31418701230126,177.75893308064997,"0.458, 0.432","0.562, 0.452","0.458, 0.513","0.556, 0.536","0.451, 0.579","0.506, 0.585","0.454, 0.722","0.499, 0.724","0.461, 0.590","0.538, 0.569","0.452, 0.867","0.497, 0.861","0.536, 0.408",Preparation
