Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,317.2200158846304,260.41639229277814,104.96500943851295,155.8620802395598,127.96611484782545,56.677416835731734,201.1355747053058,192.13420216058935,"0.907, 0.523","0.884, 0.643","0.836, 0.461","0.851, 0.753","0.685, 0.530","0.715, 0.560","0.587, 0.665","0.737, 0.739","0.826, 0.468","0.865, 0.860","0.426, 0.769","0.723, 0.900","0.926, 0.635",Preparation
1,0.033357795716859026,314.80507851116175,259.33047231977173,70.65853753515147,156.64202106968418,129.88080027954948,55.528286413207184,200.1326243723898,192.74840857553517,"0.905, 0.520","0.882, 0.643","0.835, 0.456","0.851, 0.751","0.686, 0.531","0.714, 0.558","0.584, 0.666","0.738, 0.736","0.821, 0.487","0.864, 0.860","0.426, 0.768","0.723, 0.898","0.924, 0.641",Preparation
2,0.06671559143371805,313.3904804604407,258.90157934653894,65.81828847276739,156.99544971882446,130.65356976371703,54.88167802796904,199.80762048647975,193.1779892394322,"0.903, 0.519","0.881, 0.643","0.835, 0.455","0.850, 0.749","0.687, 0.531","0.712, 0.558","0.583, 0.666","0.738, 0.734","0.822, 0.492","0.864, 0.859","0.426, 0.767","0.723, 0.897","0.920, 0.642",Preparation
3,0.10007338715057708,313.074376731112,258.1580305056398,54.54962571345078,157.70149815138967,130.91199160116875,54.71942280023712,199.64570834523616,193.09064380827795,"0.901, 0.519","0.880, 0.643","0.834, 0.455","0.850, 0.750","0.687, 0.530","0.712, 0.558","0.581, 0.667","0.738, 0.735","0.828, 0.495","0.864, 0.859","0.425, 0.767","0.723, 0.897","0.918, 0.643",Preparation
4,0.1334311828674361,312.5932111473132,258.09554070454493,51.135519632831844,158.0147416578116,131.48311919826253,54.37359088076539,199.56588751315556,193.41378616006466,"0.899, 0.517","0.879, 0.643","0.832, 0.453","0.850, 0.750","0.687, 0.530","0.711, 0.558","0.581, 0.667","0.738, 0.735","0.828, 0.494","0.864, 0.859","0.425, 0.767","0.724, 0.897","0.917, 0.642",Preparation
5,0.16678897858429514,312.3300252661466,257.3887671390751,48.46076824083851,158.5998190536224,131.8795818492191,54.24077502037142,199.55276265572397,193.36384006047322,"0.898, 0.517","0.878, 0.643","0.832, 0.453","0.850, 0.750","0.687, 0.531","0.711, 0.557","0.581, 0.667","0.737, 0.736","0.830, 0.499","0.864, 0.859","0.424, 0.766","0.724, 0.897","0.917, 0.640",Preparation
6,0.20014677430115416,311.8678205539243,256.47836268694044,48.293750467685484,159.44182008216217,131.94235887350442,54.32282261976606,199.46498018843826,192.95390040513112,"0.897, 0.517","0.876, 0.644","0.832, 0.453","0.850, 0.750","0.686, 0.531","0.710, 0.558","0.580, 0.666","0.737, 0.737","0.830, 0.498","0.863, 0.859","0.424, 0.765","0.724, 0.898","0.916, 0.639",Preparation
7,0.2335045700180132,313.3832216668748,255.28513557413274,50.20920928032192,160.0329211040838,131.835753331061,53.807677467452336,200.38791875822014,192.60590284603722,"0.897, 0.517","0.875, 0.646","0.832, 0.457","0.850, 0.750","0.685, 0.531","0.710, 0.559","0.580, 0.666","0.736, 0.740","0.830, 0.499","0.863, 0.859","0.421, 0.763","0.724, 0.898","0.912, 0.638",Preparation
8,0.2668623657348722,317.9043960633194,255.6635238120371,68.07891723094043,160.12421033843754,133.07338957058596,53.97689268372264,200.21884125128915,192.5450861724219,"0.895, 0.518","0.875, 0.647","0.832, 0.468","0.850, 0.749","0.684, 0.533","0.710, 0.560","0.577, 0.666","0.736, 0.740","0.817, 0.518","0.863, 0.859","0.419, 0.760","0.724, 0.898","0.912, 0.638",Preparation
9,0.30022016145173125,316.15095926052095,256.14627077902935,65.88792850379399,160.83895913881057,133.45827341684006,54.93569910435467,200.35147119478307,192.31287292223465,"0.893, 0.518","0.874, 0.644","0.832, 0.467","0.851, 0.747","0.683, 0.533","0.709, 0.561","0.575, 0.666","0.735, 0.740","0.818, 0.519","0.863, 0.859","0.417, 0.758","0.724, 0.899","0.913, 0.640",Preparation
