Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,9.779612507012548,26.766190652219926,152.16466617744067,158.3828307563294,150.9027880211974,151.30256612307002,187.56032252043016,188.98128792998364,"0.523, 0.344","0.493, 0.366","0.503, 0.448","0.493, 0.486","0.447, 0.550","0.396, 0.559","0.468, 0.689","0.402, 0.714","0.531, 0.538","0.527, 0.571","0.471, 0.821","0.382, 0.881","0.581, 0.310",Preparation
1,0.033366700033366704,13.79119360111503,27.457589376868345,160.37705405564694,159.58711920923056,149.72737540796146,151.09427196521733,187.24720398398017,187.6576439763717,"0.527, 0.345","0.492, 0.362","0.513, 0.452","0.494, 0.485","0.447, 0.548","0.396, 0.553","0.468, 0.687","0.403, 0.711","0.532, 0.543","0.527, 0.571","0.471, 0.821","0.387, 0.881","0.583, 0.311",Preparation
2,0.06673340006673341,14.636861686148373,28.806418905539296,157.17182328223913,162.72446669066517,150.36683884259986,150.8794302799372,185.19484330460457,187.88739884283447,"0.530, 0.346","0.490, 0.362","0.513, 0.471","0.495, 0.485","0.448, 0.545","0.397, 0.549","0.466, 0.687","0.404, 0.709","0.532, 0.545","0.526, 0.571","0.470, 0.821","0.388, 0.882","0.584, 0.313",Preparation
3,0.1001001001001001,15.846034398387333,29.31976076872629,160.98879291540894,164.35257634474883,150.0707844796734,150.20930891182593,185.40922399515358,189.72343881072874,"0.532, 0.347","0.489, 0.361","0.517, 0.467","0.496, 0.483","0.448, 0.545","0.397, 0.548","0.466, 0.687","0.408, 0.708","0.534, 0.547","0.526, 0.570","0.469, 0.821","0.390, 0.882","0.584, 0.313",Preparation
4,0.13346680013346682,16.015067402673075,29.30954738428903,162.01638569933866,165.25524832648588,149.8539650314465,149.80790901291886,185.63907774581037,190.72379837054663,"0.531, 0.348","0.489, 0.360","0.517, 0.464","0.497, 0.482","0.448, 0.545","0.398, 0.548","0.466, 0.685","0.410, 0.706","0.533, 0.548","0.526, 0.570","0.469, 0.821","0.391, 0.882","0.584, 0.313",Preparation
5,0.16683350016683351,17.61410382814957,29.36252785650738,165.11038896768733,165.29165010008913,148.90772251608618,150.31517892110907,187.00827586603862,190.38849081208284,"0.532, 0.351","0.488, 0.360","0.521, 0.463","0.496, 0.483","0.449, 0.545","0.398, 0.548","0.468, 0.684","0.410, 0.705","0.535, 0.550","0.526, 0.570","0.469, 0.821","0.391, 0.881","0.585, 0.314",Preparation
6,0.2002002002002002,17.77731487004005,29.199496239191106,164.93396710916298,164.19555261701998,147.91131448267828,150.393520528082,188.00713925203698,190.40744338919015,"0.533, 0.353","0.487, 0.361","0.522, 0.462","0.495, 0.484","0.449, 0.545","0.398, 0.548","0.469, 0.684","0.410, 0.705","0.536, 0.549","0.526, 0.570","0.471, 0.821","0.391, 0.881","0.585, 0.314",Preparation
7,0.2335669002335669,14.830152636858974,28.688581792250634,158.6452016380945,162.74076926320532,148.15229027127623,150.6002057796955,187.81566815791518,189.98749968554262,"0.533, 0.354","0.487, 0.361","0.516, 0.464","0.494, 0.484","0.450, 0.546","0.398, 0.548","0.470, 0.685","0.410, 0.706","0.535, 0.549","0.526, 0.568","0.471, 0.822","0.391, 0.881","0.585, 0.314",Preparation
8,0.26693360026693363,15.365091731048103,28.288082172249954,157.36774100429454,161.61550231571314,148.3539063353229,150.8221155199489,187.5824628085517,189.50123581825864,"0.533, 0.355","0.487, 0.361","0.516, 0.476","0.493, 0.484","0.450, 0.548","0.398, 0.548","0.470, 0.686","0.409, 0.710","0.535, 0.549","0.526, 0.568","0.471, 0.823","0.392, 0.882","0.585, 0.314",Preparation
9,0.3003003003003003,14.694329952647278,28.008931034121638,155.35461715932672,160.62927127935384,148.0404474980174,150.90783056559854,187.33834896358155,189.36662751947367,"0.535, 0.356","0.488, 0.360","0.515, 0.478","0.493, 0.483","0.450, 0.548","0.398, 0.548","0.470, 0.686","0.409, 0.710","0.535, 0.549","0.526, 0.564","0.471, 0.824","0.392, 0.882","0.585, 0.314",Preparation
