Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,19.434586185953346,29.609370029993528,158.6526856464311,165.76912833334305,138.3308363276584,136.2714244623276,197.01411137448443,200.44766499104696,"0.589, 0.303","0.553, 0.309","0.566, 0.418","0.547, 0.431","0.476, 0.493","0.435, 0.497","0.504, 0.642","0.470, 0.664","0.585, 0.528","0.570, 0.537","0.485, 0.817","0.443, 0.840","0.668, 0.276",Preparation
1,0.033366700033366704,19.84504384554272,29.203363403448584,160.7930597729285,164.9145503174338,137.67452305247087,136.1955655957228,198.1135413041802,199.8796648479092,"0.588, 0.303","0.554, 0.309","0.565, 0.419","0.548, 0.431","0.474, 0.494","0.436, 0.498","0.504, 0.642","0.470, 0.664","0.581, 0.527","0.571, 0.538","0.484, 0.820","0.445, 0.840","0.663, 0.278",Preparation
2,0.06673340006673341,21.852707294226366,29.160015824458068,162.39879037358375,164.64627140873733,136.11925513374945,134.66113853616517,199.23130491318565,201.7039075380987,"0.584, 0.303","0.556, 0.309","0.565, 0.420","0.549, 0.431","0.469, 0.495","0.436, 0.498","0.503, 0.644","0.474, 0.664","0.581, 0.527","0.573, 0.539","0.482, 0.823","0.447, 0.841","0.661, 0.278",Preparation
3,0.1001001001001001,22.063500732160314,28.79189341624537,162.34692474485993,164.12731221981593,134.81393518700418,134.73579263630506,201.1887887822329,201.82953828805066,"0.584, 0.303","0.557, 0.310","0.565, 0.420","0.549, 0.429","0.468, 0.495","0.436, 0.499","0.504, 0.644","0.474, 0.665","0.581, 0.530","0.573, 0.539","0.482, 0.823","0.446, 0.842","0.661, 0.279",Preparation
4,0.13346680013346682,21.622311675895737,29.27448102648165,161.94016617041996,164.0699770041891,134.64272354000215,135.59230130031096,201.34645943370094,200.10794077001677,"0.586, 0.304","0.557, 0.310","0.565, 0.421","0.549, 0.430","0.468, 0.496","0.434, 0.499","0.505, 0.645","0.468, 0.669","0.581, 0.531","0.573, 0.540","0.481, 0.823","0.441, 0.845","0.668, 0.278",Preparation
5,0.16683350016683351,19.731211836905942,29.38407495976411,157.79137598069664,164.25664118265047,133.44696597166697,136.33414101041535,203.16730373285944,202.102484651378,"0.580, 0.303","0.554, 0.311","0.557, 0.419","0.548, 0.427","0.463, 0.497","0.433, 0.501","0.504, 0.645","0.466, 0.671","0.577, 0.526","0.573, 0.540","0.480, 0.821","0.432, 0.848","0.657, 0.279",Preparation
6,0.2002002002002002,20.021260116878025,28.222176007865162,158.6079449809585,162.6988648117181,133.67486518516034,137.64674715208122,203.05697743301923,199.8120768241428,"0.580, 0.304","0.553, 0.311","0.557, 0.420","0.544, 0.430","0.462, 0.497","0.432, 0.501","0.502, 0.647","0.462, 0.675","0.576, 0.528","0.570, 0.541","0.476, 0.822","0.431, 0.849","0.664, 0.275",Preparation
7,0.2335669002335669,20.615394812151987,30.847121998498494,159.8448135077573,165.34100126058766,133.98415791613178,135.83998699856934,203.48692945362552,202.7697229138614,"0.581, 0.306","0.545, 0.315","0.557, 0.423","0.542, 0.444","0.461, 0.499","0.426, 0.503","0.498, 0.647","0.462, 0.674","0.575, 0.535","0.567, 0.548","0.469, 0.824","0.428, 0.849","0.663, 0.275",Preparation
8,0.26693360026693363,22.07544857520253,29.570531747784898,160.89542816601866,165.83182452832816,139.13275849750946,136.21513310204685,195.98840719672512,200.30447329180276,"0.577, 0.306","0.544, 0.317","0.556, 0.424","0.538, 0.448","0.456, 0.499","0.426, 0.505","0.479, 0.655","0.461, 0.674","0.573, 0.535","0.559, 0.549","0.457, 0.832","0.435, 0.843","0.666, 0.275",Preparation
9,0.3003003003003003,23.05838014212966,29.428213876173693,162.5760526678795,165.03209614664695,137.56993725549862,135.78111061199664,197.59778264041293,201.10800698667342,"0.576, 0.307","0.542, 0.317","0.556, 0.426","0.534, 0.447","0.455, 0.499","0.422, 0.505","0.483, 0.654","0.456, 0.674","0.573, 0.537","0.556, 0.550","0.460, 0.831","0.427, 0.848","0.663, 0.276",Preparation
