Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,18.46819683769957,28.00258541245355,163.16363399688137,165.4871310681268,134.72445134468717,132.47163780828197,197.99811241504173,204.18359217820225,"0.527, 0.401","0.534, 0.416","0.503, 0.514","0.522, 0.537","0.417, 0.588","0.412, 0.600","0.458, 0.742","0.451, 0.757","0.511, 0.611","0.539, 0.647","0.449, 0.901","0.422, 0.920","0.608, 0.392",Preparation
1,0.033366700033366704,18.412435861481004,27.491906601581572,162.191903059397,165.58994763077936,133.98635543777837,133.37809772251933,199.56259878178085,203.8009543509351,"0.526, 0.400","0.534, 0.414","0.502, 0.515","0.522, 0.534","0.417, 0.587","0.413, 0.600","0.460, 0.741","0.451, 0.756","0.512, 0.614","0.539, 0.645","0.449, 0.901","0.421, 0.920","0.607, 0.393",Preparation
2,0.06673340006673341,13.9765803316166,26.687109479925244,172.5242198328967,165.56647587980973,133.79080215172263,134.2305823608692,200.78242223333504,203.45086573486213,"0.524, 0.400","0.535, 0.412","0.490, 0.519","0.523, 0.530","0.417, 0.587","0.415, 0.599","0.462, 0.739","0.451, 0.754","0.475, 0.623","0.540, 0.640","0.450, 0.900","0.421, 0.920","0.606, 0.393",Preparation
3,0.1001001001001001,8.823890607969831,26.587535931858287,173.07838890536433,166.12369212638134,133.66239580331268,134.4510609460186,201.63817000101002,203.63110348653657,"0.522, 0.400","0.537, 0.411","0.477, 0.519","0.524, 0.530","0.417, 0.587","0.417, 0.600","0.464, 0.738","0.452, 0.754","0.453, 0.622","0.540, 0.641","0.451, 0.899","0.421, 0.921","0.606, 0.394",Preparation
4,0.13346680013346682,9.706287216729365,26.76786624087899,168.2589809734189,166.51311086376595,134.30556256806386,134.2968951574788,201.9967421556883,204.36704784828027,"0.522, 0.401","0.537, 0.411","0.480, 0.523","0.525, 0.533","0.419, 0.588","0.417, 0.600","0.465, 0.738","0.454, 0.754","0.467, 0.622","0.540, 0.642","0.451, 0.899","0.422, 0.921","0.607, 0.395",Preparation
5,0.16683350016683351,13.194328637742963,26.647015398564534,160.42221588072374,166.38889712228172,134.1582009491484,134.7966404366116,203.25697524449134,204.28212777755624,"0.522, 0.403","0.537, 0.411","0.487, 0.530","0.525, 0.537","0.421, 0.589","0.418, 0.601","0.468, 0.738","0.454, 0.755","0.494, 0.627","0.540, 0.642","0.451, 0.899","0.421, 0.921","0.606, 0.397",Preparation
6,0.2002002002002002,14.835173048096706,27.48517242386054,160.1765519780079,167.79782177886105,134.78143822190933,134.96814248741984,203.80703005158412,204.49989704715438,"0.523, 0.404","0.535, 0.412","0.493, 0.531","0.526, 0.536","0.424, 0.589","0.418, 0.602","0.471, 0.738","0.454, 0.756","0.505, 0.627","0.541, 0.643","0.453, 0.899","0.421, 0.921","0.608, 0.397",Preparation
7,0.2335669002335669,16.402878598731892,27.799049155167538,162.3476664596314,168.18462052434433,135.52407725184247,134.9322898011133,203.19442681866178,204.7008679430101,"0.525, 0.405","0.535, 0.412","0.500, 0.529","0.526, 0.536","0.427, 0.590","0.418, 0.602","0.472, 0.739","0.455, 0.756","0.510, 0.629","0.541, 0.644","0.453, 0.899","0.422, 0.922","0.608, 0.397",Preparation
8,0.26693360026693363,18.04753499721416,27.706117352001968,166.73985010994068,168.67481753011748,135.4272591580463,135.1347368950319,203.03390019740408,204.98042911471487,"0.526, 0.406","0.535, 0.411","0.504, 0.529","0.527, 0.532","0.428, 0.590","0.418, 0.602","0.472, 0.739","0.455, 0.757","0.510, 0.628","0.542, 0.644","0.454, 0.899","0.422, 0.922","0.606, 0.397",Preparation
9,0.3003003003003003,16.748738746369735,27.678305308928714,167.15286917703315,169.33183770148568,135.56539333189465,135.56927726980712,203.21511419395776,204.97775862238367,"0.524, 0.405","0.535, 0.411","0.500, 0.529","0.528, 0.531","0.428, 0.590","0.420, 0.601","0.472, 0.739","0.456, 0.758","0.504, 0.628","0.542, 0.644","0.454, 0.899","0.422, 0.923","0.606, 0.397",Preparation
