Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Left Wrist x,Left Wrist y,Right Wrist x,Right Wrist y,Left Ankle x,Left Ankle y,Right Ankle x,Right Ankle y,Left Shoulder x,Left Shoulder y,Right Shoulder x,Right Shoulder y,Left Elbow x,Left Elbow y,Right Elbow x,Right Elbow y,Left Hip x,Left Hip y,Right Hip x,Right Hip y,Left Knee x,Left Knee y,Right Knee x,Right Knee y,Predicted_Pose
0.0,25.139363427183923,31.025978176202987,152.3352342485779,159.02377309743093,135.22399402268726,134.56191969534308,190.80663365916644,199.56285246584972,"0.485, 0.311","0.492, 0.318","0.467, 0.437","0.484, 0.457","0.359, 0.503","0.362, 0.510","0.398, 0.696","0.403, 0.711","0.510, 0.556","0.524, 0.578","0.401, 0.876","0.372, 0.930","0.575, 0.275",0.51,0.556,0.524,0.578,0.401,0.876,0.372,0.93,0.485,0.311,0.492,0.318,0.467,0.437,0.484,0.457,0.359,0.503,0.362,0.51,0.398,0.696,0.403,0.711,Preparation
0.0333667000333667,25.201905937253866,31.7490314953748,151.98283940053108,160.15888375994408,135.34436770286354,134.65519228412413,189.7928760633556,199.47322154332124,"0.483, 0.310","0.492, 0.318","0.466, 0.440","0.486, 0.457","0.358, 0.503","0.362, 0.510","0.398, 0.696","0.403, 0.712","0.509, 0.557","0.524, 0.578","0.404, 0.876","0.372, 0.930","0.572, 0.278",0.509,0.557,0.524,0.578,0.404,0.876,0.372,0.93,0.483,0.31,0.492,0.318,0.466,0.44,0.486,0.457,0.358,0.503,0.362,0.51,0.398,0.696,0.403,0.712,Preparation
0.0667334000667334,24.85786329021795,31.90761854830864,151.53757712845788,160.2497562071923,135.0701047664633,134.42286745892656,190.2375107021821,199.55098833867493,"0.482, 0.310","0.493, 0.318","0.464, 0.442","0.487, 0.457","0.357, 0.503","0.362, 0.509","0.398, 0.695","0.403, 0.713","0.506, 0.557","0.525, 0.578","0.404, 0.877","0.371, 0.929","0.571, 0.279",0.506,0.557,0.525,0.578,0.404,0.877,0.371,0.929,0.482,0.31,0.493,0.318,0.464,0.442,0.487,0.457,0.357,0.503,0.362,0.509,0.398,0.695,0.403,0.713,Preparation
0.1001001001001001,25.431863903539465,32.30713201865984,151.36391485746103,159.77226802099491,134.58675494230548,133.75153765289747,190.9284965808689,199.5716943444708,"0.482, 0.310","0.494, 0.322","0.464, 0.445","0.487, 0.459","0.357, 0.503","0.362, 0.510","0.399, 0.695","0.403, 0.713","0.507, 0.557","0.525, 0.578","0.404, 0.877","0.371, 0.928","0.571, 0.280",0.507,0.557,0.525,0.578,0.404,0.877,0.371,0.928,0.482,0.31,0.494,0.322,0.464,0.445,0.487,0.459,0.357,0.503,0.362,0.51,0.399,0.695,0.403,0.713,Preparation
0.1334668001334668,24.77844789455968,32.27861898254233,149.89347307690377,159.75270999895426,134.73302479595114,133.88036983119474,191.8407349789644,199.2934316551948,"0.483, 0.311","0.494, 0.321","0.465, 0.445","0.487, 0.458","0.359, 0.505","0.361, 0.510","0.402, 0.694","0.401, 0.713","0.509, 0.555","0.525, 0.576","0.404, 0.877","0.370, 0.928","0.571, 0.280",0.509,0.555,0.525,0.576,0.404,0.877,0.37,0.928,0.483,0.311,0.494,0.321,0.465,0.445,0.487,0.458,0.359,0.505,0.361,0.51,0.402,0.694,0.401,0.713,Preparation
0.1668335001668335,24.54432723003115,32.171481494432086,149.31979277625342,159.7918892519885,134.8889640157547,134.08327310884624,192.0217765567998,198.98914060545957,"0.483, 0.311","0.494, 0.320","0.465, 0.445","0.487, 0.457","0.359, 0.505","0.361, 0.511","0.402, 0.694","0.400, 0.713","0.510, 0.553","0.524, 0.575","0.404, 0.876","0.370, 0.928","0.570, 0.281",0.51,0.553,0.524,0.575,0.404,0.876,0.37,0.928,0.483,0.311,0.494,0.32,0.465,0.445,0.487,0.457,0.359,0.505,0.361,0.511,0.402,0.694,0.4,0.713,Preparation
0.2002002002002002,23.11639558451494,32.33351678250237,145.83259186340746,159.62828115560387,134.71748164646624,133.6079913438227,192.51469143692177,199.4502420531965,"0.481, 0.310","0.494, 0.321","0.459, 0.444","0.487, 0.457","0.358, 0.505","0.360, 0.511","0.402, 0.695","0.400, 0.714","0.509, 0.551","0.524, 0.575","0.404, 0.876","0.369, 0.928","0.569, 0.281",0.509,0.551,0.524,0.575,0.404,0.876,0.369,0.928,0.481,0.31,0.494,0.321,0.459,0.444,0.487,0.457,0.358,0.505,0.36,0.511,0.402,0.695,0.4,0.714,Preparation
0.2335669002335669,23.077737926138145,34.04134033165557,146.46618542134397,160.34807285843448,134.26214703180776,131.47219612088622,193.17110573995245,200.5056311579632,"0.481, 0.311","0.494, 0.322","0.460, 0.445","0.489, 0.461","0.358, 0.505","0.355, 0.511","0.404, 0.695","0.400, 0.715","0.507, 0.551","0.524, 0.576","0.405, 0.876","0.369, 0.927","0.568, 0.281",0.507,0.551,0.524,0.576,0.405,0.876,0.369,0.927,0.481,0.311,0.494,0.322,0.46,0.445,0.489,0.461,0.358,0.505,0.355,0.511,0.404,0.695,0.4,0.715,Preparation
0.2669336002669336,23.15019233276782,34.58047298248345,147.0354048266861,160.5287293474254,133.96548345153016,130.59919161851087,193.66223322378536,200.98179556669663,"0.481, 0.311","0.494, 0.323","0.460, 0.446","0.489, 0.462","0.359, 0.506","0.353, 0.511","0.405, 0.694","0.399, 0.715","0.506, 0.551","0.524, 0.577","0.406, 0.876","0.368, 0.927","0.568, 0.281",0.506,0.551,0.524,0.577,0.406,0.876,0.368,0.927,0.481,0.311,0.494,0.323,0.46,0.446,0.489,0.462,0.359,0.506,0.353,0.511,0.405,0.694,0.399,0.715,Preparation
0.3003003003003003,24.15789617272063,35.87019643991958,148.936879551407,162.29320457968896,133.83551645895102,129.9887987252114,193.8215233686252,201.08255396741507,"0.481, 0.311","0.494, 0.326","0.462, 0.446","0.491, 0.464","0.359, 0.506","0.353, 0.511","0.405, 0.695","0.399, 0.715","0.506, 0.551","0.524, 0.577","0.405, 0.876","0.368, 0.927","0.568, 0.281",0.506,0.551,0.524,0.577,0.405,0.876,0.368,0.927,0.481,0.311,0.494,0.326,0.462,0.446,0.491,0.464,0.359,0.506,0.353,0.511,0.405,0.695,0.399,0.715,Preparation
0.333667000333667,24.520304752141424,35.802560822961595,149.3119380384092,162.26022782697814,133.67335318103065,129.8535755509185,194.0108545858593,201.01849849291696,"0.481, 0.311","0.496, 0.326","0.462, 0.446","0.491, 0.465","0.358, 0.506","0.353, 0.512","0.405, 0.695","0.399, 0.717","0.506, 0.550","0.524, 0.578","0.405, 0.876","0.368, 0.927","0.567, 0.281",0.506,0.55,0.524,0.578,0.405,0.876,0.368,0.927,0.481,0.311,0.496,0.326,0.462,0.446,0.491,0.465,0.358,0.506,0.353,0.512,0.405,0.695,0.399,0.717,Preparation
0.3670337003670337,25.012933865450915,35.49618924839426,151.1234322408121,162.17563461899746,133.38337735437744,130.25280169227622,194.1768180688039,200.6898307815286,"0.479, 0.311","0.496, 0.327","0.462, 0.446","0.492, 0.466","0.356, 0.505","0.354, 0.513","0.404, 0.696","0.399, 0.718","0.502, 0.548","0.524, 0.578","0.404, 0.878","0.368, 0.928","0.566, 0.280",0.502,0.548,0.524,0.578,0.404,0.878,0.368,0.928,0.479,0.311,0.496,0.327,0.462,0.446,0.492,0.466,0.356,0.505,0.354,0.513,0.404,0.696,0.399,0.718,Preparation
