Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
0.0,5.624070289045032,20.549061217191745,156.33993270014355,180.61752959832282,137.81798678929084,143.88264362964583,196.86038078736362,199.71843560766675,"0.540, 0.379","0.493, 0.395","0.537, 0.491","0.537, 0.521","0.449, 0.575","0.409, 0.577","0.481, 0.704","0.444, 0.720","0.566, 0.579","0.577, 0.610","0.483, 0.851","0.420, 0.910","0.583, 0.343"
0.0333667000333667,17.398559893410095,31.785688499999154,161.08968141293502,177.7789653311934,139.2576220913644,143.51572080155623,196.5572137847606,199.70970919941993,"0.543, 0.382","0.492, 0.394","0.546, 0.489","0.534, 0.514","0.450, 0.575","0.409, 0.577","0.483, 0.706","0.442, 0.722","0.571, 0.580","0.575, 0.606","0.482, 0.852","0.419, 0.911","0.585, 0.342"
0.0667334000667334,26.49133919156966,40.73842257248738,165.14684015153173,175.47660431596302,140.45225023259925,143.3090451705419,196.30513989989205,199.58719640267927,"0.544, 0.383","0.492, 0.393","0.551, 0.488","0.533, 0.510","0.451, 0.574","0.410, 0.577","0.484, 0.707","0.442, 0.722","0.573, 0.580","0.575, 0.603","0.481, 0.852","0.419, 0.911","0.582, 0.342"
0.1001001001001001,33.14291472134536,47.58115581462581,168.55318910146255,173.66500102341348,141.41448883168258,143.2519022388405,196.10586606218212,199.3588356124384,"0.544, 0.383","0.491, 0.393","0.554, 0.487","0.533, 0.508","0.452, 0.575","0.410, 0.577","0.486, 0.707","0.441, 0.723","0.573, 0.580","0.575, 0.602","0.480, 0.852","0.419, 0.910","0.583, 0.340"
0.1334668001334668,37.593793020558856,52.48778060638383,171.3505084482563,172.29870992432672,142.1569555073015,143.3335775086896,195.96109920105488,199.03256522369105,"0.544, 0.383","0.490, 0.392","0.554, 0.485","0.531, 0.508","0.453, 0.575","0.410, 0.577","0.488, 0.708","0.440, 0.723","0.573, 0.579","0.574, 0.601","0.480, 0.852","0.419, 0.910","0.583, 0.340"
0.1668335001668335,40.08448062703177,55.63218932773083,173.58057837744184,171.3322854894846,142.69226787814313,143.54335648232677,195.87254624593453,198.61632363143084,"0.540, 0.383","0.490, 0.392","0.547, 0.485","0.530, 0.506","0.453, 0.576","0.409, 0.578","0.488, 0.708","0.439, 0.726","0.573, 0.580","0.574, 0.601","0.481, 0.853","0.418, 0.911","0.583, 0.340"
0.2002002002002002,40.85548407858576,57.18827435863619,175.28517907454804,170.72028218966904,143.03304356289462,143.8705246619897,195.84191412624514,198.1180492306515,"0.537, 0.383","0.490, 0.393","0.544, 0.502","0.528, 0.507","0.453, 0.577","0.409, 0.579","0.489, 0.708","0.439, 0.728","0.570, 0.580","0.574, 0.601","0.481, 0.854","0.418, 0.911","0.582, 0.340"
0.2335669002335669,40.147309913042456,57.32992807906929,176.50609072510372,170.4172544956619,143.1919001802431,144.3043675499159,195.87090977141088,197.54568041634673,"0.532, 0.382","0.490, 0.393","0.533, 0.503","0.527, 0.508","0.453, 0.577","0.410, 0.579","0.489, 0.708","0.438, 0.730","0.558, 0.575","0.577, 0.604","0.481, 0.855","0.418, 0.911","0.577, 0.342"
0.2669336002669336,38.20046466822351,56.23104286899954,177.28509351463768,170.3777568782451,143.18145534887566,144.83417064834305,195.96124011085584,196.90715558351013,"0.529, 0.382","0.491, 0.394","0.527, 0.505","0.527, 0.508","0.453, 0.577","0.410, 0.579","0.489, 0.708","0.438, 0.729","0.553, 0.574","0.578, 0.605","0.481, 0.855","0.419, 0.911","0.576, 0.344"
0.3003003003003003,35.25545488195054,54.06551110839631,177.66396762867885,170.5563438082005,143.0143266874795,145.4492194595087,196.11461207400419,196.21041312713544,"0.528, 0.381","0.491, 0.394","0.524, 0.503","0.527, 0.508","0.454, 0.576","0.411, 0.580","0.489, 0.708","0.438, 0.730","0.541, 0.570","0.580, 0.610","0.481, 0.856","0.418, 0.911","0.576, 0.345"
0.333667000333667,31.55278709204523,51.00722517722899,177.68449325275603,170.90756975630998,142.70313181474174,146.13879948565045,196.33273259028002,195.4633914422163,"0.528, 0.383","0.490, 0.394","0.532, 0.504","0.527, 0.508","0.453, 0.576","0.408, 0.579","0.490, 0.708","0.438, 0.728","0.542, 0.570","0.580, 0.610","0.481, 0.856","0.418, 0.911","0.576, 0.344"
0.3670337003670337,27.332967836329185,47.230077455466976,177.38845057239803,171.38598919335547,142.26048834934946,146.89219622900595,196.61730858910747,194.67402892374642,"0.536, 0.386","0.486, 0.392","0.540, 0.498","0.526, 0.506","0.454, 0.576","0.407, 0.578","0.489, 0.708","0.434, 0.728","0.544, 0.573","0.576, 0.608","0.481, 0.857","0.418, 0.910","0.578, 0.342"
0.4004004004004004,22.836503652624057,42.907960323079635,176.81761977313377,171.94615659011882,141.69901390998984,147.69869519181276,196.9700469999107,193.85026396671947,"0.539, 0.387","0.484, 0.390","0.543, 0.496","0.526, 0.505","0.454, 0.576","0.406, 0.577","0.489, 0.709","0.433, 0.728","0.544, 0.575","0.574, 0.607","0.481, 0.857","0.418, 0.910","0.580, 0.341"
