Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,28.222784874536718,36.98818585582567,158.5727885052302,166.71176128512843,153.8825254705969,146.54537476298913,183.98054460178577,187.6104217594506,"0.465, 0.372","0.473, 0.389","0.476, 0.491","0.493, 0.517","0.384, 0.560","0.376, 0.569","0.393, 0.724","0.391, 0.735","0.525, 0.589","0.529, 0.608","0.390, 0.885","0.383, 0.913","0.546, 0.355",Preparation
1,0.033375609104866165,27.926942940384823,37.068517688191804,155.9388995351911,166.8148381954446,150.8718710634084,146.3262528117849,185.64480020483546,187.67692854826961,"0.465, 0.371","0.473, 0.389","0.473, 0.491","0.493, 0.517","0.380, 0.560","0.376, 0.569","0.394, 0.728","0.391, 0.735","0.525, 0.589","0.529, 0.608","0.392, 0.888","0.384, 0.912","0.546, 0.353",Preparation
2,0.06675121820973233,28.463322498573465,37.37821502940611,155.50169952160073,166.93700941416338,148.63075390075937,145.79464115639132,186.7971683106617,187.75790979258684,"0.466, 0.371","0.473, 0.389","0.473, 0.491","0.493, 0.517","0.377, 0.560","0.375, 0.569","0.395, 0.728","0.391, 0.736","0.525, 0.590","0.529, 0.609","0.393, 0.889","0.384, 0.911","0.548, 0.353",Preparation
3,0.1001268273145985,28.758784929683838,37.43458105466511,155.57267995381025,166.92836961849645,147.8272061780189,146.08890282392628,187.04709481365953,187.0223069660912,"0.466, 0.371","0.473, 0.389","0.473, 0.491","0.493, 0.517","0.376, 0.560","0.374, 0.569","0.395, 0.729","0.389, 0.736","0.525, 0.590","0.529, 0.609","0.394, 0.890","0.383, 0.911","0.547, 0.352",Preparation
4,0.13350243641946466,27.267789080102503,37.40103532843326,152.31249344343595,166.80947104649263,146.76796627944947,145.99451546537722,187.93118382475674,186.97520278060682,"0.466, 0.371","0.474, 0.389","0.469, 0.492","0.493, 0.517","0.374, 0.561","0.374, 0.570","0.396, 0.730","0.389, 0.738","0.525, 0.591","0.529, 0.609","0.395, 0.890","0.383, 0.910","0.547, 0.351",Preparation
5,0.16687804552433083,28.45052233910227,37.16564333780274,154.15633607531535,166.7773191581379,146.04719449208156,145.9383704467066,188.58096718400463,186.96524893384233,"0.464, 0.371","0.475, 0.389","0.470, 0.493","0.493, 0.518","0.372, 0.563","0.374, 0.571","0.396, 0.731","0.389, 0.739","0.525, 0.593","0.529, 0.610","0.395, 0.890","0.383, 0.910","0.547, 0.351",Preparation
6,0.200253654629197,28.74608811930984,37.05479553434455,155.02131017500105,166.57638207909432,146.09040851733698,146.09908147690675,188.31066081616524,186.8555940048891,"0.466, 0.372","0.475, 0.391","0.472, 0.494","0.493, 0.521","0.372, 0.563","0.374, 0.572","0.396, 0.731","0.389, 0.740","0.525, 0.594","0.529, 0.611","0.395, 0.890","0.383, 0.909","0.545, 0.349",Preparation
7,0.23362926373406318,28.780227072569264,36.94515980018754,155.23810902275162,166.5305154230248,146.20762311532008,146.18206592539826,188.3860981900315,186.9837960363117,"0.466, 0.373","0.475, 0.391","0.472, 0.495","0.493, 0.522","0.373, 0.564","0.375, 0.572","0.396, 0.732","0.389, 0.740","0.525, 0.596","0.529, 0.612","0.394, 0.890","0.383, 0.909","0.544, 0.348",Preparation
8,0.2670048728389293,26.933429801459415,36.76866092143049,154.3321425802688,166.85201040361656,148.07028228642915,146.70220809931322,187.92028015662783,186.8542148111832,"0.468, 0.373","0.474, 0.391","0.472, 0.495","0.493, 0.523","0.378, 0.564","0.375, 0.572","0.398, 0.733","0.390, 0.741","0.525, 0.597","0.529, 0.614","0.394, 0.890","0.383, 0.910","0.544, 0.344",Preparation
9,0.3003804819437955,25.484998697886645,36.60764394336605,151.87492250447212,167.04949253284673,147.6397250702574,147.0423957476059,188.30103401324894,186.5613374550969,"0.468, 0.374","0.474, 0.393","0.469, 0.496","0.493, 0.523","0.378, 0.565","0.376, 0.574","0.398, 0.733","0.390, 0.743","0.523, 0.598","0.529, 0.616","0.395, 0.890","0.384, 0.912","0.544, 0.342",Preparation
10,0.33375609104866166,26.064340129270537,34.994764102751645,153.8055568179364,166.5521941799865,148.62483202276326,149.41582537732052,187.84856460308387,185.52758232311012,"0.468, 0.374","0.474, 0.393","0.471, 0.497","0.493, 0.526","0.380, 0.566","0.380, 0.578","0.399, 0.733","0.391, 0.744","0.524, 0.598","0.530, 0.619","0.395, 0.890","0.386, 0.912","0.544, 0.343",Preparation
11,0.3671317001535278,27.402255910534958,35.34650715455105,159.4085103832404,167.50896693960058,151.84365926483767,149.74238254447445,185.42041664734137,186.2618596224539,"0.478, 0.379","0.474, 0.394","0.484, 0.504","0.496, 0.529","0.392, 0.568","0.383, 0.578","0.403, 0.735","0.395, 0.745","0.527, 0.600","0.532, 0.622","0.398, 0.891","0.388, 0.914","0.546, 0.343",Preparation
12,0.400507309258394,27.899156638481063,35.56577729029522,161.27052072361673,169.08815997262607,153.8715250988423,150.93156589403145,184.39181042898704,186.93176234223913,"0.480, 0.382","0.476, 0.397","0.490, 0.506","0.500, 0.530","0.398, 0.572","0.389, 0.581","0.406, 0.738","0.400, 0.749","0.531, 0.601","0.536, 0.624","0.402, 0.895","0.390, 0.921","0.550, 0.348",Preparation
13,0.43388291836326015,27.860464524967156,35.505287151108696,161.69261328550795,168.3628962533526,154.896222867629,152.16674813540376,183.03302525441228,185.52917690618582,"0.486, 0.383","0.478, 0.399","0.495, 0.506","0.503, 0.533","0.404, 0.574","0.393, 0.583","0.409, 0.739","0.401, 0.750","0.535, 0.601","0.541, 0.627","0.405, 0.896","0.393, 0.921","0.554, 0.349",Preparation
14,0.46725852746812635,26.57059145238978,34.99868864045897,159.14877885676836,167.08720253762775,155.54345982144986,152.30365271075956,182.70995471649454,184.52875459347555,"0.488, 0.384","0.481, 0.399","0.496, 0.509","0.505, 0.533","0.407, 0.574","0.395, 0.584","0.411, 0.741","0.403, 0.753","0.539, 0.604","0.545, 0.628","0.408, 0.896","0.397, 0.921","0.559, 0.348",Preparation
15,0.5006341365729925,27.396512777459442,35.415961270483564,159.2649564900805,167.1974644000814,154.76697232882992,151.5888067733674,183.60290769292425,185.19758527615102,"0.489, 0.384","0.486, 0.399","0.499, 0.511","0.509, 0.533","0.408, 0.575","0.397, 0.584","0.415, 0.741","0.405, 0.753","0.543, 0.605","0.548, 0.628","0.411, 0.899","0.398, 0.921","0.563, 0.351",Preparation
16,0.5340097456778586,26.412290974223893,35.06185138771908,158.2149111646958,166.53167297607231,155.24031107307002,151.3530374107962,183.80466434249732,185.45466324986205,"0.488, 0.385","0.489, 0.400","0.497, 0.513","0.511, 0.534","0.409, 0.576","0.399, 0.585","0.416, 0.741","0.408, 0.752","0.543, 0.609","0.551, 0.629","0.412, 0.898","0.400, 0.921","0.562, 0.351",Preparation
