Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,34.0897096061081,36.061319739549454,165.51750219268663,160.52696359632247,133.37707221712174,131.0491784840941,198.90787095057524,203.1215978480686,"0.492, 0.449","0.480, 0.460","0.497, 0.553","0.486, 0.574","0.389, 0.619","0.373, 0.625","0.426, 0.757","0.416, 0.777","0.527, 0.650","0.522, 0.661","0.417, 0.896","0.394, 0.945","0.563, 0.425",Preparation
1,0.03336113427856547,33.86248145590815,36.094418569181755,165.22092498081832,160.64201488531484,134.97410713051931,131.21886832761268,196.04001955783826,202.8338833648538,"0.492, 0.449","0.480, 0.460","0.497, 0.556","0.486, 0.574","0.389, 0.619","0.373, 0.625","0.423, 0.757","0.415, 0.778","0.527, 0.650","0.522, 0.661","0.418, 0.896","0.394, 0.947","0.563, 0.428",Preparation
2,0.06672226855713094,33.72923845290182,35.93315089597782,165.40488112878765,160.37310685542664,135.3486379411149,131.47062437451578,195.24645532825463,202.41058396945746,"0.492, 0.449","0.480, 0.460","0.497, 0.556","0.486, 0.574","0.389, 0.619","0.372, 0.625","0.422, 0.757","0.414, 0.778","0.525, 0.649","0.522, 0.662","0.418, 0.896","0.393, 0.948","0.563, 0.429",Preparation
3,0.1000834028356964,33.590869398209705,35.86982031356372,165.461023445318,160.30402280164324,135.5584087472627,131.56652131455567,194.87202949135073,202.31317794841252,"0.492, 0.449","0.480, 0.460","0.497, 0.556","0.486, 0.574","0.389, 0.619","0.372, 0.626","0.422, 0.757","0.414, 0.778","0.525, 0.648","0.522, 0.662","0.418, 0.895","0.393, 0.949","0.563, 0.430",Preparation
4,0.13344453711426188,33.369034700252925,35.68294120059562,165.1946278219575,160.093344902026,135.8983446854551,131.68706385235953,194.16617618836875,202.27318764804255,"0.492, 0.449","0.480, 0.460","0.496, 0.556","0.486, 0.574","0.389, 0.619","0.372, 0.626","0.421, 0.757","0.414, 0.778","0.524, 0.647","0.522, 0.662","0.418, 0.895","0.393, 0.949","0.563, 0.431",Preparation
5,0.16680567139282734,32.734652686799706,35.481238093983826,164.0427531325576,159.8867783399576,136.16557542161212,131.77934570085512,193.46137582494617,202.31847064880586,"0.492, 0.449","0.480, 0.459","0.495, 0.556","0.485, 0.573","0.389, 0.619","0.372, 0.626","0.420, 0.757","0.414, 0.778","0.524, 0.647","0.522, 0.662","0.418, 0.895","0.393, 0.949","0.562, 0.431",Preparation
6,0.2001668056713928,32.44232287308909,35.474726333990304,163.70764695359807,159.78554563844312,136.28824986153913,131.86372446357228,193.33832389710744,202.3699971348761,"0.493, 0.449","0.479, 0.460","0.495, 0.556","0.485, 0.573","0.390, 0.619","0.372, 0.626","0.420, 0.757","0.414, 0.778","0.524, 0.647","0.522, 0.662","0.418, 0.895","0.393, 0.949","0.562, 0.431",Preparation
7,0.23352793994995827,32.40681846835858,35.58630470052002,163.68280998808382,159.5231269586999,136.49476427811322,131.89856435073443,193.00584016507645,202.3748631403447,"0.493, 0.449","0.479, 0.460","0.495, 0.556","0.485, 0.574","0.390, 0.620","0.372, 0.627","0.420, 0.757","0.414, 0.778","0.524, 0.647","0.523, 0.662","0.418, 0.896","0.393, 0.950","0.562, 0.431",Preparation
8,0.26688907422852376,31.44367089308048,35.592488584158005,162.14818864554616,159.50193479115288,136.7039795905663,132.01698031632284,192.83947934086893,202.3456559708837,"0.493, 0.449","0.479, 0.460","0.493, 0.556","0.485, 0.574","0.390, 0.620","0.372, 0.627","0.419, 0.757","0.414, 0.778","0.523, 0.646","0.524, 0.662","0.418, 0.896","0.393, 0.950","0.562, 0.431",Preparation
9,0.3002502085070892,31.224732993237676,35.604695362986334,162.14001720002676,159.41379081303737,136.79484693834235,131.99875575004378,192.84410104284302,202.46153446200776,"0.493, 0.448","0.479, 0.460","0.493, 0.555","0.485, 0.574","0.390, 0.620","0.372, 0.627","0.419, 0.757","0.414, 0.778","0.522, 0.644","0.524, 0.662","0.418, 0.896","0.393, 0.950","0.562, 0.431",Preparation
