Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,31.598855514564548,32.402630303544974,161.82702442395373,160.53820444985283,129.67473489727283,126.89907181798213,199.1516444481339,203.60174084891304,"0.501, 0.238","0.530, 0.264","0.496, 0.389","0.516, 0.416","0.352, 0.464","0.365, 0.476","0.411, 0.662","0.422, 0.686","0.529, 0.504","0.547, 0.541","0.404, 0.860","0.388, 0.916","0.608, 0.199",Preparation
1,0.033366700033366704,29.744469459646865,32.55792196817832,159.43915945640472,160.85364217400831,131.27419353313826,127.47638092321533,198.57436606451475,203.16980681008053,"0.501, 0.239","0.529, 0.265","0.493, 0.391","0.516, 0.417","0.356, 0.464","0.366, 0.477","0.412, 0.660","0.421, 0.685","0.530, 0.509","0.547, 0.540","0.404, 0.859","0.388, 0.915","0.607, 0.199",Preparation
2,0.06673340006673341,29.368334839899884,32.33985118178612,158.83414725638295,161.04629041567046,131.5327446786689,128.27836128746105,198.15184232559628,202.5156838070347,"0.500, 0.239","0.529, 0.264","0.491, 0.391","0.516, 0.416","0.356, 0.464","0.367, 0.477","0.411, 0.658","0.421, 0.685","0.530, 0.511","0.547, 0.539","0.403, 0.860","0.389, 0.914","0.606, 0.199",Preparation
3,0.1001001001001001,28.426764599526837,32.23492268274553,157.2716923699896,160.96483191316835,131.64292119069333,128.69600992030192,197.18281841358092,202.1442690416334,"0.500, 0.239","0.529, 0.264","0.489, 0.391","0.516, 0.416","0.357, 0.464","0.368, 0.477","0.412, 0.655","0.421, 0.685","0.531, 0.513","0.547, 0.539","0.407, 0.857","0.389, 0.914","0.606, 0.198",Preparation
4,0.13346680013346682,28.47061306237779,31.863241382353607,157.22120447827055,160.85378481357606,131.8753655796839,129.59488274568446,196.69138227076843,201.5261224525179,"0.500, 0.239","0.529, 0.264","0.489, 0.391","0.516, 0.417","0.357, 0.464","0.370, 0.477","0.411, 0.655","0.421, 0.685","0.531, 0.513","0.548, 0.539","0.407, 0.856","0.389, 0.914","0.605, 0.198",Preparation
5,0.16683350016683351,28.293215288478596,31.649026740211873,156.96757491085236,161.07540153571176,132.25394470070262,130.4374741408778,196.5005416373272,200.7860164835252,"0.500, 0.239","0.529, 0.263","0.489, 0.391","0.517, 0.416","0.358, 0.464","0.371, 0.477","0.411, 0.654","0.420, 0.685","0.532, 0.513","0.548, 0.539","0.407, 0.855","0.389, 0.914","0.605, 0.198",Preparation
6,0.2002002002002002,28.660784653576105,31.49585517623876,158.3457361742007,161.1637192395908,133.0692253087068,130.97660921580044,195.95406775064507,200.42216821004152,"0.501, 0.239","0.529, 0.262","0.492, 0.391","0.517, 0.416","0.360, 0.464","0.372, 0.477","0.411, 0.654","0.419, 0.685","0.532, 0.513","0.548, 0.539","0.407, 0.856","0.389, 0.914","0.605, 0.198",Preparation
7,0.2335669002335669,27.8290590670906,31.230020871376002,158.0334401064003,161.47705497244283,134.1150654638604,131.49108991273272,195.10240566035606,199.98677468021071,"0.501, 0.239","0.529, 0.261","0.491, 0.388","0.517, 0.413","0.363, 0.464","0.373, 0.477","0.411, 0.654","0.419, 0.685","0.532, 0.511","0.548, 0.539","0.408, 0.856","0.389, 0.914","0.605, 0.198",Preparation
8,0.26693360026693363,28.24508917867988,31.307099812151883,160.40240200656643,161.87441746665428,135.4692649588353,131.80416286933465,194.04457272336867,199.9169633253362,"0.503, 0.239","0.529, 0.261","0.495, 0.389","0.517, 0.413","0.366, 0.465","0.373, 0.478","0.411, 0.655","0.419, 0.685","0.532, 0.511","0.548, 0.539","0.409, 0.856","0.389, 0.914","0.605, 0.198",Preparation
9,0.3003003003003003,27.88083706194046,31.458594070962988,159.71915482327782,162.31459764787695,135.91261805438424,131.95770812855204,193.92051992190937,199.90844188747587,"0.504, 0.240","0.528, 0.261","0.495, 0.391","0.517, 0.414","0.368, 0.466","0.373, 0.478","0.412, 0.656","0.419, 0.685","0.533, 0.513","0.548, 0.540","0.409, 0.856","0.390, 0.914","0.605, 0.200",Preparation
10,0.33366700033366703,27.51196758825346,31.277451244360932,158.4991816953529,162.12705346487354,135.27766624337795,131.82186561641538,194.3822366702453,200.40727076496907,"0.505, 0.241","0.527, 0.261","0.495, 0.391","0.516, 0.413","0.367, 0.466","0.373, 0.478","0.413, 0.660","0.420, 0.685","0.534, 0.515","0.548, 0.541","0.409, 0.856","0.390, 0.913","0.608, 0.204",Preparation
11,0.3670337003670337,26.674977669016556,30.10989262760166,156.52292836330432,161.10151514356662,134.79872054272957,131.73954384243422,194.8492444737713,200.72465263609766,"0.505, 0.242","0.525, 0.261","0.492, 0.390","0.513, 0.406","0.367, 0.466","0.373, 0.477","0.413, 0.660","0.421, 0.684","0.534, 0.515","0.546, 0.540","0.409, 0.857","0.391, 0.909","0.610, 0.209",Preparation
12,0.4004004004004004,26.79950017573303,30.439331112950395,156.2520581741765,162.528351483788,134.95835476871073,131.6131239955689,194.55088500802026,201.3953485327394,"0.505, 0.244","0.524, 0.261","0.492, 0.390","0.513, 0.403","0.367, 0.466","0.373, 0.477","0.413, 0.663","0.423, 0.684","0.535, 0.516","0.544, 0.540","0.409, 0.856","0.391, 0.909","0.611, 0.215",Preparation
13,0.4337671004337671,25.73858369160099,29.84813582381728,155.8473506464013,162.82094146415196,134.88920619376162,131.44556452772747,194.66414639518635,202.13700145394137,"0.505, 0.244","0.524, 0.258","0.489, 0.389","0.512, 0.396","0.367, 0.465","0.373, 0.476","0.413, 0.663","0.424, 0.684","0.530, 0.514","0.543, 0.539","0.408, 0.856","0.392, 0.909","0.613, 0.218",Preparation
14,0.4671338004671338,25.293104268053067,29.163811375418984,155.16821196451514,162.54053905727613,135.2388658173897,131.5927682161761,194.23586695655274,202.11263693653012,"0.507, 0.244","0.523, 0.255","0.490, 0.388","0.510, 0.394","0.369, 0.465","0.373, 0.475","0.414, 0.663","0.424, 0.684","0.531, 0.514","0.541, 0.536","0.409, 0.856","0.392, 0.909","0.615, 0.220",Preparation
15,0.5005005005005005,24.835135771614492,28.58836618614469,154.16324997198552,162.0929073578136,135.02099578290463,131.95224464725248,194.68601539107289,202.17465340588168,"0.507, 0.244","0.523, 0.252","0.489, 0.388","0.510, 0.392","0.369, 0.465","0.373, 0.474","0.414, 0.664","0.424, 0.684","0.531, 0.513","0.541, 0.534","0.409, 0.856","0.391, 0.909","0.617, 0.221",Preparation
16,0.5338672005338673,23.38332666694848,28.097901000044416,152.4692669438995,161.65984188736078,134.92382923652568,131.76309567329608,195.7700849602735,203.34446744222961,"0.507, 0.244","0.523, 0.252","0.485, 0.388","0.508, 0.392","0.368, 0.465","0.372, 0.474","0.414, 0.663","0.424, 0.682","0.528, 0.513","0.539, 0.535","0.405, 0.856","0.387, 0.908","0.618, 0.222",Preparation
17,0.5672339005672339,21.497874920621847,27.759487702614322,153.46406015430384,161.72754492855708,134.9314701457336,131.48947775211172,196.63760423957854,203.8655122543852,"0.507, 0.244","0.523, 0.252","0.480, 0.387","0.507, 0.393","0.368, 0.465","0.371, 0.475","0.414, 0.662","0.424, 0.681","0.516, 0.512","0.536, 0.535","0.402, 0.855","0.386, 0.906","0.618, 0.222",Preparation
18,0.6006006006006006,20.731185488265155,27.199991957478332,152.47447530377147,161.40208775584483,136.01658016606072,131.98781177204015,193.6997362575495,203.55891834882712,"0.507, 0.244","0.522, 0.252","0.478, 0.386","0.505, 0.392","0.367, 0.465","0.371, 0.475","0.408, 0.662","0.423, 0.681","0.513, 0.509","0.535, 0.534","0.401, 0.853","0.385, 0.906","0.617, 0.223",Preparation
19,0.6339673006339673,20.216162492073337,26.968642794122243,151.94741702770273,162.2881456259468,135.42877958927383,132.41013885996233,193.28002761164603,203.4669765880621,"0.505, 0.244","0.520, 0.252","0.474, 0.386","0.503, 0.392","0.363, 0.465","0.371, 0.475","0.405, 0.662","0.423, 0.681","0.508, 0.509","0.531, 0.534","0.401, 0.851","0.385, 0.906","0.617, 0.226",Preparation
20,0.6673340006673341,17.236292264311988,26.362538850156415,150.25968090389128,162.26457319056084,135.3744808856359,133.10595619667268,192.6763826438877,201.7442134534726,"0.503, 0.243","0.520, 0.250","0.466, 0.382","0.502, 0.391","0.363, 0.465","0.370, 0.475","0.406, 0.659","0.418, 0.681","0.498, 0.502","0.528, 0.534","0.405, 0.849","0.385, 0.906","0.617, 0.227",Preparation
21,0.7007007007007008,16.54652934473791,26.073694369531747,148.01098181991586,161.58460777231,135.88686284010998,133.3000229419292,191.39973819878495,200.65142864187848,"0.503, 0.243","0.519, 0.251","0.465, 0.380","0.500, 0.393","0.363, 0.466","0.368, 0.475","0.404, 0.659","0.416, 0.683","0.501, 0.502","0.526, 0.534","0.406, 0.849","0.385, 0.906","0.616, 0.227",Preparation
22,0.7340674007340674,16.7572749183894,25.893611204372874,147.533016235044,161.1510564058868,135.8358768704119,133.3458139636839,191.45582604839933,200.46958641593142,"0.501, 0.243","0.519, 0.251","0.464, 0.381","0.499, 0.395","0.362, 0.466","0.368, 0.476","0.403, 0.659","0.415, 0.683","0.501, 0.502","0.526, 0.534","0.405, 0.849","0.385, 0.906","0.615, 0.229",Preparation
23,0.7674341007674341,16.783609552173356,25.938412895234144,147.21737752945288,161.2509250024646,135.84386128460523,133.2880471764095,190.51613358714835,200.23934495380033,"0.501, 0.243","0.519, 0.251","0.463, 0.381","0.499, 0.396","0.361, 0.466","0.368, 0.476","0.402, 0.658","0.415, 0.683","0.501, 0.503","0.525, 0.534","0.407, 0.849","0.385, 0.906","0.615, 0.230",Preparation
24,0.8008008008008008,17.35420016603917,25.620865492955435,147.2082563599762,160.42810534012594,135.16120746804836,132.495057166504,192.32133702087825,201.15815832936636,"0.500, 0.244","0.519, 0.252","0.463, 0.382","0.498, 0.396","0.359, 0.466","0.367, 0.476","0.402, 0.659","0.416, 0.683","0.502, 0.503","0.524, 0.534","0.403, 0.852","0.385, 0.906","0.615, 0.231",Preparation
25,0.8341675008341676,17.78919457116413,25.442023471011616,147.76223973945295,160.002794378209,134.6878151023661,131.95852100292052,193.06562964543542,201.88128899889745,"0.500, 0.244","0.519, 0.252","0.464, 0.382","0.497, 0.396","0.359, 0.467","0.366, 0.476","0.403, 0.661","0.417, 0.684","0.503, 0.503","0.524, 0.533","0.402, 0.852","0.385, 0.907","0.615, 0.232",Preparation
