Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,25.52566990724368,26.846285577415088,148.7767351910837,145.14334607812737,136.93663523563862,134.6202074666891,196.162909841563,193.58549509500844,"0.446, 0.330","0.466, 0.359","0.439, 0.472","0.451, 0.486","0.337, 0.533","0.341, 0.546","0.381, 0.696","0.375, 0.712","0.494, 0.572","0.497, 0.574","0.377, 0.861","0.369, 0.871","0.542, 0.302",Preparation
1,0.033366700033366704,24.22788733730216,26.801230656255033,147.18774864726117,145.8874351210908,137.99339864441944,135.02922397110981,194.90157799875783,194.58937082109858,"0.449, 0.334","0.463, 0.359","0.439, 0.472","0.450, 0.484","0.342, 0.533","0.342, 0.545","0.381, 0.694","0.377, 0.710","0.493, 0.570","0.497, 0.574","0.377, 0.861","0.369, 0.872","0.544, 0.303",Preparation
2,0.06673340006673341,22.11112257676244,26.23528168514593,144.38620398769504,145.88502213009428,136.9600468956634,134.89109050916082,197.40046716484127,196.35351924107803,"0.449, 0.334","0.463, 0.359","0.435, 0.468","0.449, 0.484","0.344, 0.533","0.344, 0.545","0.386, 0.691","0.380, 0.708","0.493, 0.569","0.496, 0.574","0.379, 0.861","0.369, 0.873","0.542, 0.302",Preparation
3,0.1001001001001001,21.510269997919835,26.012581589824567,144.4885004034039,146.36953095721438,136.47482189564204,135.69674368305752,199.24664508352146,196.50040844323465,"0.449, 0.334","0.463, 0.359","0.435, 0.468","0.450, 0.484","0.345, 0.533","0.347, 0.545","0.389, 0.687","0.382, 0.705","0.492, 0.569","0.497, 0.574","0.379, 0.859","0.369, 0.872","0.539, 0.300",Preparation
4,0.13346680013346682,21.133813398811302,25.73013448655398,145.14893043363924,145.94788728865996,135.16310063527777,134.2026767271093,200.9764241729169,199.78976703172782,"0.450, 0.334","0.464, 0.358","0.434, 0.468","0.451, 0.484","0.345, 0.532","0.349, 0.544","0.392, 0.687","0.388, 0.703","0.487, 0.567","0.498, 0.574","0.380, 0.858","0.370, 0.873","0.539, 0.299",Preparation
5,0.16683350016683351,20.78258404391194,25.365141840190194,145.0335149243178,145.34181121635805,135.4968085926424,135.15546575820102,201.13223227254042,199.00224205609715,"0.451, 0.334","0.465, 0.358","0.435, 0.468","0.451, 0.486","0.347, 0.533","0.351, 0.545","0.395, 0.687","0.389, 0.703","0.488, 0.567","0.500, 0.575","0.383, 0.857","0.372, 0.873","0.539, 0.299",Preparation
6,0.2002002002002002,20.171651735739808,24.77920615223098,144.65762968354056,144.27781367346262,136.01139489529407,136.5345415174676,199.89141843456207,197.5551621241799,"0.451, 0.334","0.465, 0.360","0.434, 0.468","0.452, 0.487","0.349, 0.533","0.355, 0.545","0.395, 0.686","0.390, 0.702","0.487, 0.567","0.503, 0.575","0.386, 0.856","0.376, 0.872","0.540, 0.300",Preparation
7,0.2335669002335669,18.884969326047973,24.409412053337046,143.28713868919996,144.27767106802216,136.86586565520673,136.84706066297355,196.86841038132218,195.93436219323968,"0.454, 0.335","0.465, 0.359","0.434, 0.467","0.452, 0.486","0.351, 0.534","0.356, 0.545","0.395, 0.687","0.390, 0.702","0.487, 0.566","0.502, 0.575","0.391, 0.856","0.381, 0.872","0.546, 0.301",Preparation
8,0.26693360026693363,18.503624330723337,24.03057611833107,144.47189489626527,144.4039445175604,136.73378795356325,137.21520276639518,196.16165622036254,195.43348009802122,"0.453, 0.336","0.467, 0.360","0.433, 0.468","0.453, 0.486","0.351, 0.535","0.357, 0.546","0.394, 0.687","0.391, 0.702","0.482, 0.566","0.502, 0.575","0.393, 0.856","0.382, 0.872","0.547, 0.303",Preparation
9,0.3003003003003003,18.119687087894196,24.056104059471124,142.73699905837776,144.25382685780752,136.75252563346217,137.21634422076866,195.78095386493092,195.06890924125713,"0.457, 0.336","0.467, 0.360","0.434, 0.468","0.453, 0.486","0.352, 0.535","0.357, 0.547","0.394, 0.689","0.391, 0.702","0.485, 0.566","0.502, 0.574","0.393, 0.857","0.383, 0.873","0.548, 0.303",Preparation
