Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
0.0,27.06753629738522,36.35424637482276,154.39078487495894,164.69242164549692,136.1344051796366,134.69565788194674,197.27890028408694,203.15930805466954,"0.509, 0.421","0.504, 0.427","0.498, 0.525","0.503, 0.540","0.407, 0.578","0.387, 0.582","0.434, 0.720","0.410, 0.737","0.526, 0.601","0.525, 0.626","0.416, 0.876","0.365, 0.909","0.582, 0.398"
0.033366700033366704,27.50836294925221,36.17200959214733,152.85552269812214,164.99479825912326,136.65934161113734,134.46064192871432,195.53319384722272,203.19743552746309,"0.510, 0.422","0.503, 0.427","0.498, 0.530","0.502, 0.533","0.406, 0.579","0.387, 0.582","0.431, 0.723","0.410, 0.737","0.528, 0.607","0.525, 0.622","0.416, 0.876","0.366, 0.909","0.579, 0.399"
0.06673340006673341,26.616988754078925,36.06019791842981,150.7823917697247,165.0809450576194,136.4730445122549,133.68944509924606,195.51424080576516,204.42499393548195,"0.510, 0.422","0.503, 0.426","0.496, 0.530","0.502, 0.528","0.406, 0.579","0.386, 0.581","0.431, 0.723","0.412, 0.737","0.528, 0.607","0.523, 0.616","0.416, 0.876","0.365, 0.907","0.579, 0.400"
0.1001001001001001,27.139733016062948,35.327352003797714,151.83771980493137,165.0299149993829,136.45640970607144,133.21079377441856,195.55040572529572,205.352353063947,"0.510, 0.423","0.503, 0.426","0.497, 0.536","0.500, 0.529","0.406, 0.579","0.386, 0.581","0.431, 0.725","0.413, 0.737","0.528, 0.614","0.521, 0.617","0.416, 0.876","0.365, 0.906","0.578, 0.400"
0.13346680013346682,31.449935519791108,36.55039948439195,160.4380638216047,168.65632395097094,135.65693195261093,133.57733089827605,196.47389220007216,205.7250512115371,"0.510, 0.428","0.501, 0.426","0.504, 0.535","0.501, 0.523","0.406, 0.580","0.386, 0.581","0.431, 0.726","0.413, 0.737","0.528, 0.616","0.519, 0.616","0.414, 0.877","0.365, 0.906","0.577, 0.403"
0.16683350016683351,32.57274480981042,35.95653078869633,162.67654920579167,169.16234866082047,134.8348294487833,134.1904886159511,197.02417736167942,205.61737396811134,"0.509, 0.430","0.500, 0.422","0.505, 0.534","0.500, 0.517","0.404, 0.580","0.386, 0.579","0.430, 0.727","0.413, 0.738","0.528, 0.623","0.519, 0.615","0.412, 0.878","0.365, 0.906","0.576, 0.404"
0.2002002002002002,33.38023444133407,35.497813429329774,163.25190245127914,168.75893972478855,133.61465096298497,134.078360719122,197.84432885996057,205.7694662168714,"0.509, 0.430","0.501, 0.420","0.505, 0.534","0.500, 0.518","0.402, 0.580","0.385, 0.578","0.430, 0.727","0.413, 0.738","0.528, 0.622","0.518, 0.615","0.412, 0.878","0.365, 0.906","0.576, 0.404"
0.2335669002335669,33.87203459545293,35.322546542271795,163.71895753506453,168.15220612723417,133.01560008021153,133.77621466299212,198.15199639057104,205.62357353979903,"0.509, 0.430","0.501, 0.420","0.506, 0.534","0.499, 0.520","0.401, 0.580","0.384, 0.578","0.430, 0.727","0.412, 0.738","0.529, 0.622","0.517, 0.616","0.412, 0.878","0.365, 0.905","0.576, 0.405"
0.26693360026693363,34.11484974778906,35.239634233535725,163.58326429922633,166.92316200805013,132.38025731346104,133.19705195155063,198.32398723683133,205.8170266415329,"0.509, 0.430","0.500, 0.421","0.506, 0.534","0.498, 0.520","0.400, 0.580","0.383, 0.578","0.430, 0.727","0.412, 0.738","0.529, 0.623","0.517, 0.616","0.412, 0.878","0.365, 0.905","0.576, 0.406"
0.3003003003003003,34.48902928504998,34.21953369344637,163.46189553873072,164.4536726480936,131.51851007500292,132.69554657462518,196.89228469561476,205.81644832096583,"0.509, 0.430","0.501, 0.421","0.505, 0.534","0.496, 0.521","0.396, 0.580","0.383, 0.578","0.426, 0.727","0.412, 0.739","0.528, 0.625","0.517, 0.617","0.412, 0.878","0.366, 0.905","0.576, 0.406"
