Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,25.777956489545847,41.003353190204976,162.35668646890164,174.25251949292507,134.21657788813766,126.29654300348724,203.04307884439152,208.4150225755365,"0.575, 0.350","0.536, 0.358","0.568, 0.451","0.558, 0.466","0.483, 0.511","0.444, 0.518","0.519, 0.636","0.503, 0.650","0.591, 0.546","0.586, 0.559","0.501, 0.780","0.491, 0.798","0.630, 0.355",Preparation
1,0.033355570380253496,25.4141783144053,39.34913533375518,162.12833083478796,172.8657731681709,135.33748930666647,129.31832526707385,199.96705597643188,206.61096443114525,"0.575, 0.350","0.537, 0.355","0.568, 0.456","0.557, 0.463","0.485, 0.513","0.447, 0.520","0.519, 0.635","0.501, 0.654","0.591, 0.547","0.586, 0.551","0.511, 0.745","0.489, 0.811","0.628, 0.355",Preparation
2,0.06671114076050699,25.222769386906847,37.53818046614204,161.9998870841093,171.83598513017142,136.08755745596264,131.56860902063994,198.95628624424322,205.07006033015531,"0.574, 0.351","0.537, 0.351","0.568, 0.459","0.557, 0.461","0.486, 0.514","0.449, 0.521","0.519, 0.635","0.500, 0.654","0.591, 0.547","0.585, 0.547","0.512, 0.744","0.489, 0.813","0.626, 0.354",Preparation
3,0.1000667111407605,25.102802356046563,37.03725832206584,162.26412367137385,171.47897651032068,136.20861326801142,133.00282817971464,198.36639381060604,203.96147926003894,"0.574, 0.351","0.537, 0.350","0.568, 0.459","0.556, 0.460","0.486, 0.515","0.449, 0.522","0.520, 0.633","0.499, 0.659","0.591, 0.547","0.585, 0.546","0.515, 0.738","0.487, 0.816","0.625, 0.353",Preparation
4,0.13342228152101399,25.044455692665043,36.039135141817155,162.42557013613356,170.01438981292898,135.96286431626703,133.1010187881863,198.62941403298035,204.0775926611975,"0.574, 0.351","0.537, 0.350","0.568, 0.460","0.554, 0.459","0.487, 0.516","0.449, 0.522","0.520, 0.632","0.498, 0.659","0.591, 0.548","0.584, 0.545","0.516, 0.737","0.486, 0.817","0.625, 0.353",Preparation
5,0.1667778519012675,24.93354461611968,35.71568433637649,162.37899847281287,169.7700420616599,135.90933632233822,133.1390568048534,201.47554161965363,204.4089658398505,"0.574, 0.351","0.537, 0.350","0.568, 0.460","0.553, 0.459","0.487, 0.516","0.449, 0.522","0.521, 0.632","0.498, 0.659","0.591, 0.549","0.583, 0.545","0.511, 0.743","0.485, 0.818","0.625, 0.353",Preparation
6,0.200133422281521,25.053827733222697,35.50946094181923,162.02342549614585,169.22768465903496,134.88122502963682,133.2979247535588,202.67898745624734,204.56864912212905,"0.574, 0.353","0.537, 0.349","0.568, 0.461","0.553, 0.458","0.487, 0.516","0.449, 0.522","0.522, 0.630","0.498, 0.659","0.591, 0.549","0.583, 0.541","0.510, 0.745","0.484, 0.818","0.625, 0.353",Preparation
7,0.2334889926617745,25.107102782008177,35.45096252110784,161.9437874183914,169.229562971225,134.37025260317725,133.31905195058104,201.4075099253078,204.51015776147435,"0.574, 0.354","0.537, 0.349","0.568, 0.461","0.553, 0.457","0.487, 0.516","0.449, 0.522","0.522, 0.629","0.498, 0.658","0.591, 0.549","0.582, 0.540","0.514, 0.739","0.484, 0.818","0.625, 0.352",Preparation
8,0.26684456304202797,25.245769833410456,35.273626617126226,162.27197729819758,168.88265436777604,134.45566111679088,133.61493963536904,202.11366006600028,204.35206924499636,"0.573, 0.354","0.537, 0.348","0.568, 0.462","0.553, 0.456","0.487, 0.517","0.449, 0.522","0.522, 0.629","0.497, 0.659","0.591, 0.550","0.582, 0.538","0.513, 0.745","0.484, 0.818","0.625, 0.352",Preparation
9,0.3002001334222815,25.630507176498014,34.91178349418985,162.84790208789005,168.28865127551023,134.37939971636817,133.75992776658077,201.10416661658968,204.32929413259762,"0.572, 0.355","0.537, 0.348","0.568, 0.462","0.553, 0.456","0.486, 0.517","0.449, 0.523","0.522, 0.629","0.497, 0.660","0.591, 0.550","0.581, 0.536","0.516, 0.737","0.483, 0.818","0.625, 0.352",Preparation
