Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,59.367632410582765,16.201128719991914,105.99348349626325,201.8744496828891,200.3933862700431,167.5607740485246,174.03424925287646,170.67780788152072,"0.470, 0.446","0.584, 0.472","0.417, 0.494","0.595, 0.548","0.501, 0.604","0.564, 0.607","0.479, 0.741","0.573, 0.735","0.434, 0.528","0.580, 0.607","0.472, 0.873","0.603, 0.862","0.527, 0.421",Preparation
1,0.033366700033366704,50.79551131836105,8.508060296348429,111.41892442348089,213.28195443086517,199.80347973840256,168.56097049172635,175.35481123342805,170.26965543904092,"0.470, 0.448","0.581, 0.474","0.428, 0.499","0.582, 0.548","0.501, 0.603","0.563, 0.607","0.481, 0.739","0.572, 0.734","0.445, 0.531","0.560, 0.582","0.473, 0.873","0.602, 0.860","0.527, 0.421",Preparation
2,0.06673340006673341,49.012420740616655,5.411540799907456,112.36226977299391,205.86707012294278,199.96088026025268,168.76610886812534,175.09200828162355,170.7665486644041,"0.470, 0.450","0.579, 0.474","0.430, 0.501","0.577, 0.547","0.501, 0.603","0.563, 0.607","0.481, 0.738","0.572, 0.734","0.444, 0.524","0.558, 0.584","0.473, 0.873","0.602, 0.860","0.525, 0.421",Preparation
3,0.1001001001001001,48.833907745059726,3.5815094121868656,111.30895256477206,204.5516579694135,199.99663318666677,168.84823043528357,175.0413815983009,171.16405295414154,"0.470, 0.451","0.578, 0.475","0.431, 0.502","0.574, 0.547","0.501, 0.603","0.562, 0.607","0.481, 0.738","0.572, 0.733","0.443, 0.522","0.554, 0.586","0.473, 0.873","0.601, 0.858","0.523, 0.421",Preparation
4,0.13346680013346682,55.38479976112635,4.353817737920301,98.75542369974806,200.85396590115957,199.76620134222713,168.70780314373613,174.92869898412533,171.41753105026572,"0.471, 0.452","0.578, 0.475","0.429, 0.495","0.575, 0.548","0.501, 0.603","0.562, 0.607","0.481, 0.737","0.572, 0.733","0.437, 0.506","0.558, 0.587","0.473, 0.872","0.600, 0.854","0.521, 0.421",Preparation
5,0.16683350016683351,62.84430242043266,5.719683483836773,100.45241796128171,202.93237643187942,199.40141498724267,168.74362874402183,174.74811701212417,171.70513188414753,"0.472, 0.452","0.578, 0.475","0.428, 0.487","0.576, 0.547","0.501, 0.603","0.562, 0.606","0.481, 0.736","0.572, 0.732","0.435, 0.501","0.560, 0.584","0.473, 0.871","0.599, 0.854","0.520, 0.421",Preparation
6,0.2002002002002002,61.61359208986014,4.0372132294651255,100.42202932159263,201.44124938755076,199.80057953699804,169.24856969510193,174.1728281097606,172.5862763026515,"0.472, 0.452","0.577, 0.476","0.430, 0.487","0.574, 0.546","0.501, 0.603","0.562, 0.606","0.481, 0.735","0.572, 0.732","0.440, 0.506","0.557, 0.585","0.474, 0.869","0.597, 0.853","0.519, 0.421",Preparation
7,0.2335669002335669,51.81502516331999,3.305396437359816,90.7972867613704,238.87281614963715,200.07370154006932,169.48467803053782,174.08738281762305,173.03493891148005,"0.472, 0.453","0.576, 0.476","0.434, 0.497","0.573, 0.546","0.502, 0.603","0.562, 0.606","0.481, 0.735","0.571, 0.732","0.448, 0.508","0.550, 0.558","0.474, 0.866","0.596, 0.852","0.518, 0.422",Preparation
8,0.26693360026693363,53.393013004007976,5.022374975255559,97.55610728596172,214.65597715833664,200.02480716175648,169.79506571150975,174.14214361036437,172.97717179384168,"0.472, 0.453","0.575, 0.476","0.433, 0.495","0.574, 0.546","0.501, 0.603","0.562, 0.606","0.481, 0.734","0.572, 0.732","0.446, 0.510","0.565, 0.559","0.474, 0.864","0.596, 0.852","0.518, 0.422",Preparation
9,0.3003003003003003,50.65693335577252,6.700835418215063,96.76036016770784,198.34187394227493,200.45756231265239,170.41299754168404,173.93808364331292,172.54912437858366,"0.471, 0.453","0.574, 0.476","0.433, 0.498","0.576, 0.546","0.501, 0.603","0.562, 0.606","0.480, 0.733","0.571, 0.732","0.446, 0.511","0.569, 0.568","0.474, 0.862","0.596, 0.853","0.517, 0.422",Preparation
