Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,28.682579575047765,37.86725516202721,174.07268725267565,157.08132533077298,141.08025118204603,150.354670743658,204.4186939242655,204.0468595306061,"0.562, 0.430","0.520, 0.467","0.580, 0.518","0.551, 0.553","0.514, 0.588","0.475, 0.600","0.552, 0.683","0.504, 0.746","0.604, 0.594","0.609, 0.617","0.547, 0.796","0.475, 0.875","0.604, 0.422",Preparation
1,0.03335334534053766,28.300180744652586,36.80264991147427,172.9360508840207,155.85114631016123,142.47689662214722,151.15310131239684,203.18020168778327,203.51593403166422,"0.562, 0.430","0.520, 0.468","0.579, 0.516","0.550, 0.555","0.514, 0.588","0.476, 0.603","0.551, 0.686","0.504, 0.746","0.605, 0.592","0.607, 0.616","0.547, 0.795","0.475, 0.875","0.606, 0.422",Preparation
2,0.06670669068107532,28.3922368985297,36.025438749392514,172.97363519186888,155.0107449814287,142.93791374583978,151.72680981400327,202.9099966066413,203.13603693865844,"0.562, 0.430","0.519, 0.469","0.580, 0.515","0.548, 0.557","0.515, 0.589","0.477, 0.604","0.551, 0.687","0.504, 0.746","0.606, 0.592","0.605, 0.616","0.547, 0.794","0.476, 0.876","0.606, 0.422",Preparation
3,0.10006003602161297,28.717271831452305,36.16860739453439,173.47726713443657,155.42348314952815,143.0825919707348,151.82654684685977,202.80954696442402,202.93887757939078,"0.562, 0.430","0.518, 0.469","0.580, 0.515","0.548, 0.558","0.515, 0.588","0.476, 0.604","0.551, 0.688","0.504, 0.745","0.606, 0.592","0.604, 0.616","0.547, 0.793","0.477, 0.876","0.606, 0.422",Preparation
4,0.13341338136215064,28.455210777982597,36.29632135035586,172.88155270331308,155.4354115629703,143.58952415923866,151.6477786711514,202.50343017238544,202.95498110272302,"0.562, 0.429","0.518, 0.470","0.580, 0.514","0.548, 0.558","0.515, 0.588","0.476, 0.604","0.551, 0.689","0.504, 0.744","0.606, 0.591","0.603, 0.616","0.547, 0.793","0.477, 0.876","0.606, 0.422",Preparation
5,0.1667667267026883,28.39853027276426,36.13369374609483,172.87027045214097,155.16985337934213,144.24750843740583,151.62819666356668,202.16719704879594,202.98182549547786,"0.562, 0.429","0.518, 0.470","0.580, 0.515","0.548, 0.559","0.515, 0.588","0.476, 0.604","0.551, 0.692","0.504, 0.744","0.606, 0.591","0.603, 0.616","0.547, 0.793","0.477, 0.876","0.605, 0.422",Preparation
6,0.20012007204322593,28.17622809321465,35.91977989604108,173.14737321504015,155.6458371389283,145.15623022263944,151.81301221979535,201.76191362148498,203.176326509312,"0.561, 0.430","0.518, 0.470","0.580, 0.516","0.548, 0.559","0.515, 0.592","0.477, 0.607","0.551, 0.697","0.504, 0.744","0.608, 0.597","0.603, 0.616","0.546, 0.793","0.477, 0.875","0.605, 0.422",Preparation
7,0.2334734173837636,28.349362097019576,36.076285633676285,173.62347802022012,155.9709702721381,145.2923604229787,151.64979688275037,201.71389601142087,203.18337847952412,"0.561, 0.430","0.518, 0.471","0.580, 0.516","0.548, 0.559","0.515, 0.592","0.477, 0.606","0.551, 0.697","0.504, 0.744","0.608, 0.598","0.603, 0.616","0.547, 0.793","0.477, 0.875","0.605, 0.422",Preparation
8,0.2668267627243013,28.094721630176135,35.991744671136516,172.96010029859656,156.62741051138264,145.4564049424304,151.69452789156458,201.26882340401525,203.18788989808417,"0.560, 0.430","0.518, 0.470","0.579, 0.516","0.548, 0.558","0.515, 0.592","0.477, 0.607","0.551, 0.696","0.504, 0.744","0.608, 0.597","0.602, 0.616","0.546, 0.793","0.477, 0.875","0.606, 0.421",Preparation
9,0.3001801080648389,28.123812409054032,36.26139515406966,172.8402310699793,157.51889557094947,145.4440710947488,151.59561604763778,201.15738156078496,203.20724058224758,"0.560, 0.430","0.518, 0.470","0.579, 0.516","0.549, 0.558","0.515, 0.593","0.477, 0.607","0.550, 0.696","0.505, 0.744","0.608, 0.597","0.602, 0.617","0.546, 0.793","0.477, 0.875","0.607, 0.420",Preparation
