Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,22.79030021791789,31.375248199298554,157.9061512173756,159.07804177495925,132.2088437559017,132.6912615557019,205.7708802652621,207.17366007059576,"0.568, 0.371","0.541, 0.382","0.556, 0.466","0.540, 0.490","0.467, 0.544","0.433, 0.555","0.508, 0.675","0.474, 0.703","0.576, 0.546","0.568, 0.566","0.489, 0.804","0.441, 0.862","0.629, 0.351",Preparation
1,0.033366700033366704,22.800966367599663,32.28844634553773,159.2554346550136,159.7516714973207,132.62957525865656,132.9327740860542,204.73398559930519,206.71060141802732,"0.569, 0.371","0.540, 0.381","0.557, 0.466","0.541, 0.491","0.469, 0.544","0.433, 0.554","0.509, 0.674","0.473, 0.699","0.575, 0.545","0.570, 0.567","0.492, 0.804","0.440, 0.861","0.629, 0.349",Preparation
2,0.06673340006673341,22.640817296143155,32.59098839816906,159.6829327325857,160.0170190999706,132.93057980841036,133.02348574159174,204.15665848816715,206.58794669158277,"0.569, 0.372","0.540, 0.381","0.557, 0.466","0.541, 0.492","0.469, 0.544","0.433, 0.553","0.509, 0.674","0.473, 0.698","0.574, 0.543","0.570, 0.568","0.493, 0.804","0.440, 0.861","0.629, 0.348",Preparation
3,0.1001001001001001,22.602194375338964,33.11266067518663,159.88277535024665,160.3503943656076,132.87221746966816,133.29539395219393,203.87553822871237,206.3031312105044,"0.570, 0.373","0.539, 0.380","0.557, 0.466","0.542, 0.493","0.470, 0.544","0.433, 0.552","0.510, 0.674","0.472, 0.697","0.574, 0.542","0.571, 0.569","0.494, 0.805","0.439, 0.861","0.629, 0.348",Preparation
4,0.13346680013346682,22.53949496600388,33.417616469489545,159.92284181167466,160.45148092617205,132.89463671529833,133.4592746683785,203.64960643729702,206.07358777764037,"0.570, 0.373","0.539, 0.380","0.557, 0.466","0.542, 0.493","0.470, 0.544","0.433, 0.552","0.510, 0.674","0.471, 0.696","0.574, 0.542","0.572, 0.569","0.494, 0.805","0.439, 0.860","0.629, 0.348",Preparation
5,0.16683350016683351,22.46856688883515,33.55513375955986,159.78616899504286,160.70215218872067,132.93277651625115,133.56678741950105,203.6423938701228,206.06526416163467,"0.570, 0.373","0.539, 0.380","0.558, 0.465","0.542, 0.493","0.471, 0.544","0.433, 0.552","0.510, 0.674","0.471, 0.696","0.574, 0.539","0.572, 0.569","0.494, 0.805","0.438, 0.860","0.628, 0.348",Preparation
6,0.2002002002002002,22.668429825548042,33.49552943299386,160.3057760337814,160.7747566347275,132.83899730313348,133.63568646822185,203.69492800247554,206.13498575397665,"0.570, 0.374","0.539, 0.379","0.558, 0.465","0.543, 0.493","0.471, 0.544","0.433, 0.551","0.510, 0.674","0.471, 0.696","0.574, 0.539","0.572, 0.569","0.494, 0.805","0.438, 0.860","0.628, 0.347",Preparation
7,0.2335669002335669,22.723143310633716,33.558539142742916,160.58252460833748,160.84626870359673,132.73679493086092,133.6675127869528,203.8189360528623,206.15162565960404,"0.571, 0.374","0.539, 0.379","0.558, 0.465","0.543, 0.493","0.471, 0.544","0.433, 0.551","0.510, 0.674","0.471, 0.696","0.574, 0.540","0.572, 0.569","0.494, 0.805","0.438, 0.860","0.628, 0.347",Preparation
8,0.26693360026693363,22.816268317708907,33.542607012197635,160.95200043254178,160.7732102311285,132.64058730123898,133.7112234312179,203.92679067619565,206.23267369421296,"0.571, 0.374","0.539, 0.378","0.559, 0.465","0.543, 0.493","0.471, 0.544","0.433, 0.551","0.511, 0.674","0.471, 0.695","0.574, 0.540","0.572, 0.569","0.494, 0.805","0.438, 0.860","0.628, 0.346",Address
9,0.3003003003003003,22.932264699451817,33.51775473278429,161.51938011709484,160.73197498579606,132.5870818278523,133.75347503135686,203.90829257677487,206.22204347937787,"0.571, 0.374","0.539, 0.378","0.559, 0.465","0.543, 0.493","0.471, 0.544","0.433, 0.551","0.511, 0.674","0.471, 0.695","0.574, 0.543","0.572, 0.569","0.494, 0.805","0.438, 0.860","0.628, 0.346",Address
