Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,22.879814572474466,29.18500570430891,162.43800969546254,163.7940591668475,134.0071304497233,131.22992943826398,201.07356216231835,207.18386470409547,"0.586, 0.310","0.550, 0.315","0.565, 0.428","0.543, 0.445","0.459, 0.507","0.426, 0.512","0.495, 0.661","0.475, 0.676","0.580, 0.542","0.569, 0.557","0.470, 0.846","0.441, 0.859","0.674, 0.276",Preparation
1,0.033366700033366704,22.26509270227731,29.260451805983028,161.84098988813645,164.09358586884693,134.54414366377515,134.3428090879778,200.3696735426872,204.10932521006805,"0.582, 0.309","0.550, 0.315","0.562, 0.429","0.544, 0.444","0.459, 0.507","0.427, 0.512","0.496, 0.661","0.469, 0.683","0.578, 0.541","0.570, 0.557","0.473, 0.845","0.435, 0.866","0.670, 0.276",Preparation
2,0.06673340006673341,22.665226379728654,29.451196641768096,162.33028155408942,165.0160546666447,134.64051782411343,135.01063419218787,202.39959988635673,203.9197188007282,"0.576, 0.309","0.548, 0.317","0.558, 0.430","0.543, 0.444","0.456, 0.507","0.427, 0.514","0.494, 0.661","0.468, 0.687","0.575, 0.541","0.569, 0.557","0.467, 0.845","0.435, 0.866","0.668, 0.280",Preparation
3,0.1001001001001001,22.5329436992411,29.98047799465639,162.84182453189905,165.10878500771437,134.06875586052814,136.58127176600019,202.7931895798341,200.48800622244337,"0.577, 0.312","0.547, 0.317","0.558, 0.431","0.541, 0.439","0.456, 0.508","0.422, 0.512","0.494, 0.662","0.456, 0.688","0.573, 0.541","0.567, 0.557","0.467, 0.845","0.425, 0.869","0.668, 0.280",Preparation
4,0.13346680013346682,22.12319464434479,29.457186897352695,161.64413817970558,166.6229865050728,133.9189878765476,136.18742212641274,203.46108256008915,201.98445404286616,"0.575, 0.312","0.545, 0.319","0.555, 0.431","0.538, 0.440","0.454, 0.508","0.420, 0.513","0.493, 0.662","0.455, 0.689","0.572, 0.541","0.559, 0.556","0.464, 0.845","0.420, 0.870","0.669, 0.281",Preparation
5,0.16683350016683351,20.520156926918492,28.483160909274858,159.78498679484804,164.2913494561753,134.36435144452793,135.7083507674139,202.71725942361283,202.69049286743908,"0.575, 0.312","0.543, 0.320","0.551, 0.431","0.534, 0.441","0.454, 0.508","0.417, 0.513","0.492, 0.662","0.452, 0.688","0.569, 0.541","0.556, 0.556","0.464, 0.845","0.415, 0.871","0.670, 0.279",Preparation
6,0.2002002002002002,19.99872797923147,27.164373708061127,158.14695454295685,160.9939010838792,134.6081706967677,135.575077241108,201.13530760658216,200.26576159520184,"0.575, 0.314","0.542, 0.319","0.549, 0.432","0.528, 0.443","0.451, 0.510","0.413, 0.514","0.486, 0.664","0.447, 0.689","0.568, 0.544","0.554, 0.558","0.460, 0.846","0.417, 0.871","0.666, 0.280",Preparation
7,0.2335669002335669,22.121467038630175,26.491793881181987,159.68498705170222,161.2072840803745,139.7150740174422,135.2854795296588,194.29240410547126,194.4666391840227,"0.575, 0.315","0.541, 0.321","0.550, 0.434","0.526, 0.447","0.444, 0.510","0.414, 0.515","0.463, 0.677","0.449, 0.685","0.567, 0.548","0.550, 0.558","0.438, 0.855","0.441, 0.852","0.665, 0.282",Preparation
8,0.26693360026693363,22.95386660760638,28.011185913583383,160.31405565554095,162.30983866876196,136.14023637254897,133.98645290077513,197.40338722287967,197.5775833613604,"0.575, 0.316","0.539, 0.322","0.551, 0.436","0.527, 0.449","0.442, 0.510","0.410, 0.515","0.470, 0.675","0.448, 0.687","0.568, 0.554","0.550, 0.560","0.444, 0.854","0.432, 0.856","0.666, 0.283",Preparation
9,0.3003003003003003,23.027748205711045,28.93343296502205,161.32615539568494,162.7455911901334,135.80164524515658,134.75884474572067,198.32179161143546,199.6330411956721,"0.575, 0.317","0.538, 0.323","0.551, 0.438","0.527, 0.451","0.443, 0.511","0.408, 0.515","0.473, 0.675","0.442, 0.690","0.568, 0.561","0.551, 0.565","0.447, 0.854","0.416, 0.868","0.665, 0.283",Preparation
