Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,4.0069892613445965,15.186757317576951,173.76255032532583,164.19052617004627,161.00752295090595,203.42760316548944,191.72076450179048,173.86830325856363,"0.517, 0.338","0.430, 0.356","0.511, 0.412","0.457, 0.431","0.510, 0.484","0.459, 0.488","0.546, 0.600","0.434, 0.599","0.506, 0.485","0.484, 0.500","0.558, 0.710","0.422, 0.714","0.467, 0.317",4.524768472834193,Trailing Side
0.0333667000333667,4.128807199988908,12.971979129429716,174.9358741051898,167.95851147757588,160.6688443685475,204.03854196329797,191.2196029465534,173.68823091007732,"0.518, 0.338","0.430, 0.356","0.511, 0.412","0.456, 0.424","0.510, 0.484","0.459, 0.488","0.545, 0.600","0.434, 0.599","0.506, 0.483","0.484, 0.489","0.558, 0.710","0.422, 0.715","0.467, 0.321",4.319894153650649,Trailing Side
0.0667334000667334,3.963685987408348,10.759761103549678,176.20511136182668,171.29483808442467,160.40559493973137,204.555164286042,190.77988998440628,173.51951303780265,"0.518, 0.340","0.431, 0.356","0.510, 0.414","0.455, 0.423","0.510, 0.484","0.459, 0.487","0.545, 0.600","0.434, 0.599","0.505, 0.484","0.484, 0.487","0.557, 0.710","0.422, 0.715","0.467, 0.323",4.159642293712645,Trailing Side
0.1001001001001001,3.5862936748208205,8.597259939108731,177.53999692450694,174.20695018079675,160.21321181359974,204.98060840668188,190.3972301143253,173.3611616146598,"0.518, 0.340","0.431, 0.356","0.510, 0.414","0.455, 0.423","0.510, 0.484","0.459, 0.487","0.545, 0.600","0.434, 0.599","0.505, 0.483","0.484, 0.486","0.557, 0.711","0.422, 0.716","0.467, 0.324",4.159642293712645,Trailing Side
0.1334668001334668,3.07129831344423,6.531632335278765,178.91026562250104,176.70229195689635,160.08713213929468,205.31801259817783,190.0672278352868,173.21218861356903,"0.518, 0.340","0.431, 0.356","0.510, 0.414","0.454, 0.423","0.511, 0.484","0.459, 0.487","0.545, 0.600","0.434, 0.599","0.505, 0.483","0.484, 0.485","0.557, 0.711","0.422, 0.716","0.467, 0.324",4.366838962556505,Trailing Side
0.1668335001668335,2.493367954496481,4.610034991231672,180.28565228507952,178.7883076029277,160.02279306595835,205.5705151334901,189.7854876462669,173.07160600745055,"0.517, 0.340","0.431, 0.357","0.511, 0.413","0.453, 0.423","0.511, 0.483","0.459, 0.487","0.545, 0.600","0.434, 0.599","0.505, 0.483","0.484, 0.484","0.557, 0.711","0.422, 0.717","0.467, 0.324",4.607286100801536,Trailing Side
0.2002002002002002,1.9271706491954763,2.879624606139341,181.63589174151284,180.47244130909488,160.0156317427328,205.74125428557892,189.54761404624185,172.9384257692246,"0.517, 0.340","0.431, 0.357","0.511, 0.413","0.453, 0.422","0.511, 0.483","0.459, 0.487","0.545, 0.599","0.434, 0.599","0.505, 0.483","0.484, 0.483","0.557, 0.711","0.422, 0.717","0.467, 0.325",4.607286100801536,Trailing Side
0.2335669002335669,1.4473744487591222,1.3875578791736665,182.93071882107148,181.76213726560212,160.0610853187602,205.83336832740468,189.34921153418796,172.81165987181137,"0.517, 0.341","0.431, 0.357","0.511, 0.414","0.452, 0.422","0.511, 0.483","0.459, 0.487","0.545, 0.599","0.434, 0.599","0.505, 0.485","0.483, 0.484","0.557, 0.711","0.423, 0.717","0.468, 0.325",4.624151328429078,Trailing Side
0.2669336002669336,1.1286474044053212,0.180991509506537,184.13986835302595,182.6648396626537,160.15459094318263,205.84999553192756,189.18588460908137,172.6903202881311,"0.517, 0.341","0.431, 0.357","0.511, 0.415","0.452, 0.422","0.511, 0.484","0.458, 0.487","0.545, 0.599","0.434, 0.599","0.505, 0.486","0.484, 0.484","0.558, 0.711","0.423, 0.717","0.468, 0.325",4.398705354995559,Trailing Side
0.3003003003003003,1.045657567351978,-0.692917803690154,185.2330751666468,183.18799269045363,160.29158576514226,205.7942741721078,189.0532377698984,172.57341899110395,"0.518, 0.342","0.431, 0.357","0.511, 0.417","0.452, 0.422","0.510, 0.486","0.458, 0.488","0.545, 0.599","0.434, 0.599","0.505, 0.491","0.484, 0.484","0.558, 0.711","0.423, 0.717","0.468, 0.325",3.9523365821157475,Trailing Side
0.333667000333667,1.273072988816998,-1.1870133612445135,186.18007409120435,183.33904053920628,160.46750693378112,205.66934252090573,188.94687551561523,172.45996795365025,"0.518, 0.342","0.431, 0.356","0.509, 0.417","0.452, 0.422","0.509, 0.487","0.458, 0.489","0.545, 0.599","0.434, 0.599","0.504, 0.493","0.485, 0.484","0.558, 0.712","0.423, 0.717","0.468, 0.324",3.7046274420771206,Trailing Side
0.3670337003670337,1.8855617200182824,-1.2541384639846562,186.9505999559692,183.1254273991157,160.6777915982414,205.4783388512816,188.86240234520807,172.34897914869012,"0.518, 0.341","0.431, 0.356","0.509, 0.418","0.453, 0.422","0.509, 0.487","0.458, 0.489","0.544, 0.598","0.434, 0.598","0.500, 0.494","0.485, 0.485","0.559, 0.712","0.423, 0.717","0.469, 0.324",3.6913859864512806,Trailing Side
0.4004004004004004,2.9577918121737383,-0.8471364127386884,187.51438759021187,182.55459746038616,160.91787690766515,205.22440143619565,188.7954227576533,172.23946454914383,"0.518, 0.341","0.431, 0.356","0.510, 0.415","0.453, 0.422","0.510, 0.487","0.458, 0.489","0.544, 0.598","0.433, 0.598","0.499, 0.492","0.476, 0.496","0.559, 0.712","0.423, 0.717","0.469, 0.324",3.8958480130874977,Trailing Side
0.4337671004337671,4.564431316501269,0.0811494916652844,187.8411718232028,181.6339949132218,161.18320001119457,204.9106685486082,188.74154125192703,172.1304361279316,"0.518, 0.341","0.431, 0.356","0.508, 0.415","0.450, 0.424","0.512, 0.487","0.459, 0.489","0.543, 0.598","0.433, 0.596","0.491, 0.492","0.468, 0.496","0.559, 0.712","0.423, 0.717","0.468, 0.324",4.508617650038644,Trailing Side
0.4671338004671338,6.780148284218779,1.57787594839915,187.9006874842125,180.37106394782683,161.46919805797168,204.54027846147943,188.69636232700552,172.02090585797364,"0.518, 0.342","0.431, 0.356","0.502, 0.417","0.446, 0.426","0.514, 0.488","0.464, 0.490","0.543, 0.598","0.433, 0.593","0.479, 0.491","0.462, 0.498","0.560, 0.712","0.423, 0.716","0.468, 0.324",5.913122444248065,Trailing Side
0.5005005005005005,9.679610766544172,3.690199656634805,187.66266940251143,178.77324875440542,161.77130819713864,204.11636944776967,188.655490481865,171.9098857121902,"0.518, 0.342","0.431, 0.354","0.496, 0.412","0.438, 0.426","0.514, 0.489","0.463, 0.492","0.543, 0.598","0.433, 0.594","0.470, 0.476","0.447, 0.497","0.560, 0.713","0.423, 0.716","0.467, 0.324",5.61105227254407,Trailing Side
0.5338672005338673,13.337486814695351,6.465277315544132,187.0968524073701,176.84799352316176,162.08496757783757,203.6420797804392,188.6145302154817,171.79638766350143,"0.516, 0.342","0.430, 0.353","0.487, 0.412","0.432, 0.426","0.513, 0.491","0.460, 0.493","0.543, 0.598","0.433, 0.594","0.453, 0.478","0.437, 0.497","0.560, 0.713","0.423, 0.716","0.465, 0.324",5.337399988442724,Trailing Side
0.5672339005672339,17.828444479889765,9.950265624298677,186.17297132806075,174.6027424443016,162.40561334921185,203.12054773245,188.56908602683347,171.67942368482898,"0.515, 0.342","0.430, 0.351","0.484, 0.412","0.430, 0.426","0.510, 0.491","0.456, 0.493","0.543, 0.598","0.433, 0.595","0.440, 0.478","0.425, 0.490","0.560, 0.713","0.423, 0.716","0.464, 0.324",4.127591702511707,Trailing Side
0.6006006006006006,26.50442656659012,21.04842936700959,183.8094045031986,175.58165421936468,162.5727872801058,202.5236043174642,188.38977895731725,171.62904937634207,"0.513, 0.345","0.430, 0.349","0.473, 0.413","0.424, 0.425","0.510, 0.488","0.456, 0.492","0.543, 0.598","0.433, 0.595","0.428, 0.474","0.412, 0.483","0.561, 0.713","0.423, 0.716","0.461, 0.324",4.5978077702650735,Trailing Side
