Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,37.30742769729561,41.34935754143002,162.41543262449946,176.67791427588247,167.87808746166527,210.8738367230144,179.43237123918175,177.36723400931172,"0.529, 0.413","0.403, 0.437","0.516, 0.521","0.437, 0.540","0.521, 0.572","0.447, 0.577","0.547, 0.715","0.411, 0.719","0.504, 0.618","0.473, 0.628","0.565, 0.851","0.384, 0.853","0.445, 0.393",6.865440870045076,Trailing Side
0.0333667000333667,22.722322862639345,22.455470258881338,168.58115777887275,176.268490255239,167.13198462046174,211.52004010493025,181.111253305,177.267734299065,"0.529, 0.413","0.403, 0.437","0.512, 0.523","0.437, 0.540","0.521, 0.572","0.448, 0.579","0.547, 0.715","0.411, 0.719","0.503, 0.618","0.474, 0.628","0.565, 0.852","0.384, 0.852","0.444, 0.393",7.007847228976885,Trailing Side
0.0667334000667334,10.808320450511848,7.0833666131489466,173.9921638052081,176.2685585365841,166.63393807939292,212.01186272936516,182.42958457642348,177.19771886783252,"0.529, 0.413","0.403, 0.437","0.512, 0.524","0.438, 0.540","0.521, 0.572","0.448, 0.579","0.547, 0.715","0.411, 0.719","0.503, 0.619","0.474, 0.628","0.565, 0.853","0.384, 0.852","0.444, 0.393",7.007847228976885,Trailing Side
0.1001001001001001,1.429210831983184,-4.975385865048118,178.67814578407808,176.62708466740173,166.36764846874942,212.35903874245105,183.40950148531823,177.1546177022008,"0.528, 0.413","0.402, 0.438","0.512, 0.525","0.438, 0.540","0.521, 0.573","0.448, 0.580","0.547, 0.715","0.411, 0.719","0.504, 0.619","0.474, 0.628","0.565, 0.853","0.384, 0.851","0.444, 0.393",7.358399088753709,Trailing Side
0.1334668001334668,-5.551215621876608,-13.929219644990845,182.66879879605543,177.29303419517595,166.31681641882187,212.57130229031995,184.07314046355037,177.13586078875653,"0.528, 0.413","0.402, 0.437","0.513, 0.525","0.438, 0.540","0.521, 0.573","0.448, 0.580","0.547, 0.715","0.411, 0.719","0.504, 0.619","0.474, 0.628","0.565, 0.853","0.384, 0.851","0.445, 0.392",7.334378801416711,Trailing Side
0.1668335001668335,-10.26916853999746,-19.986567195960184,185.9938179217129,178.2153726673907,166.46514255990084,212.65838751910383,184.44263794298573,177.13887811408637,"0.528, 0.413","0.402, 0.437","0.513, 0.525","0.438, 0.540","0.522, 0.574","0.448, 0.582","0.547, 0.716","0.411, 0.719","0.504, 0.619","0.474, 0.629","0.565, 0.853","0.384, 0.851","0.446, 0.390",7.447416850195149,Trailing Side
0.2002002002002002,-12.860857551309309,-23.355860987237115,188.682898241623,179.34306563153,166.79632752227698,212.6300285749348,184.54013035549053,177.16109966477688,"0.528, 0.414","0.402, 0.437","0.513, 0.525","0.436, 0.540","0.521, 0.573","0.447, 0.581","0.547, 0.715","0.411, 0.719","0.502, 0.619","0.470, 0.630","0.565, 0.853","0.384, 0.851","0.446, 0.389",7.148288394540392,Trailing Side
0.2335669002335669,-13.462492284742098,-24.245533488102588,190.7657348363585,180.62507863507787,167.29407193624087,212.49595960394467,184.3877541329307,177.19995542741478,"0.526, 0.417","0.401, 0.436","0.510, 0.528","0.435, 0.539","0.520, 0.573","0.446, 0.581","0.547, 0.715","0.411, 0.719","0.499, 0.622","0.465, 0.633","0.565, 0.853","0.383, 0.851","0.444, 0.389",7.382576352728915,Trailing Side
0.2669336002669336,-12.210282369225794,-22.86401716783761,192.27202278649204,182.01037722551823,167.94207643208316,212.2659147522656,184.0076457071723,177.25287538858666,"0.525, 0.421","0.399, 0.436","0.505, 0.530","0.431, 0.539","0.519, 0.573","0.445, 0.581","0.546, 0.715","0.411, 0.720","0.491, 0.626","0.456, 0.635","0.565, 0.853","0.381, 0.851","0.442, 0.390",7.670448104311991,Trailing Side
0.3003003003003003,-9.240437433690332,-19.419744495723123,193.23145717259632,183.44792695033507,168.7240416400944,211.94962816602944,183.42194151008133,177.31728953487914,"0.523, 0.423","0.398, 0.436","0.502, 0.529","0.428, 0.535","0.518, 0.572","0.444, 0.580","0.544, 0.715","0.410, 0.719","0.485, 0.625","0.442, 0.632","0.565, 0.853","0.382, 0.852","0.439, 0.390",7.965774565210584,Trailing Side
0.333667000333667,-4.689167107065629,-14.121147941040093,193.67373307524397,184.8866933570125,169.62366819056524,211.55683399136828,182.65277797352388,177.39062785287888,"0.521, 0.425","0.397, 0.435","0.499, 0.527","0.423, 0.534","0.515, 0.572","0.441, 0.577","0.542, 0.715","0.409, 0.717","0.476, 0.619","0.433, 0.632","0.565, 0.853","0.382, 0.852","0.440, 0.391",7.490729123854434,Trailing Side
0.3670337003670337,1.3073189817183533,-7.176659973069505,193.62854557500765,186.2756419930344,170.6246567137863,211.0972663744141,181.72229152936595,177.47032032917252,"0.517, 0.430","0.396, 0.431","0.492, 0.534","0.416, 0.532","0.515, 0.576","0.441, 0.577","0.542, 0.716","0.409, 0.712","0.457, 0.621","0.424, 0.630","0.565, 0.853","0.382, 0.852","0.440, 0.391",8.377183724105635,Trailing Side
0.4004004004004004,8.612811203731653,1.205286938907669,193.1255897524601,187.56373840588472,171.71070784004814,210.5806594612988,180.6526186094736,177.5537969503467,"0.515, 0.434","0.396, 0.430","0.478, 0.540","0.410, 0.530","0.515, 0.579","0.440, 0.579","0.542, 0.717","0.409, 0.714","0.440, 0.624","0.413, 0.628","0.565, 0.853","0.382, 0.852","0.440, 0.392",8.511705138424697,Trailing Side
0.4337671004337671,17.091099930044336,10.816260325610456,192.19456068817385,188.6999481430476,172.86552219964145,210.0167473981545,179.46589564571278,177.63848770298804,"0.508, 0.438","0.396, 0.428","0.472, 0.540","0.403, 0.526","0.514, 0.579","0.441, 0.579","0.540, 0.718","0.409, 0.717","0.426, 0.620","0.404, 0.620","0.565, 0.853","0.382, 0.853","0.439, 0.387",9.907205620499338,Trailing Side
0.4671338004671338,26.60597553172644,21.44782771775794,190.8651534627217,189.6332367520069,174.07280042285677,209.41526433111315,178.18425906994958,177.72182257368317,"0.506, 0.442","0.396, 0.426","0.469, 0.539","0.392, 0.519","0.514, 0.581","0.442, 0.582","0.538, 0.718","0.408, 0.717","0.407, 0.606","0.386, 0.605","0.565, 0.853","0.382, 0.855","0.439, 0.387",10.373198096959053,Trailing Side
0.5005005005005005,37.0212283798481,32.8915566460691,189.16706315667628,190.3125697802467,175.31624313998472,208.7859444063067,176.82984531405,177.80123154901875,"0.501, 0.445","0.396, 0.422","0.460, 0.532","0.382, 0.511","0.512, 0.582","0.442, 0.583","0.536, 0.719","0.409, 0.718","0.398, 0.595","0.363, 0.597","0.565, 0.853","0.381, 0.855","0.439, 0.391",10.828466668181848,Trailing Side
0.5338672005338673,48.20064884547928,44.93901464126291,187.12998485061024,190.68691277525096,176.57955098131595,208.1385217698672,175.42479080988014,177.87414461558137,"0.497, 0.443","0.396, 0.420","0.461, 0.531","0.372, 0.507","0.512, 0.584","0.442, 0.585","0.536, 0.722","0.409, 0.718","0.386, 0.583","0.338, 0.593","0.565, 0.853","0.381, 0.855","0.439, 0.391",11.273920046636132,Trailing Side
0.5672339005672339,60.00802729969022,57.38176923405838,184.78361362509784,190.70523128450532,177.84642457714233,207.4827305679284,173.99123198930738,177.9379917599592,"0.493, 0.447","0.396, 0.414","0.450, 0.524","0.369, 0.498","0.512, 0.586","0.442, 0.586","0.534, 0.724","0.409, 0.718","0.372, 0.569","0.331, 0.570","0.565, 0.853","0.381, 0.855","0.438, 0.392",11.80506885989522,Trailing Side
0.6006006006006006,76.10017020648743,71.92747068156962,180.346700917688,186.22966698214557,178.78976538535704,206.6639406204144,172.25513382667694,177.91250373671818,"0.488, 0.455","0.398, 0.412","0.417, 0.521","0.361, 0.493","0.511, 0.588","0.442, 0.589","0.533, 0.725","0.409, 0.718","0.323, 0.573","0.301, 0.566","0.565, 0.853","0.381, 0.855","0.435, 0.392",12.195696465230153,Trailing Side
0.6339673006339673,92.62501808523668,84.5227391298148,175.37247364654,182.06908991066967,179.95977483346346,205.8869287471213,170.51467500660073,177.61679748817016,"0.485, 0.452","0.399, 0.410","0.404, 0.510","0.359, 0.484","0.511, 0.588","0.442, 0.589","0.530, 0.724","0.409, 0.719","0.304, 0.550","0.290, 0.541","0.565, 0.853","0.381, 0.854","0.435, 0.392",12.355359865083532,Trailing Side
0.6673340006673341,108.4083532714331,95.46031952920686,171.00600237777977,178.40500322077548,181.1955564663824,205.20969580515836,168.95181698075845,176.99166810434275,"0.482, 0.450","0.402, 0.408","0.397, 0.495","0.357, 0.473","0.509, 0.591","0.441, 0.590","0.528, 0.726","0.409, 0.719","0.303, 0.525","0.288, 0.512","0.565, 0.853","0.382, 0.855","0.435, 0.388",11.548521491490012,Trailing Side
0.7007007007007008,122.7070376995969,105.6423109821268,167.76403978402266,174.69041060580489,182.4610613369441,204.60291324885017,167.6878125770059,176.38099756554246,"0.472, 0.450","0.407, 0.408","0.370, 0.484","0.353, 0.462","0.507, 0.593","0.441, 0.590","0.524, 0.727","0.409, 0.719","0.274, 0.492","0.280, 0.480","0.565, 0.854","0.382, 0.855","0.423, 0.385",11.986356530374827,Trailing Side
0.7340674007340674,134.8966711114211,114.44850998887262,165.85693557439407,171.5495391959584,183.54637634407388,204.088664688533,166.70493045755046,175.97927673182997,"0.465, 0.449","0.411, 0.406","0.367, 0.478","0.354, 0.448","0.505, 0.594","0.441, 0.590","0.521, 0.729","0.409, 0.720","0.261, 0.472","0.272, 0.456","0.565, 0.854","0.382, 0.855","0.420, 0.384",12.011478386365436,Trailing Side
0.7674341007674341,145.06757763136713,120.68988212516456,164.91983927549188,168.17322595854012,184.33036555062847,203.82208721108387,166.09877598274534,175.76993487995543,"0.465, 0.448","0.410, 0.407","0.369, 0.466","0.346, 0.441","0.504, 0.594","0.441, 0.590","0.518, 0.729","0.409, 0.720","0.276, 0.444","0.273, 0.424","0.565, 0.854","0.382, 0.855","0.420, 0.384",12.011478386365454,Trailing Side
0.8008008008008008,152.41917001447354,124.57020262322636,163.4841461916473,164.91453088687493,184.8183324296591,204.0211825563796,165.87760765669532,175.6142254027957,"0.465, 0.441","0.408, 0.408","0.372, 0.451","0.317, 0.421","0.503, 0.596","0.441, 0.593","0.518, 0.730","0.409, 0.721","0.290, 0.419","0.276, 0.399","0.565, 0.855","0.382, 0.855","0.418, 0.384",11.795204152360517,Trailing Side
0.8341675008341676,156.30756937050788,126.17611510652692,161.81737721736943,162.08457064472623,185.31315980923688,204.3762919645036,165.87009674768572,175.78932343085725,"0.466, 0.435","0.405, 0.408","0.369, 0.442","0.331, 0.399","0.501, 0.598","0.440, 0.596","0.513, 0.732","0.409, 0.721","0.294, 0.393","0.286, 0.373","0.565, 0.854","0.382, 0.855","0.418, 0.383",11.27853752948387,Trailing Side
0.8675342008675342,158.2983327161622,125.99533809840618,159.7183629106552,158.53418925707035,185.7252910514941,204.8920037663624,166.09040416694566,176.14701346605682,"0.469, 0.426","0.403, 0.415","0.369, 0.420","0.329, 0.387","0.499, 0.600","0.438, 0.599","0.510, 0.733","0.409, 0.722","0.299, 0.366","0.290, 0.346","0.564, 0.854","0.382, 0.855","0.419, 0.383",10.290761960811524,Trailing Side
0.9009009009009008,157.84103220553118,125.31754735004664,158.0487034854742,155.34256781865795,186.12953602224744,205.24528311610075,166.4728967946256,176.63596136214392,"0.469, 0.427","0.404, 0.425","0.369, 0.418","0.332, 0.386","0.496, 0.604","0.437, 0.602","0.511, 0.735","0.408, 0.722","0.304, 0.361","0.298, 0.340","0.564, 0.854","0.382, 0.855","0.413, 0.383",9.619727799698863,Trailing Side
