Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,9.829751491657856,-5.8378673384984685,197.55069480305485,161.11410153952042,168.24500549426324,198.75399043238684,177.7006212227346,176.8208233852816,"0.555, 0.358","0.453, 0.363","0.546, 0.440","0.463, 0.440","0.536, 0.517","0.479, 0.515","0.548, 0.636","0.450, 0.636","0.524, 0.514","0.489, 0.512","0.565, 0.756","0.435, 0.749","0.502, 0.339",1.2893979040602916,Trailing Side
0.0333667000333667,5.465383540908965,-2.16120405169808,193.440861300591,165.5789134879218,167.46426122916736,199.83469763612047,178.2225311142213,176.39867692728953,"0.555, 0.359","0.453, 0.364","0.545, 0.443","0.464, 0.442","0.536, 0.516","0.477, 0.515","0.548, 0.635","0.450, 0.636","0.523, 0.515","0.490, 0.513","0.565, 0.755","0.435, 0.749","0.501, 0.337",0.9300445967184161,Trailing Side
0.0667334000667334,2.055083025079993,0.7249405846642629,190.27228690292705,169.37385846959333,166.8210165656977,200.73030514172245,178.67496262502775,176.0374141607144,"0.555, 0.362","0.453, 0.365","0.545, 0.446","0.463, 0.440","0.536, 0.515","0.476, 0.514","0.549, 0.635","0.451, 0.636","0.522, 0.516","0.487, 0.503","0.565, 0.753","0.435, 0.750","0.500, 0.335",0.7588401242685476,Trailing Side
0.1001001001001001,-0.457765204816468,2.898350583788408,187.96335768573263,172.5222189601492,166.3068124908027,201.45103648078452,179.06146884982,175.73322957945996,"0.556, 0.364","0.453, 0.369","0.545, 0.448","0.468, 0.449","0.536, 0.515","0.475, 0.514","0.550, 0.634","0.451, 0.636","0.517, 0.518","0.488, 0.515","0.565, 0.754","0.435, 0.750","0.501, 0.335",0.38712775415095174,Trailing Side
0.1334668001334668,-2.129776297767826,4.436809958874204,186.43245972467736,175.04727743520343,165.9131899914307,202.00711518489865,179.38560288326397,175.48231767742982,"0.556, 0.367","0.451, 0.371","0.541, 0.449","0.468, 0.450","0.536, 0.515","0.475, 0.514","0.551, 0.634","0.451, 0.635","0.518, 0.518","0.491, 0.518","0.564, 0.755","0.435, 0.750","0.499, 0.335",0.787521255670892,Trailing Side
0.1668335001668335,-3.0175654027614893,5.418102723121502,185.59797909543084,176.97231637037024,165.6316900545301,202.40876478565664,179.65091782002574,175.2808729485277,"0.556, 0.367","0.451, 0.370","0.539, 0.448","0.468, 0.449","0.536, 0.515","0.475, 0.513","0.550, 0.634","0.450, 0.633","0.518, 0.516","0.489, 0.517","0.564, 0.759","0.435, 0.750","0.492, 0.335",0.7875212556708918,Trailing Side
0.2002002002002002,-3.177747668784871,5.920012889730148,185.3783018736628,178.32061824126367,165.45385366704926,202.6662088146504,179.86096675477123,175.12508988665735,"0.555, 0.366","0.451, 0.371","0.539, 0.444","0.463, 0.442","0.536, 0.515","0.475, 0.513","0.549, 0.634","0.450, 0.633","0.517, 0.513","0.485, 0.514","0.563, 0.759","0.435, 0.752","0.492, 0.335",0.9843667030547424,Trailing Side
0.2335669002335669,-2.6669382448253707,6.020324471899992,185.69181413504276,179.1154655234979,165.3712218159366,202.78967080347175,180.01930278216656,175.01116298572236,"0.553, 0.365","0.450, 0.370","0.539, 0.444","0.462, 0.438","0.535, 0.515","0.474, 0.513","0.548, 0.633","0.449, 0.633","0.515, 0.513","0.482, 0.511","0.563, 0.760","0.433, 0.754","0.492, 0.332",1.1731284513092077,Trailing Side
0.2669336002669336,-1.5417522798704049,5.796821482830887,186.4569019552404,179.380140692687,165.37533548814045,202.78937428371268,180.12947899687762,174.93528673962652,"0.552, 0.360","0.448, 0.368","0.539, 0.438","0.455, 0.425","0.534, 0.514","0.472, 0.512","0.548, 0.634","0.449, 0.632","0.513, 0.509","0.478, 0.486","0.563, 0.762","0.432, 0.756","0.492, 0.332",1.153450451105368,Trailing Side
0.3003003003003003,0.1411950770926253,5.3272879357226754,187.59195140992537,179.13792622444515,165.45773567060922,202.6755427869649,180.19504849357045,174.89365564227347,"0.552, 0.359","0.446, 0.368","0.539, 0.439","0.455, 0.433","0.533, 0.512","0.470, 0.511","0.547, 0.634","0.449, 0.633","0.511, 0.509","0.477, 0.505","0.563, 0.760","0.429, 0.760","0.491, 0.332",0.9677420765110678,Trailing Side
