Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,33.64743459099751,15.014656743031145,157.14728452373748,169.3489804507351,130.52868087461715,134.47789817480643,199.07955002942944,204.9831417957432,"0.503, 0.387","0.525, 0.393","0.501, 0.503","0.513, 0.519","0.392, 0.589","0.403, 0.597","0.450, 0.743","0.453, 0.771","0.545, 0.598","0.546, 0.606","0.445, 0.894","0.424, 0.943","0.599, 0.376",-29.851153156153295,Leading Side
0.0333667000333667,32.3353442702541,16.383073075035867,158.39320909387047,166.65699711842757,130.40239349686345,134.43162106004874,199.48039932395056,204.63893777539943,"0.509, 0.394","0.519, 0.388","0.507, 0.507","0.472, 0.459","0.395, 0.585","0.402, 0.586","0.448, 0.741","0.452, 0.768","0.545, 0.607","0.419, 0.508","0.446, 0.894","0.424, 0.942","0.596, 0.376",-30.703125519243823,Leading Side
0.0667334000667334,31.218725049172605,17.790068480261393,159.3593334235818,164.55442250400193,130.31527261599496,134.36323169921246,199.8253546012984,204.37272546475145,"0.511, 0.396","0.518, 0.385","0.510, 0.509","0.453, 0.439","0.397, 0.583","0.402, 0.583","0.448, 0.741","0.451, 0.768","0.545, 0.610","0.406, 0.498","0.446, 0.895","0.424, 0.942","0.595, 0.376",-30.854204505897002,Leading Side
0.1001001001001001,30.28781323762077,19.22272475912132,160.07137491048948,162.98789787204907,130.26323285496105,134.27608068611465,200.1205643551483,204.1794994570772,"0.511, 0.395","0.517, 0.386","0.510, 0.509","0.487, 0.466","0.398, 0.582","0.402, 0.583","0.448, 0.740","0.451, 0.768","0.545, 0.610","0.516, 0.588","0.447, 0.895","0.424, 0.942","0.595, 0.376",-30.699722550814414,Leading Side
0.1334668001334668,29.532845145466347,20.668123712029224,160.55505095221162,161.9040644871598,130.24218883671097,134.17351861457232,200.3721770791755,204.0542543456548,"0.511, 0.396","0.516, 0.386","0.511, 0.509","0.499, 0.480","0.398, 0.582","0.401, 0.584","0.449, 0.738","0.451, 0.766","0.545, 0.611","0.535, 0.606","0.447, 0.894","0.423, 0.941","0.594, 0.376",-30.699722550814432,Leading Side
0.1668335001668335,28.944057082577054,22.113347139398694,160.83607894636626,161.24956361392492,130.248055184194,134.05889607840248,200.58634126705536,203.9919847237622,"0.510, 0.395","0.516, 0.387","0.512, 0.508","0.510, 0.496","0.398, 0.582","0.401, 0.584","0.449, 0.735","0.451, 0.765","0.545, 0.610","0.539, 0.609","0.447, 0.893","0.423, 0.940","0.595, 0.376",-30.5892796453507,Leading Side
0.2002002002002002,28.51168535882065,23.545476841643325,160.94017629057151,160.97103651693533,130.27674652035938,133.9355636714222,200.76920541246315,203.98768518467745,"0.511, 0.395","0.516, 0.388","0.513, 0.508","0.510, 0.498","0.398, 0.582","0.401, 0.584","0.450, 0.732","0.451, 0.763","0.545, 0.610","0.540, 0.611","0.447, 0.891","0.423, 0.940","0.595, 0.376",-30.765349469953282,Leading Side
0.2335669002335669,28.225966284064853,24.951594619176696,160.8930603824454,161.0151244607818,130.32417746815645,133.80687198744846,200.92691800907423,204.03635032167853,"0.511, 0.396","0.516, 0.388","0.513, 0.508","0.513, 0.504","0.398, 0.582","0.401, 0.584","0.450, 0.731","0.451, 0.763","0.545, 0.610","0.540, 0.611","0.447, 0.891","0.423, 0.940","0.595, 0.376",-30.831229907554178,Leading Side
0.2669336002669336,28.07713616817742,26.318782272412392,160.72044861960603,161.32846871005523,130.3862626505345,133.67617162029833,201.06562755056387,204.13297472804356,"0.510, 0.396","0.516, 0.389","0.512, 0.508","0.515, 0.508","0.398, 0.582","0.401, 0.585","0.452, 0.730","0.451, 0.760","0.545, 0.610","0.541, 0.612","0.448, 0.891","0.423, 0.939","0.595, 0.377",-30.720510762823476,Leading Side
0.3003003003003003,28.055431321026084,27.634121601764,160.44805839967148,161.85771052934643,130.45891669044275,133.54681316378884,201.1914825306074,204.27255299705044,"0.510, 0.396","0.516, 0.389","0.513, 0.508","0.515, 0.509","0.400, 0.582","0.401, 0.585","0.453, 0.730","0.450, 0.759","0.545, 0.610","0.541, 0.612","0.448, 0.891","0.423, 0.939","0.594, 0.376",-30.498307827321426,Leading Side
