Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,5.174398290125651,4.362484624012344,194.96858862869342,187.3410865179816,163.4494869929153,201.71836717566632,178.4621942455549,183.20760210808598,"0.576, 0.349","0.443, 0.365","0.573, 0.450","0.468, 0.464","0.553, 0.538","0.473, 0.540","0.579, 0.690","0.441, 0.688","0.546, 0.540","0.480, 0.568","0.607, 0.830","0.403, 0.826","0.494, 0.330",Preparation
1,0.033366700033366704,4.473785850708807,4.1973027879242935,193.08474324639718,187.20319572861249,163.31089179270106,201.90326275730374,178.5540709585175,182.919165124378,"0.576, 0.349","0.443, 0.366","0.571, 0.450","0.468, 0.465","0.553, 0.538","0.473, 0.539","0.579, 0.690","0.440, 0.688","0.546, 0.542","0.480, 0.569","0.606, 0.830","0.403, 0.827","0.495, 0.326",Preparation
2,0.06673340006673341,3.630900812390838,3.8737008814777156,191.19771173414009,186.8862619640179,163.13993356556156,202.14892155311244,178.6273817297149,182.31397741946574,"0.576, 0.350","0.444, 0.367","0.570, 0.451","0.467, 0.467","0.553, 0.538","0.473, 0.539","0.579, 0.690","0.439, 0.688","0.546, 0.542","0.479, 0.570","0.606, 0.830","0.402, 0.827","0.495, 0.324",Preparation
3,0.1001001001001001,3.6365265680017433,3.8170270097257593,190.99867094871794,186.87772201586048,163.0769647679097,202.30179932281737,178.68862851599013,181.87582525481284,"0.576, 0.350","0.444, 0.367","0.570, 0.450","0.467, 0.467","0.552, 0.538","0.473, 0.539","0.579, 0.690","0.439, 0.688","0.546, 0.543","0.479, 0.570","0.606, 0.829","0.402, 0.827","0.496, 0.323",Preparation
4,0.13346680013346682,3.8615910613234172,3.4039622564911216,189.7216952604788,186.25814413330312,162.81357758597127,202.67881455083048,178.52966466527621,181.14896391521026,"0.576, 0.350","0.444, 0.368","0.570, 0.450","0.467, 0.470","0.552, 0.538","0.473, 0.539","0.578, 0.690","0.437, 0.689","0.548, 0.543","0.479, 0.571","0.606, 0.829","0.402, 0.828","0.496, 0.324",Preparation
5,0.16683350016683351,3.021929942995403,2.9471398954662194,188.91668762570507,184.95794896793848,162.58741505732834,202.24249305841778,178.15797355640947,181.01824207096755,"0.576, 0.350","0.444, 0.368","0.568, 0.449","0.466, 0.470","0.551, 0.538","0.471, 0.538","0.577, 0.690","0.437, 0.689","0.545, 0.542","0.479, 0.571","0.606, 0.829","0.402, 0.828","0.497, 0.323",Preparation
6,0.2002002002002002,3.7084329974056573,2.747331491814756,188.87757733403794,183.91870668287626,161.69217567430925,201.49076504467584,178.26218832518694,181.5836538114756,"0.575, 0.350","0.442, 0.369","0.568, 0.449","0.464, 0.471","0.549, 0.538","0.469, 0.537","0.576, 0.689","0.436, 0.689","0.545, 0.544","0.478, 0.572","0.606, 0.829","0.402, 0.829","0.497, 0.322",Preparation
7,0.2335669002335669,4.18912657731169,3.0905375777180617,189.2480626870352,184.6571657532091,161.5674706008578,201.00491141699814,178.20032037172683,182.06731170127352,"0.575, 0.350","0.441, 0.369","0.568, 0.449","0.463, 0.471","0.548, 0.537","0.468, 0.537","0.575, 0.689","0.436, 0.688","0.545, 0.544","0.476, 0.572","0.605, 0.829","0.401, 0.829","0.496, 0.317",Preparation
8,0.26693360026693363,4.6641289805886865,3.6646436261137163,189.72898996752437,185.29304980666427,161.51690326233995,200.53158759918873,177.90060629460748,182.54564104279913,"0.574, 0.350","0.439, 0.370","0.568, 0.449","0.463, 0.471","0.547, 0.536","0.466, 0.536","0.575, 0.689","0.436, 0.688","0.545, 0.544","0.476, 0.572","0.605, 0.829","0.401, 0.829","0.495, 0.315",Preparation
9,0.3003003003003003,4.9532758665081,3.328612673740261,190.41133215905586,185.06328014405233,161.81512655124732,200.90889376923639,177.5864955075825,182.49094593743283,"0.573, 0.350","0.438, 0.371","0.568, 0.449","0.462, 0.474","0.547, 0.534","0.466, 0.535","0.574, 0.688","0.436, 0.687","0.544, 0.546","0.476, 0.573","0.605, 0.829","0.401, 0.829","0.493, 0.316",Preparation
10,0.33366700033366703,5.071194522181181,2.983138871765086,190.5342610983557,184.8849526475811,161.9992140180399,201.28483912734566,177.40659475945475,182.4631602039294,"0.573, 0.349","0.437, 0.372","0.568, 0.449","0.462, 0.476","0.547, 0.532","0.466, 0.534","0.574, 0.687","0.436, 0.687","0.544, 0.547","0.476, 0.575","0.605, 0.829","0.401, 0.829","0.492, 0.316",Preparation
11,0.3670337003670337,4.5030297679514595,2.6969518793990472,189.85428453366637,184.46800448735763,162.32409309970026,201.48510444526616,177.25200362320362,182.33458143357763,"0.572, 0.349","0.437, 0.372","0.566, 0.449","0.461, 0.477","0.547, 0.531","0.466, 0.533","0.574, 0.687","0.436, 0.687","0.543, 0.549","0.476, 0.576","0.605, 0.829","0.401, 0.829","0.492, 0.316",Preparation
12,0.4004004004004004,4.768112229962919,1.8822326755404826,190.35690572471134,182.65821191425914,162.58429710279148,201.59108169492887,177.34598024022995,182.1110600256943,"0.571, 0.349","0.437, 0.372","0.566, 0.450","0.459, 0.476","0.547, 0.532","0.466, 0.534","0.574, 0.687","0.436, 0.687","0.543, 0.550","0.476, 0.574","0.605, 0.829","0.402, 0.829","0.492, 0.317",Preparation
13,0.4337671004337671,5.072741577789361,1.3309475159513338,190.81726610896908,181.62636356226935,162.76972374082106,201.6479383801506,177.43815709890163,181.9846604036902,"0.571, 0.349","0.437, 0.372","0.567, 0.450","0.458, 0.474","0.547, 0.532","0.466, 0.534","0.574, 0.687","0.436, 0.687","0.543, 0.549","0.475, 0.573","0.605, 0.829","0.402, 0.828","0.492, 0.317",Preparation
14,0.4671338004671338,5.353043922834157,1.1476676211132253,190.95392910307854,181.36176228488603,162.83536012513883,201.7668522216221,177.59722217118724,181.86806441093728,"0.570, 0.349","0.437, 0.372","0.567, 0.450","0.458, 0.474","0.547, 0.532","0.467, 0.535","0.574, 0.687","0.436, 0.688","0.544, 0.549","0.475, 0.572","0.605, 0.829","0.402, 0.828","0.491, 0.317",Preparation
15,0.5005005005005005,6.07400670652304,1.0590863344117092,191.7630135317949,181.1983355796908,162.90761518992056,201.84399657827788,177.76870633758605,181.77219241634344,"0.570, 0.349","0.437, 0.372","0.568, 0.450","0.457, 0.473","0.547, 0.533","0.467, 0.536","0.574, 0.687","0.436, 0.688","0.546, 0.550","0.475, 0.572","0.605, 0.828","0.402, 0.828","0.491, 0.317",Preparation
16,0.5338672005338673,6.501598073009809,1.159201174255543,192.23341193642432,181.53746674827596,163.30025686626757,202.07031060649902,177.63265402879517,181.66438991277747,"0.570, 0.349","0.437, 0.372","0.569, 0.451","0.457, 0.473","0.548, 0.533","0.467, 0.536","0.574, 0.688","0.436, 0.688","0.547, 0.550","0.475, 0.571","0.605, 0.828","0.402, 0.828","0.491, 0.317",Preparation
17,0.5672339005672339,7.045206460727335,1.0898501699912848,192.8883788972773,181.8385178149607,163.63843304872137,202.38550414220833,177.61782261114126,181.4786526038137,"0.570, 0.349","0.437, 0.372","0.571, 0.452","0.457, 0.472","0.548, 0.534","0.467, 0.537","0.575, 0.688","0.436, 0.688","0.549, 0.550","0.474, 0.569","0.605, 0.828","0.402, 0.828","0.491, 0.320",Preparation
18,0.6006006006006006,7.04919528276045,0.614967270599757,193.00662434751965,181.3595833520383,164.05667295921486,202.880779436254,177.48335987420737,181.25112363357076,"0.569, 0.349","0.437, 0.372","0.571, 0.452","0.457, 0.472","0.549, 0.535","0.468, 0.538","0.575, 0.689","0.436, 0.688","0.549, 0.549","0.474, 0.569","0.605, 0.828","0.402, 0.828","0.491, 0.321",Preparation
19,0.6339673006339673,6.802731987366161,0.1784193911358714,192.83798586745402,180.7461970145258,164.28529678249998,203.19516054988344,177.42822237351118,181.12574498336303,"0.569, 0.349","0.437, 0.372","0.570, 0.452","0.456, 0.474","0.549, 0.535","0.468, 0.538","0.575, 0.689","0.435, 0.689","0.549, 0.549","0.474, 0.570","0.604, 0.828","0.402, 0.827","0.490, 0.324",Preparation
