Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,24.17820723387372,3.555689109893963,198.95931609838104,171.3431802833992,160.92877688449596,188.0975545530109,187.51921906279983,178.63139129515426,"0.652, 0.340","0.517, 0.348","0.674, 0.435","0.524, 0.461","0.614, 0.532","0.539, 0.531","0.634, 0.676","0.536, 0.671","0.665, 0.521","0.545, 0.564","0.635, 0.837","0.536, 0.816","0.586, 0.307",Preparation
1,0.033366700033366704,21.102491656066956,4.255024591777702,196.77825866883293,170.8016447821227,163.63226216819862,190.2402059283775,186.1261189942964,176.3742756145509,"0.653, 0.342","0.517, 0.349","0.672, 0.439","0.525, 0.467","0.619, 0.532","0.543, 0.532","0.635, 0.676","0.538, 0.673","0.664, 0.519","0.549, 0.567","0.636, 0.838","0.542, 0.828","0.582, 0.308",Preparation
2,0.06673340006673341,18.852128645733796,4.334256854987913,203.30287023568457,171.5288261179444,165.04361177402185,191.15058927942297,185.08948270936932,174.32819425656555,"0.655, 0.346","0.518, 0.351","0.671, 0.447","0.527, 0.468","0.623, 0.532","0.547, 0.532","0.636, 0.676","0.541, 0.675","0.650, 0.531","0.551, 0.568","0.636, 0.839","0.551, 0.831","0.582, 0.309",Preparation
3,0.1001001001001001,14.761691264582932,5.03285293700993,203.5167270115249,171.14733688004446,167.29980691856494,191.84357898140368,184.16292509175966,174.1317589758192,"0.657, 0.347","0.518, 0.353","0.668, 0.457","0.529, 0.472","0.628, 0.530","0.550, 0.532","0.638, 0.676","0.546, 0.675","0.639, 0.550","0.553, 0.568","0.637, 0.839","0.558, 0.833","0.582, 0.309",Preparation
4,0.13346680013346682,12.895556373799723,5.563373968726349,204.96101360341643,170.65018370448522,169.2078426509746,192.00561743756745,183.18742100685083,174.64517657922326,"0.657, 0.347","0.519, 0.354","0.667, 0.463","0.530, 0.474","0.631, 0.530","0.554, 0.532","0.638, 0.676","0.551, 0.677","0.633, 0.557","0.556, 0.570","0.637, 0.839","0.563, 0.838","0.584, 0.311",Preparation
5,0.16683350016683351,9.20583333071597,5.746459898357114,200.8760456811292,170.30945552339313,169.02633196619072,191.01210096889088,182.99161603080307,174.95682994752852,"0.658, 0.349","0.520, 0.354","0.660, 0.470","0.531, 0.474","0.631, 0.529","0.555, 0.532","0.638, 0.676","0.555, 0.677","0.625, 0.564","0.557, 0.570","0.638, 0.839","0.569, 0.839","0.584, 0.312",Preparation
6,0.2002002002002002,5.643821231175488,5.393951850048551,194.91853137268157,170.56915796852408,169.6372971443183,190.4491059113467,182.766917674373,175.52155930846396,"0.658, 0.350","0.520, 0.355","0.653, 0.473","0.532, 0.478","0.633, 0.530","0.555, 0.534","0.639, 0.678","0.557, 0.680","0.623, 0.567","0.558, 0.572","0.638, 0.839","0.571, 0.840","0.582, 0.312",Preparation
7,0.2335669002335669,4.8816050536198645,4.913723200309961,194.93053806332867,171.44163431914026,170.12615509194725,189.85529897965742,183.11940130011578,176.3569768014507,"0.657, 0.351","0.520, 0.357","0.652, 0.475","0.534, 0.480","0.634, 0.530","0.556, 0.536","0.640, 0.681","0.560, 0.684","0.621, 0.572","0.560, 0.576","0.638, 0.839","0.574, 0.842","0.582, 0.315",Preparation
8,0.26693360026693363,1.8932564777102259,5.114671080201754,190.5194656601666,172.21620290035082,171.1581672147056,190.89255415868672,182.88954497247536,176.2958380357043,"0.657, 0.351","0.521, 0.358","0.647, 0.473","0.535, 0.481","0.636, 0.529","0.558, 0.536","0.641, 0.681","0.561, 0.684","0.620, 0.570","0.560, 0.577","0.638, 0.839","0.574, 0.843","0.582, 0.320",Preparation
9,0.3003003003003003,2.113633476134084,4.879215214105733,190.33633020482802,172.37754739357416,170.60463879365517,190.18118397400193,183.32308288353988,177.2946952283043,"0.657, 0.352","0.520, 0.359","0.647, 0.471","0.535, 0.481","0.635, 0.529","0.557, 0.537","0.641, 0.678","0.561, 0.684","0.620, 0.569","0.560, 0.578","0.638, 0.838","0.573, 0.842","0.582, 0.321",Preparation
