Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,2.3071697006799474,1.2812536762828708,189.1909751863015,177.40506566630617,169.11752194490066,205.9234518119703,181.6181034153437,178.85401282894628,"0.489, 0.393","0.393, 0.410","0.483, 0.496","0.417, 0.498","0.486, 0.542","0.428, 0.547","0.510, 0.680","0.400, 0.677","0.465, 0.577","0.444, 0.579","0.528, 0.806","0.375, 0.809","0.413, 0.383",Preparation
1,0.033366700033366704,4.453021589551485,1.174998355429271,187.06482580981088,156.37187607141047,170.4780364693032,206.67700460805096,181.8505395074611,178.22457284429044,"0.482, 0.407","0.394, 0.410","0.477, 0.498","0.417, 0.494","0.485, 0.551","0.429, 0.554","0.508, 0.680","0.401, 0.678","0.462, 0.576","0.447, 0.532","0.528, 0.806","0.375, 0.809","0.377, 0.393",Preparation
2,0.06673340006673341,9.475650355049043,0.38320472765063235,175.9830881753965,159.757990087838,167.55303098951143,206.1633959300047,183.3641711759192,178.80791161333332,"0.479, 0.408","0.397, 0.407","0.464, 0.499","0.417, 0.494","0.479, 0.556","0.431, 0.553","0.507, 0.680","0.403, 0.678","0.456, 0.580","0.448, 0.543","0.527, 0.806","0.375, 0.809","0.386, 0.393",Preparation
3,0.1001001001001001,10.234674509977106,4.744383803996604,168.67027735126084,159.95760690621535,174.62731350032803,197.88327164905363,167.25832689291033,178.08946884587624,"0.461, 0.410","0.429, 0.407","0.448, 0.501","0.427, 0.488","0.467, 0.558","0.437, 0.554","0.483, 0.688","0.405, 0.678","0.453, 0.580","0.451, 0.561","0.527, 0.807","0.375, 0.809","0.388, 0.389",Preparation
4,0.13346680013346682,8.01608718096796,2.8857171565253465,173.40150090491045,164.7865413802756,171.26789591937552,200.93586576048688,173.32410754526222,178.43250265268298,"0.465, 0.408","0.420, 0.408","0.454, 0.497","0.425, 0.488","0.468, 0.558","0.437, 0.554","0.490, 0.683","0.405, 0.678","0.454, 0.557","0.451, 0.564","0.526, 0.807","0.375, 0.809","0.390, 0.390",Preparation
5,0.16683350016683351,1.0015107725241048,8.624236051078581,191.83666527432072,152.98808946433462,172.34427989131552,201.67319422969842,173.35347014105255,178.79385400556455,"0.466, 0.407","0.418, 0.409","0.467, 0.490","0.416, 0.488","0.470, 0.556","0.437, 0.552","0.490, 0.681","0.406, 0.678","0.455, 0.551","0.450, 0.557","0.526, 0.807","0.376, 0.809","0.393, 0.390",Preparation
6,0.2002002002002002,1.5621824117475296,8.85200159738287,190.02356157352543,153.4588438861355,172.13404090273417,202.76727387539765,174.24761482826412,179.05740820176834,"0.467, 0.406","0.415, 0.410","0.467, 0.491","0.415, 0.489","0.471, 0.556","0.437, 0.551","0.492, 0.680","0.406, 0.678","0.456, 0.556","0.450, 0.559","0.526, 0.807","0.376, 0.810","0.395, 0.390",Preparation
7,0.2335669002335669,2.1940549964191223,5.016391564597739,187.3506059850146,164.5067003447786,171.42266910925036,207.1339356771339,175.10627350623997,179.35707787141604,"0.469, 0.406","0.402, 0.409","0.468, 0.492","0.415, 0.492","0.472, 0.555","0.436, 0.550","0.493, 0.680","0.406, 0.677","0.457, 0.562","0.450, 0.570","0.526, 0.807","0.376, 0.810","0.395, 0.390",Preparation
8,0.26693360026693363,2.2598261918741476,7.1617676166372926,187.18219470301824,160.1507093397541,171.07726341138533,204.8372905010681,175.3860240663336,179.7279710647934,"0.471, 0.405","0.407, 0.408","0.468, 0.493","0.414, 0.491","0.473, 0.555","0.436, 0.548","0.494, 0.679","0.406, 0.677","0.458, 0.564","0.450, 0.570","0.526, 0.807","0.376, 0.810","0.400, 0.387",Preparation
9,0.3003003003003003,2.532310412175569,8.632903132216027,185.96856673833804,157.16935493907448,169.83038651071,201.91765969113675,176.54793455359885,179.85846098038255,"0.472, 0.403","0.414, 0.406","0.468, 0.493","0.414, 0.491","0.472, 0.555","0.436, 0.548","0.495, 0.679","0.406, 0.677","0.458, 0.564","0.450, 0.574","0.526, 0.807","0.376, 0.810","0.406, 0.384",Preparation
10,0.33366700033366703,2.5585401051739933,9.925108400808705,186.05230061783516,155.70279477486534,169.19830099050608,201.99889109882096,176.9928353573863,179.97237545003287,"0.474, 0.400","0.413, 0.405","0.470, 0.492","0.412, 0.489","0.473, 0.555","0.436, 0.548","0.496, 0.679","0.406, 0.677","0.458, 0.564","0.449, 0.576","0.526, 0.807","0.376, 0.809","0.406, 0.380",Preparation
11,0.3670337003670337,2.1758069861978324,10.050183380357188,186.97202202384855,155.54736383757708,168.87002607289554,201.96432436429964,177.5081371811465,180.06151582883084,"0.477, 0.400","0.413, 0.405","0.472, 0.492","0.411, 0.489","0.474, 0.555","0.435, 0.548","0.497, 0.679","0.406, 0.677","0.459, 0.565","0.449, 0.576","0.526, 0.806","0.376, 0.809","0.405, 0.380",Preparation
12,0.4004004004004004,2.0230094169519064,11.169113346943272,194.6542275259527,148.85542248076467,169.74782117621086,201.9369058822217,176.68997722494828,180.49578070890058,"0.475, 0.396","0.410, 0.402","0.472, 0.476","0.408, 0.468","0.475, 0.554","0.435, 0.548","0.496, 0.678","0.406, 0.677","0.455, 0.531","0.444, 0.531","0.526, 0.806","0.376, 0.809","0.402, 0.366",Preparation
13,0.4337671004337671,1.5244231193397577,13.016327021711914,196.31150354485308,145.17044905737902,170.16143764365248,201.80524403906057,176.84524852762235,181.39211743624003,"0.476, 0.394","0.406, 0.399","0.473, 0.473","0.403, 0.460","0.475, 0.554","0.433, 0.546","0.497, 0.678","0.406, 0.678","0.455, 0.528","0.434, 0.509","0.526, 0.806","0.376, 0.809","0.400, 0.361",Preparation
14,0.4671338004671338,1.7088519294044318,13.575009513394011,195.54760598491026,144.75309527129767,170.27531666482304,201.81571155657616,176.79444349895064,181.57942926110275,"0.476, 0.394","0.405, 0.400","0.474, 0.475","0.402, 0.458","0.476, 0.553","0.432, 0.547","0.497, 0.678","0.406, 0.678","0.455, 0.534","0.433, 0.507","0.526, 0.806","0.376, 0.809","0.401, 0.363",Preparation
15,0.5005005005005005,0.6064000120111123,16.930793761101107,197.39310646798006,133.1135635816532,170.998810764269,201.29541720447,176.4365967951217,182.17445910189238,"0.479, 0.394","0.402, 0.397","0.477, 0.476","0.396, 0.453","0.478, 0.547","0.430, 0.546","0.498, 0.677","0.406, 0.678","0.457, 0.539","0.429, 0.491","0.526, 0.806","0.376, 0.809","0.402, 0.360",Preparation
16,0.5338672005338673,0.738490081448027,18.87566128987652,195.68533490909473,130.40650147343962,171.2485965526591,200.84198178081857,176.47970317681404,182.367598262579,"0.481, 0.394","0.402, 0.397","0.479, 0.477","0.394, 0.452","0.480, 0.546","0.429, 0.546","0.499, 0.677","0.405, 0.678","0.458, 0.547","0.426, 0.489","0.527, 0.806","0.376, 0.809","0.403, 0.355",Preparation
17,0.5672339005672339,0.7184535541903776,23.278473271411624,196.423163997279,110.36191970658561,171.2992230802436,200.14420543979355,176.86760210855803,182.57371522134667,"0.482, 0.394","0.402, 0.395","0.481, 0.477","0.391, 0.441","0.481, 0.545","0.428, 0.546","0.500, 0.677","0.405, 0.678","0.458, 0.547","0.428, 0.466","0.527, 0.806","0.376, 0.810","0.404, 0.353",Preparation
18,0.6006006006006006,1.6071479227933931,25.043149955835283,197.64944306372658,99.00070182827841,170.34260848063002,199.7320441868429,177.98488566997506,182.56142495834558,"0.485, 0.394","0.402, 0.394","0.481, 0.474","0.390, 0.436","0.482, 0.546","0.428, 0.547","0.502, 0.677","0.405, 0.678","0.457, 0.540","0.429, 0.453","0.527, 0.806","0.376, 0.810","0.412, 0.350",Preparation
19,0.6339673006339673,2.3503373396820346,23.072263776404725,192.56717461115878,110.62013630176261,170.15367667183818,199.20895790623635,178.0379264629405,182.4565997471266,"0.485, 0.393","0.403, 0.394","0.480, 0.475","0.391, 0.443","0.482, 0.546","0.428, 0.548","0.502, 0.677","0.405, 0.678","0.457, 0.554","0.430, 0.470","0.527, 0.806","0.376, 0.810","0.419, 0.348",Preparation
20,0.6673340006673341,2.920894406932081,19.168715992484785,189.02668099772373,132.74213949793636,170.19263016297236,198.9830611717118,178.134324762687,182.39304385022112,"0.486, 0.393","0.404, 0.394","0.479, 0.484","0.393, 0.456","0.483, 0.546","0.428, 0.549","0.503, 0.677","0.405, 0.678","0.458, 0.573","0.430, 0.506","0.527, 0.806","0.376, 0.810","0.418, 0.350",Preparation
21,0.7007007007007008,3.1743803521020433,18.270518691270873,186.9873828118531,136.11258531118085,170.38172273383788,199.0452581067235,177.99798143954646,182.28019062851803,"0.486, 0.394","0.404, 0.397","0.479, 0.488","0.393, 0.467","0.483, 0.546","0.428, 0.549","0.503, 0.677","0.405, 0.678","0.460, 0.581","0.432, 0.524","0.527, 0.806","0.375, 0.809","0.418, 0.352",Preparation
22,0.7340674007340674,3.339135630378773,17.475068747263013,186.63498342548309,138.50529335254603,170.60670301499468,199.2047422928252,177.87159457118952,182.2409203229797,"0.486, 0.397","0.405, 0.402","0.479, 0.491","0.394, 0.473","0.483, 0.546","0.428, 0.550","0.503, 0.677","0.405, 0.678","0.461, 0.582","0.434, 0.534","0.527, 0.805","0.375, 0.809","0.414, 0.359",Preparation
23,0.7674341007674341,5.638973981078174,10.4966011717245,187.0107207024512,149.20516018295388,172.27816137779126,198.54608481295188,174.89016033483162,182.18573141628,"0.482, 0.396","0.407, 0.401","0.473, 0.487","0.403, 0.472","0.481, 0.553","0.428, 0.553","0.498, 0.677","0.405, 0.678","0.456, 0.562","0.437, 0.535","0.527, 0.805","0.375, 0.808","0.413, 0.356",Preparation
24,0.8008008008008008,16.39559457812671,43.87708151787527,95.6195524360471,66.98078604626892,169.73289016727378,198.04039052663683,176.77973220217203,181.93646976025653,"0.488, 0.393","0.407, 0.393","0.472, 0.441","0.391, 0.414","0.482, 0.553","0.428, 0.554","0.501, 0.678","0.405, 0.678","0.430, 0.432","0.419, 0.421","0.527, 0.805","0.375, 0.808","0.435, 0.347",Preparation
25,0.8341675008341676,1.1002756091759776,43.78711159274587,259.2255424215536,64.88692220815194,169.52706358467992,197.9729935206598,177.513178257066,181.3223884206261,"0.489, 0.389","0.407, 0.391","0.489, 0.410","0.388, 0.416","0.483, 0.553","0.427, 0.554","0.502, 0.678","0.403, 0.678","0.428, 0.420","0.412, 0.421","0.527, 0.806","0.375, 0.809","0.433, 0.344",Preparation
26,0.8675342008675342,10.171359243093136,51.80413499560444,265.53275846979085,39.36574559233095,169.0756231390672,197.75225148651785,178.40185922935186,181.05137830514477,"0.492, 0.385","0.406, 0.390","0.494, 0.404","0.382, 0.414","0.485, 0.553","0.426, 0.554","0.504, 0.678","0.403, 0.678","0.428, 0.419","0.409, 0.411","0.527, 0.806","0.375, 0.809","0.432, 0.344",Preparation
27,0.9009009009009009,1.510802358856169,43.794174849080406,255.44086940556326,71.30669355341284,169.07838137603383,197.9463411398554,178.7231200841477,180.74748292519223,"0.492, 0.386","0.405, 0.390","0.491, 0.427","0.383, 0.421","0.485, 0.553","0.426, 0.554","0.504, 0.678","0.402, 0.678","0.433, 0.442","0.407, 0.428","0.527, 0.806","0.375, 0.810","0.430, 0.345",Preparation
28,0.9342676009342676,3.534309571925396,47.42801398835172,251.56753813728378,69.66468856630829,169.16861905018033,198.12703012028217,178.79531023090587,180.64101949144342,"0.491, 0.387","0.405, 0.390","0.492, 0.423","0.382, 0.418","0.485, 0.553","0.426, 0.554","0.505, 0.679","0.402, 0.679","0.435, 0.444","0.406, 0.426","0.527, 0.806","0.375, 0.810","0.429, 0.345",Preparation
29,0.9676343009676344,2.224172789173932,44.34190342312374,245.85283023174068,83.78749342076536,169.28408619450076,198.61105675219488,178.76279850402682,180.26373660835435,"0.491, 0.387","0.405, 0.390","0.491, 0.434","0.383, 0.419","0.485, 0.552","0.427, 0.554","0.505, 0.679","0.402, 0.679","0.438, 0.458","0.409, 0.434","0.527, 0.806","0.375, 0.811","0.429, 0.345",Preparation
30,1.001001001001001,2.6720339751424524,39.904625723148115,241.30267922714742,92.54699825432469,169.87944240287652,199.5483719190788,178.34273067009718,179.77650194564848,"0.490, 0.388","0.405, 0.391","0.491, 0.436","0.386, 0.422","0.486, 0.557","0.428, 0.554","0.504, 0.679","0.402, 0.679","0.447, 0.461","0.411, 0.439","0.527, 0.806","0.375, 0.812","0.428, 0.347",Preparation
31,1.0343677010343677,10.989920042531807,53.27656025812622,254.31974044017397,69.07789139415465,171.44183993620493,199.91611390887704,178.75887500042336,179.79842702873353,"0.485, 0.388","0.403, 0.391","0.492, 0.425","0.380, 0.414","0.486, 0.554","0.427, 0.554","0.505, 0.679","0.402, 0.679","0.447, 0.448","0.406, 0.426","0.527, 0.806","0.375, 0.812","0.424, 0.346",Address
32,1.0677344010677345,10.671316682735766,47.96472481045086,251.69144536330808,81.17006489592788,171.41252559057878,200.18145705088017,178.72751003742758,179.88273831021584,"0.485, 0.387","0.403, 0.391","0.493, 0.430","0.381, 0.417","0.485, 0.551","0.427, 0.553","0.505, 0.679","0.402, 0.679","0.454, 0.452","0.407, 0.433","0.527, 0.806","0.375, 0.812","0.416, 0.346",Address
33,1.1011011011011012,7.748983564258759,33.15489500094169,236.89798710656825,99.22524747487198,171.3168970246318,200.11449309003908,178.80905594790428,180.0616215125293,"0.485, 0.387","0.403, 0.391","0.492, 0.440","0.386, 0.427","0.485, 0.549","0.427, 0.551","0.505, 0.679","0.402, 0.679","0.459, 0.469","0.413, 0.445","0.527, 0.806","0.375, 0.813","0.417, 0.346",Address
