Frame,Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Pose
0,0.0,2.4586963323088913,18.895085332470607,187.65019530368946,7.42313943271485,173.0380265321863,200.75935025608425,173.00457599766483,182.6293956521324,"0.538, 0.322","0.426, 0.331","0.534, 0.423","0.424, 0.368","0.538, 0.490","0.471, 0.492","0.556, 0.630","0.459, 0.629","0.518, 0.509","0.421, 0.320","0.587, 0.756","0.440, 0.761","0.477, 0.295",Preparation
1,0.033366700033366704,2.214699671064146,2.9132114335325126,187.89136404492064,171.59164653888493,171.95780061680875,200.08153901897697,173.1334230100759,182.5917861650308,"0.540, 0.323","0.429, 0.331","0.535, 0.423","0.447, 0.416","0.538, 0.490","0.472, 0.494","0.557, 0.634","0.458, 0.631","0.520, 0.506","0.479, 0.505","0.589, 0.760","0.440, 0.762","0.478, 0.293",Preparation
2,0.06673340006673341,1.2960470840458913,4.879774324486167,195.88720867656636,175.1533295824657,170.67653796510416,199.96670443276548,174.2937319996349,181.88978777754352,"0.543, 0.323","0.433, 0.331","0.543, 0.421","0.463, 0.420","0.539, 0.490","0.473, 0.494","0.559, 0.634","0.458, 0.632","0.520, 0.501","0.500, 0.504","0.589, 0.761","0.440, 0.762","0.480, 0.293",Preparation
3,0.1001001001001001,2.0471216834896135,1.7350727632726917,197.70996695470853,173.27119756904145,169.730305460602,200.5043187202031,174.9687532755394,181.7992391293625,"0.548, 0.323","0.436, 0.333","0.547, 0.420","0.461, 0.423","0.541, 0.490","0.475, 0.494","0.561, 0.634","0.458, 0.634","0.521, 0.499","0.495, 0.507","0.589, 0.761","0.439, 0.762","0.482, 0.292",Preparation
4,0.13346680013346682,3.4041486568610857,1.7091767774997026,201.08195139637692,174.25927696333414,170.22437800840046,202.16151220306276,175.13021457535814,181.3937285179346,"0.550, 0.323","0.439, 0.340","0.552, 0.420","0.466, 0.432","0.543, 0.490","0.478, 0.494","0.562, 0.634","0.459, 0.634","0.523, 0.499","0.498, 0.512","0.590, 0.761","0.439, 0.760","0.485, 0.288",Preparation
5,0.16683350016683351,3.478576270967158,2.7966462770851774,200.5168108725382,176.40652291931517,170.12938646761975,201.66672559437666,175.7727160521731,182.53515849451713,"0.551, 0.323","0.441, 0.339","0.553, 0.420","0.468, 0.430","0.544, 0.490","0.480, 0.494","0.563, 0.633","0.461, 0.633","0.525, 0.499","0.498, 0.510","0.590, 0.761","0.438, 0.760","0.486, 0.288",Preparation
6,0.2002002002002002,2.2040455386288618,0.31314439353316836,197.87963657942336,174.2808619519659,169.62477493566107,203.2977164761894,176.11084641681794,182.11758996616692,"0.553, 0.323","0.443, 0.340","0.552, 0.420","0.467, 0.431","0.544, 0.490","0.483, 0.494","0.563, 0.631","0.461, 0.631","0.525, 0.499","0.497, 0.510","0.590, 0.761","0.436, 0.758","0.487, 0.288",Preparation
7,0.2335669002335669,1.1720791807828226,0.08334218000771962,195.52823776501577,173.35440457621215,169.26923747885238,203.91267440762383,176.1691759457188,183.32900108019263,"0.555, 0.323","0.444, 0.341","0.551, 0.420","0.467, 0.430","0.545, 0.490","0.484, 0.493","0.564, 0.630","0.461, 0.630","0.526, 0.500","0.497, 0.509","0.590, 0.761","0.432, 0.758","0.488, 0.288",Preparation
8,0.26693360026693363,0.7473370901421826,2.18585043312391,197.72112932910952,174.26577212718317,169.7705892173907,204.9509681701241,175.8120716343733,183.53228110647467,"0.555, 0.323","0.444, 0.341","0.551, 0.420","0.470, 0.428","0.546, 0.491","0.484, 0.494","0.563, 0.630","0.459, 0.629","0.524, 0.495","0.501, 0.503","0.590, 0.760","0.427, 0.757","0.489, 0.289",Preparation
9,0.3003003003003003,0.36521367468094296,0.5805208400802742,198.07284089705175,175.08469415304432,170.5456070541023,206.0728600930136,175.40921493213847,183.3594947806487,"0.554, 0.323","0.444, 0.341","0.550, 0.421","0.467, 0.429","0.547, 0.492","0.483, 0.495","0.563, 0.631","0.455, 0.629","0.523, 0.495","0.497, 0.510","0.590, 0.760","0.420, 0.758","0.488, 0.289",Preparation
10,0.33366700033366703,0.6378607543576462,2.0131143572558683,199.9796354867989,177.76129579297836,169.06038910687508,205.25380294699914,176.12684566544422,185.353724191278,"0.553, 0.323","0.443, 0.340","0.547, 0.422","0.468, 0.427","0.544, 0.492","0.481, 0.494","0.563, 0.631","0.453, 0.630","0.513, 0.498","0.494, 0.507","0.589, 0.761","0.413, 0.763","0.485, 0.287",Preparation
11,0.3670337003670337,0.6851333508361855,3.20898568885177,198.12707284534605,178.1900263791458,168.59646581688594,205.04499181526438,176.42100918825344,183.5538748550623,"0.553, 0.323","0.442, 0.341","0.546, 0.424","0.468, 0.428","0.543, 0.491","0.477, 0.494","0.563, 0.632","0.448, 0.632","0.514, 0.502","0.494, 0.510","0.589, 0.761","0.411, 0.763","0.481, 0.289",Preparation
